analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	module	module_class	mean_score	high_fraction
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3621	normal	control	1256	acinar cell of salivary gland,duct epithelial cell	lipid_loader_repair	covariate	0.07485154910884528	0.32404458598726116
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3621	normal	control	1256	acinar cell of salivary gland,duct epithelial cell	hif_nampt_metabolic	covariate	0.18935782196851383	0.4251592356687898
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3621	normal	control	1256	acinar cell of salivary gland,duct epithelial cell	inflammatory_nfkb	covariate	0.0758172362176257	0.4020700636942675
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	osm_ligand_inflammatory_myeloid	target	0.05040370200993974	0.2848121250394695
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	osmr_receptor_core	target	0.038857235645161636	0.25923586990843067
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	osmr_signal_response	target	0.15148210484441865	0.38995895168929584
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	c1q_phagocytic_myeloid	target	0.05646493946849261	0.07104515314177455
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	complement_effector	target	0.07707887752010474	0.3564887906536154
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	ifn_apc	covariate	0.19735981003643954	0.3779602147142406
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	hla_ii_apc	covariate	0.24454991094216613	0.2860751499842122
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	lysosomal_apc	covariate	0.1257620094210033	0.34733185980423115
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	lipid_loader_repair	covariate	0.09616464786401503	0.32207136090937794
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	hif_nampt_metabolic	covariate	0.1058861739937435	0.33564887906536156
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3622	Sjogren syndrome	case	3167	acinar cell of salivary gland,duct epithelial cell	inflammatory_nfkb	covariate	0.05040370200993972	0.2848121250394695
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	osm_ligand_inflammatory_myeloid	target	0.04821654923530731	0.5451030927835051
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	osmr_receptor_core	target	0.17742151214860455	0.6262886597938144
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	osmr_signal_response	target	0.2199929540616911	0.4806701030927835
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	c1q_phagocytic_myeloid	target	0.06741292793455662	0.15721649484536082
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	complement_effector	target	0.1422583151169373	0.31829896907216493
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	ifn_apc	covariate	0.11047261533977894	0.520618556701031
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	hla_ii_apc	covariate	0.03613062970230285	0.19974226804123713
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	lysosomal_apc	covariate	0.4930133221339191	0.7680412371134021
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	lipid_loader_repair	covariate	0.14244806964256318	0.6108247422680413
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	hif_nampt_metabolic	covariate	0.3825345669251729	0.6082474226804123
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3623	normal	control	776	acinar cell of salivary gland,duct epithelial cell	inflammatory_nfkb	covariate	0.04821654923530731	0.5451030927835051
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	osm_ligand_inflammatory_myeloid	target	-0.024582104907439426	0.38948170731707316
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	osmr_receptor_core	target	0.38736568040651737	0.6326219512195121
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	osmr_signal_response	target	0.03823157301704742	0.2782012195121951
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	c1q_phagocytic_myeloid	target	0.012117011756772773	0.08155487804878049
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	complement_effector	target	0.06306074790963803	0.24771341463414634
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	ifn_apc	covariate	0.02263579025601125	0.3910060975609756
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	hla_ii_apc	covariate	0.0415499725085379	0.25914634146341464
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	lysosomal_apc	covariate	0.352954900319402	0.6219512195121951
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	lipid_loader_repair	covariate	0.11183025984148369	0.5434451219512195
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	hif_nampt_metabolic	covariate	0.2079808531984857	0.46875
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3630	normal	control	1312	acinar cell of salivary gland,duct epithelial cell	inflammatory_nfkb	covariate	-0.024582104907439437	0.38948170731707316
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	osm_ligand_inflammatory_myeloid	target	0.10443942548175994	0.43186180422264875
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	osmr_receptor_core	target	0.23568075546103465	0.4961612284069098
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	osmr_signal_response	target	0.19486274468477427	0.44433781190019195
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	c1q_phagocytic_myeloid	target	0.0016186046096537778	0.05758157389635317
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	complement_effector	target	0.024017361035913495	0.19577735124760076
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	ifn_apc	covariate	0.01299665354094546	0.28550863723608444
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	hla_ii_apc	covariate	-0.007323461983824509	0.14683301343570057
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	lysosomal_apc	covariate	0.24515596731040984	0.505278310940499
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	lipid_loader_repair	covariate	0.06502657487143855	0.3761996161228407
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	hif_nampt_metabolic	covariate	0.32108112954479284	0.5662188099808061
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3632	normal	control	2084	acinar cell of salivary gland,duct epithelial cell	inflammatory_nfkb	covariate	0.10443942548175994	0.43186180422264875
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	osm_ligand_inflammatory_myeloid	target	0.02978902587062182	0.5
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	osmr_receptor_core	target	0.22350864260281392	0.56
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	osmr_signal_response	target	0.2769359749522814	0.5066666666666667
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	c1q_phagocytic_myeloid	target	0.09973435302444474	0.23333333333333334
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	complement_effector	target	0.43164408636161494	0.5466666666666666
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	ifn_apc	covariate	0.40330684776472747	0.6066666666666667
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	hla_ii_apc	covariate	0.5892873837871687	0.6
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	lysosomal_apc	covariate	0.3851773261154207	0.5666666666666667
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	lipid_loader_repair	covariate	0.18393039549779813	0.5266666666666666
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	hif_nampt_metabolic	covariate	0.30328328433516993	0.5066666666666667
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3633	normal	control	150	acinar cell of salivary gland,duct epithelial cell	inflammatory_nfkb	covariate	0.029789025870621818	0.5
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3637	Sjogren syndrome	case	194	acinar cell of salivary gland,duct epithelial cell	osm_ligand_inflammatory_myeloid	target	-0.012127187174242299	0.26288659793814434
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3637	Sjogren syndrome	case	194	acinar cell of salivary gland,duct epithelial cell	osmr_receptor_core	target	0.10071617800031317	0.31958762886597936
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3637	Sjogren syndrome	case	194	acinar cell of salivary gland,duct epithelial cell	osmr_signal_response	target	-0.060493253667327045	0.23195876288659795
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NIDCRDC3637	Sjogren syndrome	case	194	acinar cell of salivary gland,duct epithelial cell	c1q_phagocytic_myeloid	target	0.029548856959359313	0.1134020618556701
