gene	shadow_evidence_score	genetics_gate	cellstate_gate	ms_expression_trend	perturbation_trend	reachable_annotation	strong_l2g_disease_count	strong_l2g_diseases	strong_qtl_coloc_disease_count	strong_qtl_coloc_diseases	ms_max_l2g_score	ms_max_qtl_h4	c15_trend_positive_disease_count	c15_strict_positive_context_count	c15_myeloid_positive_context_count	positive_c15_contexts	best_c15_context	ms_delta_log2	ms_p	w37_contrast_lfc	w37_contrast_fdr	chembl_target_id	druggable_activity_count	wave82_evidence_channel_count	wave82_call	label_class_annotation	prior_annotation
ARF4	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.0610168362378384	0.7518855661990074	-0.2225067845254761	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
ZNF573	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_acinar_cell;t1d_endothelial_cell	t1d_acinar_cell	0.7175611391773935	0.5403680715970147	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARL10	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	0.4571390621866662	0.5582103139247759	0.3782610540640454	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TFAP4	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_acinar_cell;t1d_stellate_cell	t1d_acinar_cell	-0.3089720844455428	0.3938504308650508	0.0769582793961374	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SRGAP2B	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_stellate_cell	t1d_ductal_cell	-0.202034363866959	0.1862007991912874	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ZNF549	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.7147472985164525	0.5003374770342762	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TGIF1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_stellate_cell	t1d_stellate_cell	0.1508167431979625	0.4738778666324043	-0.2111281097610011	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CD1A	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
AL109811.2	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ZNF552	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.421849949365658	0.6797227048884341	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARSA	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_endothelial_cell	t1d_ductal_cell	-0.3410773141763421	0.0607881806165154	0.1547757962886229	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ZNF554	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	0.0684887581508677	0.926619822408108	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARRDC5	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	-0.3322223550100647	0.6953779101608855	0.1500635856695339	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD276	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	0.1261681665391005	0.7868949534933246	-0.1287354779809804	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
CD46	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	-0.0396968721179469	0.7097264274166484	-0.1594968877543515	0.9971256078463696		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
TTLL12	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	-0.0200391175093148	0.945914800900131	0.2318336768600002	0.9965506589785832		0.0	0.0		unlabeled_or_data_blocked	     
ARPC5L	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	-0.0651664494967949	0.7312293315416027	-0.0930530908803008	1.0		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;no_direct_druggable_modality;prior_or_local_no_go_blocker
TOM1L1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	1.2679206208568377	0.2849133198211755	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ZNF558	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_stellate_cell	t1d_ductal_cell	-0.4529918815963487	0.0437802742723869	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TGFB3	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-1.0665676710007057	0.15349038866888	-0.0230948379409601	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ZNF559	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_acinar_cell;t1d_endothelial_cell	t1d_acinar_cell	-0.1712775522469147	0.6631452383241315	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SLC10A3	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	0.0146103672832094	0.9553988469275896	0.1162090193898794	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ZNF560	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
AC144831.1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARSG	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.7621470190007713	0.4794134208391439	-0.1867513291682869	1.0		0.0	0.0		unlabeled_or_data_blocked	     
XIAP	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.1521303935980125	0.3044938318129888	-0.2680077217199884	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
AL139274.2	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ZNF532	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.0244684891876065	0.8987735247330518	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TTLL5	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.1189287593322285	0.6657437366103494	-0.1601345962725416	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
TTLL4	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	0.1925236501164864	0.43265475854904	0.2934575574719547	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
ASB11	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	-1.4450112219978528	0.167732421089778	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
XKR6	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_acinar_cell;t1d_endothelial_cell	t1d_acinar_cell	-0.7506839283120508	0.4618423050209785	0.0472165586589231	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ASB1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	0.1239679045784729	0.6128447472101195	0.3178047877040059	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ASAP3	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	-0.3827260885088241	0.717048532035775	0.1449422357624209	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ASAH2B	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ASAH2	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	0.0	1.0	0.3990153094792246	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
USHBP1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	0.3088298412492154	0.831835235787857	-0.1401455608889457	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TOE1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_acinar_cell;t1d_endothelial_cell	t1d_acinar_cell	-0.1654014576941005	0.6521549571660747	-0.5112755327101137	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCZ1B	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_endothelial_cell	t1d_acinar_cell	0.5460837151498747	0.42351182412516	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
USP12	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.1491460799751944	0.4943922113941559	-0.353475601956872	0.9965506589785832		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
CD109-AS1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SREBF2	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.2167085748097594	0.2065614837318792	0.0677960763221809	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ZNF546	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	-0.8471211614589071	0.1599064943043756	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SRF	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	-0.1446018572852416	0.4398039423540019	0.2386922125558729	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
SLAMF8	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	-0.5494207527867001	0.3069120675746595	-0.270545378937311	0.9965506589785832		0.0	0.0		unlabeled_or_data_blocked	     
ARNTL	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	-0.1723363186423814	0.6190351795556996	-0.1261705146851204	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
AKR1C1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_acinar_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.5193792921219949	0.6324954851262663	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDC37L1-DT	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_stellate_cell	t1d_ductal_cell	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
USP3-AS1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	-1.3941771508304264	0.1434562285703632	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TOMM40L	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell	t1d_stellate_cell	-0.0304287560634115	0.8883578574754212	0.3196693758111003	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TFE3	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	0.0200878545803053	0.9102984423769684	-0.0854466887569045	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
ARL9	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_stellate_cell	t1d_stellate_cell	0.0	1.0	-0.1407766820001762	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
ARL6IP5	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.0584318265999588	0.6251158246396564	0.0153521349022909	1.0		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
CDC25C	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	0.0	1.0	0.0133800464018105	1.0		0.0	0.0		unlabeled_or_data_blocked	     
AL356417.3	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARL6	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_acinar_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.5050020421046355	0.590397657598745	0.0977692049590729	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CDC40	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.1979261262381655	0.3219138865488768	-0.4717625284284042	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
ARMT1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	-0.0526268343525639	0.7976421611094948	-0.0222702368316367	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CDC42	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.0665120937464909	0.5869023805498202	0.0366327362080337	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SRRD	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	-0.3676218836224461	0.6523429219223147	-0.1368258921509533	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
SKAP1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_acinar_cell;t1d_endothelial_cell	t1d_endothelial_cell	0.4200561442694186	0.7071346797810151	0.0128471586008618	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARL17A	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.5621643006870869	0.0876442671819727	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDC42EP4	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	-0.2288797477056441	0.5385356098266416	0.0158128490617776	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SIX5	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.6939690571169574	0.5861597441995735	-0.1471862000563161	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
WT1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	0.0	1.0	-0.0878640443880192	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TONSL	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.3783214007167874	0.7002594290198224	-0.2102541053609378	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TOMM34	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.0439247072697615	0.8192695299919684	0.9193331576399209	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
TFF1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.0	1.0	-0.129761083585769	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SKIDA1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.391263460826563	0.7222336103479825	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARMC2	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	-1.3356825342037366	0.0826880377220174	-0.0213376299241552	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD72	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	-0.2341749271523694	0.8522523918030299	-0.0176173938458599	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARMH4	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
AC145285.3	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
AL356488.3	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SLA2	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	-0.3908550111711708	0.6997567174889071	0.2045042178223235	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
TFPI	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.3508145600362056	0.8003515201396326	0.3326016385434995	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ZNF561	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.2565494043526453	0.2667497872128533	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
AKT3	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	0.2197393831195082	0.271126742839181	-0.021879247402216	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
ZNF562	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.5300279050609191	0.1367967226078621	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARMCX6	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_endothelial_cell	t1d_ductal_cell	0.0747543103799177	0.6569882470876104	-0.1985877895260013	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SRP54	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.1506692236424545	0.2802815407484	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TOMM22	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell	t1d_acinar_cell	-0.1267122265342681	0.6640530397374784	-0.6673823781145611	0.9965506589785832		0.0	0.0		unlabeled_or_data_blocked	     
ZNF564	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	0.1266528606959909	0.7202850519039852	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ZNF565	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_endothelial_cell	t1d_endothelial_cell	-1.8677700425447803	0.0578848609887867	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARMCX2	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-0.0425424272465377	0.8378076519877874	-0.7237782139353546	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
AKT1S1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.1154876074459263	0.6082124116811259	0.0675121600960655	1.0		0.0	0.0		unlabeled_or_data_blocked	     
ARMC7	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell	t1d_stellate_cell	-0.8080912373115003	0.3573881476903698	-0.138272821187954	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CATSPERE	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
AC135507.1	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_crohn_myeloid	ibd_crohn_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
AZI2	0.8	False	False	False	False	False	0.0		0.0		0.0691689029335975	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	-0.1528059265850299	0.7046477773327388	0.0995444907771119	0.9971256078463696		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
BTNL8	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
C3	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_ductal_cell;t1d_acinar_cell;t1d_endothelial_cell	t1d_endothelial_cell	-0.2902119851696412	0.3818534733172571	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
SNRPC	0.8	False	False	False	False	False	1.0	SLE	1.0	SLE	0.0	0.0	0.0	0.0	0.0			0.0428956548012902	0.8404502392882981	-0.1697590591483282	1.0		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;no_direct_druggable_modality;prior_or_local_no_go_blocker
ZDHHC23	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_stellate_cell	t1d_stellate_cell	0.9931432298297448	0.4157111218072118	0.0869648774339111	1.0		0.0	0.0		unlabeled_or_data_blocked	     
TMEM121B	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	1.0	ibd_uc_myeloid	ibd_uc_myeloid	0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
C3ORF33	0.8	False	False	False	False	False	0.0		0.0		0.0	0.0	1.0	1.0	0.0	t1d_endothelial_cell	t1d_endothelial_cell	-1.724293504439303	0.0521402079370254	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
