gene	n_sgrna	MHCII_mean_low_vs_high_log2	MHCII_median_low_vs_high_log2	MHCII_positive_sgrna_fraction	MHCII_one_sample_t	MHCII_p	CD40_mean_low_vs_high_log2	CD40_median_low_vs_high_log2	CD40_positive_sgrna_fraction	CD40_one_sample_t	CD40_p	PDL1_mean_low_vs_high_log2	PDL1_median_low_vs_high_log2	PDL1_positive_sgrna_fraction	PDL1_one_sample_t	PDL1_p	MHCII_rank_required_low_vs_high	MHCII_fdr	CD40_rank_required_low_vs_high	CD40_fdr	PDL1_rank_required_low_vs_high	PDL1_fdr
Sec61a1	4	2.240003838706497	2.9584577923183843	0.75	2.447462528066664	0.09188687573897297	-0.10566954515939853	0.3504848222600335	0.75	-0.06279389985831889	0.9538802775652628	0.648063217460739	-0.1207326532716387	0.25	0.5666083756793456	0.6106011457668853	80.0	0.9248624482023996	3113.0	0.9916206865742714	6252.0	0.9048064345175414
Irf8	4	3.0462222833065034	2.9554573218506315	0.75	1.9905908781191868	0.14060323844735056	0.8327402769119903	-0.47890222184563436	0.5	0.4426517685252099	0.687988736698168	-1.3664854582355863	-1.141035589840754	0.0	-2.0278074027524893	0.13563042496343386	81.0	0.9248624482023996	8320.0	0.9438961539103484	10759.0	0.8688130809597039
Epm2aip1	4	3.095500733136347	2.953541460663584	0.75	2.2754416527649286	0.1073850927996316	0.5419983060634226	0.4254724701297844	0.75	1.2947880001115293	0.2860397011143624	0.3550352981121314	0.15461681634486377	0.5	1.2722596973921023	0.2929405579612292	82.0	0.9248624482023996	2712.0	0.8998711791380146	3965.0	0.8688130809597039
Atp6v1h	4	2.370235714811159	2.9365673175403093	0.75	2.755318399527353	0.07042773594247657	-0.7777933872819165	-0.6133848252230854	0.0	-2.407569109719697	0.09522460819669225	-0.2828801666264153	-0.2348737250247759	0.25	-1.2499230786443454	0.2999539164092902	83.0	0.9248624482023996	8997.0	0.889841996245348	7050.0	0.8688130809597039
Sltm	4	2.776328258836179	2.9320449554681787	0.75	2.4339346511807713	0.09300245385285003	0.28025362863943604	1.7563998382693828	0.75	0.13773560433758877	0.8991742774053014	1.153109579924398	0.8803306545025802	0.5	1.6425693600944618	0.19901406468082417	84.0	0.9248624482023996	83.0	0.9830896014314864	897.0	0.8688130809597039
Mogs	4	2.6251826310959823	2.9225542057956826	0.75	1.5031438694414696	0.22983058280454496	0.3018076567304786	0.20060164881282844	0.5	0.5892180458320292	0.5971439410080767	-1.6412886927711892	-0.6061902903368878	0.25	-1.0958734137488557	0.3532268671602156	85.0	0.9257756360019209	4035.0	0.9295720063298158	9142.0	0.8688130809597039
Cwc25	4	2.2844145985545783	2.911848182264129	0.75	1.6137703780927704	0.20498094689269264	-1.667027584748222	-1.5076306376638091	0.0	-2.1865182925371025	0.11663411729883386	-0.021484645083188342	-0.20771082112094613	0.25	-0.021934655599176987	0.9838774444628734	86.0	0.9248624482023996	11031.0	0.889841996245348	6872.0	0.9959502036137681
Hscb	4	2.846398645947907	2.909839957497642	1.0	3.0080892123400766	0.05729873271407294	0.11373772062970333	0.07590289771589731	0.5	0.10884745952359014	0.9201955859435388	0.566678520870589	0.2714839212437999	0.5	1.0510425916685315	0.3704301774823542	87.0	0.9248624482023996	4896.0	0.9874635608648754	3252.0	0.8688130809597039
Srsf6	4	2.9813754621894266	2.89678953149933	0.75	1.73502666988634	0.18114415940412718	-1.0814397926038657	-1.186870450063557	0.25	-1.4395585019696218	0.24560362591901969	-0.9437757773171086	-1.592051669311311	0.25	-0.8452797899957453	0.46003865239751385	88.0	0.9248624482023996	10591.0	0.889841996245348	11292.0	0.8710904102746498
Rpusd4	4	2.8413347906654915	2.894619792966274	1.0	2.740573124865107	0.07130402135758547	-1.0450036443815442	-0.3945794921037117	0.0	-1.4123026074477427	0.25272175441430633	1.1760617964813458	0.9598801399216687	0.75	2.020355691604811	0.13660926401731666	89.0	0.9248624482023996	7889.0	0.8912288271253159	765.0	0.8688130809597039
Ctdp1	4	2.0844777509783468	2.891357203661308	0.75	1.0149706756285068	0.3848581141848309	-0.7598406332648189	-0.9721742054853276	0.25	-1.9362968751754526	0.1482484351948901	-0.24933321136467657	0.0022939894039351316	0.5	-0.1451366534796433	0.8938055798318216	90.0	0.9291302535167016	10153.0	0.889841996245348	5050.0	0.9803947105778679
Ascc2	4	2.247188340879039	2.8706636825424727	0.75	1.564815671166899	0.21558916903951655	-0.24543911765942372	-0.02213908899511774	0.5	-0.23993083996731127	0.8258436176566321	-0.7971792009465469	-0.5031522012983403	0.0	-1.6849511851088215	0.1905855952487826	91.0	0.9248624482023996	5575.0	0.9695434985863811	8665.0	0.8688130809597039
Smarca4	4	2.75465877740894	2.8629772666278903	1.0	2.82721428904932	0.06634195863813883	-0.18875629381864611	1.8199463995296754	0.75	-0.08605270037137126	0.9368460774491499	-0.8625245283887677	-1.164217395360469	0.25	-0.6698571389949709	0.5508973780192568	92.0	0.9248624482023996	71.0	0.9884724636490505	10795.0	0.8915027170417356
Alyref	4	2.3869159384830807	2.8475785842347787	1.0	2.8737699922661077	0.06385316609421239	-1.0603566979135093	-0.8354848835699118	0.5	-0.9135357720885182	0.42832128099014616	0.08823608550657167	-0.1135403272793259	0.25	0.23522282476350054	0.8291778576720473	93.0	0.9248624482023996	9817.0	0.9063156717736436	6198.0	0.9624721656847782
Hexim1	4	2.5377509737620603	2.8343798680834684	1.0	4.169366020352061	0.025113816487201394	-0.5249886610145669	-0.4879391541281973	0.5	-0.8770346919951713	0.4450316601414672	-1.8060968718702919	-1.8108543069892558	0.0	-4.171257695157163	0.025083718313584795	94.0	0.9248624482023996	8356.0	0.9068422102107031	11448.0	0.8688130809597039
Ash2l	4	3.0913422750900565	2.8328545977553787	0.75	2.1813660085477307	0.11719878736384488	-1.403369486962211	-1.722838217179352	0.25	-1.1679291868112276	0.3272133284654124	-1.5041886168009226	-0.9273559167013611	0.0	-1.5403827404534736	0.22111116140480463	95.0	0.9248624482023996	11231.0	0.8998711791380146	10268.0	0.8688130809597039
Taf3	4	2.795777931732461	2.828778542304045	1.0	2.4288345960493842	0.0934273209424127	-0.8823635643049828	-1.0016499339851248	0.25	-1.7983904955480754	0.16995365634346274	0.1604931904234211	0.04115318930367208	0.5	1.1935726166741312	0.3184266717459061	96.0	0.9248624482023996	10230.0	0.889841996245348	4753.0	0.8688130809597039
Sacm1l	4	2.6463386828523103	2.813740731345077	0.5	1.2849213597653746	0.2890409163039044	0.8472388005321552	1.2241756982928307	0.75	1.9791622786545962	0.14217324879035909	-0.15909157997568568	-0.34476773296931773	0.25	-0.34416172719078175	0.7534361055830254	97.0	0.9291302535167016	323.0	0.889841996245348	7762.0	0.9431005713597888
Mcm7	4	1.3535274890448108	2.8079021815720857	0.75	0.5150249050522291	0.6420806766301278	-0.9250523967390012	-1.5336356363144528	0.25	-0.9448076796689183	0.41445939767548684	0.09980918573199427	-0.10109861563424495	0.25	0.0893840376972149	0.934409709364626	98.0	0.9546758058930608	11057.0	0.9063156717736436	6110.0	0.9873751202275195
Nop9	4	2.593768377889101	2.804394208056695	1.0	3.4144804346101805	0.04201245458584045	0.1531134764371832	0.7755380127475656	0.75	0.16327261295797035	0.8806828277912454	-0.3717537103478138	-0.17576556934112564	0.25	-0.9570673699462149	0.40913843529059835	99.0	0.9248624482023996	1150.0	0.9799230876027506	6655.0	0.8688130809597039
Brca1	4	1.8893628880889164	2.796454514728988	0.75	1.5629573906461853	0.21600373092906824	0.7351396468323521	0.40311084772875466	0.75	1.435860546662563	0.24655653320073156	0.44745238019237066	0.31898561437466894	0.5	1.0322497184711503	0.3778809121448792	100.0	0.9248624482023996	2822.0	0.889841996245348	2989.0	0.8688130809597039
Atp6ap1	4	2.8373288416148883	2.795019967057075	1.0	2.4938691652269025	0.08818227629937954	0.08920942177604049	-0.07003855363726393	0.5	0.29146760955503687	0.7896851645302546	-0.18541941984297017	0.08510312220587152	0.5	-0.17599230191650317	0.8715094184493662	101.0	0.9248624482023996	5926.0	0.959333336476521	4462.0	0.9730306673019778
Fnbp4	4	2.403378585300512	2.7942149846994915	0.75	1.5476477613107806	0.21945301579039264	-0.8517786454931908	-0.06824085803245716	0.5	-0.5783244036666861	0.6036014654030244	0.06168245646894094	0.3290930200189326	0.5	0.07720324349202728	0.943322530404347	102.0	0.9248624482023996	5914.0	0.930095794451042	2925.0	0.9885648032655148
Sdha	4	2.245218571934725	2.7816899412814515	0.75	1.768268544605729	0.17517140555186553	-0.9190524425766659	-0.5175549083336914	0.5	-0.5719301557420414	0.6074146818909437	-0.06800729863441593	0.0	0.25	-0.24830309905747372	0.8199265593105742	103.0	0.9248624482023996	8519.0	0.930095794451042	5057.0	0.9609927289292773
Hectd1	4	2.8006502225667282	2.780018979732918	1.0	3.0744102409528407	0.054373775137963036	0.6970787239074423	0.7835688998616204	0.75	1.991124675927017	0.1405304081971741	-0.9786127730650963	-0.7650551663504759	0.0	-2.6893298950491786	0.07445648625773589	104.0	0.9248624482023996	1124.0	0.889841996245348	9779.0	0.8688130809597039
Atxn7l3	4	3.3097429414987847	2.7738083251227583	1.0	3.5770455323320354	0.0373646347161993	0.6210312291544793	1.3326140836800326	0.5	0.3024650654147677	0.7820560500076715	-2.1865250326316965	-3.933999436969403	0.25	-1.0981735538577833	0.35236561086200263	105.0	0.9248624482023996	246.0	0.9578922968587227	11698.0	0.8688130809597039
Pdcd11	4	2.211152123100863	2.7734550813293524	0.75	2.216963460119376	0.11336332603556838	0.2737077109011364	0.429540168085227	0.5	0.36192523152264394	0.7413991905591345	-0.05067537191240501	0.9252351928599145	0.5	-0.03170286552907767	0.9767002624606536	106.0	0.9248624482023996	2681.0	0.9535152533809921	818.0	0.9959502036137681
Senp1	4	2.5624956499266958	2.763240490460108	1.0	2.5943971249541877	0.08076612489542803	-0.4121409368402959	0.047559044174113656	0.5	-0.4464339141152797	0.6855414954286895	-0.005466698931846564	0.047295023964086885	0.5	-0.00940658708835564	0.9930853049378155	107.0	0.9248624482023996	5094.0	0.9423779414956643	4718.0	0.9972654595587204
Tmem208	4	3.3723244380408888	2.7557962590242404	1.0	2.3930891170262614	0.09647256800502224	-0.2827387645287289	-0.25373912998948145	0.25	-0.7635165539888817	0.5007086000590736	-1.601987254007191	-1.7782465532106162	0.0	-5.435462483597965	0.012224191159935154	108.0	0.9248624482023996	7073.0	0.9119681609783415	11420.0	0.8688130809597039
Cacna1a	4	2.2294384055252543	2.7486412871691766	0.75	1.5869103186591729	0.21072734618263828	-0.4055471950168801	0.031358125926743655	0.5	-0.440147318490457	0.6896120704089475	0.3643368269169811	-0.06221489166173887	0.25	0.7644482717221818	0.5002286229218113	109.0	0.9248624482023996	5198.0	0.9445336340694245	5815.0	0.8778695459643954
Tfap4	4	2.866130174231123	2.7442276862197694	1.0	6.740094014620808	0.0066693732681063845	-0.5011239507728746	-0.7516054454765747	0.25	-0.6301299736993575	0.5733354807688806	1.4442176595355045	1.5497102062579624	0.75	1.4604596702955706	0.2402923217270896	110.0	0.9024709473477858	9524.0	0.9275118014597307	196.0	0.8688130809597039
Ugcg	4	1.9827727001461048	2.7438983989885988	0.75	2.0037196991212936	0.13882480321615476	-0.21421952044739334	0.21144413582617527	0.5	-0.2946308274060163	0.787487489634136	0.3090164984927475	0.39949000126750506	0.75	1.622965587348997	0.20305422183786614	111.0	0.9248624482023996	3969.0	0.9588336229145707	2557.0	0.8688130809597039
Mrpl57	4	2.24109626400446	2.7437733270415468	0.75	1.6389869390724465	0.19974556716455819	0.015527903411927557	0.06687094958965747	0.75	0.009948032356440534	0.9926873105641062	-0.15250095095593463	-0.12025222145252014	0.25	-0.5141762080318392	0.6426074549015842	112.0	0.9248624482023996	4951.0	0.9988976791585885	6249.0	0.9155093489114945
Ube2n	4	2.7872551449360286	2.734939065722613	1.0	2.208130983578335	0.1143007412364257	-2.007719689718735	-1.578863028497514	0.0	-2.6240788789707383	0.07872471443442876	-0.8034244446285842	-0.18538610037280043	0.0	-1.1721504374491256	0.32575023971918826	113.0	0.9248624482023996	11103.0	0.889841996245348	6723.0	0.8688130809597039
Art2b	4	2.5652624936503634	2.7317619582435295	0.75	2.0640948086131785	0.13098081254481955	-0.2022248009779964	-0.24830872437731866	0.5	-0.2663755548225197	0.8072092616562787	0.3113355732196078	0.5694745872105886	0.75	1.0355096413028453	0.3765782138011829	114.0	0.9248624482023996	7047.0	0.9639632259283447	1786.0	0.8688130809597039
Erg	4	1.9024226249896041	2.7276262065370878	0.75	0.9119535591567404	0.4290337336394674	-0.8795192321045395	-1.4024530263806172	0.25	-1.55813285865392	0.21708417054880474	-1.1282778262320068	-0.5615789130723503	0.25	-0.8867412489192278	0.4405318247143881	115.0	0.9305967062027254	10915.0	0.889841996245348	8925.0	0.8710104723011981
Mios	4	1.9541491861407307	2.7233840471848296	0.75	1.2937889598379686	0.28634209837018615	-1.594364775999292	-1.323370900094565	0.25	-1.7235888940326602	0.1832528351722364	-1.861656590578426	-2.042630924251978	0.0	-2.606614277116218	0.0799180546519806	116.0	0.9291302535167016	10802.0	0.889841996245348	11528.0	0.8688130809597039
Itprid2	4	2.6597900703773467	2.7216123995988006	0.75	1.6806873114448186	0.1914150248102888	-1.0014056894351993	-0.643597442241123	0.0	-2.368734208106084	0.09861684556573877	-0.8387174048707821	-0.49081664515804874	0.5	-1.0403007717105843	0.37467145332564666	117.0	0.9248624482023996	9123.0	0.889841996245348	8602.0	0.8688130809597039
Max	4	2.479707873234454	2.7164629008717824	0.75	1.5110852181524932	0.22793982177062205	-1.74094963353049	-1.7970982074954218	0.25	-1.828995546702612	0.16483473626851397	-1.2005663796364416	-1.3767912882983082	0.25	-1.782528929688976	0.17267859186752962	118.0	0.9248624482023996	11278.0	0.889841996245348	11091.0	0.8688130809597039
Arl8a	4	2.604994145709757	2.713443654302528	1.0	5.553860148942918	0.011512940289652995	-0.11114937204120534	-0.0042517803354815	0.5	-0.37400774361199945	0.7332678712065107	0.19396282257364594	-0.07117433137674856	0.5	0.20326552568711784	0.8519335894356834	119.0	0.9248624482023996	5443.0	0.9516555503272778	5881.0	0.9676202407938248
Erh	4	2.592168572858906	2.703089255948958	1.0	3.2639995802701356	0.046989367237112535	-0.3552683019175912	-0.7888149019727415	0.5	-0.3226359924076941	0.7681490053211456	1.8401912758953969	1.4151177887430713	0.75	1.9225727546645728	0.15025748801133446	120.0	0.9248624482023996	9649.0	0.956500395252839	251.0	0.8688130809597039
Fancd2	4	2.1016840725864965	2.700310135375462	0.75	1.1762444330999715	0.3243375675703826	-0.03686564231573991	0.13517621042611389	0.5	-0.05552027551638445	0.9592146883537354	-1.5268149726306768	-0.7651492431178855	0.0	-1.5412063084818552	0.22092249766032393	121.0	0.9291302535167016	4456.0	0.9928147782774929	9780.0	0.8688130809597039
Mrps11	4	2.053908641200454	2.69243639154444	0.75	1.7966706952949383	0.17024670408290413	-0.9344396162503528	-1.0164497780440225	0.25	-1.1794962882141706	0.3232198987844632	-1.4763892739929245	-2.153092702776344	0.25	-1.744868961509397	0.1793517884693299	122.0	0.9248624482023996	10268.0	0.8998711791380146	11563.0	0.8688130809597039
Ints11	4	1.4115302538110897	2.6900242824644276	0.75	1.0155166507936748	0.3846357833509159	-0.7148916500271383	-0.1548772700205314	0.5	-0.6329854730181079	0.5717001479986054	-0.33280767313605936	-0.15223868246053252	0.0	-1.3741466272587228	0.26306223425809516	123.0	0.9291302535167016	6465.0	0.9271209163564393	6502.0	0.8688130809597039
Zbtb7a	4	1.9702191321799802	2.6864925226610943	0.75	1.0162451183620402	0.38433932876650834	-2.504452796424814	-3.229929674388532	0.25	-2.9135030938480546	0.06182072199117768	-1.1505890058119004	-1.06013568274129	0.0	-1.7847951659874246	0.17228620311161205	124.0	0.9291302535167016	11662.0	0.889841996245348	10604.0	0.8688130809597039
Nubp2	4	2.2959623587678752	2.685967451813405	0.75	2.7472809218191654	0.070903719600559	-1.3527429257798456	-2.0307377667077056	0.25	-1.5700831779241549	0.21441884505856756	-0.6296303572127727	-0.5698255103269914	0.25	-1.200062098871065	0.3162412748193727	125.0	0.9248624482023996	11400.0	0.889841996245348	8967.0	0.8688130809597039
Dhx36	4	3.2937832280795334	2.680214103933885	1.0	2.5721658535619616	0.08233798797407087	-0.05449183668351942	0.22600978978448616	0.75	-0.13247766518135973	0.9029928003545962	0.11280380550628544	0.5695913946024481	0.5	0.07498800090736787	0.9449446980972462	126.0	0.9248624482023996	3862.0	0.9837700125529194	1784.0	0.9893778343714114
Supt6	4	2.537617496343769	2.6753476240333733	0.75	2.4902832539278217	0.0884619365445552	0.36374570164259057	-0.017043822086437788	0.5	0.3904332413655765	0.7222888636008606	-0.7351008558334791	-1.2830949321545886	0.25	-0.591821044252334	0.5956082285489345	127.0	0.9248624482023996	5538.0	0.9508039282527099	10952.0	0.9024582962411655
Mms22l	4	2.3935610564029077	2.6713525495470245	0.75	2.173482700209784	0.11806912565982791	-0.2534534524388069	0.23044312380474657	0.5	-0.2167764348825674	0.8422874781467861	0.31639594460122017	0.6246099405682352	0.5	0.46710005789556774	0.6722612944885192	128.0	0.9248624482023996	3825.0	0.9735552236908632	1594.0	0.9214737402907321
Mical1	4	2.6579764000309503	2.648118425934866	1.0	6.954721840387862	0.006098403092874393	1.1810698942549744	1.206594634795223	0.75	1.1521046923722547	0.3327572627198747	0.07622520349406346	0.10963739999079204	0.75	0.335326237892891	0.7594587375177437	129.0	0.9024709473477858	335.0	0.8998711791380146	4264.0	0.944576299774702
Atp6v1c1	4	2.5501530753305546	2.643924320476334	0.75	2.161149107027681	0.11944637735106792	-0.19050648296393985	-0.33845065699238897	0.5	-0.2244385582236979	0.8368334206833551	-0.7406520322795274	-0.6648120834892988	0.5	-0.5086647478637174	0.6460352117052155	130.0	0.9248624482023996	7571.0	0.9716437438347648	9398.0	0.9156401760182149
Prpf4	4	2.281560526758648	2.6414862926161993	0.5	1.0373771563967236	0.375833879063248	-0.5791009720895628	0.13029651733257636	0.5	-0.5085267015944427	0.6461212191437062	0.7702593455141022	2.042507256129585	0.5	0.34526247856781994	0.7526874211494003	131.0	0.9291302535167016	4502.0	0.9350047174058339	64.0	0.9428756915169835
Psmb4	4	2.726973872414172	2.635669324476608	0.75	2.2644869815641777	0.1084754965854139	-2.5076552565087606	-3.1086412030585757	0.0	-2.817468993168069	0.0668781543774083	0.10556983959457861	0.0	0.25	0.1367530797615542	0.8998875513456461	132.0	0.9248624482023996	11653.0	0.889841996245348	5057.0	0.9813932548765415
Rfxap	4	3.044443247904593	2.6313864225246015	1.0	2.4302195126853348	0.0933117145653211	0.2880395141448151	0.1498635838263926	0.5	0.3593097708695211	0.7431653866333394	-0.36734885047301924	-0.5708728270333299	0.25	-0.7420320378118577	0.5118821581795325	133.0	0.9248624482023996	4360.0	0.9536042074770369	8971.0	0.8827237402984806
Senp5	4	2.60847877310014	2.6280993507100834	0.75	1.151319315908869	0.3330348556572276	-0.8663997443442526	-0.38650170457105587	0.25	-0.6537011976011763	0.55994060519377	0.24415044342350606	-0.5718593490981263	0.5	0.1928050244273019	0.859425945280257	134.0	0.9291302535167016	7837.0	0.9262894563536701	8977.0	0.9699668411937808
Slc7a6os	4	1.4926263815037706	2.624596855481833	0.75	0.9548339878408473	0.4101030381777059	-1.417735252070393	-1.645839887644006	0.0	-5.848870144737163	0.009961863939986807	-0.20086874122886184	0.14374075229596406	0.5	-0.13514283667217897	0.9010567983016928	135.0	0.9291302535167016	11165.0	0.889841996245348	4031.0	0.9813932548765415
Adsl	4	2.6397606477345232	2.618822194030463	0.75	1.8605857914798674	0.1597371050583043	-1.24103203007432	-1.0813062790920882	0.25	-1.4793534935155948	0.235598627925976	-1.256361592180418	-1.0332214672109308	0.25	-1.5759275790096594	0.21312861156077667	136.0	0.9248624482023996	10391.0	0.889841996245348	10540.0	0.8688130809597039
