path	check	status	detail
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	claim_reference_M01	PASS	M01
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	claim_reference_M02	PASS	M02
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	claim_reference_M03	PASS	M03
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	claim_reference_M04	PASS	M04
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	claim_reference_P01	PASS	P01
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	claim_reference_P02	PASS	P02
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	claim_reference_P03	PASS	P03
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	claim_reference_P04	PASS	P04
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	claim_reference_P05	PASS	P05
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	local_link_resolves	PASS	STATUS_DECODER.md
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	local_link_resolves	PASS	FIRST_IDEA_IN_TEN_MINUTES.md
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	expected_document_exists	PASS	/Users/soeren.leibach/Projects/ms-auto-research/docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	formal_class_marker_1	PASS	formal marker absent
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	formal_class_marker_2	PASS	formal marker absent
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	formal_class_marker_3	PASS	formal marker absent
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	no_unresolved_todo	PASS	TODO/TBD scan
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	has_claim_reference	PASS	n=9
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	claim_reference_A01	PASS	A01
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	claim_reference_C01	PASS	C01
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	claim_reference_C02	PASS	C02
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	claim_reference_D04	PASS	D04
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	claim_reference_D05	PASS	D05
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	claim_reference_M01	PASS	M01
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	claim_reference_M03	PASS	M03
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	claim_reference_M04	PASS	M04
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	claim_reference_M05	PASS	M05
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	local_link_resolves	PASS	HOW_TO_READ_NULLS_AND_BOUNDARIES.md
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	local_link_resolves	PASS	CASE_STUDY_MONITOR_VS_TARGET.md
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	local_link_resolves	PASS	CASE_STUDY_BRAIN_BANK_CONFOUND.md
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	local_link_resolves	PASS	CLAIM_SOURCE_MATRIX_V55.md
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	expected_document_exists	PASS	/Users/soeren.leibach/Projects/ms-auto-research/docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	formal_class_marker_1	PASS	formal marker absent
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	formal_class_marker_2	PASS	formal marker absent
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	formal_class_marker_3	PASS	formal marker absent
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	no_unresolved_todo	PASS	TODO/TBD scan
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	has_claim_reference	PASS	n=2
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	claim_reference_E01	PASS	E01
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	claim_reference_E03	PASS	E03
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	local_link_resolves	PASS	COMPREHENSION_TEST_KIT.md
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	local_link_resolves	PASS	COMPREHENSION_FACILITATOR_HANDOFF.md
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	local_link_resolves	PASS	templates/HUMAN_PILOT_SESSION_CAPTURE_V55.md
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	local_link_resolves	PASS	README.md
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	local_link_resolves	PASS	COMPREHENSION_FACILITATOR_HANDOFF.md
docs/onboarding/IDEA_TRANSFORMATIONS.md	expected_document_exists	PASS	/Users/soeren.leibach/Projects/ms-auto-research/docs/onboarding/IDEA_TRANSFORMATIONS.md
docs/onboarding/IDEA_TRANSFORMATIONS.md	formal_class_marker_1	PASS	formal marker absent
docs/onboarding/IDEA_TRANSFORMATIONS.md	formal_class_marker_2	PASS	formal marker absent
docs/onboarding/IDEA_TRANSFORMATIONS.md	formal_class_marker_3	PASS	formal marker absent
docs/onboarding/IDEA_TRANSFORMATIONS.md	no_unresolved_todo	PASS	TODO/TBD scan
docs/onboarding/IDEA_TRANSFORMATIONS.md	has_claim_reference	PASS	n=21
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_A01	PASS	A01
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_A04	PASS	A04
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_C02	PASS	C02
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_D01	PASS	D01
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_D02	PASS	D02
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_D03	PASS	D03
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_D04	PASS	D04
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_D05	PASS	D05
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_E02	PASS	E02
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_E03	PASS	E03
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_G03	PASS	G03
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_G04	PASS	G04
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_G05	PASS	G05
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_M01	PASS	M01
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_M03	PASS	M03
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_M05	PASS	M05
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_P01	PASS	P01
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_P02	PASS	P02
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_P03	PASS	P03
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_P04	PASS	P04
docs/onboarding/IDEA_TRANSFORMATIONS.md	claim_reference_P05	PASS	P05
docs/onboarding/IDEA_TRANSFORMATIONS.md	local_link_resolves	PASS	CLAIM_SOURCE_MATRIX_V55.md
docs/onboarding/IDEA_TRANSFORMATIONS.md	local_link_resolves	PASS	HOW_TO_CONTRIBUTE_IDEAS.md#copy-ready-idea-template
docs/onboarding/IDEA_TRANSFORMATIONS.md	local_anchor_resolves	PASS	HOW_TO_CONTRIBUTE_IDEAS.md#copy-ready-idea-template; known_anchors=14
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	expected_document_exists	PASS	/Users/soeren.leibach/Projects/ms-auto-research/docs/onboarding/IDEA_TRIAGE_RUBRIC.md
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	formal_class_marker_1	PASS	formal marker absent
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	formal_class_marker_2	PASS	formal marker absent
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	formal_class_marker_3	PASS	formal marker absent
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	no_unresolved_todo	PASS	TODO/TBD scan
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	has_claim_reference	PASS	n=13
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_A01	PASS	A01
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_A04	PASS	A04
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_C02	PASS	C02
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_E03	PASS	E03
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_G02	PASS	G02
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_G03	PASS	G03
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_G04	PASS	G04
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_G05	PASS	G05
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_P01	PASS	P01
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_P02	PASS	P02
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_P03	PASS	P03
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_P04	PASS	P04
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	claim_reference_P05	PASS	P05
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	local_link_resolves	PASS	HOW_TO_CONTRIBUTE_IDEAS.md#copy-ready-idea-template
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	local_anchor_resolves	PASS	HOW_TO_CONTRIBUTE_IDEAS.md#copy-ready-idea-template; known_anchors=14
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	local_link_resolves	PASS	IDEA_TRANSFORMATIONS.md
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	local_link_resolves	PASS	templates/IDEA_TRIAGE_SCORECARD_V55.tsv
docs/onboarding/INVITE_COLLABORATORS.md	expected_document_exists	PASS	/Users/soeren.leibach/Projects/ms-auto-research/docs/onboarding/INVITE_COLLABORATORS.md
docs/onboarding/INVITE_COLLABORATORS.md	formal_class_marker_1	PASS	formal marker absent
docs/onboarding/INVITE_COLLABORATORS.md	formal_class_marker_2	PASS	formal marker absent
docs/onboarding/INVITE_COLLABORATORS.md	formal_class_marker_3	PASS	formal marker absent
docs/onboarding/INVITE_COLLABORATORS.md	no_unresolved_todo	PASS	TODO/TBD scan
docs/onboarding/INVITE_COLLABORATORS.md	has_claim_reference	PASS	n=26
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_A01	PASS	A01
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_B01	PASS	B01
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_B02	PASS	B02
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_D01	PASS	D01
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_D02	PASS	D02
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_D03	PASS	D03
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_D04	PASS	D04
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_D05	PASS	D05
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_E01	PASS	E01
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_E02	PASS	E02
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_E03	PASS	E03
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_G01	PASS	G01
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_G02	PASS	G02
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_G03	PASS	G03
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_G04	PASS	G04
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_G05	PASS	G05
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_M01	PASS	M01
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_M02	PASS	M02
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_M03	PASS	M03
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_M04	PASS	M04
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_P01	PASS	P01
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_P02	PASS	P02
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_P03	PASS	P03
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_P04	PASS	P04
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_P05	PASS	P05
docs/onboarding/INVITE_COLLABORATORS.md	claim_reference_P06	PASS	P06
docs/onboarding/INVITE_COLLABORATORS.md	local_link_resolves	PASS	OPEN_PROBLEMS_FOR_COLLABORATORS.md
docs/onboarding/INVITE_COLLABORATORS.md	local_link_resolves	PASS	FIRST_IDEA_IN_TEN_MINUTES.md
docs/onboarding/INVITE_COLLABORATORS.md	local_link_resolves	PASS	KNOWN_NON_SOLUTIONS.md
docs/onboarding/INVITE_COLLABORATORS.md	local_link_resolves	PASS	PATIENT_AND_PUBLIC_SAFETY.md
docs/onboarding/INVITE_COLLABORATORS.md	local_link_resolves	PASS	README.md
docs/onboarding/INVITE_COLLABORATORS.md	local_link_resolves	PASS	COLLABORATOR_ROUTES.md
docs/onboarding/INVITE_COLLABORATORS.md	local_link_resolves	PASS	HOW_TO_CONTRIBUTE_IDEAS.md
docs/onboarding/INVITE_COLLABORATORS.md	local_link_resolves	PASS	STARTER_CONTRIBUTIONS.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	expected_document_exists	PASS	/Users/soeren.leibach/Projects/ms-auto-research/docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	formal_class_marker_1	PASS	formal marker absent
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	formal_class_marker_2	PASS	formal marker absent
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	formal_class_marker_3	PASS	formal marker absent
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	no_unresolved_todo	PASS	TODO/TBD scan
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	has_claim_reference	PASS	n=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	claim_reference_C02	PASS	C02
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	claim_reference_E01	PASS	E01
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	claim_reference_E02	PASS	E02
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	claim_reference_E03	PASS	E03
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	OPEN_PROBLEMS_FOR_COLLABORATORS.md#pick-a-puzzle
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_anchor_resolves	PASS	OPEN_PROBLEMS_FOR_COLLABORATORS.md#pick-a-puzzle; known_anchors=14
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	LEAD_STATUS_CARDS.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	STATUS_DECODER.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	FIRST_IDEA_IN_TEN_MINUTES.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	HOW_TO_CONTRIBUTE_IDEAS.md#copy-ready-idea-template
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_anchor_resolves	PASS	HOW_TO_CONTRIBUTE_IDEAS.md#copy-ready-idea-template; known_anchors=14
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	IDEA_TRANSFORMATIONS.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	CONTRIBUTE_A_DATA_SOURCE.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	DATA_THAT_WOULD_CHANGE_THE_ANSWER.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	CONTRIBUTE_A_METHOD.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	CONFOUND_CHECK_QUICK_REFERENCE.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	STATUS_DECODER.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	HOW_TO_READ_NULLS_AND_BOUNDARIES.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	KNOWN_NON_SOLUTIONS.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	REPOSITORY_TOUR.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	README.md#evidence-promise
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_anchor_resolves	PASS	README.md#evidence-promise; known_anchors=12
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	PATIENT_AND_PUBLIC_SAFETY.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	PUBLIC_ISSUE_EXAMPLES.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	CONTRIBUTION_EXAMPLES_BY_TYPE.md
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	OPEN_PROBLEMS_FOR_COLLABORATORS.md#check-before-you-build
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_anchor_resolves	PASS	OPEN_PROBLEMS_FOR_COLLABORATORS.md#check-before-you-build; known_anchors=14
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	local_link_resolves	PASS	HOW_TO_CONTRIBUTE_IDEAS.md
docs/onboarding/KNOWN_NON_SOLUTIONS.md	expected_document_exists	PASS	/Users/soeren.leibach/Projects/ms-auto-research/docs/onboarding/KNOWN_NON_SOLUTIONS.md
docs/onboarding/KNOWN_NON_SOLUTIONS.md	formal_class_marker_1	PASS	formal marker absent
docs/onboarding/KNOWN_NON_SOLUTIONS.md	formal_class_marker_2	PASS	formal marker absent
docs/onboarding/KNOWN_NON_SOLUTIONS.md	formal_class_marker_3	PASS	formal marker absent
docs/onboarding/KNOWN_NON_SOLUTIONS.md	no_unresolved_todo	PASS	TODO/TBD scan
docs/onboarding/KNOWN_NON_SOLUTIONS.md	has_claim_reference	PASS	n=31
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_A01	PASS	A01
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_A02	PASS	A02
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_A03	PASS	A03
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_A04	PASS	A04
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_B02	PASS	B02
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_C01	PASS	C01
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_C02	PASS	C02
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_D01	PASS	D01
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_D02	PASS	D02
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_D03	PASS	D03
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_D04	PASS	D04
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_D05	PASS	D05
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_E01	PASS	E01
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_E02	PASS	E02
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_E03	PASS	E03
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_G01	PASS	G01
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_G02	PASS	G02
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_G03	PASS	G03
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_G04	PASS	G04
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_G05	PASS	G05
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_M01	PASS	M01
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_M02	PASS	M02
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_M03	PASS	M03
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_M04	PASS	M04
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_M05	PASS	M05
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_P01	PASS	P01
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_P02	PASS	P02
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_P03	PASS	P03
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_P04	PASS	P04
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_P05	PASS	P05
docs/onboarding/KNOWN_NON_SOLUTIONS.md	claim_reference_P06	PASS	P06
docs/onboarding/KNOWN_NON_SOLUTIONS.md	local_link_resolves	PASS	STATUS_DECODER.md
docs/onboarding/KNOWN_NON_SOLUTIONS.md	local_link_resolves	PASS	OPEN_PROBLEMS_FOR_COLLABORATORS.md
docs/onboarding/KNOWN_NON_SOLUTIONS.md	local_link_resolves	PASS	FAILURE_MODE_ATLAS.md
docs/onboarding/KNOWN_NON_SOLUTIONS.md	local_link_resolves	PASS	LEAD_STATUS_CARDS.md
docs/onboarding/KNOWN_NON_SOLUTIONS.md	local_link_resolves	PASS	HOW_TO_CONTRIBUTE_IDEAS.md
docs/onboarding/KNOWN_NON_SOLUTIONS.md	local_link_resolves	PASS	WHAT_HAPPENS_TO_YOUR_IDEA.md
docs/onboarding/LEAD_STATUS_CARDS.md	expected_document_exists	PASS	/Users/soeren.leibach/Projects/ms-auto-research/docs/onboarding/LEAD_STATUS_CARDS.md
docs/onboarding/LEAD_STATUS_CARDS.md	formal_class_marker_1	PASS	formal marker absent
docs/onboarding/LEAD_STATUS_CARDS.md	formal_class_marker_2	PASS	formal marker absent
docs/onboarding/LEAD_STATUS_CARDS.md	formal_class_marker_3	PASS	formal marker absent
docs/onboarding/LEAD_STATUS_CARDS.md	no_unresolved_todo	PASS	TODO/TBD scan
docs/onboarding/LEAD_STATUS_CARDS.md	has_claim_reference	PASS	n=26
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_A01	PASS	A01
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_A02	PASS	A02
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_A03	PASS	A03
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_C01	PASS	C01
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_C02	PASS	C02
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_D01	PASS	D01
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_D02	PASS	D02
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_D03	PASS	D03
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_D04	PASS	D04
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_D05	PASS	D05
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_G01	PASS	G01
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_G02	PASS	G02
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_G03	PASS	G03
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_G04	PASS	G04
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_G05	PASS	G05
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_M01	PASS	M01
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_M02	PASS	M02
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_M03	PASS	M03
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_M04	PASS	M04
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_M05	PASS	M05
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_P01	PASS	P01
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_P02	PASS	P02
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_P03	PASS	P03
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_P04	PASS	P04
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_P05	PASS	P05
docs/onboarding/LEAD_STATUS_CARDS.md	claim_reference_P06	PASS	P06
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../findings/FINDING_V22.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../workups/treatment_response/ROBUSTNESS_MAP_V28.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../workups/treatment_response/CONFOUNDER_AUDIT_V32.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../validation/PREREGISTRATION_V42.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../findings/DEEP_STRUCTURE_V26.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../workups/treatment_response/ROBUSTNESS_MAP_V28.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../reports/FINDINGS_REPORT_V37.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../workups/genetics/GENETICS_EQTL_WORKUP_V16.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../workups/genetics/GENETICS_CHR1_REEVALUATION_V19.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../reports/THERAPEUTIC_PATH_V52.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../history/V53_RUN_SUMMARY.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../validation/MS_MICROGLIA_SOURCE_BALANCE_ADDENDUM_V53.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../validation/PROGRESSION_P1_CANDIDATE_STATE_HANDOFF_V54.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../history/PROGRESSION_FRONTIER_V54.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../validation/PROGRESSION_COHORT_ACQUISITION_SPEC_V54.md
docs/onboarding/LEAD_STATUS_CARDS.md	local_link_resolves	PASS	../history/JOINT_INFERENCE_V41.md
