gene_symbol	n_sgrna	median_efficient_lfc	median_noneater_lfc	median_efficient_minus_noneater_lfc	s1_median_efficient_lfc	s3_median_efficient_lfc	s1_median_noneater_lfc	s3_median_noneater_lfc	efficient_consistent_positive	noneater_consistent_positive	efficient_p_wilcoxon	noneater_p_wilcoxon	contrast_p_wilcoxon	modules	tracked_candidate	efficient_fdr	noneater_fdr	contrast_fdr	screen_call	gene	tested_compartment_count	positive_compartment_count	negative_compartment_count	positive_fdr10_compartment_count	negative_fdr10_compartment_count	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	best_positive_p	best_positive_fdr	max_positive_delta_log2_cpm	median_positive_hedges_g	best_negative_p	min_negative_delta_log2_cpm	top_positive_compartments	in_lipid_lysosomal_myeloid_neighborhood	ms_wm_delta_log2	ms_wm_hedges_g	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	opentargets_max_overall	opentargets_max_genetic_association	opentargets_max_known_drug_or_clinical	opentargets_channels_present	existing_priority_score	existing_weighted_evidence_score	existing_ms_anchor_score	existing_positive_disease_count	existing_negative_disease_count	existing_positive_diseases	existing_negative_diseases	existing_prior_flag	ms_positive_nominal	ms_positive_trend	genetic_or_target_db_breadth	discovery_priority_score	gwas_catalog_trait_count	gwas_catalog_min_p	druggable_activity_count	chembl_target_id	clinicaltrials_autoimmune_count	europepmc_autoimmune_hit_count	wave34_call	manual_blocker_class	primary_blocker	chembl_target_id_api	chembl_pref_name	chembl_target_type	chembl_activity_count	chembl_best_nM	chembl_search_total	europepmc_query	europepmc_hit_count	europepmc_examples_json	clinicaltrials_query	clinicaltrials_hit_count	clinicaltrials_examples_json	desired_intervention	directional_disease_support_count	directional_conflict_count	ms_anchor_directional	has_chembl_target	has_activity	prior_art_heavy	rescue_score	gate_failures	wave38_call
NR1H3	4	-0.0043118534392353	-0.0559133800658273	0.0550678802643411	0.0042678346692397	0.1311151836864688	0.0912622396219262	-0.3124012672916558	False	False	1.0	0.625	0.375	resolution_efferocytosis	True	1.0	0.9889744952178532	0.9965506589785832	UNRESOLVED	NR1H3	17.0	2.0	2.0	0.0	0.0	1.0	2.0	type 1 diabetes mellitus	psoriasis;ulcerative colitis	0.033803839568179	0.4725716446614977	1.0858528139399284	0.9008997306291282	0.00476160681446	-1.045543769877138	t1d_acinar_cell:0.471,p=0.034;t1d_ductal_cell:1.09,p=0.047	False	0.9212173629129756	0.5340748443118246	0.2094063049703438	0.8993702893651148															False	False	0.0	-3.0																						unresolved	0.0	0.0	False	False	False	False	0.0550678802643411	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
CTSS	4	-0.1222503338505425	-0.0390042526529229	-0.0519872568312869	-0.2472882713091266	-0.020759613079494	0.1982245983482022	-0.0639679330979876	False	False	0.375	0.875	0.875	lipid_lysosomal_apc	False	0.9052095024317248	1.0	1.0	UNRESOLVED	CTSS	17.0	2.0	0.0	0.0	0.0	1.0	0.0	type 1 diabetes mellitus		0.004628796457552	0.1885956828665001	2.096403831157949	1.307742404420619			t1d_endothelial_cell:2.1,p=0.0046;t1d_acinar_cell:1.76,p=0.014	True	0.189873422640673	0.6388917205212462	0.1407159118865243	0.8989378106274888	1.0	celiac	0.0507248350554753		0.0759913497014526	datatype_clinical;datatype_literature									False	False	1.0	6.5	2.0	6e-08	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY		no_target_resolved_coloc_or_mr													unresolved	0.0	0.0	False	False	False	False	0.0519872568312869	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
HSP90AA1	4	0.2171500125570452	0.121544059978594	-0.0463434098081694	-0.5756497184152964	0.261436952508425	-0.0863637688930729	0.3294518888502611	False	False	0.875	0.625	0.625	stress_cytotoxicity	False	1.0	0.9889744952178532	0.9971256078463696	UNRESOLVED	HSP90AA1	17.0	0.0	2.0	0.0	0.0	0.0	2.0		Crohn disease;ulcerative colitis					0.0032309902165089	-0.8860451663281221		False	0.2603217467653351	0.3466109360880268	0.4235057892504066	0.9195199515584406							1.5111391654663988	0.0055695827331994	1.5055695827331994	0.0	0.0				False	False	0.0	-7.92444304172668	1.0	2e-06	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY															unresolved	0.0	0.0	False	False	False	False	0.0463434098081694	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
H2-DMB1	4	-0.0843089583392622	-0.1882814437865817	-0.0435537938292837	0.0308852479183852	-0.1632125069138548	-0.1114669279079356	-0.3557749096973726	False	False	1.0	0.25	0.875	lipid_lysosomal_apc	False	1.0	0.8757238508867174	1.0	UNRESOLVED	H2-DMB1																																																													unresolved	0.0	0.0	False	False	False	False	0.0435537938292837	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
CMTM8	3	-0.0458402353590523	0.6809478930754245	-0.5360453554026194	0.0558472981796156	-0.3441681617641374	0.4055438072258255	0.8534752124125706	False	True	0.75	0.25	0.25		False	1.0	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	CMTM8	16.0	1.0	0.0	0.0	0.0	1.0	0.0	psoriasis		0.0284965737358846	0.5560654875640701	0.8667704355933212	2.7334903673004547			psoriasis_skin_stromal:0.867,p=0.028	False	-0.8587893619499372	-0.3118997617339604	0.4636696787151403	0.9239963547089984															False	False	0.0	4.0													0.0		0.0	"""CMTM8"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	262.0	"[{""doi"": ""10.3389/fimmu.2026.1717058"", ""id"": ""41659846"", ""title"": ""&lt;i&gt;CMTM8&lt;/i&gt; variants influence BNT162b2 COVID-19 vaccination response by regulating granulocytic/polymorphonuclear myeloid-derived suppressor cell activity."", ""year"": ""2026""}, {""doi"": ""10.1038/s41392-025-02423-4"", ""id"": ""41068071"", ""title"": ""Decoding lysophosphatidic acid signaling in physiology and disease: mapping the multimodal and multinodal signaling networks."", ""year"": ""2025""}, {""doi"": ""10.1242/dev.204591"", ""id"": ""39804120"", ""title"": ""An in vivo CRISPR screen in chick embryos reveals a role for MLLT3 in specification of neural cells from the caudal epiblast."", ""year"": ""2025""}]"	CMTM8 autoimmune	0.0	[]	activate_or_restore	0.0	1.0	True	False	False	False	0.03604535540261944	insufficient_directional_cross_disease_state_support;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
NR1H2	4	-0.0698930924983681	-0.183476129187101	0.03162851832736	-0.0003361109876236	-0.1394500740091127	0.0334796592799566	-0.3164355060780484	False	False	1.0	0.375	0.875	resolution_efferocytosis	True	1.0	0.9645063778899814	1.0	UNRESOLVED	NR1H2	17.0	1.0	0.0	0.0	0.0	1.0	0.0	type 1 diabetes mellitus		0.0140918588937978	0.3818091784509823	0.3500169056414739	1.3447208972259312			t1d_ductal_cell:0.35,p=0.014	False	0.0646192467591699	0.0904160790158108	0.8274524136837126	0.9761732664217524															False	False	0.0	4.0																						unresolved	0.0	0.0	False	False	False	False	0.03162851832736	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
ATF4	4	-0.3676382831238354	-0.0360400834246665	0.0134165327897772	-0.5736977884015566	0.0576015356369066	-0.0108129245646422	-0.0931137933038794	False	False	0.625	0.875	1.0	stress_cytotoxicity	False	0.9600924529799222	1.0	1.0	UNRESOLVED	ATF4	17.0	1.0	0.0	0.0	0.0	1.0	0.0	type 1 diabetes mellitus		0.0130417729507671	0.2938176774283266	0.5555389121364129	1.492047336267503			t1d_stellate_cell:0.556,p=0.013	False	-0.0608326876707234	-0.1323748510786268	0.7540068759018697	0.970567668619057															False	False	0.0	4.0	1.0	4e-33	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY															unresolved	0.0	0.0	False	False	False	False	0.0134165327897772	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
DNAJB1	4	0.0951768181214094	-0.0744136569707779	-0.0105687759307341	0.4429651620305677	-0.2526115257877488	-0.0396953735363583	-0.1091319404051975	False	False	0.875	0.875	1.0	stress_cytotoxicity	False	1.0	1.0	1.0	UNRESOLVED	DNAJB1	17.0	2.0	4.0	0.0	0.0	1.0	3.0	type 1 diabetes mellitus	Crohn disease;psoriasis;ulcerative colitis	0.0075920067974193	0.3164833232638188	0.9986306990091264	1.094669563112489	0.0088372913323129	-1.8074754474739525	t1d_ductal_cell:0.617,p=0.0076;t1d_endothelial_cell:0.999,p=0.039	False	0.3066017403877303	0.3980703808854855	0.3510212141077834	0.9141270983319502							3.90949659408073	1.204748297040365	2.7047482970403647	1.0	0.0	MS			False	False	0.0	-7.804525170295964																						unresolved	0.0	0.0	False	False	False	False	0.0105687759307341	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
H2-DMA	4	0.0972380890769272	0.0900166153489813	0.0072214737279459	0.1528852087491814	0.0316013972546975	0.0903106638264354	0.0677816519942509	False	False	0.875	1.0	0.875	lipid_lysosomal_apc	False	1.0	1.0	1.0	UNRESOLVED	H2-DMA																																																													unresolved	0.0	0.0	False	False	False	False	0.0072214737279459	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
HSPA1B	4	-0.3817572558279561	-0.0933401778676561	0.0045120249709335	0.0015110769789778	-0.5774458403420952	-0.2177723961763915	-0.0228127342546538	False	False	0.25	0.625	1.0	stress_cytotoxicity	False	0.8221627590893646	0.9889744952178532	1.0	UNRESOLVED	HSPA1B	14.0	1.0	0.0	0.0	0.0	1.0	0.0	type 1 diabetes mellitus		0.0452659568439837	0.5521293265538209	1.4854396862837105	0.9734958002080704			t1d_acinar_cell:1.49,p=0.045	False	0.1602258676559209	0.213627323545315	0.6107789253427502	0.9476308467322015															False	False	0.0	4.0	3.0	5e-65	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY															unresolved	0.0	0.0	False	False	False	False	0.0045120249709335	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
H2-AA	4	0.0526823242488788	0.2373501241330474	0.0040416688796833	0.7985511513849479	-0.2031658864956882	0.4200449679499418	-0.0459876065300535	False	False	0.875	0.375	1.0	lipid_lysosomal_apc	False	1.0	0.9645063778899814	1.0	UNRESOLVED	H2-AA																																																													unresolved	0.0	0.0	False	False	False	False	0.0040416688796833	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
BEAN1	3	0.8694554546577737	-0.0702350839509353	0.9396905386087092	0.9842669986224806	0.695343372340679	-0.0955208363654875	-0.347767845752573	True	False	0.5	0.75	0.5		False	0.9600924529799222	1.0	0.9971256078463696	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	BEAN1	9.0	0.0	0.0	0.0	0.0	0.0	0.0										False	1.895895312215054	0.8713992037941314	0.0520248248522866	0.8815737414592851															False	True	0.0	2.0													0.0		0.0	"""BEAN1"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	322.0	"[{""doi"": ""10.1007/s12672-024-01321-5"", ""id"": ""39276259"", ""title"": ""Elevated BEAN1 expression correlates with poor prognosis, immune evasion, and chemotherapy resistance in rectal adenocarcinoma."", ""year"": ""2024""}, {""doi"": ""10.1002/alz.71411"", ""id"": ""42010774"", ""title"": ""Risk factors underlying brain structure change rate in cognitive decline: Results from genomewide and phenomewide investigations."", ""year"": ""2026""}, {""doi"": ""10.1371/journal.pmed.1005039"", ""id"": ""42024661"", ""title"": ""Identification of lipid quantitative trait loci linked with cardiometabolic disease in Asian Indians and Europeans: A genome-wide association study and Mendelian randomization."", ""year"": ""2026""}]"	BEAN1 autoimmune	1.0	"[{""conditions"": ""Rare Disorders;Undiagnosed Disorders;Disorders of Unknown Prevalence;Cornelia De Lange Syndrome;Prenatal Benign Hypophosphatasia;Perinatal Lethal Hypophosphatasia;Odontohypophosphatasia;Adult Hypophosphatasia;Childhood-onset Hypophosphatasia;Infantile Hypophosphatasia;Hypophosphatasia;Kabuki Syndrome;Bohring-Opitz Syndrome;Narcolepsy Without Cataplexy;Narcolepsy-cataplexy;Hypersomnolence Disorder;Idiopathic Hypersomnia Without Long Sleep Time;Idiopathic Hypersomnia With Long Sleep Time;Idiopathic Hypersomnia;Kleine-Levin Syndrome;Kawasaki Disease;Leiomyosarcoma;Leiomyosarcoma of the Corpus Uteri;Leiomyosarcoma of the Cervix Uteri;Leiomyosarcoma of Small Intestine;Acquired Myasthenia Gravis;Addison Disease;Hyperacusis (Hyperacousis);Juvenile Myasthenia Gravis;Transient Neonatal Myasthenia Gravis;Williams Syndrome;Lyme Disease;Myasthenia Gravis;Marinesco Sjogren Syndrome(Marinesco-Sjogren Syndrome);Isolated Klippel-Feil Syndrome;Frasier Syndrome;Denys-Drash Syndrome;Beckwith-Wiedemann Syndrome;Emanuel Syndrome;Isolated Aniridia;Axenfeld-Rieger Syndrome;Aniridia-intellectual Disability Syndrome;Aniridia - Renal Agenesis - Psychomotor Retardation;Aniridia - Ptosis - Intellectual Disability - Familial Obesity;Aniridia - Cerebellar Ataxia - Intellectual Disability;Aniridia - Absent Patella;Aniridia;Peters Anomaly - Cataract;Peters Anomaly;Potocki-Shaffer Syndrome;Silver-Russell Syndrome Due to Maternal Uniparental Disomy of Chromosome 11;Silver-Russell Syndrome Due to Imprinting Defect of 11p15;Silver-Russell Syndrome Due to 11p15 Microduplication;Syndromic Aniridia;WAGR Syndrome;Wolf-Hirschhorn Syndrome;4p16.3 Microduplication Syndrome;4p Deletion Syndrome, Non-Wolf-Hirschhorn Syndrome;Autosomal Recessive Stickler Syndrome;Stickler Syndrome Type 2;Stickler Syndrome Type 1;Stickler Syndrome;Mucolipidosis Type 4;X-linked Spinocerebellar Ataxia Type 4;X-linked Spinocerebellar Ataxia Type 3;X-linked Intellectual Disability - Ataxia - Apraxia;X-linked Progressive Cerebellar Ataxia;X-linked Non Progressive Cerebellar Ataxia;X-linked Cerebellar Ataxia;Vitamin B12 Deficiency Ataxia;Toxic Exposure Ataxia;Unclassified Autosomal Dominant Spinocerebellar Ataxia;Thyroid Antibody Ataxia;Sporadic Adult-onset Ataxia of Unknown Etiology;Spinocerebellar Ataxia With Oculomotor Anomaly;Spinocerebellar Ataxia With Epilepsy;Spinocerebellar Ataxia With Axonal Neuropathy Type 2;Spinocerebellar Ataxia Type 8;Spinocerebellar Ataxia Type 7;Spinocerebellar Ataxia Type 6;Spinocerebellar Ataxia Type 5;Spinocerebellar Ataxia Type 4;Spinocerebellar Ataxia Type 37;Spinocerebellar Ataxia Type 36;Spinocerebellar Ataxia Type 35;Spinocerebellar Ataxia Type 34;Spinocerebellar Ataxia Type 32;Spinocerebellar Ataxia Type 31;Spinocerebellar Ataxia Type 30;Spinocerebellar Ataxia Type 3;Spinocerebellar Ataxia Type 29;Spinocerebellar Ataxia Type 28;Spinocerebellar Ataxia Type 27;Spinocerebellar Ataxia Type 26;Spinocerebellar Ataxia Type 25;Spinocerebellar Ataxia Type 23;Spinocerebellar Ataxia Type 22;Spinocerebellar Ataxia Type 21;Spinocerebellar Ataxia Type 20;Spinocerebellar Ataxia Type 2;Spinocerebellar Ataxia Type 19/22;Spinocerebellar Ataxia Type 18;Spinocerebellar Ataxia Type 17;Spinocerebellar Ataxia Type 16;Spinocerebellar Ataxia Type 15/16;Spinocerebellar Ataxia Type 14;Spinocerebellar Ataxia Type 13;Spinocerebellar Ataxia Type 12;Spinocerebellar Ataxia Type 11;Spinocerebellar Ataxia Type 10;Spinocerebellar Ataxia Type 1 With Axonal Neuropathy;Spinocerebellar Ataxia Type 1;Spinocerebellar Ataxia - Unknown;Spinocerebellar Ataxia - Dysmorphism;Non Progressive Epilepsy and/or Ataxia With Myoclonus as a Major Feature;Spasticity-ataxia-gait Anomalies Syndrome;Spastic Ataxia With Congenital Miosis;Spastic Ataxia - Corneal Dystrophy;Spastic Ataxia;Rare Hereditary Ataxia;Rare Ataxia;Recessive Mitochondrial Ataxia Syndrome;Progressive Epilepsy and/or Ataxia With Myoclonus as a Major Feature;Posterior Column Ataxia - Retinitis Pigmentosa;Post-Stroke Ataxia;Post-Head Injury Ataxia;Post Vaccination Ataxia;Polyneuropathy - Hearing Loss - Ataxia - Retinitis Pigmentosa - Cataract;Muscular Atrophy - Ataxia - Retinitis Pigmentosa - Diabetes Mellitus;Non-hereditary Degenerative Ataxia;Paroxysmal Dystonic Choreathetosis With Episodic Ataxia and Spasticity;Olivopontocerebellar Atrophy - Deafness;NARP Syndrome;Myoclonus - Cerebellar Ataxia - Deafness;Multiple System Atrophy, Parkinsonian Type;Multiple System Atrophy, Cerebellar Type;Multiple System Atrophy;Maternally-inherited Leigh Syndrome;Machado-Joseph Disease Type 3;Machado-Joseph Disease Type 2;Machado-Joseph Disease Type 1;Leigh Syndrome;Late-onset Ataxia With Dementia;Infection or Post Infection Ataxia;GAD Ataxia;Hereditary Episodic Ataxia;Gliadin/Gluten Ataxia;Friedreich Ataxia;Fragile X-associated Tremor/Ataxia Syndrome;Familial Paroxysmal Ataxia;Exposure to Medications Ataxia;Episodic Ataxia With Slurred Speech;Episodic Ataxia Unknown Type;Episodic Ataxia Type 7;Episodic Ataxia Type 6;Episodic Ataxia Type 5;Episodic Ataxia Type 4;Episodic Ataxia Type 3;Episodic Ataxia Type 1;Epilepsy and/or Ataxia With Myoclonus as Major Feature;Early-onset Spastic Ataxia-neuropathy Syndrome;Early-onset Progressive Neurodegeneration - Blindness - Ataxia - Spasticity;Early-onset Cerebellar Ataxia With Retained Tendon Reflexes;Early-onset Ataxia With Dementia;Childhood-onset Autosomal Recessive Slowly Progressive Spinocerebellar Ataxia;Dilated Cardiomyopathy With Ataxia;Cataract - Ataxia - Deafness;Cerebellar Ataxia, Cayman Type;Cerebellar Ataxia With Peripheral Neuropathy;Cerebellar Ataxia - Hypogonadism;Cerebellar Ataxia - Ectodermal Dysplasia;Cerebellar Ataxia - Areflexia - Pes Cavus - Optic Atrophy - Sensorineural Hearing Loss;Brain Tumor Ataxia;Brachydactyly - Nystagmus - Cerebellar Ataxia;Benign Paroxysmal Tonic Upgaze of Childhood With Ataxia;Autosomal Recessive Syndromic Cerebellar Ataxia;Autosomal Recessive Spastic Ataxia With Leukoencephalopathy;Autosomal Recessive Spastic Ataxia of Charlevoix-Saguenay;Autosomal Recessive Spastic Ataxia - Optic Atrophy - Dysarthria;Autosomal Recessive Spastic Ataxia;Autosomal Recessive Metabolic Cerebellar Ataxia;Autosomal Dominant Spinocerebellar Ataxia Due to Repeat Expansions That do Not Encode Polyglutamine;Autosomal Recessive Ataxia, Beauce Type;Autosomal Recessive Ataxia Due to Ubiquinone Deficiency;Autosomal Recessive Ataxia Due to PEX10 Deficiency;Autosomal Recessive Degenerative and Progressive Cerebellar Ataxia;Autosomal Recessive Congenital Cerebellar Ataxia Due to MGLUR1 Deficiency;Autosomal Recessive Congenital Cerebellar Ataxia Due to GRID2 Deficiency;Autosomal Recessive Congenital Cerebellar Ataxia;Autosomal Recessive Cerebellar Ataxia-pyramidal Signs-nystagmus-oculomotor Apraxia Syndrome;Autosomal Recessive Cerebellar Ataxia-epilepsy-intellectual Disability Syndrome Due to WWOX Deficiency;Autosomal Recessive Cerebellar Ataxia-epilepsy-intellectual Disability Syndrome Due to TUD Deficiency;Autosomal Recessive Cerebellar Ataxia-epilepsy-intellectual Disability Syndrome Due to KIAA0226 Deficiency;Autosomal Recessive Cerebellar Ataxia-epilepsy-intellectual Disability Syndrome;Autosomal Recessive Cerebellar Ataxia With Late-onset Spasticity;Autosomal Recessive Cerebellar Ataxia Due to STUB1 Deficiency;Autosomal Recessive Cerebellar Ataxia Due to a DNA Repair Defect;Autosomal Recessive Cerebellar Ataxia - Saccadic Intrusion;Autosomal Recessive Cerebellar Ataxia - Psychomotor Retardation;Autosomal Recessive Cerebellar Ataxia - Blindness - Deafness;Autosomal Recessive Cerebellar Ataxia;Autosomal Dominant Spinocerebellar Ataxia Due to a Polyglutamine Anomaly;Autosomal Dominant Spinocerebellar Ataxia Due to a Point Mutation;Autosomal Dominant Spinocerebellar Ataxia Due to a Channelopathy;Autosomal Dominant Spastic Ataxia Type 1;Autosomal Dominant Spastic Ataxia;Autosomal Dominant Optic Atrophy;Ataxia-telangiectasia Variant;Ataxia-telangiectasia;Autosomal Dominant Cerebellar Ataxia, Deafness and Narcolepsy;Autosomal Dominant Cerebellar Ataxia Type 4;Autosomal Dominant Cerebellar Ataxia Type 3;Autosomal Dominant Cerebellar Ataxia Type 2;Autosomal Dominant Cerebellar Ataxia Type 1;Autosomal Dominant Cerebellar Ataxia;Ataxia-telangiectasia-like Disorder;Ataxia With Vitamin E Deficiency;Ataxia With Dementia;Ataxia - Oculomotor Apraxia Type 1;Ataxia - Other;Ataxia - Genetic Diagnosis - Unknown;Acquired Ataxia;Adult-onset Autosomal Recessive Cerebellar Ataxia;Alcohol Related Ataxia;Multiple Endocrine Neoplasia;Multiple Endocrine Neoplasia Type II;Multiple Endocrine Neoplasia Type 1;Multiple Endocrine Neoplasia Type 2;Multiple Endocrine Neoplasia, Type IV;Multiple Endocrine Neoplasia, Type 3;Multiple Endocrine Neoplasia (MEN) Syndrome;Multiple Endocrine Neoplasia Type 2B;Multiple Endocrine Neoplasia Type 2A;Atypical Hemolytic Uremic Syndrome;Atypical HUS;Wiedemann-Steiner Syndrome;Breast Implant-Associated Anaplastic Large Cell Lymphoma;Autoimmune/Inflammatory Syndrome Induced by Adjuvants (ASIA);Hemophagocytic Lymphohistiocytosis;Behcet&#39;s Disease;Alagille Syndrome;Inclusion Body Myopathy With Early-onset Paget Disease and Frontotemporal Dementia (IBMPFD);Lowe Syndrome;Pitt Hopkins Syndrome;1p36 Deletion Syndrome;Jansen Type Metaphyseal Chondrodysplasia;Cockayne Syndrome;Chronic Recurrent Multifocal Osteomyelitis;CRMO;Malan Syndrome;Hereditary Sensory and Autonomic Neuropathy Type Ie;VCP Disease;Hypnic Jerking;Sleep Myoclonus;Mollaret Meningitis;Recurrent Viral Meningitis;CRB1;Leber Congenital Amaurosis;Retinitis Pigmentosa;Rare Retinal Disorder;KCNMA1-Channelopathy;Primary Biliary Cirrhosis;ZMYND11;Transient Global Amnesia;Glycogen Storage Disease;Alstrom Syndrome;White Sutton Syndrome;DNM1;EIEE31;Myhre Syndrome;Recurrent Respiratory Papillomatosis;Laryngeal Papillomatosis;Tracheal Papillomatosis;Refsum Disease;Nicolaides Baraitser Syndrome;Leukodystrophy;Tango2;Cauda Equina Syndrome;Rare Gastrointestinal Disorders;Achalasia-Addisonian Syndrome;Achalasia Cardia;Achalasia Icrocephaly Syndrome;Anal Fistula;Congenital Sucrase-Isomaltase Deficiency;Eosinophilic Gastroenteritis;Idiopathic Gastroparesis;Hirschsprung Disease;Rare Inflammatory Bowel Disease;Intestinal Pseudo-Obstruction;Scleroderma;Short Bowel Syndrome;Sacral Agenesis;Sacral Agenesis Syndrome;Caudal Regression;Scheuermann Disease;SMC1A Truncated Mutations (Causing Loss of Gene Function);Cystinosis;Juvenile Nephropathic Cystinosis;Nephropathic Cystinosis;Kennedy Disease;Spinal Bulbar Muscular Atrophy;Warburg Micro Syndrome;Mucolipidoses;Mitochondrial Diseases;Mitochondrial Aminoacyl-tRNA Synthetases;Mt-aaRS Disorders;Hypertrophic Olivary Degeneration;Non-Ketotic Hyperglycinemia;Fish Odor Syndrome;Halitosis;Isolated Congenital Asplenia;Lambert Eaton (LEMS);Biliary Atresia;STAG1 Gene Mutation;Coffin Lowry Syndrome;Borjeson-Forssman-Lehman Syndrome;Blau Syndrome;Arginase 1 Deficiency;HSPB8 Myopathy;Beta-Mannosidosis;TBX4 Syndrome;DHDDS Gene Mutations;MAND-MBD5-Associated Neurodevelopmental Disorder;Constitutional Mismatch Repair Deficiency (CMMRD);SPATA5 Disorder;SPATA5L1 Related Disorder;Acrodysostosis;Multi-systematic Smooth Muscle Dysfunction Syndrome;CRELD1 (Cysteine Rich With EGF Like Domains 1);GNB1 Syndrome;Pyruvate Dehydrogenase Complex Deficiency Disease;Beta Mannosidosis;Kbg Syndrome;Labrune Syndrome;Metachromatic Leukodystrophy (MLD);Moyamoya Disease;OPHN1 Syndrome;Oculopharyngeal Muscular Dystrophy (OPMD);TUBB3 Mutation;WOREE (WWOX-related Epileptic Encephalopathy;SCAR12;Skraban-Deardorff Syndrome;Hereditary Myopathy With Early Respiratory Failure"", ""nct_id"": ""NCT01793168"", ""status"": ""RECRUITING"", ""title"": ""Rare Disease Patient Registry & Natural History Study - Coordination of Rare Diseases at Sanford""}]"	inhibit_or_reduce	0.0	0.0	True	False	False	True	-0.060309461391290675	insufficient_directional_cross_disease_state_support;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
