dataset	contrast	contrast_type	case_group	control_group	gene	delta_case_minus_control	hedges_g	p	n_case	n_control	statistical_status	note	target_route	therapeutic_multiplier	modules	submodules	is_target_gene	fdr
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	LAMP2	-0.37896204880702145	-0.8346558518674277	0.2323928321784569	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.4334165531517228
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	LIPA	0.2341016372400701	1.2462400822746424	0.09159655793076603	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	cathepsin_lysosome	True	0.22837156849505277
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	LPL	-0.07019303590910175	-0.5563661513897805	0.4101371744352903	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis;lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	0.6044510535232989
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	LYVE1	0.0			4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	repair_cytokine_matrix	False	
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	MARCO	0.2122893029354198	0.5969450948199009	0.37895651464185115	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	scavenger_receptors	False	0.579621680144086
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	MERTK	0.5912203124801213	1.0067439045232274	0.1906266839171608	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	tam_receptor_ligand	True	0.3831018690117001
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	MRC1	-0.10552600654297373	-0.9046218360381244	0.21526286171128184	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	scavenger_receptors	False	0.4111818257111812
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	MX1	-0.2800845821371195	-0.3356524451534706	0.6048565640687318	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	generic_ifn	ifn_core	False	0.7461697791859802
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	NR1H2	0.44698513290073605	1.4602104712193913	0.05553267110901056	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	lxr_efflux	True	0.1611783079079486
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	NR1H3	0.5630829379524054	0.6414791140348928	0.3394064351660559	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	lxr_efflux	True	0.5400536175674863
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	OAS1A	-0.6917345786566781	-0.5048631572736134	0.45664403949534066	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	generic_ifn	ifn_core	False	0.6340163978902584
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	PLIN2	-0.020834789582567792	-0.10519650759581688	0.8704633756409453	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	foam_dam_lipid	False	0.9341283345065937
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	PPARD	0.4592105681219777	0.6121776155861043	0.36063049595119184	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis		True	0.5603799084227518
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	PPARG	-1.2242385269698555	-1.9752337456497655	0.024839159548100023	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis		True	0.08602455591460259
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	PROS1	-0.008955801773533834	-0.021252558445880563	0.97413081473142	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	tam_receptor_ligand	False	0.9860249638734399
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	RXRA	0.00972287433829	0.02571363771835903	0.9683495619905975	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0			True	0.9825725665730788
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	SPP1	-0.03388014485210644	-0.4342899907772327	0.5089790450085411	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	foam_dam_lipid	False	0.6761917120385906
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	STAT1	0.21332041850912664	1.1585148783635721	0.11969382048117785	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	generic_ifn	ifn_core	False	0.2778488035962764
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	TGFB1	0.1877745043401866	0.6354462617321116	0.3415464688696824	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis;fibrosis_profibrotic	repair_cytokine_matrix;fibrosis_core	False	0.541705644172484
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	TREM2	-0.208071104882033	-0.5052812821104312	0.4535335566099899	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	trem2_lipid_sensing	True	0.6329618155381845
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	TYRO3	1.156717932314085	0.9628085105678598	0.1999963182778663	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	tam_receptor_ligand	False	0.3905699596050675
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	TYROBP	-0.1636141142273928	-0.6979713973214361	0.31454743263684604	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	0.5180043716123106
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	VSIG4	0.10574843267960854	0.05869526421498461	0.9274134819520596	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	complement_efferocytosis	False	0.9646496568861449
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Tconv_phago_vs_IFNg_nonphago	group	IFNg_Tconv_phago	IFNg_nonphago	XBP1	0.13035193297655678	0.5060413474967786	0.4576835394191465	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	stress_cytotoxicity	stress_core	False	0.6344761864828563
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	ABCA1	0.2218830569279513	0.6838857738305343	0.32899461136961	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	lxr_efflux	False	0.5326885406746225
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	ABCG1	-0.06754267092123589	-0.1013997847285407	0.8769053725005355	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	lxr_efflux	False	0.9371498666468631
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	ACTA2	-0.13644500245247615	-0.5493177496139914	0.4095644011404745	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	fibrosis_profibrotic	fibrosis_core	False	0.6041439297961804
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	ANXA1	0.44855806603159	3.865904170681457	0.004884781251043575	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	fpr2_anxa1_axis	True	0.02554879278936987
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	APOE	0.3984275705381738	12.642028378771121	9.515626100947354e-05	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis;lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	0.002390440617480411
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	ATF4	0.19819031838027112	1.6009597815113066	0.07150865488344198	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	stress_cytotoxicity	stress_core	False	0.19278268259633627
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	AXL	-0.8009888991929344	-1.3876917360663679	0.0654010793992842	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	tam_receptor_ligand	True	0.17923138784134415
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	BAX	0.45380608784709686	1.1326926718465549	0.1391266889203171	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	stress_cytotoxicity	stress_core	False	0.3092118635789353
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	C1QA	0.2156878767078435	2.0947934873082508	0.020700372753324703	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	complement_efferocytosis	False	0.07477389547932976
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	C1QB	-0.20846831936884946	-3.517540409348271	0.00336558757168118	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	complement_efferocytosis	False	0.0197178240065279
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	C1QC	0.3096176943552199	3.058462705707456	0.003581623927730048	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	complement_efferocytosis	False	0.02026734632142123
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	CASP3	-0.46272497717031147	-0.5391905164818226	0.4167333374923291	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	stress_cytotoxicity	stress_core	False	0.6067127737520351
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	CD163	1.0959670663419263	0.7585842674133729	0.26344524493958277	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	scavenger_receptors	False	0.4710934412034543
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	CD36	0.6198556483682858	2.65017557577201	0.006145997912826792	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	scavenger_receptors	False	0.03069296548032175
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	CD74	-0.9583210282785243	-3.476721226255147	0.0014817999140984306	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	mhcII_ciita	True	0.012046123607370587
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	CIITA	-1.9646198926359166	-2.2020022108809254	0.012011325971033415	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	mhcII_ciita	True	0.04916728856978737
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	COL1A1	-0.2851972837520873	-3.209053329159046	0.002197325391478168	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	fibrosis_profibrotic	fibrosis_core	False	0.01480961584988131
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	COL1A2	-0.36549986424323544	-2.4922406402186135	0.007814909840813006	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	fibrosis_profibrotic	fibrosis_core	False	0.035992001433522124
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	COL3A1	-0.44522486710005293	-0.9617651922092317	0.2123068426572891	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	fibrosis_profibrotic	fibrosis_core	False	0.40805277191103245
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	CTSB	0.20893232533791617	2.9594658963206544	0.0034577550642456794	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.020129143371625514
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	CTSD	0.44853652829022495	6.111689120002098	7.443757653187796e-05	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.0021153443084410747
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	CTSL	0.46070039993701417	5.4483820214825895	0.0004626730230859887	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.005811453577852798
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	CTSS	0.8454596198941488	5.263668379929	0.0013329162098091795	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	cathepsin_lysosome	True	0.011333205517249331
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	CXCL10	-0.14073552906421027	-0.16119627167223874	0.8020181392717103	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	generic_ifn	ifn_core	False	0.8859067787558266
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	DDIT3	0.6822808655274553	1.3151026013488316	0.08803410443041293	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	stress_cytotoxicity	stress_core	False	0.22284052693988493
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	DNAJB1	0.04326422182460682	0.04571604695432547	0.9435921263967116	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	stress_cytotoxicity	stress_core	False	0.9709213540490851
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	F13A1	0.1603786704903284	0.6608604440633323	0.338354642279161	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	repair_cytokine_matrix	False	0.5388972112380874
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	FN1	-0.4432644577460123	-1.2908294570030923	0.08497420946830808	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	fibrosis_profibrotic	fibrosis_core	False	0.2174185791642821
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	FOS	0.6786284694032645	1.4181233650714506	0.06110386796836457	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	stress_cytotoxicity	stress_core	False	0.17229628076793954
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	FPR2	0.3712021450229454	0.18774815815691512	0.770602912810037	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	fpr2_anxa1_axis	True	0.8633517674857057
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	GAS6	0.4960273905955376	2.462207428861216	0.01817668239282408	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	resolution_efferocytosis	tam_receptor_ligand	False	0.06726995403415696
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	GPNMB	0.14164752594135555	1.4192085528519292	0.06184142514505202	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	foam_dam_lipid	True	0.17290570470572722
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	H2-AA	-1.0333043318018416	-6.167132032095875	0.00011473043376502728	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.0026791980166537355
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	H2-AB1	-1.2980200491335063	-4.8594327841566125	0.0007470692940979355	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.00769342167462346
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	H2-DMA	-1.0982822587501306	-4.770539996513631	0.0005561163165880989	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.006539296829099772
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	H2-DMB1	-1.7426319015858327	-6.97408446894967	5.3266887742379785e-05	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.0016354907384604756
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	H2-EB1	-1.3627327401105132	-4.519013414028736	0.0004945730838664001	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.0060716308926571615
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	HSP90AA1	-1.4335663691679863	-1.990644198830389	0.0205673668649209	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	stress_cytotoxicity	stress_core	False	0.07461858700664957
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	HSPA1A	-0.9507312735798148	-4.3092146187367355	0.0026221075311831186	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	stress_cytotoxicity	stress_core	False	0.016593336972143553
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	HSPA1B	-0.8459637119100711	-4.180924353425238	0.00347822674541108	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	stress_cytotoxicity	stress_core	False	0.020129143371625514
GSE325329_ifng_il10_phagocytic_macrophages	IFNg_Treg_phago_vs_IFNg_nonphago	group	IFNg_Treg_phago	IFNg_nonphago	IFI30	-0.3754495531806665	-0.49047032611724833	0.4580627232931116	4.0	4.0	welch_t	IFNg-polarized phagocytic vs non-phagocytic macrophages		1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.6344761864828563
