gene	target_chembl_id	molecule_chembl_id	standard_type	standard_relation	standard_value_nM	pchembl_value	assay_chembl_id	document_chembl_id	bao_endpoint	source
CTSS	CHEMBL2954	CHEMBL551059	IC50	=	794.33	6.10	CHEMBL1058863	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL563522	IC50	=	794.33	6.10	CHEMBL1058863	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL551060	IC50	=	199.53	6.70	CHEMBL1058863	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL561586	IC50	=	794.33	6.10	CHEMBL1058863	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL563886	IC50	=	794.33	6.10	CHEMBL1058863	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL562462	IC50	=	794.33	6.10	CHEMBL1058863	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL564131	IC50	=	1000.0	6.00	CHEMBL1058863	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL565079	IC50	=	794.33	6.10	CHEMBL1058863	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL550246	IC50	=	125.89	6.90	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL565079	IC50	=	794.33	6.10	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL564131	IC50	=	1000.0	6.00	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL560736	IC50	=	100.0	7.00	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL559248	IC50	=	316.23	6.50	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL556504	IC50	=	251.19	6.60	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL550059	IC50	=	125.89	6.90	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL551533	IC50	=	316.23	6.50	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL563471	IC50	=	316.23	6.50	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL561802	IC50	=	79.43	7.10	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL563056	IC50	=	316.23	6.50	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL556434	IC50	=	630.96	6.20	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL556436	IC50	=	7.943	8.10	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL563517	IC50	=	794.33	6.10	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL564626	IC50	=	19.95	7.70	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL559880	IC50	=	2.512	8.60	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL562915	IC50	=	63.1	7.20	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL549378	IC50	=	15.85	7.80	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL550872	IC50	=	79.43	7.10	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL562844	IC50	=	316.23	6.50	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL554065	IC50	=	79.43	7.10	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL549791	IC50	=	63.1	7.20	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL557455	IC50	=	199.53	6.70	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL555122	IC50	=	63.1	7.20	CHEMBL1062476	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL574394	IC50	=	7900.0	5.10	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL575691	IC50	=	11000.0	4.96	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL575692	IC50	=	8300.0	5.08	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL574369	IC50	=	6700.0	5.17	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL576764	IC50	=	610.0	6.21	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL576374	IC50	=	790.0	6.10	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL575235	IC50	=	1500.0	5.82	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL575454	IC50	=	7400.0	5.13	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL575036	IC50	=	720.0	6.14	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL575875	IC50	=	1100.0	5.96	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573191	IC50	=	870.0	6.06	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573035	IC50	=	550.0	6.26	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL583689	IC50	=	700.0	6.16	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572614	IC50	=	1500.0	5.82	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL578633	IC50	=	200.0	6.70	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL575686	IC50	=	280.0	6.55	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572971	IC50	=	280.0	6.55	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL575894	IC50	=	480.0	6.32	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL576765	IC50	=	430.0	6.37	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573481	IC50	=	510.0	6.29	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572778	IC50	=	320.0	6.50	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572632	IC50	=	140.0	6.85	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572643	IC50	=	330.0	6.48	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572636	IC50	=	310.0	6.51	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572738	IC50	=	280.0	6.55	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL575242	IC50	=	220.0	6.66	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL574395	IC50	=	40.0	7.40	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572950	IC50	=	120.0	6.92	CHEMBL1042337	CHEMBL1154163	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573729	IC50	=	140.0	6.85	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573729	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573197	IC50	=	150.0	6.82	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573197	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572567	IC50	=	380.0	6.42	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572567	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL574838	IC50	=	80.0	7.10	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL574838	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573418	IC50	=	20.0	7.70	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573418	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573298	IC50	=	110.0	6.96	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573298	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL582874	IC50	=	490.0	6.31	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL582874	IC50	=	10000.0	5.00	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573421	IC50	=	160.0	6.80	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573421	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573422	IC50	=	350.0	6.46	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573422	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572808	IC50	=	1300.0	5.89	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL572808	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573655	IC50	=	420.0	6.38	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573655	IC50	=	4200.0	5.38	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573656	IC50	=	600.0	6.22	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573656	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573559	IC50	=	580.0	6.24	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573559	IC50	=	5700.0	5.24	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573632	IC50	=	350.0	6.46	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573632	IC50	=	1100.0	5.96	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573657	IC50	=	230.0	6.64	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573657	IC50	=	820.0	6.09	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573636	IC50	=	140.0	6.85	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573636	IC50	=	1500.0	5.82	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573474	IC50	=	80.0	7.10	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573474	IC50	=	1800.0	5.75	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573501	IC50	=	190.0	6.72	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573501	IC50	=	1000.0	6.00	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573505	IC50	=	100.0	7.00	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573505	IC50	=	1700.0	5.77	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL582916	IC50	=	100.0	7.00	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL582916	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573658	IC50	=	120.0	6.92	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL573658	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL582917	IC50	=	10.0	8.00	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL582917	IC50	>	10000.0		CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL583129	IC50	=	30.0	7.52	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL583129	IC50	=	10000.0	5.00	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL583740	IC50	=	10.0	8.00	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL583740	IC50	=	200.0	6.70	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL583741	IC50	=	10.0	8.00	CHEMBL1048481	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL583741	IC50	=	720.0	6.14	CHEMBL1048482	CHEMBL1154180	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL567785	IC50	=	6456.54	5.19	CHEMBL1040866	CHEMBL1156759	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL568171	IC50	=	5623.41	5.25	CHEMBL1040866	CHEMBL1156759	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL567341	IC50	=	15.85	7.80	CHEMBL1040866	CHEMBL1156759	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL578159	IC50	=	26915.35	4.57	CHEMBL1040866	CHEMBL1156759	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL567134	IC50	=	104.71	6.98	CHEMBL1040866	CHEMBL1156759	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL567893	IC50	=	10000.0	5.00	CHEMBL1039248	CHEMBL1156023	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1084114	IC50	>	10000.0		CHEMBL1101473	CHEMBL1155375	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1079000	IC50	=	60.0	7.22	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1077366	IC50	>	10000.0		CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1079098	IC50	>	10000.0		CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1079099	IC50	=	1259.0	5.90	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1079100	IC50	=	28.0	7.55	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1079101	IC50	=	1047.0	5.98	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1077193	IC50	=	191.0	6.72	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1082857	IC50	=	155.0	6.81	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1082858	IC50	=	93.0	7.03	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1082859	IC50	=	1300.0	5.89	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1082860	IC50	=	191.0	6.72	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1082861	IC50	>	10000.0		CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1085423	IC50	=	1300.0	5.89	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1077194	IC50	=	2239.0	5.65	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1085896	IC50	>	10000.0		CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1084400	IC50	=	23.0	7.64	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1084401	IC50	=	47.0	7.33	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1084402	IC50	=	20.0	7.70	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1084403	IC50	>	10000.0		CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1084679	IC50	=	158.0	6.80	CHEMBL1101889	CHEMBL1155369	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1088572	IC50	=	1620.0	5.79	CHEMBL1115043	CHEMBL1154907	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1078411	IC50	=	5900.0	5.23	CHEMBL1113178	CHEMBL1154218	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089021	IC50	=	1650.0	5.78	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089022	IC50	=	1470.0	5.83	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1091461	IC50	=	3600.0	5.44	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1091462	IC50	=	600.0	6.22	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093945	IC50	=	740.0	6.13	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093946	IC50	=	220.0	6.66	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093947	IC50	=	200.0	6.70	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089714	IC50	=	960.0	6.02	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093948	IC50	=	2010.0	5.70	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1076795	IC50	=	1280.0	5.89	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093949	IC50	=	1060.0	5.97	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093950	IC50	=	800.0	6.10	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093951	IC50	=	700.0	6.16	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093952	IC50	=	410.0	6.39	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093953	IC50	=	340.0	6.47	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093954	IC50	=	270.0	6.57	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093955	IC50	=	200.0	6.70	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093956	IC50	=	170.0	6.77	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093957	IC50	=	160.0	6.80	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093958	IC50	=	110.0	6.96	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093959	IC50	=	55.0	7.26	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093960	IC50	=	810.0	6.09	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093961	IC50	=	560.0	6.25	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1090372	IC50	=	520.0	6.28	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089273	IC50	=	380.0	6.42	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089274	IC50	=	30.0	7.52	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089275	IC50	=	380.0	6.42	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089276	IC50	=	390.0	6.41	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089277	IC50	=	360.0	6.44	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1076796	IC50	=	530.0	6.28	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089278	IC50	=	130.0	6.89	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089279	IC50	=	420.0	6.38	CHEMBL1103403	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093949	IC50	=	130.0	6.89	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093951	IC50	=	460.0	6.34	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093952	IC50	=	80.0	7.10	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093953	IC50	=	350.0	6.46	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093954	IC50	=	680.0	6.17	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093955	IC50	=	950.0	6.02	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093956	IC50	=	40.0	7.40	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093957	IC50	=	330.0	6.48	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093958	IC50	=	810.0	6.09	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093959	IC50	=	460.0	6.34	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093960	IC50	=	3570.0	5.45	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1093961	IC50	=	320.0	6.50	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1090372	IC50	=	470.0	6.33	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL1089273	IC50	=	380.0	6.42	CHEMBL1103404	CHEMBL1156271	BAO_0000190	ChEMBL activity API
