accession	sample_id	description	donor_id	group	disease_state	marker_compartment	compartment_source	module	n_cells	mean_score	high_fraction
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	2917	-0.09686414089407382	0.1501542680836476
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	2917	-0.07123649636871597	0.17209461775797052
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	complement_phagocytosis	2675	0.007377726983602228	0.019813084112149534
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	hla_ii_cd74	2675	-0.12896695294835084	0.1730841121495327
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	2675	-0.04014371969726925	0.20186915887850468
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	lipid_loader_repair	2675	0.025835242396141943	0.33271028037383177
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	lysosomal_apc	2675	0.052214892747737614	0.29906542056074764
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	2675	-0.028939621315910703	0.22990654205607478
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	2675	-0.03081043086761992	0.2336448598130841
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	complement_phagocytosis	86	-0.06577315662485764	0.11627906976744186
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	hla_ii_cd74	86	-0.19724276205756794	0.12790697674418605
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	86	-0.13449949392545404	0.10465116279069768
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	lipid_loader_repair	86	-0.07107542295489683	0.12790697674418605
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	lysosomal_apc	86	-0.1365851362375011	0.10465116279069768
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	86	-0.18156693648430772	0.11627906976744186
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	86	-0.21778055818422912	0.08139534883720931
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	complement_phagocytosis	4828	-0.009185619301827598	0.012634631317315658
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	hla_ii_cd74	4828	0.004223595355749761	0.24937862468931235
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	4828	0.019685168970326294	0.28189726594863296
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lipid_loader_repair	4828	0.03480170809586661	0.329950289975145
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lysosomal_apc	4828	0.0032146081597922726	0.2528997514498757
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	4828	0.031027993825020545	0.28065451532725766
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	4828	-0.021614252638664882	0.21064623032311516
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	925	0.034138293932771235	0.06594594594594595
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	925	-0.31820068525601686	0.0745945945945946
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	925	-0.15169363602024644	0.09945945945945946
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	lipid_loader_repair	925	0.09192395102285862	0.42702702702702705
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	lysosomal_apc	925	0.08159744447332407	0.34054054054054056
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	925	-0.0006901330030608318	0.2691891891891892
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	925	0.03243333436488689	0.2972972972972973
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	3866	0.023015839078418043	0.2775478530781169
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	3866	-0.1552251777769518	0.15002586652871186
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	3866	-0.07089874529973715	0.16839110191412313
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	lipid_loader_repair	3866	0.33695243991488016	0.5982928091050181
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	lysosomal_apc	3866	-0.006863942411092137	0.19555095706156234
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	3866	-0.16253413487098575	0.08199689601655458
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	3866	-0.10019699648771928	0.13088463528194516
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	complement_phagocytosis	1296	0.00475476598508335	0.029320987654320986
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	hla_ii_cd74	1296	-0.16537921154411742	0.15354938271604937
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	1296	-0.08604970429112846	0.16666666666666666
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	lipid_loader_repair	1296	0.07366673243466124	0.3533950617283951
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	lysosomal_apc	1296	0.015915625738169722	0.2862654320987654
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	1296	-0.09846026938303641	0.16820987654320987
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	1296	-0.046219611569931034	0.19212962962962962
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	complement_phagocytosis	118	-0.02784877670221721	0.1864406779661017
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	hla_ii_cd74	118	-0.21638769849408207	0.15254237288135594
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	118	-0.10382803754115125	0.15254237288135594
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	lipid_loader_repair	118	-0.02854919437998676	0.2288135593220339
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	lysosomal_apc	118	-0.013229535798361038	0.1864406779661017
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	118	-0.07976788504801208	0.15254237288135594
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	118	-0.156712589469053	0.0847457627118644
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	complement_phagocytosis	8292	0.02577547438695489	0.023516642547033284
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	hla_ii_cd74	8292	-0.06548875493939185	0.20851423058369511
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	8292	-0.04428134767015071	0.22214182344428365
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lipid_loader_repair	8292	0.06533477853240395	0.3269416304872166
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lysosomal_apc	8292	-0.024919655599251595	0.22310660877954655
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	8292	-0.019203797916857404	0.2272069464544139
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	8292	0.044038578830301094	0.344187168355041
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	395	0.05072989685536968	0.10886075949367088
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	395	-0.48308437993665093	0.11392405063291139
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	395	-0.2715177922768054	0.09367088607594937
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	lipid_loader_repair	395	0.14673721634976616	0.3569620253164557
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	lysosomal_apc	395	0.08827052964748829	0.34430379746835443
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	395	-0.06548281044995456	0.2379746835443038
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	395	-0.014755906748738931	0.2481012658227848
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	3229	0.08367897341412364	0.290802105915144
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	3229	-0.21003330349519717	0.15051099411582533
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	3229	-0.12897950167884706	0.14369773923815424
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	lipid_loader_repair	3229	0.19355501266772848	0.4385258593991948
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	lysosomal_apc	3229	-0.030923044103909156	0.1669247445029421
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	3229	-0.16756309858421367	0.09321771446268194
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	3229	0.037831639195060836	0.291421492722205
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	complement_phagocytosis	5457	0.015193123624506411	0.03225215319772769
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	hla_ii_cd74	5457	-0.29014216269746185	0.09125893347993402
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	5457	-0.19600431521230963	0.0778816199376947
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	lipid_loader_repair	5457	0.019049208515622282	0.2952171522814733
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	lysosomal_apc	5457	-0.022833549509606692	0.2255818215136522
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	5457	-0.1834153776069217	0.10518599963349826
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	5457	-0.07684987329631623	0.17610408649441084
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	complement_phagocytosis	46	0.007075392009485296	0.21739130434782608
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	hla_ii_cd74	46	-0.18296345873556732	0.17391304347826086
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	46	-0.11474838212648594	0.13043478260869565
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	lipid_loader_repair	46	-0.025907080191279713	0.21739130434782608
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	lysosomal_apc	46	-0.06523028982446814	0.2826086956521739
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	46	-0.15331872803011704	0.10869565217391304
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	46	-0.02425869575816056	0.21739130434782608
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	complement_phagocytosis	2429	0.022284727722268857	0.015232606010703994
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	hla_ii_cd74	2429	0.015443425094178637	0.25607245780156446
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	2429	0.0039788531019508775	0.2754219843557019
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lipid_loader_repair	2429	0.04352541729663319	0.293124742692466
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lysosomal_apc	2429	-0.04580580079984117	0.2066694112803623
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	2429	0.03628393110931922	0.2811856731165088
GSE227835	GSM7266274	N9a	SN_MG_9	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	2429	0.05907225415555219	0.33182379580074106
GSE227835	GSM7266275	N9b	SN_MG_9	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	548	0.09144419266751087	0.12226277372262774
GSE227835	GSM7266275	N9b	SN_MG_9	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	548	-0.5253418635819316	0.05656934306569343
GSE227835	GSM7266275	N9b	SN_MG_9	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	548	-0.2548752741157098	0.05656934306569343
