accession	contrast	interpretation_scope	marker_compartment	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	LPL	detection_fraction	20	10	0.00013099094851999054	2.5960539979231568e-05	0.00010503040854075898	0.37824430189911673	1.36821087156084	0.18424131456198936	0.5461332964645834
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	MERTK	mean_log_norm	20	10	0.000766094998294512	0.0005821574726351149	0.0001839375256593971	0.2786345329313843	0.6206551898712442	0.5463406137736538	0.8280342893428236
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	MERTK	detection_fraction	20	10	0.0007116075141488762	0.0005007543646784829	0.0002108531494703933	0.38517083628403365	0.8920726154659857	0.38846500758553815	0.716941068613611
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	MSR1	mean_log_norm	20	10	0.0006184895954652435	0.0006871322580542605	-6.864266258901702e-05	-0.10095961350659023	-0.24100189905672686	0.8130551240988668	0.9422737344330384
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	MSR1	detection_fraction	20	10	0.0006914370238741729	0.0006399549262626973	5.148209761147559e-05	0.06974929947989965	0.18295096238872288	0.8569320162793829	0.9597584409692305
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	NLRP3	mean_log_norm	20	10	0.007286873375329775	0.005949408053523515	0.00133746532180626	0.22420400345029415	0.7240743998916976	0.4750615364700389	0.7759338429010635
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	NLRP3	detection_fraction	20	10	0.006573490702451018	0.0052112612264166944	0.0013622294760343235	0.26812052718646534	0.8600922023780655	0.3971206429525095	0.7238932615314394
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	OSMR	mean_log_norm	20	10	0.001349303067311637	0.0013216052410232235	2.769782628841348e-05	0.025966913018831334	0.06981335454420112	0.9450817174145966	0.988759791830656
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	OSMR	detection_fraction	20	10	0.001195137430375223	0.0011641202688178745	3.10171615573486e-05	0.03208205789659647	0.09705483638151562	0.9234474663102095	0.9860348812422718
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	P2RX7	mean_log_norm	20	10	0.025258427671164214	0.02366550646849137	0.0015929212026728444	0.21819656895597186	0.5508017700872756	0.5894106139158733	0.8479753027410121
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	P2RX7	detection_fraction	20	10	0.022271224475538552	0.02061198429225118	0.0016592401832873707	0.22177646503162457	0.5541472871537468	0.5873656263935308	0.8479753027410121
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	PLIN2	mean_log_norm	20	10	0.18683202923898776	0.15168218094489982	0.03514984829408793	0.9992821096090286	2.592810452335093	0.018913132634746463	0.24879020110136288
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	PLIN2	detection_fraction	20	10	0.15473922981995805	0.12524242732881058	0.029496802491147472	1.0360109262329833	2.503310318435727	0.024945499844683455	0.27408447818149023
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	PTPN2	mean_log_norm	20	10	0.5540472951063116	0.5521465738236726	0.001900721282638962	0.02638063713722667	0.08282687820690798	0.9345992633636762	0.9874189586000794
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	PTPN2	detection_fraction	20	10	0.41219107979166303	0.40669148476631	0.005499595025353021	0.0924726875062203	0.2748378663089916	0.7857616380883131	0.9367961135359452
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	RFX5	mean_log_norm	20	10	0.04686486421602552	0.04458802777237549	0.0022768364436500307	0.20513493513447764	0.5326606049443655	0.6011192037859422	0.8555676468893777
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	RFX5	detection_fraction	20	10	0.04200667875846066	0.039138811571141414	0.0028678671873192466	0.2320749006790419	0.6084989353905791	0.5506543240303239	0.8292372917970805
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	SH2B3	mean_log_norm	20	10	0.06384290201924112	0.06509941466333793	-0.0012565126440968188	-0.06312305727345961	-0.20270059685538816	0.8408491842452926	0.9542932258950629
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	SH2B3	detection_fraction	20	10	0.05546131253893488	0.056451415126840564	-0.0009901025879056821	-0.051984876281393526	-0.15915239299280168	0.8747823167845152	0.9673678891992874
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	SLC15A4	mean_log_norm	20	10	0.22554186456518135	0.21926985611866887	0.006272008446512489	0.12076030383779013	0.33130564793100226	0.7438971262852504	0.9182744478453855
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	SLC15A4	detection_fraction	20	10	0.18221596203752385	0.17379892923622067	0.008417032801303181	0.1841407961028987	0.5147294271509825	0.6121681025879735	0.8623606036005724
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	STAT1	mean_log_norm	20	10	0.3306496599314015	0.3135573335323924	0.017092326399009095	0.12396077531873317	0.3870950742656166	0.7017395714070949	0.900303239155314
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	STAT1	detection_fraction	20	10	0.2545335498858047	0.24375704548939137	0.010776504396413311	0.1054652309416004	0.3196580025153306	0.7518414492984449	0.9221045386500936
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	TASL	mean_log_norm	20	10	0.006188178265132815	0.004367666603826617	0.0018205116613061977	0.7134974152890691	2.3597789088126695	0.025494068049492086	0.27408447818149023
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	TASL	detection_fraction	20	10	0.006103154599638493	0.004417759653642888	0.0016853949459956045	0.5940752090435185	1.9943404161139309	0.0560114512367734	0.3708866365678239
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	TNFAIP3	mean_log_norm	20	10	0.8486868761510952	0.9492412901679981	-0.1005544140169029	-0.24676770462290062	-0.7647185400048103	0.4511959296483151	0.7574435482445944
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	TNFAIP3	detection_fraction	20	10	0.5160006475536465	0.5750756642249397	-0.05907501667129322	-0.37654237680966	-1.0883684396215565	0.28784600365906626	0.6441654115494929
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	TREM2	mean_log_norm	20	10	7.684144397709994e-05	0.0	7.684144397709994e-05	0.2641119149338233	0.9999999999999998	0.32987680092112504	0.679872271088754
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_nk_like	TREM2	detection_fraction	20	10	6.711409395973154e-05	0.0	6.711409395973154e-05	0.2641119149338233	0.9999999999999998	0.32987680092112504	0.679872271088754
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	ACSL1	mean_log_norm	20	10	0.029038596721012444	0.030604183572503395	-0.0015655868514909514	-0.0513094852791254	-0.12468995156615352	0.9024757324642332	0.9788890069894284
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	ACSL1	detection_fraction	20	10	0.034875459450429455	0.03853447218489589	-0.0036590127344664353	-0.1343816466982898	-0.32453676819307253	0.7502174825085994	0.9221045386500936
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	APOE	mean_log_norm	20	10	0.0013882765504376776	0.0003984442405533372	0.0009898323098843404	0.3191774314678765	1.112225969135775	0.2761278145221045	0.6374403595947803
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	APOE	detection_fraction	20	10	0.001873572697284953	0.0017543859649122805	0.00011918673237267256	0.02032809860133164	0.05470481834504525	0.9569511120495167	0.9939510452609296
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	ATG16L1	mean_log_norm	20	10	0.03402700669267525	0.03340956736567336	0.0006174393270018882	0.027985376877129934	0.09050281189977662	0.9285351898610569	0.9874189586000794
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	ATG16L1	detection_fraction	20	10	0.051775207540072435	0.06455776271688995	-0.01278255517681752	-0.37717180669872086	-0.9656043913719492	0.3481811491511986	0.6872457727455682
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	AXL	mean_log_norm	20	10	0.0024143444238781757	0.002252602592414739	0.0001617418314634367	0.031367004870950066	0.08198883406983092	0.9355911896732867	0.9874189586000794
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	AXL	detection_fraction	20	10	0.00284865357708803	0.0028741496598639455	-2.5496082775915314e-05	-0.00436581790355737	-0.010587551746874464	0.9916970328690726	1.0
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	CARD9	mean_log_norm	20	10	0.002052462297664857	0.005468091558333825	-0.003415629260668968	-0.5066639025885311	-1.0475609847515233	0.31813156324173314	0.6718278468954323
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	CARD9	detection_fraction	20	10	0.004441525130780029	0.010406653545008467	-0.005965128414228438	-0.4914048680638837	-1.0830570129297097	0.3003156411948436	0.652907596317952
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	CD36	mean_log_norm	20	10	0.22553964818387554	0.34889964105679017	-0.12335999287291463	-0.819510391335093	-2.086042055437123	0.05306754373577468	0.36495573937585396
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	CD36	detection_fraction	20	10	0.1775734073477503	0.2589960478162511	-0.08142264046850078	-0.7743031290283081	-2.1513412472472595	0.043558345741571636	0.3244134634811486
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	CD74	mean_log_norm	20	10	1.4845721480942515	1.8197663513091495	-0.335194203214898	-0.6657028752607904	-1.6859608272184883	0.1111284990091329	0.46101146514007846
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	CD74	detection_fraction	20	10	0.5340122209566359	0.5807928100646186	-0.04678058910798266	-0.3362862756031538	-0.8616454951352982	0.4012049667484284	0.7238932615314394
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	CFB	mean_log_norm	20	10	0.000221684241591296	0.0	0.000221684241591296	0.26411191493382336	1.0	0.32987680092112504	0.679872271088754
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	CFB	detection_fraction	20	10	8.880994671403198e-05	0.0	8.880994671403198e-05	0.2641119149338234	1.0000000000000002	0.3298768009211248	0.679872271088754
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	CFH	mean_log_norm	20	10	0.0031255098052360825	0.00406390878416243	-0.0009383989789263475	-0.09445359602638921	-0.2624587246948709	0.7955906628367364	0.9371140018990405
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_plasmablast_like	CFH	detection_fraction	20	10	0.0017723714062558113	0.004047619047619047	-0.002275247641363236	-0.3361508668702904	-0.7597301758825027	0.4615628043873866	0.7634287735015003
