analysis	disease_name	compartment	gene	n_feature_columns
ibd_crohn_stromal	Crohn disease	colon stromal	MAGIX	1
ibd_crohn_stromal	Crohn disease	colon stromal	MAGOHB	1
ibd_crohn_stromal	Crohn disease	colon stromal	MARCO	1
ibd_crohn_stromal	Crohn disease	colon stromal	MERTK	1
ibd_crohn_stromal	Crohn disease	colon stromal	METAP1	1
ibd_crohn_stromal	Crohn disease	colon stromal	MIF	1
ibd_crohn_stromal	Crohn disease	colon stromal	MMP15	1
ibd_crohn_stromal	Crohn disease	colon stromal	MMP7	1
ibd_crohn_stromal	Crohn disease	colon stromal	MOB3B	1
ibd_crohn_stromal	Crohn disease	colon stromal	MPHOSPH6	1
ibd_crohn_stromal	Crohn disease	colon stromal	MRRF	1
ibd_crohn_stromal	Crohn disease	colon stromal	MSR1	1
ibd_crohn_stromal	Crohn disease	colon stromal	MSRB1	1
ibd_crohn_stromal	Crohn disease	colon stromal	MTF1	1
ibd_crohn_stromal	Crohn disease	colon stromal	MTHFD2	1
ibd_crohn_stromal	Crohn disease	colon stromal	MYD88	1
ibd_crohn_stromal	Crohn disease	colon stromal	NAMPT	1
ibd_crohn_stromal	Crohn disease	colon stromal	NCK1	1
ibd_crohn_stromal	Crohn disease	colon stromal	NDUFA11	1
ibd_crohn_stromal	Crohn disease	colon stromal	NLRC5	1
ibd_crohn_stromal	Crohn disease	colon stromal	NLRP3	1
ibd_crohn_stromal	Crohn disease	colon stromal	NME1	1
ibd_crohn_stromal	Crohn disease	colon stromal	NMI	1
ibd_crohn_stromal	Crohn disease	colon stromal	NOP14	1
ibd_crohn_stromal	Crohn disease	colon stromal	NPTX2	1
ibd_crohn_stromal	Crohn disease	colon stromal	NR1H3	1
ibd_crohn_stromal	Crohn disease	colon stromal	NUP205	1
ibd_crohn_stromal	Crohn disease	colon stromal	OLFM4	1
ibd_crohn_stromal	Crohn disease	colon stromal	OSM	1
ibd_crohn_stromal	Crohn disease	colon stromal	OSMR	1
ibd_crohn_stromal	Crohn disease	colon stromal	P4HB	1
ibd_crohn_stromal	Crohn disease	colon stromal	PDE4B	1
ibd_crohn_stromal	Crohn disease	colon stromal	PDE4D	1
ibd_crohn_stromal	Crohn disease	colon stromal	PDIA4	1
ibd_crohn_stromal	Crohn disease	colon stromal	PDLIM7	1
ibd_crohn_stromal	Crohn disease	colon stromal	PDPN	1
ibd_crohn_stromal	Crohn disease	colon stromal	PGGHG	1
ibd_crohn_stromal	Crohn disease	colon stromal	PI15	1
ibd_crohn_stromal	Crohn disease	colon stromal	PI3	1
ibd_crohn_stromal	Crohn disease	colon stromal	PIK3R2	1
ibd_crohn_stromal	Crohn disease	colon stromal	PIKFYVE	1
ibd_crohn_stromal	Crohn disease	colon stromal	PKM	1
ibd_crohn_stromal	Crohn disease	colon stromal	PLEK2	1
ibd_crohn_stromal	Crohn disease	colon stromal	POMP	1
ibd_crohn_stromal	Crohn disease	colon stromal	PPARG	1
ibd_crohn_stromal	Crohn disease	colon stromal	PPIA	1
ibd_crohn_stromal	Crohn disease	colon stromal	PPIB	1
ibd_crohn_stromal	Crohn disease	colon stromal	PPIF	1
ibd_crohn_stromal	Crohn disease	colon stromal	PPIL3	1
ibd_crohn_stromal	Crohn disease	colon stromal	PPP3CA	1
ibd_crohn_stromal	Crohn disease	colon stromal	PRSS22	1
ibd_crohn_stromal	Crohn disease	colon stromal	PSMA1	1
ibd_crohn_stromal	Crohn disease	colon stromal	PSMA3	1
ibd_crohn_stromal	Crohn disease	colon stromal	PSMA4	1
ibd_crohn_stromal	Crohn disease	colon stromal	PSMA5	1
ibd_crohn_stromal	Crohn disease	colon stromal	PSMB8	1
ibd_crohn_stromal	Crohn disease	colon stromal	PSME1	1
ibd_crohn_stromal	Crohn disease	colon stromal	PSME2	1
ibd_crohn_stromal	Crohn disease	colon stromal	PTGS2	1
ibd_crohn_stromal	Crohn disease	colon stromal	PTPN2	1
ibd_crohn_stromal	Crohn disease	colon stromal	PTPRE	1
ibd_crohn_stromal	Crohn disease	colon stromal	RAB10	1
ibd_crohn_stromal	Crohn disease	colon stromal	RAB11A	1
ibd_crohn_stromal	Crohn disease	colon stromal	RAB11FIP4	1
ibd_crohn_stromal	Crohn disease	colon stromal	RAB24	1
ibd_crohn_stromal	Crohn disease	colon stromal	RAB3D	1
ibd_crohn_stromal	Crohn disease	colon stromal	RABGGTB	1
ibd_crohn_stromal	Crohn disease	colon stromal	REG1A	1
ibd_crohn_stromal	Crohn disease	colon stromal	REG3A	1
ibd_crohn_stromal	Crohn disease	colon stromal	ROMO1	1
ibd_crohn_stromal	Crohn disease	colon stromal	RPL17	1
ibd_crohn_stromal	Crohn disease	colon stromal	RPP40	1
ibd_crohn_stromal	Crohn disease	colon stromal	RREB1	1
ibd_crohn_stromal	Crohn disease	colon stromal	S100A11	1
ibd_crohn_stromal	Crohn disease	colon stromal	S100A8	1
ibd_crohn_stromal	Crohn disease	colon stromal	S100A9	1
ibd_crohn_stromal	Crohn disease	colon stromal	S100P	1
ibd_crohn_stromal	Crohn disease	colon stromal	SAA1	1
ibd_crohn_stromal	Crohn disease	colon stromal	SAA2	1
ibd_crohn_stromal	Crohn disease	colon stromal	SBNO2	1
ibd_crohn_stromal	Crohn disease	colon stromal	SCD	1
ibd_crohn_stromal	Crohn disease	colon stromal	SDC4	1
ibd_crohn_stromal	Crohn disease	colon stromal	SEC14L2	1
ibd_crohn_stromal	Crohn disease	colon stromal	SEC61A1	1
ibd_crohn_stromal	Crohn disease	colon stromal	SEC61B	1
ibd_crohn_stromal	Crohn disease	colon stromal	SEL1L3	1
ibd_crohn_stromal	Crohn disease	colon stromal	SERPINA1	1
ibd_crohn_stromal	Crohn disease	colon stromal	SERPINB1	1
ibd_crohn_stromal	Crohn disease	colon stromal	SH3GLB1	1
ibd_crohn_stromal	Crohn disease	colon stromal	SHISA5	1
ibd_crohn_stromal	Crohn disease	colon stromal	SIGLEC10	1
ibd_crohn_stromal	Crohn disease	colon stromal	SLC10A7	1
ibd_crohn_stromal	Crohn disease	colon stromal	SLC25A22	1
ibd_crohn_stromal	Crohn disease	colon stromal	SLPI	1
ibd_crohn_stromal	Crohn disease	colon stromal	SMCO4	1
ibd_crohn_stromal	Crohn disease	colon stromal	SNRPG	1
ibd_crohn_stromal	Crohn disease	colon stromal	SNX10	1
ibd_crohn_stromal	Crohn disease	colon stromal	SP140	1
ibd_crohn_stromal	Crohn disease	colon stromal	SPNS1	1
ibd_crohn_stromal	Crohn disease	colon stromal	SPP1	1
ibd_crohn_stromal	Crohn disease	colon stromal	SQLE	1
ibd_crohn_stromal	Crohn disease	colon stromal	SSR3	1
ibd_crohn_stromal	Crohn disease	colon stromal	STAB1	1
ibd_crohn_stromal	Crohn disease	colon stromal	STAT1	1
ibd_crohn_stromal	Crohn disease	colon stromal	SUB1	1
ibd_crohn_stromal	Crohn disease	colon stromal	TBXAS1	1
ibd_crohn_stromal	Crohn disease	colon stromal	TFE3	1
ibd_crohn_stromal	Crohn disease	colon stromal	TFEB	1
ibd_crohn_stromal	Crohn disease	colon stromal	TGM2	1
ibd_crohn_stromal	Crohn disease	colon stromal	TIMM17A	1
ibd_crohn_stromal	Crohn disease	colon stromal	TIMP1	1
ibd_crohn_stromal	Crohn disease	colon stromal	TMEM165	1
ibd_crohn_stromal	Crohn disease	colon stromal	TMEM167A	1
ibd_crohn_stromal	Crohn disease	colon stromal	TMSB10	1
ibd_crohn_stromal	Crohn disease	colon stromal	TNFAIP6	1
ibd_crohn_stromal	Crohn disease	colon stromal	TNFAIP8	1
ibd_crohn_stromal	Crohn disease	colon stromal	TNFAIP8L1	1
ibd_crohn_stromal	Crohn disease	colon stromal	TNFRSF11B	1
ibd_crohn_stromal	Crohn disease	colon stromal	TNIP3	1
ibd_crohn_stromal	Crohn disease	colon stromal	TPM4	1
ibd_crohn_stromal	Crohn disease	colon stromal	TREM2	1
ibd_crohn_stromal	Crohn disease	colon stromal	TTYH3	1
ibd_crohn_stromal	Crohn disease	colon stromal	TYK2	1
ibd_crohn_stromal	Crohn disease	colon stromal	TYROBP	1
ibd_crohn_stromal	Crohn disease	colon stromal	ZWILCH	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ABHD2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ACSL1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ACSL3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ACSL4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	AGRN	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ANGPTL4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ANKRD22	1
ibd_uc_stromal	ulcerative colitis	colon stromal	AP2B1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	APOC1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	APOL1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	APOL2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	AQR	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ARHGEF28	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ARPC5	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ASL	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ASPM	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ATOX1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	AXL	1
ibd_uc_stromal	ulcerative colitis	colon stromal	BATF2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	BCL2L14	1
ibd_uc_stromal	ulcerative colitis	colon stromal	BICD1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	BTF3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	C15ORF48	1
ibd_uc_stromal	ulcerative colitis	colon stromal	C1QTNF1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	C4ORF46	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CALR	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CAPZA1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CARD10	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CARD16	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CASP10	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CASP4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CASP8	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CBX3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CCL19	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CCL20	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CD200R1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CD24	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CD274	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CD300A	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CD300E	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CD300LF	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CD36	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CD44	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CD74	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CD82	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CDC42EP1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CDC42SE1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CDV3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CFB	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CFP	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CHD1L	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CHI3L1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CKLF	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CNN2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CNN3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	COL4A1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	COX7A2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	COX7B	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CSGALNACT1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CSTA	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CTNNB1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CTSB	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CTSC	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CTSL	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CTSS	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CXCL1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CXCL2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CXCL3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CXCL8	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CXCL9	1
ibd_uc_stromal	ulcerative colitis	colon stromal	CYTOR	1
ibd_uc_stromal	ulcerative colitis	colon stromal	DAP	1
ibd_uc_stromal	ulcerative colitis	colon stromal	DBI	1
ibd_uc_stromal	ulcerative colitis	colon stromal	DDAH1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	DDIT4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	DDX39A	1
ibd_uc_stromal	ulcerative colitis	colon stromal	DENND2D	1
ibd_uc_stromal	ulcerative colitis	colon stromal	DNAJB11	1
ibd_uc_stromal	ulcerative colitis	colon stromal	DUSP6	1
ibd_uc_stromal	ulcerative colitis	colon stromal	DYNLT1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	EEF1E1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ENO1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	EPS8L1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	EPSTI1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ESCO2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	FABP5	1
ibd_uc_stromal	ulcerative colitis	colon stromal	FAM136A	1
ibd_uc_stromal	ulcerative colitis	colon stromal	FBXO6	1
ibd_uc_stromal	ulcerative colitis	colon stromal	FCGR2B	1
ibd_uc_stromal	ulcerative colitis	colon stromal	FKBP1A	1
ibd_uc_stromal	ulcerative colitis	colon stromal	FMNL2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	FXYD5	1
ibd_uc_stromal	ulcerative colitis	colon stromal	GABARAPL2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	GALE	1
ibd_uc_stromal	ulcerative colitis	colon stromal	GBP1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	GBP4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	GK	1
ibd_uc_stromal	ulcerative colitis	colon stromal	GOLT1B	1
ibd_uc_stromal	ulcerative colitis	colon stromal	GPNMB	1
ibd_uc_stromal	ulcerative colitis	colon stromal	GPX2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	GSTO1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	GYS1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	HAPLN3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	HIF1A	1
ibd_uc_stromal	ulcerative colitis	colon stromal	HLA-B	1
ibd_uc_stromal	ulcerative colitis	colon stromal	HLA-DMA	1
ibd_uc_stromal	ulcerative colitis	colon stromal	HLA-DMB	1
ibd_uc_stromal	ulcerative colitis	colon stromal	HLA-DRB1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	HSP90B1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	HSPG2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IDO1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IFI16	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IFI30	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IFITM2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IFITM3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IFT43	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IGHG1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IL15	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IL23A	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IL2RG	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IL7R	1
ibd_uc_stromal	ulcerative colitis	colon stromal	IRF1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ITGA2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ITGA5	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ITGB4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	JAK1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	JAK2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	JAK3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	KCNJ2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	KRT7	1
ibd_uc_stromal	ulcerative colitis	colon stromal	KRTCAP3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	KYNU	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LAMB3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LAMP3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LCN2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LDLRAD3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LIMS1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LIPA	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LRG1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LRRC59	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LRRC61	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LTA4H	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LTF	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LYPLA1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	LYZ	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MAGIX	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MAGOHB	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MARCO	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MERTK	1
ibd_uc_stromal	ulcerative colitis	colon stromal	METAP1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MIF	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MMP15	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MMP7	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MOB3B	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MPHOSPH6	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MRRF	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MSR1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MSRB1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MTF1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MTHFD2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	MYD88	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NAMPT	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NCK1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NDUFA11	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NLRC5	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NLRP3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NME1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NMI	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NOP14	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NPTX2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NR1H3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	NUP205	1
ibd_uc_stromal	ulcerative colitis	colon stromal	OLFM4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	OSM	1
ibd_uc_stromal	ulcerative colitis	colon stromal	OSMR	1
ibd_uc_stromal	ulcerative colitis	colon stromal	P4HB	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PDE4B	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PDE4D	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PDIA4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PDLIM7	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PDPN	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PGGHG	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PI15	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PI3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PIK3R2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PIKFYVE	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PKM	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PLEK2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	POMP	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PPARG	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PPIA	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PPIB	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PPIF	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PPIL3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PPP3CA	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PRSS22	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PSMA1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PSMA3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PSMA4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PSMA5	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PSMB8	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PSME1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PSME2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PTGS2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PTPN2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	PTPRE	1
ibd_uc_stromal	ulcerative colitis	colon stromal	RAB10	1
ibd_uc_stromal	ulcerative colitis	colon stromal	RAB11A	1
ibd_uc_stromal	ulcerative colitis	colon stromal	RAB11FIP4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	RAB24	1
ibd_uc_stromal	ulcerative colitis	colon stromal	RAB3D	1
ibd_uc_stromal	ulcerative colitis	colon stromal	RABGGTB	1
ibd_uc_stromal	ulcerative colitis	colon stromal	REG1A	1
ibd_uc_stromal	ulcerative colitis	colon stromal	REG3A	1
ibd_uc_stromal	ulcerative colitis	colon stromal	ROMO1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	RPL17	1
ibd_uc_stromal	ulcerative colitis	colon stromal	RPP40	1
ibd_uc_stromal	ulcerative colitis	colon stromal	RREB1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	S100A11	1
ibd_uc_stromal	ulcerative colitis	colon stromal	S100A8	1
ibd_uc_stromal	ulcerative colitis	colon stromal	S100A9	1
ibd_uc_stromal	ulcerative colitis	colon stromal	S100P	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SAA1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SAA2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SBNO2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SCD	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SDC4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SEC14L2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SEC61A1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SEC61B	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SEL1L3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SERPINA1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SERPINB1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SH3GLB1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SHISA5	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SIGLEC10	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SLC10A7	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SLC25A22	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SLPI	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SMCO4	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SNRPG	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SNX10	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SP140	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SPNS1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SPP1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SQLE	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SSR3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	STAB1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	STAT1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	SUB1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	TBXAS1	1
ibd_uc_stromal	ulcerative colitis	colon stromal	TFE3	1
ibd_uc_stromal	ulcerative colitis	colon stromal	TFEB	1
ibd_uc_stromal	ulcerative colitis	colon stromal	TGM2	1
ibd_uc_stromal	ulcerative colitis	colon stromal	TIMM17A	1
ibd_uc_stromal	ulcerative colitis	colon stromal	TIMP1	1
