gene	wave34_call	wave34_score	gate	passed
MAN1A1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MAP2K5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MAP2K6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MAP3K1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MAP3K11	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MAP4K5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MAP7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MAPK1IP1L	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MARCH1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MAST3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MCL1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MCPH1-DT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MDFIC	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MEMO1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
METTL1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MLH3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MME	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MMP10	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MMS22L	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MN1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MRPS18A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MSI1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MTMR9	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MTRF1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MTSS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MTTP	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MTUS2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MVP-DT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MYBPC2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MYBPC3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
MYO3A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NADK	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NBDY	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NCF1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NDC1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NDEL1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NDUFAF1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NDUFAF2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NEDD4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NFKB2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NLRP2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NMT1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NOLC1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NR2F2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NRIP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NSMCE2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NSUN7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NUDT22	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
NUDT7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
OAS2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
OAS3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
OLFM1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
P2RY2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PAPPA	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PARP6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PARP8	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PATJ	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PCAT6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PDE3A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PDE9A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PDGFRA	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PERP	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PF4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PGLS	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PGLYRP4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PHB1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PHLDA1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PLAGL2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PLCXD2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PLD1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PNMT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
POLR1H	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PPFIA3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PPM1L	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PPME1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PPP4R3B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PRCC	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PROX1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PRPF18	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PRR12	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PSAT1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PSMD1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PTPN1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PTPRH	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PTPRJ	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PUS7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RAB11FIP2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RAB23	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RAB4A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RAG2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RAPH1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RASD2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RASGRP4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RASSF5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RBM33-DT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RBM47	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RBX1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RFC2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RFC5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RFK	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RFPL4B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RGS17	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RIC8B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RNF220	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RNFT1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ROBO1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RPA3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RPL6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RRAS2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
RSPH9	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SBSPON	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SCYL3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SELE	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SENP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SERPINB5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SH3PXD2B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SHH	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SHLD1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SLC15A3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SLC16A14	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SLC16A7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SLC22A2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SLC25A46	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SLC25A48	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SLC38A4-AS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SMO	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SNCA	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SNCAIP	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SNX6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SOCAR	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SOCS2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SOX6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SP100	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SP140L	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SPATC1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SPIN3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SPRR2A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SPRR2B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SPRR2E	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SPRYD3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ST18	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
STIM2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
STIP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
STRN4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SUDS3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SWAP70	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SYNDIG1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SYNGAP1-AS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SYS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
SYT8	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TAOK3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TBC1D2B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TCERG1L	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TEDC1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TESPA1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TGFA	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TLCD3A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TLR1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TMEM128	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TMPRSS5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TMTC4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TMX1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TNC	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TNKS2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TOP3A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TRAF6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TRIM36	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TRIM42	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TRIM47	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TRIML2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TRPC3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TSHZ2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TTC39B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TWIST2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
TXNDC16	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
UBE2G2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
UBE2T	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
UBE2V1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
UBE3D	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
UGGT2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
USP10	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
USP12	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
USP40	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
USP8	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
VAPA	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
VAV2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
VPS4B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
VSTM2B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
WDR53	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
WIPF1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
WNT16	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
WSB2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
XCL2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
YIF1A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZBTB41	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZCCHC7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZDHHC23	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZFHX3-AS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZFPM2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZFYVE16	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZNF217	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZNF385B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZNF573	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZNF596	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZNF627	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZNF718	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZSWIM6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
ZSWIM8	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	3.0	gate_perturbation_or_model	False
PAM	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.5999999999999996	gate_perturbation_or_model	False
WFS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.5999999999999996	gate_perturbation_or_model	False
ZSCAN26	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.5999999999999996	gate_perturbation_or_model	False
ARAP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
BTRC	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
C6ORF48	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
CDHR3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
CHADL	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
DDAH2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
EDEM2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
EPHX2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
EXTL2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
FMN2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
GNG4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
KCNIP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
KLF4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
MAF	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
MAFB	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
MUCL3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
PHACTR3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
POU3F1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
PRSS36	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
SEMA5A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
SLC12A5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.4	gate_perturbation_or_model	False
