dataset	pathway	perturbation	cell_type	gene	log2fc	p	fdr
GSE281048_Mixscale	IFNB	ETS1	A549	GBP1	-0.0054855045716009	0.160130730696058	0.9283682111550939
GSE281048_Mixscale	IFNB	ETS1	A549	STAT1	0.192158992468053	0.0003283587273472	0.29290643699982405
GSE281048_Mixscale	IFNB	ETS1	A549	KLF6	0.115553304669658	0.829390430541751	0.995511346181614
GSE281048_Mixscale	IFNB	ETS1	A549	FOS	0.0299005537498979	0.0868562502864253	0.8521138314674461
GSE281048_Mixscale	IFNB	ETS1	A549	ISG15	-0.192704813204318	0.988623513635645	0.99962085783595
GSE281048_Mixscale	IFNB	ETS1	A549	HSP90AA1	0.200543049396559	0.94516606937533	0.99962085783595
GSE281048_Mixscale	IFNB	ETS1	A549	HSPA1B		0.370114457054613	0.9831149160844296
GSE281048_Mixscale	IFNB	ETS1	A549	JUN	-0.0367527186770729	0.0122540816301065	0.6781518940368342
GSE281048_Mixscale	IFNB	ETS1	A549	CASP3		0.834364789072868	0.995511346181614
GSE281048_Mixscale	IFNB	ETS1	A549	IFIT1	0.115315177358735	0.0700215703943622	0.8385927977227449
GSE281048_Mixscale	IFNB	ETS1	A549	DNAJB1	-0.0319175746317426	0.33801065379395	0.9783320140888923
GSE281048_Mixscale	IFNB	ETS1	A549	HSPA1A		0.938143968605317	0.9987407620661588
GSE281048_Mixscale	IFNB	ETS1	A549	RFX5	0.138798349259301	0.792803722951493	0.9930077502046114
GSE281048_Mixscale	IFNB	ETS1	A549	IRF1	0.129453867952546	0.74907381327743	0.9930077502046114
GSE281048_Mixscale	IFNB	ETS1	BXPC3	GBP1	0.185667729643857	5.50039595455585e-07	1.2938290933553563e-05
GSE281048_Mixscale	IFNB	ETS1	BXPC3	STAT1	0.0132326401339635	0.0061476856391802	0.040664075468005524
GSE281048_Mixscale	IFNB	ETS1	BXPC3	KLF6	-0.0512412648349216	0.191980761162374	0.4432442497859719
GSE281048_Mixscale	IFNB	ETS1	BXPC3	FOS	-0.462628789655561	0.0359223444558473	0.1491391732638896
GSE281048_Mixscale	IFNB	ETS1	BXPC3	ISG15	0.0807489042605112	0.0053842081649518	0.036656389571793804
GSE281048_Mixscale	IFNB	ETS1	BXPC3	HSP90AA1	0.0592812609041151	0.0934754484885076	0.2836099295807111
GSE281048_Mixscale	IFNB	ETS1	BXPC3	HSPA1B		0.134995961133856	0.35789882578102505
GSE281048_Mixscale	IFNB	ETS1	BXPC3	JUN	-0.0391760672041976	0.848109896354081	0.9341144642994967
GSE281048_Mixscale	IFNB	ETS1	BXPC3	CASP3	-0.249135641421233	0.0165657412277222	0.08563056607465784
GSE281048_Mixscale	IFNB	ETS1	BXPC3	IFIT1	-0.0441762533208183	0.110718630090428	0.3156819231791774
GSE281048_Mixscale	IFNB	ETS1	BXPC3	DNAJB1	0.112235729217607	0.302231176415704	0.5778273678778779
GSE281048_Mixscale	IFNB	ETS1	BXPC3	HSPA1A	0.278045483515125	0.392683566687776	0.6591164937749922
GSE281048_Mixscale	IFNB	ETS1	BXPC3	RFX5		0.0408839932115109	0.16388825234714804
GSE281048_Mixscale	IFNB	ETS1	BXPC3	IRF1	-0.0338948440085312	0.913493009019682	0.964882751958983
GSE281048_Mixscale	IFNB	ETS1	HAP1	GBP1		0.607219889329509	0.9630598670970731
GSE281048_Mixscale	IFNB	ETS1	HAP1	STAT1	0.0347378728037979	0.0239020045792145	0.6157936951313784
GSE281048_Mixscale	IFNB	ETS1	HAP1	KLF6	0.0154942694987357	0.898272764094679	0.9948094131995082
GSE281048_Mixscale	IFNB	ETS1	HAP1	FOS		0.910999766492932	0.9948094131995082
GSE281048_Mixscale	IFNB	ETS1	HAP1	ISG15	-0.0980074584987884	0.201228418562219	0.8778111424377614
GSE281048_Mixscale	IFNB	ETS1	HAP1	HSP90AA1	0.165578826557518	0.0114505507497818	0.47207335595530664
GSE281048_Mixscale	IFNB	ETS1	HAP1	HSPA1B	0.41930820978828	0.0119960058133464	0.47596369814723133
GSE281048_Mixscale	IFNB	ETS1	HAP1	JUN		0.0633459974512605	0.7480280318756092
GSE281048_Mixscale	IFNB	ETS1	HAP1	CASP3		0.688182085044681	0.9791393590705094
GSE281048_Mixscale	IFNB	ETS1	HAP1	IFIT1	0.153129489236926	0.0606404187979669	0.745042934599051
GSE281048_Mixscale	IFNB	ETS1	HAP1	DNAJB1	0.0346001012808277	0.47809474006365	0.943021484158608
GSE281048_Mixscale	IFNB	ETS1	HAP1	HSPA1A	0.0505192396376808	0.535709076742884	0.94680983594961
GSE281048_Mixscale	IFNB	ETS1	HAP1	RFX5	0.161935805864542	0.521468819333207	0.9462506914213397
GSE281048_Mixscale	IFNB	ETS1	HAP1	IRF1	0.383812706176543	0.996594683928826	0.9992788492645696
GSE281048_Mixscale	IFNB	ETS1	HT29	GBP1	0.0903664891929719	0.0736877883456061	0.732470252902504
GSE281048_Mixscale	IFNB	ETS1	HT29	STAT1	0.0862790031896634	0.0680250215939054	0.7297786262942946
GSE281048_Mixscale	IFNB	ETS1	HT29	KLF6	0.195626254454319	0.589134611115558	0.959621325322249
GSE281048_Mixscale	IFNB	ETS1	HT29	FOS	-0.0148311596909809	0.0017656681899655	0.2402135160488763
GSE281048_Mixscale	IFNB	ETS1	HT29	ISG15	0.0359591879801227	0.268281801844201	0.8666623597437975
GSE281048_Mixscale	IFNB	ETS1	HT29	HSP90AA1	0.139129901486058	0.597808764643404	0.9601846558879016
GSE281048_Mixscale	IFNB	ETS1	HT29	HSPA1B	0.465755781033894	0.711824054299451	0.9751540302709993
GSE281048_Mixscale	IFNB	ETS1	HT29	JUN	0.125019540691955	0.99143028923433	0.9993357767308615
GSE281048_Mixscale	IFNB	ETS1	HT29	CASP3		0.8932081589785	0.9937959180884095
GSE281048_Mixscale	IFNB	ETS1	HT29	IFIT1	0.0654599887160138	0.708779507172396	0.9747093994359207
GSE281048_Mixscale	IFNB	ETS1	HT29	DNAJB1	0.312740896154252	0.0228872166312548	0.5908100183313172
GSE281048_Mixscale	IFNB	ETS1	HT29	HSPA1A		0.147724859219471	0.8014055205275041
GSE281048_Mixscale	IFNB	ETS1	HT29	RFX5		0.67991810955972	0.9711403452959949
GSE281048_Mixscale	IFNB	ETS1	HT29	IRF1	0.14938865731543	0.460700651141184	0.920640336530081
GSE281048_Mixscale	IFNB	ETS1	K562	GBP1		0.304781095799343	0.8498065827440662
GSE281048_Mixscale	IFNB	ETS1	K562	STAT1	0.0285109179594318	0.0624657917594314	0.5987141309992017
GSE281048_Mixscale	IFNB	ETS1	K562	KLF6	0.131682766620301	0.0006037087682904	0.10990124403616977
GSE281048_Mixscale	IFNB	ETS1	K562	FOS		0.529962196450858	0.9299247876532465
GSE281048_Mixscale	IFNB	ETS1	K562	ISG15	0.154886545455695	0.464399177525896	0.9083217266624368
GSE281048_Mixscale	IFNB	ETS1	K562	HSP90AA1	-0.0689848319554796	0.745598969157628	0.9723187682219158
GSE281048_Mixscale	IFNB	ETS1	K562	HSPA1B		0.116305565878486	0.6917207447915069
GSE281048_Mixscale	IFNB	ETS1	K562	JUN	0.0150065740227419	0.0362597573443347	0.5265491460002087
GSE281048_Mixscale	IFNB	ETS1	K562	CASP3	0.0499376087992047	0.730413566787666	0.9714673704264463
GSE281048_Mixscale	IFNB	ETS1	K562	IFIT1	0.14047324711995	0.0189683202516848	0.43280848443490055
GSE281048_Mixscale	IFNB	ETS1	K562	DNAJB1	0.0107249311892796	0.237684858321285	0.8110367150310835
GSE281048_Mixscale	IFNB	ETS1	K562	HSPA1A	0.125096082215193	0.779232929445008	0.9759907000783424
GSE281048_Mixscale	IFNB	ETS1	K562	RFX5		0.499999959008886	0.9218953513607612
GSE281048_Mixscale	IFNB	ETS1	K562	IRF1	-0.0576192154216182	0.501897881001656	0.9224206305341798
GSE281048_Mixscale	IFNB	ETS1	MCF7	GBP1	0.089198850139856	0.231047498670022	0.7126304802441121
GSE281048_Mixscale	IFNB	ETS1	MCF7	STAT1	0.203877720320464	0.185220370928449	0.6761270209916443
GSE281048_Mixscale	IFNB	ETS1	MCF7	KLF6	0.288722638257704	0.0008292284358388	0.047889371873890425
GSE281048_Mixscale	IFNB	ETS1	MCF7	FOS	0.182214766153197	0.943770994699137	0.9923334985292879
GSE281048_Mixscale	IFNB	ETS1	MCF7	ISG15	0.18283850625629	0.945968467627641	0.9923334985292879
GSE281048_Mixscale	IFNB	ETS1	MCF7	HSP90AA1	-0.0062371580724733	0.0217988212660735	0.30023573895082156
GSE281048_Mixscale	IFNB	ETS1	MCF7	HSPA1B	-0.0725446665567828	0.604748306374629	0.9072307985634437
GSE281048_Mixscale	IFNB	ETS1	MCF7	JUN	0.171497125527637	0.813068747257545	0.9715486840747246
GSE281048_Mixscale	IFNB	ETS1	MCF7	CASP3	-0.172536391829114	0.523146636155571	0.8837639857409817
GSE281048_Mixscale	IFNB	ETS1	MCF7	IFIT1	0.155354363040873	0.0963760826907986	0.5534830717675914
GSE281048_Mixscale	IFNB	ETS1	MCF7	DNAJB1	0.179611380802322	0.512548866439335	0.879660167473601
GSE281048_Mixscale	IFNB	ETS1	MCF7	HSPA1A	-0.251642781768978	0.0404531459144017	0.3918773159407879
GSE281048_Mixscale	IFNB	ETS1	MCF7	RFX5	0.320274682657539	0.598846399578402	0.9036139351404476
GSE281048_Mixscale	IFNB	ETS1	MCF7	IRF1	0.185745094892178	0.138809071409589	0.612104878348551
GSE281048_Mixscale	IFNB	ETS2	A549	HSP90AA1	0.221591400778464	0.0150457574520041	0.3320097144408905
GSE281048_Mixscale	IFNB	ETS2	A549	IRF1	0.247975105212147	0.142942713986699	0.6825462894066366
GSE281048_Mixscale	IFNB	ETS2	A549	FOS	0.12954465153958	0.310767042236558	0.8246831397196425
GSE281048_Mixscale	IFNB	ETS2	A549	CTSS	0.0286966659552629	0.115742249481456	0.6578070841064892
GSE281048_Mixscale	IFNB	ETS2	A549	IFIT1	0.110486872253818	0.245215131111936	0.7821856223265427
GSE281048_Mixscale	IFNB	ETS2	A549	KLF6	-0.0043698609428463	0.0432256379720225	0.5073665856675522
GSE281048_Mixscale	IFNB	ETS2	A549	GBP1	0.0253826476567209	0.444800154222923	0.8853471997802479
GSE281048_Mixscale	IFNB	ETS2	A549	JUN	-0.107272099273448	0.120935015661858	0.6636955965569145
GSE281048_Mixscale	IFNB	ETS2	A549	HSPA1B		0.809490764312486	0.9785902561544607
GSE281048_Mixscale	IFNB	ETS2	A549	DDIT3		0.0688772072426428	0.5733104508141826
GSE281048_Mixscale	IFNB	ETS2	A549	DNAJB1	-0.0654416236001727	0.442601557477624	0.8849508639237493
GSE281048_Mixscale	IFNB	ETS2	A549	CASP3		0.601248640851155	0.9403621655758359
GSE281048_Mixscale	IFNB	ETS2	A549	STAT1	0.198004279774757	0.525781487444237	0.9195327285753674
GSE281048_Mixscale	IFNB	ETS2	A549	ISG15	-0.166269746329961	0.189170017597581	0.7216787755483856
GSE281048_Mixscale	IFNB	ETS2	A549	HSPA1A		0.459985516710217	0.8936722326684854
GSE281048_Mixscale	IFNB	ETS2	A549	ATF4	0.14232096635831	0.909167942261329	0.9940673804494544
GSE281048_Mixscale	IFNB	ETS2	BXPC3	HSP90AA1	0.130426496856856	0.0731147568554883	0.2996654843878978
GSE281048_Mixscale	IFNB	ETS2	BXPC3	IRF1	-0.0839285440739452	0.0540121720451976	0.2530864799966082
GSE281048_Mixscale	IFNB	ETS2	BXPC3	FOS	-0.140352053412507	0.540727095328057	0.8045535627728703
GSE281048_Mixscale	IFNB	ETS2	BXPC3	CTSS	-0.0962521309725852	0.630117340357382	0.8514403970374488
GSE281048_Mixscale	IFNB	ETS2	BXPC3	IFIT1	0.0071966750987988	0.0586135183353635	0.2628871892819149
GSE281048_Mixscale	IFNB	ETS2	BXPC3	KLF6	-0.174908713068698	0.0388581404817979	0.20975304997173463
GSE281048_Mixscale	IFNB	ETS2	BXPC3	GBP1	-0.0073548607409196	0.0027481817837036	0.03802226806285863
GSE281048_Mixscale	IFNB	ETS2	BXPC3	JUN	0.0194707142194924	0.428639481438227	0.727886663020999
GSE281048_Mixscale	IFNB	ETS2	BXPC3	HSPA1B	0.301268348521426	0.142218598991923	0.4268422815615875
GSE281048_Mixscale	IFNB	ETS2	BXPC3	DDIT3	-0.066485635844161	0.964484397625236	0.9918116553186066
GSE281048_Mixscale	IFNB	ETS2	BXPC3	DNAJB1	0.108501111329788	0.11535572429604	0.38316850454153006
GSE281048_Mixscale	IFNB	ETS2	BXPC3	CASP3	0.105875192458964	0.260622506983966	0.5805252342644195
GSE281048_Mixscale	IFNB	ETS2	BXPC3	STAT1	0.032901768820969	0.971438164384921	0.9957451765496372
GSE281048_Mixscale	IFNB	ETS2	BXPC3	ISG15	-0.0625248959953105	0.31225423363152	0.6359595824023697
GSE281048_Mixscale	IFNB	ETS2	BXPC3	HSPA1A	0.147948637063986	0.620535318288191	0.8475161419701137
GSE281048_Mixscale	IFNB	ETS2	BXPC3	ATF4	-0.0031994725273281	0.253257025301847	0.5716564582465105
GSE281048_Mixscale	IFNB	ETS2	HAP1	HSP90AA1	0.048603537273046	0.525563322821009	0.9904187833272876
GSE281048_Mixscale	IFNB	ETS2	HAP1	IRF1		0.609040664707337	0.9922468816989984
GSE281048_Mixscale	IFNB	ETS2	HAP1	FOS		0.855035665511552	0.9953701652269972
GSE281048_Mixscale	IFNB	ETS2	HAP1	CTSS		0.935900793771672	0.9971722771583167
GSE281048_Mixscale	IFNB	ETS2	HAP1	IFIT1	0.0687669131472102	0.388088483363392	0.9888277897891006
GSE281048_Mixscale	IFNB	ETS2	HAP1	KLF6	-0.205565833888089	0.197507046767168	0.980894792678386
GSE281048_Mixscale	IFNB	ETS2	HAP1	GBP1		0.389985211530222	0.9888277897891006
GSE281048_Mixscale	IFNB	ETS2	HAP1	JUN		0.878721262108097	0.9953701652269972
GSE281048_Mixscale	IFNB	ETS2	HAP1	HSPA1B		0.756859104969823	0.9953701652269972
GSE281048_Mixscale	IFNB	ETS2	HAP1	DDIT3		0.768310540550829	0.9953701652269972
GSE281048_Mixscale	IFNB	ETS2	HAP1	DNAJB1	-0.0368636386387682	0.587573821103168	0.9908533058668421
GSE281048_Mixscale	IFNB	ETS2	HAP1	CASP3	0.172762649159573	0.116513654566841	0.9727393193458921
GSE281048_Mixscale	IFNB	ETS2	HAP1	STAT1	0.0678456203881734	0.226458367015425	0.980894792678386
GSE281048_Mixscale	IFNB	ETS2	HAP1	ISG15	-0.0596915829107436	0.154660844646198	0.9756005491101778
GSE281048_Mixscale	IFNB	ETS2	HAP1	HSPA1A	-0.265400777688336	0.206020624513486	0.980894792678386
GSE281048_Mixscale	IFNB	ETS2	HAP1	ATF4	0.030359852523506	0.767119845310258	0.9953701652269972
GSE281048_Mixscale	IFNB	ETS2	HT29	HSP90AA1	0.192045849692595	0.196155342405727	0.575610295860754
GSE281048_Mixscale	IFNB	ETS2	HT29	IRF1	0.223666738623755	0.066251033612987	0.3452312992112515
GSE281048_Mixscale	IFNB	ETS2	HT29	FOS	-0.22778663026134	3.15012080966173e-07	2.3697499727228013e-05
GSE281048_Mixscale	IFNB	ETS2	HT29	CTSS	0.425702655336185	0.174423494047809	0.5448676531693543
GSE281048_Mixscale	IFNB	ETS2	HT29	IFIT1	0.212165711716097	0.164605200398587	0.5285107529002717
GSE281048_Mixscale	IFNB	ETS2	HT29	KLF6	0.145998733277279	0.316173269593771	0.6943615307016009
GSE281048_Mixscale	IFNB	ETS2	HT29	GBP1	0.288484335458047	0.899930650313587	0.973963658297794
GSE281048_Mixscale	IFNB	ETS2	HT29	JUN	0.10240786777185	0.824040008986128	0.9473205695529484
GSE281048_Mixscale	IFNB	ETS2	HT29	HSPA1B	0.270930265314933	0.482672618370313	0.8052653058496653
GSE281048_Mixscale	IFNB	ETS2	HT29	DDIT3		0.195182390405757	0.5752068483733387
GSE281048_Mixscale	IFNB	ETS2	HT29	DNAJB1	0.10452756362355	0.903286753817518	0.975053566123913
GSE281048_Mixscale	IFNB	ETS2	HT29	CASP3		0.319292688715015	0.6969525188912553
GSE281048_Mixscale	IFNB	ETS2	HT29	STAT1	0.167410742748652	0.685495324367906	0.899804135574244
GSE281048_Mixscale	IFNB	ETS2	HT29	ISG15	0.0289886502126175	0.662925659899521	0.8899182797803789
GSE281048_Mixscale	IFNB	ETS2	HT29	HSPA1A		0.321803828164356	0.6986836311329782
GSE281048_Mixscale	IFNB	ETS2	HT29	ATF4	0.016410132978306	0.241114896623232	0.6219531700614852
GSE281048_Mixscale	IFNB	ETS2	K562	HSP90AA1	0.206354191284102	0.150477793910653	0.8688008548830212
GSE281048_Mixscale	IFNB	ETS2	K562	IRF1	-0.13947736141887	0.387516724765022	0.9335373791646455
GSE281048_Mixscale	IFNB	ETS2	K562	FOS		0.423681914013956	0.9381771042187547
GSE281048_Mixscale	IFNB	ETS2	K562	CTSS	-0.0623109177599153	0.574772042030943	0.9642919339837133
GSE281048_Mixscale	IFNB	ETS2	K562	IFIT1	0.0357803291595589	0.703865029597969	0.9800572385134685
GSE281048_Mixscale	IFNB	ETS2	K562	KLF6	0.0429116157450595	0.0005611039484192	0.16554760172537464
GSE281048_Mixscale	IFNB	ETS2	K562	GBP1		0.277579652017253	0.9151388324064036
GSE281048_Mixscale	IFNB	ETS2	K562	JUN	0.105560541311456	0.0032778157319396	0.3888692495749464
GSE281048_Mixscale	IFNB	ETS2	K562	HSPA1B		0.0292731505357752	0.6829277134991677
GSE281048_Mixscale	IFNB	ETS2	K562	DDIT3	0.0919897196713126	0.177475822441726	0.8688008548830212
GSE281048_Mixscale	IFNB	ETS2	K562	DNAJB1	0.0393311300089949	0.892370390799598	0.9935080358600406
GSE281048_Mixscale	IFNB	ETS2	K562	CASP3	0.307349530097373	0.127614039701212	0.8411682706455065
GSE281048_Mixscale	IFNB	ETS2	K562	STAT1	0.196574619118466	0.685082672834191	0.9771286369915682
GSE281048_Mixscale	IFNB	ETS2	K562	ISG15	0.323402127661133	0.59541935182384	0.967350174018722
GSE281048_Mixscale	IFNB	ETS2	K562	HSPA1A		0.934607977796611	0.9972826844512693
GSE281048_Mixscale	IFNB	ETS2	K562	ATF4	-0.0295274651617445	0.460766418940464	0.9465492997465708
GSE281048_Mixscale	IFNB	ETS2	MCF7	HSP90AA1	0.0566136718557142	5.3744036870071e-10	2.2806764364094232e-08
GSE281048_Mixscale	IFNB	ETS2	MCF7	IRF1	-0.190910958190815	1.75560441466849e-07	4.50689249720531e-06
GSE281048_Mixscale	IFNB	ETS2	MCF7	FOS	-0.154676013629387	0.0014230124114567	0.010374804942424933
GSE281048_Mixscale	IFNB	ETS2	MCF7	CTSS		3.68021782203302e-05	0.0004728851316354541
GSE281048_Mixscale	IFNB	ETS2	MCF7	IFIT1	-0.0008213629065847	0.0001120972063913	0.0012401128113476035
GSE281048_Mixscale	IFNB	ETS2	MCF7	KLF6	0.0781516544744636	0.183607073311995	0.38299685698431024
GSE281048_Mixscale	IFNB	ETS2	MCF7	GBP1	-0.0276644636956025	0.0058684622628686	0.03235278162907239
GSE281048_Mixscale	IFNB	ETS2	MCF7	JUN	0.0024329487605976	0.846345739220601	0.9238124810912208
GSE281048_Mixscale	IFNB	ETS2	MCF7	HSPA1B	-0.146827349083792	0.543091123280311	0.7334732854269687
GSE281048_Mixscale	IFNB	ETS2	MCF7	DDIT3	-0.150381637100514	0.755581160206701	0.872757412159471
GSE281048_Mixscale	IFNB	ETS2	MCF7	DNAJB1	0.0072036872431332	0.812063160428382	0.9053784602469162
GSE281048_Mixscale	IFNB	ETS2	MCF7	CASP3	-0.146084930255327	0.477561059178217	0.6834690011587247
GSE281048_Mixscale	IFNB	ETS2	MCF7	STAT1	0.0446931566782673	0.11924145125618	0.2860066693173593
GSE281048_Mixscale	IFNB	ETS2	MCF7	ISG15	0.0612020241878326	0.609367793428797	0.7796101562497364
GSE281048_Mixscale	IFNB	ETS2	MCF7	HSPA1A	-0.0831734702076923	0.791097601886446	0.89467440967751
GSE281048_Mixscale	IFNB	ETS2	MCF7	ATF4	-0.0238204326661322	0.37721253464002	0.5982050065439184
GSE281048_Mixscale	IFNB	FOS	A549	FOS	-1.35746042232003	1.5993730469377701e-24	1.335476494193038e-20
GSE281048_Mixscale	IFNB	FOS	A549	HSP90AA1	0.134040455591611	0.000571076472489	0.31789923635221
GSE281048_Mixscale	IFNB	FOS	A549	CTSS	-0.108166894271908	0.58634220278552	0.9641342890871745
GSE281048_Mixscale	IFNB	FOS	A549	HSPA1B		0.798332130494711	0.9910902898648285
GSE281048_Mixscale	IFNB	FOS	A549	KLF6	-0.159366049290201	0.281038515833567	0.9105157337737645
GSE281048_Mixscale	IFNB	FOS	A549	ATF4	0.346183803487125	0.0220721011799493	0.7475154131863689
GSE281048_Mixscale	IFNB	FOS	A549	STAT1	-0.106267694704123	0.591781054970476	0.9645195678284598
GSE281048_Mixscale	IFNB	FOS	A549	IRF1	0.0264285594770121	0.912035654915273	0.997445673762771
GSE281048_Mixscale	IFNB	FOS	A549	CASP3		0.137282996098666	0.8633149269617093
GSE281048_Mixscale	IFNB	FOS	A549	IFIT1	-0.0521448409512631	0.785293632534723	0.9902798765101963
GSE281048_Mixscale	IFNB	FOS	A549	ISG15	-0.36248583118087	0.376307292879018	0.9263477624990102
GSE281048_Mixscale	IFNB	FOS	A549	HSPA1A		0.318397962360119	0.9164814122781433
GSE281048_Mixscale	IFNB	FOS	A549	RFX5	0.0720842332709064	0.732369992666522	0.9792415283727477
GSE281048_Mixscale	IFNB	FOS	A549	GBP1	0.0149619013594624	0.374629124201327	0.9257630029834508
GSE281048_Mixscale	IFNB	FOS	A549	DNAJB1	-0.0014630738817103	0.783649276426481	0.9902798765101963
GSE281048_Mixscale	IFNB	FOS	A549	JUN	-0.0665991630391141	0.991876969311575	0.9997455560718718
GSE281048_Mixscale	IFNB	FOS	BXPC3	FOS	-0.0097930396151508	0.565298681593263	0.9613388279600208
GSE281048_Mixscale	IFNB	FOS	BXPC3	HSP90AA1	0.065171168607955	0.136692208472682	0.8524708433148326
GSE281048_Mixscale	IFNB	FOS	BXPC3	CTSS	-0.0012172045127538	0.443500880112088	0.9414874822286167
GSE281048_Mixscale	IFNB	FOS	BXPC3	HSPA1B	0.527101946497128	0.966048622059863	0.9998989942291568
GSE281048_Mixscale	IFNB	FOS	BXPC3	KLF6	0.414441155237027	0.0420739757277187	0.6828596616122754
GSE281048_Mixscale	IFNB	FOS	BXPC3	ATF4	-0.0495577317887526	0.69096882707452	0.9808096897766142
GSE281048_Mixscale	IFNB	FOS	BXPC3	STAT1	0.12553580233776	0.04754931905229	0.7039659824230877
GSE281048_Mixscale	IFNB	FOS	BXPC3	IRF1	-0.0896853861954434	0.265151947544192	0.9026675626959552
GSE281048_Mixscale	IFNB	FOS	BXPC3	CASP3	0.143332096678654	0.0616121579789834	0.7673684601803151
GSE281048_Mixscale	IFNB	FOS	BXPC3	IFIT1	0.182252897792434	0.862972591044793	0.9954923698664266
GSE281048_Mixscale	IFNB	FOS	BXPC3	ISG15	-0.0109143049363372	0.469766764786132	0.9477053602232912
GSE281048_Mixscale	IFNB	FOS	BXPC3	HSPA1A	0.207835406193479	0.378249488665106	0.9272998845509733
GSE281048_Mixscale	IFNB	FOS	BXPC3	RFX5		0.86001200647782	0.9954923698664266
GSE281048_Mixscale	IFNB	FOS	BXPC3	GBP1	-0.0261545993847787	0.284157260876436	0.9037894215295434
GSE281048_Mixscale	IFNB	FOS	BXPC3	DNAJB1	0.293333314133421	0.75091331970309	0.9897973024241162
GSE281048_Mixscale	IFNB	FOS	BXPC3	JUN	0.0241067444648382	0.747635062252765	0.9897973024241162
GSE281048_Mixscale	IFNB	FOS	HAP1	FOS		1.19006171257522e-08	3.4885879230499884e-05
GSE281048_Mixscale	IFNB	FOS	HAP1	HSP90AA1	0.0102468435831522	0.150981986359241	0.8162987976386011
GSE281048_Mixscale	IFNB	FOS	HAP1	CTSS		0.580811308602932	0.9502802456825576
GSE281048_Mixscale	IFNB	FOS	HAP1	HSPA1B		0.774053056846719	0.9813761045657613
GSE281048_Mixscale	IFNB	FOS	HAP1	KLF6	-0.0552880305335028	0.223008355253447	0.86014328734185
GSE281048_Mixscale	IFNB	FOS	HAP1	ATF4	-0.0696188470718928	0.663815767023011	0.9669249771393155
GSE281048_Mixscale	IFNB	FOS	HAP1	STAT1	0.0370649039688047	0.32443321626617	0.8985118446055206
GSE281048_Mixscale	IFNB	FOS	HAP1	IRF1		0.566205804267002	0.9485585794135285
GSE281048_Mixscale	IFNB	FOS	HAP1	CASP3	0.108230664610661	0.137493028695918	0.7994894078070441
GSE281048_Mixscale	IFNB	FOS	HAP1	IFIT1	0.0437351570596655	0.177592042942983	0.8338702585518208
GSE281048_Mixscale	IFNB	FOS	HAP1	ISG15	-0.0128191460472529	0.423679515696593	0.9243785240057459
GSE281048_Mixscale	IFNB	FOS	HAP1	HSPA1A	0.0965242541176088	0.548443907446447	0.9476869483792065
GSE281048_Mixscale	IFNB	FOS	HAP1	RFX5	0.109559754110592	0.888822329328247	0.9876663694288073
GSE281048_Mixscale	IFNB	FOS	HAP1	GBP1		0.905211776731542	0.9900380847972957
GSE281048_Mixscale	IFNB	FOS	HAP1	DNAJB1	0.100398900590282	0.685743279686493	0.9728172713470087
GSE281048_Mixscale	IFNB	FOS	HAP1	JUN		0.49345758684374	0.940013802981507
GSE281048_Mixscale	IFNB	FOS	HT29	FOS	-0.743883710403967	3.73193677235389e-25	3.1161672049154983e-21
GSE281048_Mixscale	IFNB	FOS	HT29	HSP90AA1	0.138727007722961	0.264518973276431	0.9674653980763025
GSE281048_Mixscale	IFNB	FOS	HT29	CTSS		0.75966533463175	0.9872486110161861
GSE281048_Mixscale	IFNB	FOS	HT29	HSPA1B	0.417046023896775	0.0052077387189716	0.6302118594697516
GSE281048_Mixscale	IFNB	FOS	HT29	KLF6	0.203237913406182	0.945868945250667	0.9995917234618178
GSE281048_Mixscale	IFNB	FOS	HT29	ATF4	0.0449509854368788	0.286820774846482	0.968807363318003
GSE281048_Mixscale	IFNB	FOS	HT29	STAT1	0.195140863546852	0.25399145137921	0.9674653980763025
GSE281048_Mixscale	IFNB	FOS	HT29	IRF1	0.146537267297787	0.0577027584974244	0.8715813045878777
GSE281048_Mixscale	IFNB	FOS	HT29	CASP3		0.694909539044874	0.9844640196365756
GSE281048_Mixscale	IFNB	FOS	HT29	IFIT1	0.325853016192441	0.0870020962214632	0.9071888492737125
GSE281048_Mixscale	IFNB	FOS	HT29	ISG15	0.217657588002705	0.403250167384839	0.9763134583141422
GSE281048_Mixscale	IFNB	FOS	HT29	HSPA1A		0.444943805441041	0.9763134583141422
