dataset	pathway	perturbation	cell_type	target_module_effect	target_module_median_effect	target_n_genes	target_genes_present	target_negative_fraction	target_sig_negative_fdr10	generic_ifn_effect	generic_ifn_median_effect	generic_ifn_n_genes	generic_ifn_genes_present	generic_ifn_negative_fraction	generic_ifn_sig_negative_fdr10	stress_module_effect	stress_module_median_effect	stress_n_genes	stress_genes_present	stress_positive_fraction	stress_sig_positive_fdr10	target_suppression	generic_ifn_suppression	target_vs_ifn_margin	target_over_ifn_ratio	stress_induction	stress_abs_effect	selectivity_score
GSE281048_Mixscale	IFNB	ETS1	K562			0			0	0.06656287377836465	0.0844920825396909	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.04391052181520677	0.0324720914109733	6	CASP3,DNAJB1,HSP90AA1,HSPA1A,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.04391052181520677	0.04391052181520677	-0.019759734816843046
GSE281048_Mixscale	IFNB	ETS1	MCF7	0.320274682657539	0.320274682657539	1	RFX5	0.0	0	0.16340290692993217	0.18283850625629	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.039885614064188994	0.08262998372758185	8	CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.5	1	0.0	0.0	0.0	0.0	0.039885614064188994	0.039885614064188994	-0.017948526328885047
GSE281048_Mixscale	IFNB	ETS2	A549	0.0286966659552629	0.0286966659552629	1	CTSS	0.0	0	0.08311583171349637	0.110486872253818	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.052728905809981165	0.06258739529836685	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.052728905809981165	0.052728905809981165	-0.023728007614491523
GSE281048_Mixscale	IFNB	ETS2	BXPC3	-0.0962521309725852	-0.0962521309725852	1	CTSS	1.0	0	-0.0227419713780815	-0.0073548607409196	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.6	1	0.04285446255978183	0.0626729533392282	10	ATF4,CASP3,DDIT3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.6	0	0.0962521309725852	0.0227419713780815	0.0735101595945037	0.9625213097258519	0.04285446255978183	0.04285446255978183	0.054225651442601885
GSE281048_Mixscale	IFNB	ETS2	HAP1			0			0	0.02564031687488	0.0678456203881734	3	IFIT1,ISG15,STAT1	0.3333333333333333	0	-0.0426840352098447	-0.0032518930576311018	6	ATF4,CASP3,DNAJB1,HSP90AA1,HSPA1A,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.0	0.0426840352098447	-0.0042684035209844704
GSE281048_Mixscale	IFNB	ETS2	HT29	0.425702655336185	0.425702655336185	1	CTSS	0.0	0	0.1841432357518337	0.212165711716097	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.08636196891388186	0.10452756362355	7	ATF4,DNAJB1,FOS,HSP90AA1,HSPA1B,JUN,KLF6	0.8571428571428571	0	0.0	0.0	0.0	0.0	0.08636196891388186	0.08636196891388186	-0.038862886011246836
GSE281048_Mixscale	IFNB	ETS2	K562	-0.0623109177599153	-0.0623109177599153	1	CTSS	1.0	0	0.10406992863007197	0.11617747413901244	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.10913846613665049	0.0919897196713126	7	ATF4,CASP3,DDIT3,DNAJB1,HSP90AA1,JUN,KLF6	0.8571428571428571	0	0.0623109177599153	0.0	0.0623109177599153	0.623109177599153	0.10913846613665049	0.10913846613665049	0.01319860799842258
GSE281048_Mixscale	IFNB	ETS2	MCF7			0			0	-0.022700320785380458	-0.0008213629065847	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.6	3	-0.05605618706089359	-0.05349695143691224	10	ATF4,CASP3,DDIT3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.4	1	0.0	0.022700320785380458	-0.022700320785380458	0.0	0.0	0.05605618706089359	-0.02830593949146982
GSE281048_Mixscale	IFNB	FOS	A549	-0.018041330500500795	-0.018041330500500795	2	CTSS,RFX5	0.5	0	-0.09590158119995633	-0.0521448409512631	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.6	0	-0.18411074157538654	-0.0340311184604122	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.3333333333333333	0	0.018041330500500795	0.09590158119995633	-0.07786025069945554	0.18041330500500793	0.0	0.18411074157538654	-0.09627132485699419
GSE281048_Mixscale	IFNB	FOS	BXPC3	-0.0012172045127538	-0.0012172045127538	1	CTSS	1.0	0	0.03620688192272693	-0.0109143049363372	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.6	0	0.17955234004539988	0.143332096678654	9	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.7777777777777778	0	0.0012172045127538	0.0	0.0012172045127538	0.012172045127538	0.17955234004539988	0.17955234004539988	-0.07958134850767615
GSE281048_Mixscale	IFNB	FOS	HAP1	0.109559754110592	0.109559754110592	1	RFX5	0.0	0	0.0226603049937391	0.0370649039688047	3	IFIT1,ISG15,STAT1	0.3333333333333333	0	0.0317489642160514	0.0533855488503805	6	ATF4,CASP3,DNAJB1,HSP90AA1,HSPA1A,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.0317489642160514	0.0317489642160514	-0.014287033897223128
GSE281048_Mixscale	IFNB	FOS	HT29			0			0	0.21541827674342717	0.195140863546852	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.07846383657019469	0.138727007722961	7	ATF4,DNAJB1,FOS,HSP90AA1,HSPA1B,JUN,KLF6	0.8571428571428571	0	0.0	0.0	0.0	0.0	0.07846383657019469	0.07846383657019469	-0.035308726456587614
GSE281048_Mixscale	IFNB	FOS	K562	0.26556309875255	0.26556309875255	1	CTSS	0.0	0	0.014660470489546398	-0.0355525213275687	4	IFIT1,IRF1,ISG15,STAT1	0.75	0	-0.15740238976860269	-0.0479414356919912	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.4	0	0.0	0.0	0.0	0.0	0.0	0.15740238976860269	-0.01574023897686027
GSE281048_Mixscale	IFNB	FOS	MCF7	-0.144198145537259	-0.144198145537259	1	RFX5	1.0	0	-0.08077510346495964	-0.060982600881313	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.8	0	-0.043069484715347967	-0.0405895068941713	9	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.3333333333333333	0	0.144198145537259	0.08077510346495964	0.06342304207229935	1.4419814553725898	0.0	0.043069484715347967	0.05911609360076455
GSE281048_Mixscale	IFNB	H1F0	A549	0.0837438022986994	0.0837438022986994	2	CTSS,RFX5	0.5	0	0.06874237485554144	0.012180132861138851	4	GBP1,IRF1,ISG15,STAT1	0.25	0	0.05728135420493397	0.04296720333433505	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.05728135420493397	0.05728135420493397	-0.02577660939222029
GSE281048_Mixscale	IFNB	H1F0	BXPC3	-0.247071995304949	-0.247071995304949	1	CTSS	1.0	1	-0.07289461469175072	-0.07926433006858015	4	GBP1,IRF1,ISG15,STAT1	0.75	1	0.10104590872278424	0.10353794612009751	8	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.875	1	0.247071995304949	0.07289461469175072	0.17417738061319826	2.47071995304949	0.10104590872278424	0.10104590872278424	0.12870672168794536
GSE281048_Mixscale	IFNB	H1F0	HAP1	0.131276632783964	0.131276632783964	1	RFX5	0.0	0	0.0692781858219289	0.0692781858219289	2	ISG15,STAT1	0.0	0	0.10799803402628029	0.07682125227787355	6	ATF4,DNAJB1,HSP90AA1,HSPA1A,HSPA1B,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.10799803402628029	0.10799803402628029	-0.04859911531182613
GSE281048_Mixscale	IFNB	H1F0	HT29	0.328471950520232	0.328471950520232	1	CTSS	0.0	0	0.07682699881151661	0.0632007672916999	4	GBP1,IRF1,ISG15,STAT1	0.0	0	0.10527711486340535	0.12558230792747999	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.10527711486340535	0.10527711486340535	-0.0473747016885324
GSE281048_Mixscale	IFNB	H1F0	K562	0.0918591720610369	0.0918591720610369	1	CTSS	0.0	0	0.0838866459665177	0.0742778166930034	3	IRF1,ISG15,STAT1	0.3333333333333333	0	0.005070232300053682	0.0508146139931014	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.6	0	0.0	0.0	0.0	0.0	0.005070232300053682	0.005070232300053682	-0.0022816045350241565
GSE281048_Mixscale	IFNB	H1F0	MCF7	0.251850312261397	0.251850312261397	1	RFX5	0.0	0	0.241649422831131	0.242816747590963	4	GBP1,IRF1,ISG15,STAT1	0.0	0	0.17770365587340098	0.183141564186066	9	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.8888888888888888	0	0.0	0.0	0.0	0.0	0.17770365587340098	0.17770365587340098	-0.07996664514303044
GSE281048_Mixscale	IFNB	HERC5	A549	0.08578366280286945	0.08578366280286945	2	CTSS,RFX5	0.5	0	-0.014692830992299951	-0.0020473682345939	4	IFIT1,IRF1,ISG15,STAT1	0.5	0	0.08059093906409308	0.032580921272712296	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.014692830992299951	-0.014692830992299951	0.0	0.08059093906409308	0.08059093906409308	-0.05095875357114184
GSE281048_Mixscale	IFNB	HERC5	BXPC3	-0.214508805892644	-0.214508805892644	1	CTSS	1.0	0	-0.16624799441757723	-0.1714879612913435	4	IFIT1,IRF1,ISG15,STAT1	1.0	0	-0.006237309546063816	-0.0352672183870055	8	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.375	1	0.214508805892644	0.16624799441757723	0.04826081147506678	1.2902940973462005	0.0	0.006237309546063816	0.047637080520460395
GSE281048_Mixscale	IFNB	HERC5	HAP1			0			0	0.0117197983617428	0.0443198192379777	3	IFIT1,ISG15,STAT1	0.3333333333333333	0	0.08864198462456989	0.0926214698997635	6	ATF4,CASP3,DNAJB1,HSP90AA1,HSPA1A,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.08864198462456989	0.08864198462456989	-0.03988889308105645
GSE281048_Mixscale	IFNB	HERC5	HT29			0			0	0.0665993408189689	0.0587940229852202	4	IFIT1,IRF1,ISG15,STAT1	0.0	0	0.10466383157677828	0.08388489986575401	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.10466383157677828	0.10466383157677828	-0.04709872420955022
GSE281048_Mixscale	IFNB	HERC5	K562	0.369105422644421	0.369105422644421	1	CTSS	0.0	0	0.11137580998963924	0.166968204046303	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.014755672978165726	0.0025268633458961492	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.014755672978165726	0.014755672978165726	-0.006640052840174576
GSE281048_Mixscale	IFNB	HERC5	MCF7	0.379169726890071	0.379169726890071	1	RFX5	0.0	0	0.27374654100217377	0.284522983692003	4	IFIT1,IRF1,ISG15,STAT1	0.0	0	0.1669160876129704	0.19487727695809	9	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.7777777777777778	1	0.0	0.0	0.0	0.0	0.1669160876129704	0.1669160876129704	-0.07511223942583667
GSE281048_Mixscale	IFNB	HERC6	A549	0.282957049965411	0.282957049965411	2	CTSS,RFX5	0.0	0	0.09285294459042351	0.07886307230047	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	-0.043133051412429325	0.014972439170551098	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.0	0.043133051412429325	-0.004313305141242933
GSE281048_Mixscale	IFNB	HERC6	BXPC3	-0.214179541185196	-0.214179541185196	1	CTSS	1.0	0	-0.2665263633849636	-0.28464537100267	5	GBP1,IFIT1,IRF1,ISG15,STAT1	1.0	1	-0.1517285878014942	-0.178598332075743	8	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.125	0	0.214179541185196	0.2665263633849636	-0.052346822199767606	0.8035960813221346	0.0	0.1517285878014942	-0.06751968097991703
GSE281048_Mixscale	IFNB	HERC6	HAP1			0			0	-0.05556401532807383	-0.0634649249424532	3	IFIT1,ISG15,STAT1	1.0	0	-0.025111730164928726	0.0306736833787313	5	ATF4,DNAJB1,HSP90AA1,HSPA1A,KLF6	0.6	0	0.0	0.05556401532807383	-0.05556401532807383	0.0	0.0	0.025111730164928726	-0.05807518834456671
GSE281048_Mixscale	IFNB	HERC6	HT29	0.372207269229049	0.372207269229049	1	CTSS	0.0	0	0.25146055360243247	0.217669573228397	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.2003800990878289	0.168343591559202	7	ATF4,DNAJB1,FOS,HSP90AA1,HSPA1B,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.2003800990878289	0.2003800990878289	-0.09017104458952299
GSE281048_Mixscale	IFNB	HERC6	K562	0.567940382204872	0.567940382204872	1	CTSS	0.0	0	0.21973117348573296	0.1820354511807799	4	IFIT1,IRF1,ISG15,STAT1	0.0	0	0.15532845205683038	0.153062898718241	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.15532845205683038	0.15532845205683038	-0.06989780342557367
GSE281048_Mixscale	IFNB	HERC6	MCF7	0.25112195169096	0.25112195169096	1	RFX5	0.0	0	0.09360854340520704	0.0896097986353164	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.11124601699966215	0.112207675099501	9	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.8888888888888888	0	0.0	0.0	0.0	0.0	0.11124601699966215	0.11124601699966215	-0.05006070764984796
GSE281048_Mixscale	IFNB	HES4	A549	0.08232680091581895	0.08232680091581895	2	CTSS,RFX5	0.5	0	-0.03805954925652629	0.0190713773586544	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.4	0	0.034110961487699584	-0.0018191283451741997	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.03805954925652629	-0.03805954925652629	0.0	0.034110961487699584	0.034110961487699584	-0.0534094819259911
GSE281048_Mixscale	IFNB	HES4	BXPC3	0.133069392593928	0.133069392593928	1	CTSS	0.0	0	0.054608607864888345	0.093903942721663	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.1714520032947278	0.139813236407584	7	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.1714520032947278	0.1714520032947278	-0.0771534014826275
GSE281048_Mixscale	IFNB	HES4	HAP1	0.208469182284196	0.208469182284196	1	RFX5	0.0	0	-0.11237287089340135	-0.0459376727075162	3	IFIT1,ISG15,STAT1	1.0	0	0.06668661207240482	0.0462227157297725	5	ATF4,CASP3,DNAJB1,HSP90AA1,KLF6	0.8	0	0.0	0.11237287089340135	-0.11237287089340135	0.0	0.06668661207240482	0.06668661207240482	-0.14238184632598352
GSE281048_Mixscale	IFNB	HES4	HT29	0.377133111205495	0.377133111205495	1	CTSS	0.0	0	0.0812495784671395	0.0690770074537246	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.10796869443590766	0.12062661561361901	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.10796869443590766	0.10796869443590766	-0.04858591249615845
GSE281048_Mixscale	IFNB	HES4	K562	0.431441258005941	0.431441258005941	1	CTSS	0.0	0	0.021911662386615304	0.03593793700072245	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.17902777579459056	0.171698396088711	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	1.0	2	0.0	0.0	0.0	0.0	0.17902777579459056	0.17902777579459056	-0.08056249910756576
GSE281048_Mixscale	IFNB	HES4	MCF7	0.358940835803425	0.358940835803425	2	CTSS,RFX5	0.0	0	0.2774078075806992	0.286851740572555	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.16543450430563125	0.17266710992162249	8	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1B,JUN,KLF6	0.875	0	0.0	0.0	0.0	0.0	0.16543450430563125	0.16543450430563125	-0.07444552693753406
GSE281048_Mixscale	IFNB	ID1	A549	0.696433057339428	0.696433057339428	2	CTSS,RFX5	0.0	0	0.06741513504755536	0.0414299451543747	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.4	0	0.0053102805456602675	-0.0057932885328193	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.0053102805456602675	0.0053102805456602675	-0.00238962624554712
GSE281048_Mixscale	IFNB	ID1	BXPC3	-0.696699535101474	-0.696699535101474	1	CTSS	1.0	0	-0.3573021157150446	-0.413498818495965	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.8	0	-0.3554307316030315	-0.3177080416994365	8	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.375	0	0.696699535101474	0.3573021157150446	0.33939741938642937	1.9498891958901956	0.0	0.3554307316030315	0.3038543462261262
GSE281048_Mixscale	IFNB	ID1	HAP1	0.218710891984082	0.218710891984082	1	RFX5	0.0	0	0.0067351468511323495	-0.0897957765506463	4	IFIT1,IRF1,ISG15,STAT1	0.75	0	-0.167373079243047	-0.0969276032203452	5	ATF4,DNAJB1,HSP90AA1,HSPA1A,KLF6	0.0	0	0.0	0.0	0.0	0.0	0.0	0.167373079243047	-0.016737307924304702
GSE281048_Mixscale	IFNB	ID1	HT29	0.350267985341346	0.350267985341346	1	CTSS	0.0	0	0.04542878408961426	0.0816845000054247	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.2767233331879894	0.208075827676592	7	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8571428571428571	0	0.0	0.0	0.0	0.0	0.2767233331879894	0.2767233331879894	-0.12452549993459523
GSE281048_Mixscale	IFNB	ID1	K562	0.330614874885844	0.330614874885844	1	CTSS	0.0	0	-0.06695433842556378	0.016009230385412902	4	IFIT1,IRF1,ISG15,STAT1	0.5	0	0.09028396074387474	0.09461431294643449	6	ATF4,DNAJB1,HSP90AA1,HSPA1A,JUN,KLF6	0.8333333333333334	0	0.0	0.06695433842556378	-0.06695433842556378	0.0	0.09028396074387474	0.09028396074387474	-0.10758212076030742
GSE281048_Mixscale	IFNB	ID1	MCF7	0.247351017759221	0.247351017759221	1	RFX5	0.0	0	-0.1833157828053418	-0.187867794257912	5	GBP1,IFIT1,IRF1,ISG15,STAT1	1.0	4	0.03912249397779269	0.08337046986899595	8	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.625	3	0.0	0.1833157828053418	-0.1833157828053418	0.0	0.03912249397779269	0.03912249397779269	-0.20092090509534852
GSE281048_Mixscale	IFNB	ID2	A549	0.292675905011594	0.292675905011594	2	CTSS,RFX5	0.0	0	-0.018378815290776264	0.0124199404728947	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.4	0	-0.028387126810569235	-0.01630150963295635	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.018378815290776264	-0.018378815290776264	0.0	0.0	0.028387126810569235	-0.021217527971833187
GSE281048_Mixscale	IFNB	ID2	BXPC3	0.288852276107595	0.288852276107595	1	CTSS	0.0	0	0.2040532815130512	0.127159658559795	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.19563818647796472	0.196715160622373	9	ATF4,CASP3,DDIT3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	1.0	1	0.0	0.0	0.0	0.0	0.19563818647796472	0.19563818647796472	-0.08803718391508411
GSE281048_Mixscale	IFNB	ID2	HAP1	0.245187286620262	0.245187286620262	1	RFX5	0.0	0	0.07766343640242541	0.0994315497215665	3	IFIT1,ISG15,STAT1	0.3333333333333333	0	0.08091526041540249	0.096913129886973	7	ATF4,CASP3,DNAJB1,HSP90AA1,HSPA1A,HSPA1B,KLF6	0.7142857142857143	0	0.0	0.0	0.0	0.0	0.08091526041540249	0.08091526041540249	-0.036411867186931124
GSE281048_Mixscale	IFNB	ID2	HT29	0.359095010237836	0.359095010237836	1	CTSS	0.0	0	0.025595337249652433	0.11310630056322	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.09617823743709504	0.1137433188268525	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.09617823743709504	0.09617823743709504	-0.04328020684669277
GSE281048_Mixscale	IFNB	ID2	K562	0.336035030353902	0.336035030353902	1	CTSS	0.0	0	0.2324932907818892	0.227463073247399	4	IFIT1,IRF1,ISG15,STAT1	0.0	0	0.18362769674411927	0.217737558792289	7	ATF4,CASP3,DDIT3,DNAJB1,HSP90AA1,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.18362769674411927	0.18362769674411927	-0.08263246353485368
GSE281048_Mixscale	IFNB	ID2	MCF7	0.561963480087718	0.561963480087718	1	RFX5	0.0	0	0.4435041704957314	0.460035424951383	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.33020908243849023	0.376048534036507	10	ATF4,CASP3,DDIT3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.9	2	0.0	0.0	0.0	0.0	0.33020908243849023	0.33020908243849023	-0.14859408709732058
GSE281048_Mixscale	IFNB	ID3	A549	0.2622109167052255	0.2622109167052255	2	CTSS,RFX5	0.0	0	0.023569468049392882	0.0431665786673725	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	-0.003123265513712814	0.0168447765161119	5	ATF4,DNAJB1,FOS,JUN,KLF6	0.6	0	0.0	0.0	0.0	0.0	0.0	0.003123265513712814	-0.00031232655137128145
GSE281048_Mixscale	IFNB	ID3	BXPC3	-0.0401052618351239	-0.0401052618351239	1	CTSS	1.0	0	-0.02226145158135684	-0.054591309992345	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.8	0	-0.07147014851208108	-0.052283917663364	7	ATF4,CASP3,DNAJB1,FOS,HSPA1A,JUN,KLF6	0.14285714285714285	0	0.0401052618351239	0.02226145158135684	0.017843810253767058	0.40105261835123895	0.0	0.07147014851208108	0.01069679540255895
GSE281048_Mixscale	IFNB	ID3	HAP1			0			0	0.05092429237728924	0.0419795344613125	3	IFIT1,ISG15,STAT1	0.0	0	0.04565839228150953	0.06973846018234255	4	ATF4,DNAJB1,HSPA1A,KLF6	0.75	0	0.0	0.0	0.0	0.0	0.04565839228150953	0.04565839228150953	-0.020546276526679286
GSE281048_Mixscale	IFNB	ID3	HT29	0.193506106213789	0.193506106213789	1	CTSS	0.0	0	0.10967303032278361	0.12631713451147	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.06775570611495418	0.105342925350776	5	ATF4,DNAJB1,FOS,JUN,KLF6	0.6	0	0.0	0.0	0.0	0.0	0.06775570611495418	0.06775570611495418	-0.030490067751729383
GSE281048_Mixscale	IFNB	ID3	K562	0.40578061609299	0.40578061609299	1	CTSS	0.0	0	0.00720776735101423	0.04001641579665095	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.03164575042094504	-0.0958134711354468	5	ATF4,CASP3,DNAJB1,JUN,KLF6	0.4	0	0.0	0.0	0.0	0.0	0.03164575042094504	0.03164575042094504	-0.01424058768942527
GSE281048_Mixscale	IFNB	ID3	MCF7	0.051176429662418	0.051176429662418	1	RFX5	0.0	0	-0.010202409940175901	0.0113959328809499	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.4	0	8.194664169652964e-05	0.0355621230544827	7	ATF4,CASP3,DNAJB1,FOS,HSPA1A,JUN,KLF6	0.5714285714285714	0	0.0	0.010202409940175901	-0.010202409940175901	0.0	8.194664169652964e-05	8.194664169652964e-05	-0.01023928592893934
GSE281048_Mixscale	IFNB	IFI16	A549	0.185179774393645	0.185179774393645	2	CTSS,RFX5	0.5	0	-0.1713690123073675	-0.15566281911913	5	GBP1,IFIT1,IRF1,ISG15,STAT1	1.0	0	0.0011683129656978107	0.0677670996215658	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.1713690123073675	-0.1713690123073675	0.0	0.0011683129656978107	0.0011683129656978107	-0.17189475314193153
GSE281048_Mixscale	IFNB	IFI16	BXPC3	0.027021708904911006	0.027021708904911006	2	CTSS,RFX5	0.5	0	0.18358335911232676	0.154205028991016	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.03913459372131552	0.0914730588054207	9	ATF4,CASP3,DDIT3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.5555555555555556	0	0.0	0.0	0.0	0.0	0.03913459372131552	0.03913459372131552	-0.017610567174591984
GSE281048_Mixscale	IFNB	IFI16	HAP1	0.0349903149281738	0.0349903149281738	1	RFX5	0.0	0	0.05851577511534447	0.0168491495885643	3	IFIT1,ISG15,STAT1	0.0	0	0.03758891606291333	0.0489185837601434	5	ATF4,DNAJB1,HSP90AA1,HSPA1A,KLF6	0.8	0	0.0	0.0	0.0	0.0	0.03758891606291333	0.03758891606291333	-0.016915012228310995
GSE281048_Mixscale	IFNB	IFI16	HT29			0			0	0.016189684484523924	-0.0638727408778544	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.6	0	-0.03514075428297399	-0.07159261811747361	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.3333333333333333	0	0.0	0.0	0.0	0.0	0.0	0.03514075428297399	-0.003514075428297399
GSE281048_Mixscale	IFNB	IFI16	K562	0.504879087329715	0.504879087329715	1	CTSS	0.0	0	0.4277795538661202	0.4412417386376215	4	IFIT1,IRF1,ISG15,STAT1	0.0	0	0.2922394650249316	0.274933662764424	8	ATF4,CASP3,DDIT3,DNAJB1,HSP90AA1,HSPA1A,JUN,KLF6	0.75	0	0.0	0.0	0.0	0.0	0.2922394650249316	0.2922394650249316	-0.13150775926121921
GSE281048_Mixscale	IFNB	IFI16	MCF7	-0.29398011826187	-0.29398011826187	1	RFX5	1.0	0	-0.33257997786233673	-0.281728237086907	5	GBP1,IFIT1,IRF1,ISG15,STAT1	1.0	0	-0.18755333920512832	-0.189876775238188	9	ATF4,CASP3,DDIT3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.0	0	0.29398011826187	0.33257997786233673	-0.038599859600466746	0.8839381136273807	0.0	0.18755333920512832	-0.05735519352097958
GSE281048_Mixscale	IFNB	IFNAR1	A549	-0.3407249361435135	-0.3407249361435135	2	CTSS,RFX5	0.5	1	-0.5349053494038893	-0.509529239139852	5	GBP1,IFIT1,IRF1,ISG15,STAT1	1.0	5	0.1414476777994186	0.0412436596389035	5	ATF4,DNAJB1,FOS,HSP90AA1,KLF6	0.6	1	0.3407249361435135	0.5349053494038893	-0.19418041326037583	0.6369817324190628	0.1414476777994186	0.1414476777994186	-0.2578318682701142
