gene	n_sgrna	MHCII_median_low_vs_high_log2	MHCII_mean_low_vs_high_log2	MHCII_positive_sgrna_fraction	MHCII_p	MHCII_t	CD40_median_low_vs_high_log2	CD40_mean_low_vs_high_log2	CD40_positive_sgrna_fraction	CD40_p	CD40_t	PDL1_median_low_vs_high_log2	PDL1_mean_low_vs_high_log2	PDL1_positive_sgrna_fraction	PDL1_p	PDL1_t	MHCII_fdr	MHCII_rank_required_low_vs_high	CD40_fdr	CD40_rank_required_low_vs_high	PDL1_fdr	PDL1_rank_required_low_vs_high
Incenp	4	-0.8247498938738441	-0.3104758322231606	0.25	0.6933608546615343	-0.4343769111061012	-2.8957185136452717	-2.821691150725842	0.0	0.014016335885920304	-5.173276559574437	-0.5999318362135594	0.19244036204187293	0.25	0.8742869383014568	0.17213719580086106	0.962801124376246	10276.0	0.889841996245348	11618.0	0.9739293223502983	9108.0
Egln1	4	-0.8252828110063336	-1.104456129208079	0.0	0.11024130728017499	-2.2470257941638194	-0.0560458190725408	0.6100244681086164	0.5	0.7077715585510882	0.41236045524539544	-1.6413235863978342	-1.0401427532035248	0.25	0.5287565022286789	-0.7102979754040926	0.9248624482023996	10277.0	0.9478808523070028	5827.0	0.8866968169636	11329.0
Zadh2	4	-0.8258972284556627	-0.9055869813340841	0.5	0.2394121158129036	-1.4639719809453955	-0.018282795562724385	-0.5663083664610857	0.5	0.5596462363270739	-0.6542239513254885	-0.16386758159250828	-0.17491980497138437	0.25	0.5097672862153075	-0.7460687880187196	0.9276934958852244	10278.0	0.9262894563536701	5544.0	0.8816955993626222	6579.0
Kdm6b	4	-0.8262543630188763	-1.0169319663032004	0.25	0.221649486816969	-1.5380370721188499	0.386409340087704	0.29884788646887483	0.5	0.3695907663938724	1.0531826202093966	0.3145328061354803	1.761651461492878	1.0	0.33738545024040506	1.139095373437225	0.9248624482023996	10279.0	0.9035090494809022	2908.0	0.8688130809597039	3017.0
Acss1	4	-0.826877887765425	-0.8336210595330831	0.25	0.3464481578545524	-1.1141286358277813	-0.1609693655386971	0.19430073438817755	0.25	0.842967138560729	0.2158227964143713	0.29644133205730594	0.341081027599157	0.5	0.549668640022501	0.6720679596886875	0.9291302535167016	10280.0	0.9735552236908632	6508.0	0.8915027170417356	3124.0
Saal1	4	-0.8271619253287537	-1.5758817256774986	0.25	0.2596279969142757	-1.3866376701891319	-1.7005887967338869	-1.8201603131123913	0.0	0.03714054483991879	-3.5855285478096626	0.31950673429376286	-0.006780173541207579	0.5	0.9915611173006238	-0.011480166269501038	0.9291302535167016	10281.0	0.889841996245348	11212.0	0.9967441289941452	2984.0
Lyrm9	4	-0.8281173143571537	-1.1965754256082248	0.0	0.09059929760677354	-2.4633279467741778	1.1619455547464237	1.3552746016419341	1.0	0.025256211818727035	4.160455946388827	0.164058149331405	0.40255032480085295	0.5	0.4580626279472533	0.8494085267293922	0.9248624482023996	10282.0	0.889841996245348	376.0	0.8710904102746498	3898.0
Tmem230	4	-0.8284377944646432	-0.549617757645869	0.25	0.3651124906279561	-1.0646798516873741	0.8067741586052211	0.7213444656518894	0.75	0.12094763492617264	2.1478974698226336	-0.36929306257522543	-0.22819016331699116	0.5	0.8366145502210242	-0.2247463950960474	0.9291302535167016	10283.0	0.889841996245348	1050.0	0.9631695974082896	7903.0
Gimap6	4	-0.8292858806584302	-0.4666958349778889	0.25	0.539785409492455	-0.6899911025711949	0.024240113237071106	-0.08964837582061289	0.5	0.8266792874686762	-0.23875020870952668	0.18525153827931273	-0.8400043621931981	0.5	0.6028970246386997	-0.5795087583375864	0.9374098377664276	10284.0	0.9695434985863811	5246.0	0.9033001343996103	3766.0
Gsto2	4	-0.8293325958809988	-0.6959923406167942	0.25	0.3869715602433407	-1.009795639995881	-1.2115452567591871	-1.2120037043094876	0.5	0.19700091005942375	-1.6525055757290408	1.413241272810788	0.7297293310335015	0.75	0.5238461555632353	0.7194473762370662	0.9291302535167016	10285.0	0.889841996245348	10633.0	0.8858460597949084	253.0
Cpne5	4	-0.8297672267866127	-0.8563314706456608	0.0	0.06358537782504903	-2.8789140334869225	-0.14595359703791005	-0.1628079171503547	0.25	0.36299827180543026	-1.0701554082537252	-0.35383700233234777	0.30140938696075464	0.5	0.7983065969233101	0.27909439762758576	0.9248624482023996	10286.0	0.9010273182849681	6402.0	0.9554719599894438	7822.0
Ptp4a1	4	-0.8299795023378063	-0.6804897110842121	0.25	0.24655157069547426	-1.4358797645544923	0.37614001122766366	0.3808458815924556	0.75	0.44136592763751187	0.8849353529575925	-0.9010168369889824	-1.1374702945228736	0.0	0.11437285718277145	-2.207455104913212	0.9276934958852244	10287.0	0.9068422102107031	2961.0	0.8688130809597039	10205.0
Slc38a1	4	-0.8300544768006735	-0.6273857189844576	0.25	0.5520287966127377	-0.6678247743109962	-0.3880000097453042	-0.7690161473484453	0.25	0.39498886240026504	-0.9904048117751382	-0.8776527472227854	-0.785034160548391	0.5	0.37387707024641326	-1.0423037462154099	0.9374098377664276	10288.0	0.9048837368276726	7851.0	0.8688130809597039	10135.0
Gsta3	4	-0.8308847663114496	-0.8089990801811855	0.25	0.47633919616301945	-0.8117963419455474	0.4758904212279224	0.6641273429133026	0.75	0.4924958123914759	0.779562392353469	-0.5142145478273936	-0.910313380706796	0.5	0.48066182580670896	-0.8030825421863907	0.9331841288339487	10289.0	0.911253808187924	2419.0	0.8752235243613932	8719.0
Gm38423	4	-0.830954958094516	-0.9522136320747969	0.25	0.16308715230977286	-1.8396963446000378	-2.5368086191731734	-2.1282256735009235	0.25	0.08286678637814532	-2.5648041508650965	-0.38318249428890605	-1.1731525208792364	0.25	0.4403841716234947	-0.8870612474511897	0.9248624482023996	10290.0	0.889841996245348	11566.0	0.8710104723011981	8000.0
Timm9	4	-0.8310472902169457	-0.32052212987237794	0.25	0.75336099030321	-0.3442721410756634	0.37082251581192766	0.5641226880138372	0.75	0.7300130237555651	0.3788636411840698	0.7075987684232209	0.7746974435159559	0.5	0.5694374553218494	0.6369464649916405	0.9715586333881656	10291.0	0.9508039282527099	2995.0	0.8954676162684957	1335.0
Il6ra	4	-0.8311424104673089	-0.4945913588126599	0.25	0.34798111354010086	-1.1099696902496383	1.22772829670979	1.01088743358305	1.0	0.058096675941830385	2.9907319935164187	-0.33239757316029017	-0.14922166509654608	0.25	0.6833749434218926	-0.4497889363123263	0.9291302535167016	10292.0	0.889841996245348	321.0	0.9249921097975999	7692.0
Guk1	4	-0.8323416917815402	-1.2282249763247732	0.0	0.19909455299013715	-1.6421744556604592	-3.379255127187977	-2.9812237366949654	0.25	0.10591836148559797	-2.2903909197306755	-0.8639917229169749	-0.9755581921275428	0.0	0.13891318780027564	-2.003062550613688	0.9248624482023996	10293.0	0.889841996245348	11669.0	0.8688130809597039	10094.0
Milr1	4	-0.8324540592572752	-0.7451968532451017	0.25	0.18122081084115163	-1.7346082443166897	-1.0742160592746899	-1.2861073974423214	0.0	0.034809212864825634	-3.677852288913444	0.032926016350128706	0.8706925221892292	0.5	0.5521419468687057	0.6676216988881661	0.9248624482023996	10294.0	0.889841996245348	10378.0	0.8923737534764509	4829.0
Megf9	4	-0.8326736930781141	-1.1401946888325751	0.0	0.05526869910295725	-3.05365118842653	0.5356283070687549	0.3676286297271212	0.75	0.6589751564419936	0.4880265977526588	-0.17806166154806283	-0.1370893792866836	0.25	0.44495905197409763	-0.8771906188846659	0.9248624482023996	10295.0	0.9372526191436651	2085.0	0.8710104723011981	6671.0
Lamb3	4	-0.8328348866454443	-1.2705001187451792	0.0	0.11099704627886221	-2.2396554411248477	-0.8397714853712626	-0.26145055287930324	0.25	0.7479633085222919	-0.3522205575067497	-0.20577829540122589	-0.7529009727619717	0.25	0.35069696810180556	-1.1026457543443975	0.9248624482023996	10296.0	0.9538598709153613	9824.0	0.8688130809597039	6860.0
Aldh4a1	4	-0.8328865696159453	-1.5495584114910148	0.25	0.2811402620541405	-1.311130581179061	0.19207434355855862	-0.04904643187044677	0.5	0.9313189184849888	-0.09361209719496752	-0.8142162297919917	-0.6411839696336505	0.25	0.07838296482390537	-2.629140679254921	0.9291302535167016	10297.0	0.9879449460601621	4090.0	0.8688130809597039	9925.0
Slc17a5	4	-0.8331912664194495	-0.6649353440204109	0.25	0.30906627585025703	-1.221694459741813	0.0380144176148943	-0.07502519094138582	0.5	0.8564618100178291	-0.1969400183063563	-0.5961912294411618	-0.9221513620559356	0.25	0.34445590825821243	-1.1195609626519456	0.9291302535167016	10298.0	0.9749672810737987	5153.0	0.8688130809597039	9079.0
Dek	4	-0.8338630994819699	-0.7950825695883913	0.25	0.2025100272757484	-1.6255804728631202	-0.08183617473201704	-0.48502272294397286	0.5	0.7029432118826009	-0.41970847975306563	-0.9165953725965912	-0.8760211825245543	0.0	0.10008476870444413	-2.3524298262805554	0.9248624482023996	10299.0	0.9473932701111903	5985.0	0.8688130809597039	10242.0
Edem2	4	-0.8341300533101321	-0.7325782324778018	0.0	0.04165197894101641	-3.4262524660712304	-0.5996471462152926	-0.4273904078915115	0.25	0.5164071580674505	-0.733440388470546	0.6040290777865717	-0.7798021402895939	0.75	0.6875016821912723	-0.4434038648765301	0.9248624482023996	10300.0	0.9151287316372423	8929.0	0.9263805908820397	1662.0
Tbcel	4	-0.8345205383049389	0.01490810362470657	0.25	0.9912602410354988	0.011889500413612288	-0.5182463199538743	-0.7622759654260308	0.25	0.43274717502720667	-0.9037450703955793	0.6054865698361949	0.691465330258564	1.0	0.10328399952648736	2.317880405246082	0.9982359315892918	10301.0	0.9063156717736436	8524.0	0.8688130809597039	1656.0
Megf10	4	-0.8346374833687354	-0.8309280052916375	0.5	0.5573170787995017	-0.6583675581715761	0.2649436974431877	-0.09104795051831766	0.75	0.9078685844332797	-0.12577094780979026	1.2623026225125555	1.299220997180207	1.0	0.026680715216858573	4.074742425261071	0.9374098377664276	10302.0	0.9837700125529194	3596.0	0.8688130809597039	374.0
Ccdc173	4	-0.8347485301722021	-0.5243200642765571	0.25	0.38776978763003417	-1.0078480647208081	-0.8694813569370295	-0.5654607300356206	0.25	0.5330449363794382	-0.7023625429645773	-0.9244080970120665	-0.3369574581888617	0.25	0.846972492867799	-0.21020803458351756	0.9291302535167016	10303.0	0.9205531597501877	9896.0	0.9661503163177761	10259.0
Mybl2	4	-0.8348647495678566	-1.1636455578221174	0.25	0.4139656549200062	-0.9459391432799242	-2.582286037388836	-2.658374067564315	0.25	0.22563614880776806	-1.5208593644951987	0.26848844689190726	0.2435849567198774	0.5	0.3051067559828121	1.2338536865259526	0.9291302535167016	10304.0	0.889841996245348	11576.0	0.8688130809597039	3269.0
Fbxo11	4	-0.8369429504183519	-0.7163807781526943	0.25	0.21845488457965315	-1.5520503643170578	-0.5148883819728848	-0.5730126388783923	0.0	0.12490193848949821	-2.1139131193806695	0.7559418588847253	0.49898738488487165	0.75	0.29556930931897135	1.2638230899929297	0.9248624482023996	10305.0	0.889841996245348	8502.0	0.8688130809597039	1188.0
Cd300lb	4	-0.8369999514828691	-0.7785866810148903	0.5	0.4173862610193875	-0.9381258389712805	-1.4263651748262962	-1.0879575169290048	0.25	0.17050165568663841	-1.7951772399266996	0.2834837119467157	0.19677066972148705	0.75	0.45708120956270015	0.8514649137234074	0.9291302535167016	10306.0	0.889841996245348	10948.0	0.8710904102746498	3187.0
Phf11b	4	-0.8376226516751951	-0.12069002474921164	0.25	0.8974824827178427	-0.1400667341339805	-0.07418642776084897	-0.31726890046236167	0.5	0.679429581616577	-0.45591486177048646	0.9075065775686393	0.8905654473698968	0.75	0.1279102811294875	2.0889067805751993	0.987801512633531	10307.0	0.941493756551116	5942.0	0.8688130809597039	849.0
Sbk1	4	-0.8380243358236861	-0.18382077952724218	0.25	0.8510482058394674	-0.20450356610806739	0.27371766629990857	0.294959934455858	0.5	0.39019447054285855	1.0019553691874616	0.6522881766104462	0.62409264910647	0.75	0.4644774892164938	0.836061334957511	0.9820696293091938	10308.0	0.9045660221286685	3547.0	0.872387829200002	1501.0
Trappc13	4	-0.8385420530427625	-1.6623643786422568	0.0	0.1706307506057175	-1.7944220082144717	0.8835545475816285	0.8595210003880004	0.75	0.3155518621204792	1.2021187716603638	-0.6974174790535171	-0.7189331282072011	0.0	0.12120565201150418	-2.145639762659577	0.9248624482023996	10309.0	0.8998711791380146	841.0	0.8688130809597039	9528.0
Stx7	4	-0.8391817305431805	-0.9621290392927662	0.0	0.08140261014325408	-2.585331453012241	-1.946632642251819	-1.5071178195840496	0.25	0.206379442109947	-1.6071565995655597	0.3375704830225989	0.27474302604926804	0.75	0.5777303193922487	0.622485809983584	0.9248624482023996	10310.0	0.889841996245348	11352.0	0.8976382752403542	2881.0
Mrpl24	4	-0.8397580746703909	-0.18754576574405468	0.25	0.9389680709244669	-0.08315225549668531	0.4617762198478251	0.05939122866623836	0.75	0.9442202455425517	0.07597725657660269	0.4239089973238617	0.4973255688170013	0.5	0.23268178543630538	1.4913032670945794	0.9918768066640746	10311.0	0.98948434392675	2504.0	0.8688130809597039	2432.0
Plekhg4	4	-0.8403335624440568	0.28767302652191046	0.25	0.8403745987066956	0.2194618091908404	0.6411429109908217	0.7889002098853073	0.5	0.4541054422087078	0.8577238670560787	0.3153669846335061	0.5180188919145017	0.5	0.4455699616607222	0.8758793882669381	0.981785361272289	10312.0	0.9068422102107031	1630.0	0.8710104723011981	3012.0
Pimreg	4	-0.840374963955381	-0.2673847186453843	0.25	0.7278727411945163	-0.38206292060006186	-0.37133495950577294	-0.39867313732621285	0.25	0.26306607007121996	-1.3741327732958337	-0.05023884035934238	-0.4294797530905466	0.0	0.3579818269380173	-1.0832727331725382	0.9670399311755666	10313.0	0.8942423703711521	7748.0	0.8688130809597039	5724.0
Pck1	4	-0.8405568897724984	-0.8452955787685738	0.25	0.2690954831904778	-1.3526182922369325	0.9335194400456308	0.3571454154716672	0.75	0.7738316812384004	0.31437389238875224	0.1352221684288621	0.9865279290275366	0.5	0.4949845230570991	0.7746766403086915	0.9291302535167016	10314.0	0.957211785818741	724.0	0.8769619256609298	4094.0
B9d1	4	-0.8410660673584252	-0.49889544610020925	0.25	0.4470937722284008	-0.8726156944160246	0.2702850859478825	0.422211234661663	0.75	0.3631547676681859	1.0697490420815303	0.6796953887706834	0.9328080461200057	0.75	0.2665906996369356	1.361493009221312	0.9305967062027254	10315.0	0.90103348950073	3562.0	0.8688130809597039	1413.0
Thumpd3	4	-0.8411549005244112	-0.4874204351112935	0.25	0.60053008111198	-0.5834953920749111	0.07404773961259695	-0.0268808786455558	0.5	0.8964058135893749	-0.14155080441980736	0.51676241751467	0.7041780061569317	0.75	0.22667678689499504	1.516430544584707	0.945728146365119	10316.0	0.9828741135462531	4906.0	0.8688130809597039	2009.0
Prmt1	4	-0.8412807216991843	-1.1895533048698534	0.25	0.32854624507855695	-1.164100039458316	0.31844297424959733	0.21050946082519684	0.5	0.9160521057654998	0.11453102381031605	-0.26894867750344087	-0.7410683384064184	0.0	0.28846560878339755	-1.2868043880650606	0.9291302535167016	10317.0	0.9856163733748956	3304.0	0.8688130809597039	7257.0
Rab24	4	-0.8414106076566817	-0.25261725235780813	0.25	0.788992270453165	-0.2924645149622062	0.23287081172790597	0.3614813425820003	0.75	0.33573776342922085	1.14370625373997	-0.3187074146285122	0.4540857967381534	0.25	0.6628441111702913	0.48190588063973755	0.9747324000574153	10318.0	0.8998711791380146	3805.0	0.9187814778052644	7581.0
Hpcal1	4	-0.8418288512611634	-0.8202956208811533	0.25	0.19177559282236378	-1.6788402523646335	0.14065220410492718	-0.05317145741346717	0.5	0.9448135778521329	-0.07516704116884096	-0.045931690389881125	-0.1321042789185332	0.5	0.7475179562695112	-0.35287763195370037	0.9248624482023996	10319.0	0.9895803154579235	4429.0	0.9425629887849939	5695.0
Isoc1	4	-0.8418402723179164	-0.9357935631772896	0.25	0.21634107958275758	-1.5614481414140935	1.1119324115515756	0.5577375307298222	0.75	0.4559721413277022	0.8537934315023912	-0.349302336905739	-0.564649053384185	0.25	0.33263501945685	-1.1524507560733315	0.9248624482023996	10320.0	0.9068422102107031	440.0	0.8688130809597039	7792.0
