gene	n_contexts_compared	c15_trend_contexts_tested	c15_trend_positive_context_count	c15_trend_positive_disease_count	c15_trend_negative_context_count	c15_strict_positive_context_count	c15_strict_positive_disease_count	c15_myeloid_positive_context_count	c15_state_pearson_r	c15_state_pearson_p	c15_state_spearman_r	c15_state_spearman_p	best_c15_context_delta	best_c15_context	positive_c15_contexts	negative_c15_contexts	contrast_state_score
RIOK1	17	7	1	1	0	1	1	0	-0.1512815127499069	0.5621902786591844	-0.34558823529411764	0.17425156925857005	0.8589580770523249	t1d_stellate_cell	t1d_stellate_cell		2.197436974500186
DSP	17	7	1	1	2	1	1	1	0.32264582235067	0.20655822915737823	0.36274509803921573	0.15242989215413402	0.7211233908326758	ibd_crohn_myeloid	ibd_crohn_myeloid	t1d_ductal_cell;t1d_acinar_cell	1.1452916447013397
SNRNP48	17	7	0	0	0	0	0	0	0.2964376759240847	0.24794749055015847	0.1593137254901961	0.5413616326261632					0.5928753518481694
BMP6	12	5	0	0	0	0	0	0	0.09318630904722253	0.7733088423766139	0.1258741258741259	0.696683109395766					0.18637261809444505
TXNDC5	17	7	1	1	0	1	1	0	-0.01916620701300814	0.9417972680902585	-0.09313725490196079	0.7221860910253712	2.357406217034985	t1d_endothelial_cell	t1d_endothelial_cell		2.461667585973984
BLOC1S5	17	7	1	1	0	0	0	0	0.8293082707720347	3.852182570230536e-05	0.806372549019608	9.237187552774259e-05	0.6194222816893848	t1d_ductal_cell	t1d_ductal_cell		2.6586165415440695
EEF1E1	17	7	2	2	0	0	0	1	-0.3117350453534376	0.2232030341152402	-0.3872549019607844	0.1246063935084053	0.7856383377753664	t1d_acinar_cell	sjogren_gland_apc;t1d_acinar_cell		2.376529909293125
SLC35B3	17	7	3	1	0	1	1	0	0.27458549995093473	0.2861601499746724	0.19117647058823534	0.46232612062451384	1.6601970533151391	t1d_ductal_cell	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell		5.04917099990187
GCNT2	16	6	1	1	1	1	1	0	-0.03571550267321705	0.8955268041633081	-0.18235294117647058	0.4990748572458002	2.348247327840184	t1d_endothelial_cell	t1d_endothelial_cell	ibd_crohn_myeloid	0.928568994653566
C6ORF52	17	7	1	1	0	0	0	0	0.2635919809158736	0.3066577665082647	0.10294117647058824	0.6942047830993175	1.1324333719307922	t1d_ductal_cell	t1d_ductal_cell		1.527183961831747
PAK1IP1	17	7	0	0	1	0	0	0	-0.5569550862407738	0.020211692085377184	-0.6053921568627452	0.010017774633180295				ibd_crohn_myeloid	-2.613910172481548
TMEM14C	17	7	1	1	2	0	0	0	-0.05635527931287457	0.8298999944558877	0.10784313725490197	0.6803504180481621	0.2073043774081355	t1d_ductal_cell	t1d_ductal_cell	ibd_crohn_myeloid;ibd_uc_myeloid	-2.112710558625749
TMEM14B	17	7	1	1	3	0	0	1	-0.4446661724130062	0.0737117156592701	-0.38970588235294124	0.12203439858782968	0.5794383061283064	sjogren_gland_apc	sjogren_gland_apc	ibd_crohn_myeloid;ibd_uc_myeloid;t1d_stellate_cell	-3.3893323448260126
MAK	13	6	0	0	0	0	0	0	0.2442764024381734	0.42122219928620624	0.12087912087912088	0.6940473279966858					0.4885528048763468
SYCP2L	14	6	0	0	0	0	0	0	0.01878019292060068	0.9491913024746821	0.04615384615384615	0.875502537632114					0.03756038584120136
SMIM13	17	7	0	0	0	0	0	0	0.2035825761189105	0.43320615992160977	0.10539215686274511	0.6872658389566565					0.407165152237821
ERVFRD-1	5	2	0	0	0	0	0	0	-0.8023278686211075	0.10231429023986376	-0.8999999999999998	0.03738607346849874					-1.604655737242215
NEDD9	17	7	1	1	0	1	1	0	0.6481575087230638	0.004893931091440501	0.6764705882352942	0.0028650638653291483	1.4367154112306069	t1d_stellate_cell	t1d_stellate_cell		3.7963150174461275
TMEM170B	17	7	0	0	0	0	0	0	0.2729541233682899	0.2891481531691482	0.11764705882352941	0.6529334399539918					0.5459082467365798
ADTRP	17	7	3	2	0	2	2	1	0.6213589855630499	0.00775743437958491	0.5122549019607844	0.035526524116891015	2.806127088330489	ibd_crohn_myeloid	ibd_crohn_myeloid;t1d_ductal_cell;t1d_stellate_cell		8.2427179711261
HIVEP1	17	7	2	2	0	2	2	2	0.7896969602203231	0.0001629392724202681	0.7230392156862746	0.001039474611597621	1.946329902583487	ibd_uc_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid		8.579393920440646
EDN1	17	7	2	2	0	2	2	2	0.657099266697076	0.004156515661687611	0.6838235294117648	0.0024702894922090136	2.9888649497074544	ibd_crohn_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid		8.314198533394151
PHACTR1	17	7	1	1	0	0	0	1	0.20396629833213986	0.4323209470505526	0.16911764705882354	0.5164176230839818	0.4218006463269779	sjogren_gland_apc	sjogren_gland_apc		2.4079325966642795
TBC1D7	17	7	2	2	0	2	2	2	0.6979369978245084	0.0018367786766679362	0.698529411764706	0.0018134319155482593	1.5370614414118782	ibd_uc_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid		8.395873995649017
GFOD1	17	7	0	0	0	0	0	0	0.06046689719555805	0.8176787945818623	0.10784313725490197	0.6803504180481621					0.1209337943911161
SIRT5	17	7	0	0	0	0	0	0	0.44875370873088155	0.07078826257857322	0.47058823529411764	0.05659410879699636					0.8975074174617631
AL441883.1	6	2	0	0	0	0	0	0	-0.25777330797913506	0.6219041796216057	-0.14285714285714288	0.7871720116618076					-0.5155466159582701
NOL7	17	7	1	1	2	1	1	1	0.17813841345987272	0.4939492015791921	-0.08823529411764706	0.7363051515421217	2.035062981895308	ibd_crohn_myeloid	ibd_crohn_myeloid	t1d_stellate_cell;t1d_endothelial_cell	0.8562768269197454
RANBP9	17	7	0	0	0	0	0	0	-0.2884640467621588	0.2614999617285222	-0.35294117647058826	0.16465797331641724					-0.5769280935243176
MCUR1	17	7	0	0	0	0	0	0	-0.2900463711727087	0.25877481377796413	-0.4460784313725491	0.07269184178908121					-0.5800927423454174
CD83	17	7	2	2	0	1	1	1	0.2603960411823185	0.3127758098077506	0.17647058823529413	0.49806765732373415	1.7111343349313692	t1d_endothelial_cell	sjogren_gland_apc;t1d_endothelial_cell		5.020792082364637
JARID2	17	7	1	1	1	1	1	1	0.4554587614276173	0.06617832425207373	0.27696078431372556	0.2818431625140768	1.1721381998754294	ibd_uc_myeloid	ibd_uc_myeloid	t1d_endothelial_cell	2.910917522855234
DTNBP1	17	7	0	0	0	0	0	0	-0.0018362130066561823	0.9944195056881696	-0.11029411764705883	0.6734589975422938					-0.0036724260133123646
MYLIP	17	7	0	0	3	0	0	0	-0.29452040366940035	0.25116518372205765	-0.30637254901960786	0.23168960494057986				ibd_crohn_myeloid;ibd_uc_myeloid;t1d_acinar_cell	-5.089040807338801
GMPR	17	7	0	0	1	0	0	0	-0.654511533986096	0.0043599757048253815	-0.6372549019607844	0.0059324373230873				ibd_crohn_myeloid	-2.809023067972192
ATXN1	17	7	0	0	4	0	0	0	0.06211028200019598	0.8128049936575035	0.04656862745098039	0.8591333762840924				t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell	-5.875779435999608
FAM8A1	17	7	0	0	3	0	0	0	-0.6637317232546942	0.003669957054216769	-0.5539215686274511	0.021049824867067704				ibd_uc_myeloid;t1d_stellate_cell;t1d_endothelial_cell	-5.827463446509388
NUP153	17	7	0	0	1	0	0	0	0.32870813714059033	0.19766864852464222	0.41421568627450983	0.09833118794961318				t1d_ductal_cell	-0.8425837257188193
AL138724.1	9	2	0	0	0	0	0	0	0.23238186923946377	0.547384922335181	0.39999999999999997	0.286105101908313					0.46476373847892755
KIF13A	17	7	1	1	0	1	1	1	0.22615134318344132	0.3827667824758499	-0.07598039215686275	0.7719448512425435	0.8283111133771528	ibd_crohn_myeloid	ibd_crohn_myeloid		3.952302686366883
NHLRC1	17	7	1	1	0	0	0	1	-0.06333170806409882	0.809186793393999	-0.20833333333333337	0.4223129818009652	1.485195413742359	sjogren_gland_apc	sjogren_gland_apc		1.8733365838718024
TPMT	17	7	2	2	0	2	2	1	0.13643140965488923	0.6015823963589335	0.14215686274509806	0.586262862651232	0.6941387847335356	ibd_crohn_myeloid	ibd_crohn_myeloid;t1d_endothelial_cell		6.272862819309778
KDM1B	17	7	0	0	1	0	0	0	0.29798052495170907	0.24537702961354302	0.10294117647058824	0.6942047830993175				t1d_ductal_cell	-0.9040389500965819
DEK	17	7	1	1	2	1	1	1	-0.19963905141983845	0.44235772545115515	-0.34068627450980393	0.18085079957050132	0.7216826899869098	ibd_crohn_myeloid	ibd_crohn_myeloid	sjogren_gland_apc;t1d_acinar_cell	0.10072189716032298
RNF144B	17	7	2	2	0	2	2	2	0.5963513330684658	0.01151286104206498	0.6397058823529412	0.005684790088863981	1.3031645452967435	ibd_uc_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid		8.192702666136931
MBOAT1	16	7	1	1	0	0	0	1	-0.03810010294222105	0.888590665193999	0.055882352941176466	0.8371372217954723	1.6097219070185202	sjogren_gland_apc	sjogren_gland_apc		1.923799794115558
E2F3	17	7	0	0	1	0	0	0	-0.09223137869558068	0.7247890467971748	-0.058823529411764705	0.8225588681711513				t1d_acinar_cell	-1.6844627573911612
CDKAL1	17	7	2	1	0	1	1	0	0.4748716331916094	0.05407893073078851	0.6004901960784315	0.010807889752450442	1.6727564798296903	t1d_stellate_cell	t1d_ductal_cell;t1d_stellate_cell		4.449743266383219
SOX4	17	7	1	1	0	0	0	0	0.14244923013612767	0.5854849505703871	0.24264705882352944	0.3480470322955878	0.3893546889961818	t1d_ductal_cell	t1d_ductal_cell		1.2848984602722553
CASC15	17	7	1	1	0	1	1	0	0.07130281226313626	0.7856668876123334	0.06617647058823531	0.800774094340852	1.335567105374862	t1d_endothelial_cell	t1d_endothelial_cell		2.6426056245262726
MRS2	17	7	1	1	0	1	1	0	0.05122615741246678	0.84519712662878	0.11029411764705883	0.6734589975422938	1.3889577793742895	t1d_endothelial_cell	t1d_endothelial_cell		2.6024523148249337
ALDH5A1	17	7	1	1	1	0	0	0	-0.337427175302326	0.1853290887497716	-0.05392156862745098	0.8371514461082936	0.913269056166059	t1d_ductal_cell	t1d_ductal_cell	ibd_uc_myeloid	-1.174854350604652
TDP2	17	7	1	1	0	0	0	0	0.010282137467757746	0.9687581521339226	0.09068627450980393	0.729235337448989	0.4898308058725886	t1d_acinar_cell	t1d_acinar_cell		1.0205642749355155
ACOT13	17	7	0	0	0	0	0	0	0.2021082135513862	0.4366161035322681	0.2377450980392157	0.35817139991630287					0.4042164271027724
C6ORF62	17	7	1	1	1	1	1	0	-0.21339150397375314	0.41087492870351155	-0.21568627450980393	0.4057406886339276	0.3236120719205404	t1d_endothelial_cell	t1d_endothelial_cell	sjogren_gland_apc	0.5732169920524939
AL133264.2	5	2	0	0	0	0	0	0	-0.1019473948006176	0.8704217443859982	-0.3	0.623837664781073					-0.2038947896012352
GMNN	17	7	2	2	0	1	1	1	0.13939477097271802	0.5936331369316792	0.22549019607843138	0.3841966507618189	1.4604642960345844	t1d_endothelial_cell	sjogren_gland_apc;t1d_endothelial_cell		4.778789541945436
RIPOR2	17	7	2	2	1	2	2	2	0.26641549616400007	0.3013122129733201	-0.12500000000000003	0.6326406085600336	2.475258937310216	ibd_uc_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid	t1d_acinar_cell	6.032830992328
CARMIL1	17	7	1	1	0	1	1	0	0.34663476317404024	0.17286384077127587	0.23529411764705882	0.363295114375383	2.0379847897078314	t1d_endothelial_cell	t1d_endothelial_cell		3.1932695263480806
TRIM38	17	7	0	0	0	0	0	0	-0.2266599281992846	0.38166885249651916	-0.22794117647058826	0.3789105882694836					-0.4533198563985692
U91328.1	9	2	0	0	0	0	0	0	-0.3653456216981975	0.3336182177815885	-0.21666666666666667	0.5755148957119259					-0.730691243396395
HIST1H1A	5	2	0	0	0	0	0	0	-0.6457154892492898	0.2392303719855716	-0.49999999999999994	0.3910022189557703					-1.2914309784985796
HIST1H3A	6	2	0	0	0	0	0	0	0.1957627145717734	0.7101070393536296	0.2571428571428572	0.6227871720116619					0.3915254291435468
HIST1H4A	6	2	0	0	0	0	0	0	0.22471704029552106	0.6685982918151725	0.2571428571428572	0.6227871720116619					0.4494340805910421
HIST1H4B	6	2	0	0	0	0	0	0	0.39613020625127465	0.4368848963299203	0.14285714285714288	0.7871720116618076					0.7922604125025493
HIST1H3B	4	1	0	0	0	0	0	0	0.2526561250759963	0.7473438749240038	0.19999999999999998	0.8					0.5053122501519925
HIST1H1C	6	2	0	0	0	0	0	0	0.710735496029139	0.11340897759410531	0.6571428571428573	0.1561749271137024					1.421470992058278
HFE	17	7	2	1	0	1	1	0	-0.1811052533681844	0.4866636009118627	-0.16421568627450983	0.5288225629141268	1.3027518528584914	t1d_stellate_cell	t1d_ductal_cell;t1d_stellate_cell		3.1377894932636314
HIST1H4C	6	2	0	0	2	0	0	0	-0.9102633359250369	0.011717693497889698	-0.8857142857142858	0.01884548104956266				ibd_crohn_myeloid;ibd_uc_myeloid	-4.820526671850073
HIST1H2BC	6	2	1	1	0	1	1	1	0.5377603777494023	0.2711158798719542	0.4285714285714286	0.3965014577259473	1.2792697032153266	ibd_crohn_myeloid	ibd_crohn_myeloid		4.575520755498805
HIST1H2AC	6	2	0	0	0	0	0	0	0.7208182757915883	0.10603360098339809	0.6	0.208					1.4416365515831766
HIST1H1E	6	2	0	0	0	0	0	0	0.2953324112953998	0.5698810116097807	0.2	0.7040000000000001					0.5906648225907996
HIST1H2BD	6	2	1	1	0	1	1	1	0.9387537038532562	0.005511792427574557	0.8285714285714287	0.04156268221574335	0.7839486887200061	ibd_crohn_myeloid	ibd_crohn_myeloid		5.377507407706513
HIST1H2BE	6	2	0	0	0	0	0	0	-0.0339924396618817	0.9490309794004662	0.2	0.7040000000000001					-0.0679848793237634
HIST1H4E	6	2	0	0	0	0	0	0	0.2429627590763671	0.6427270168319944	0.028571428571428574	0.9571545189504373					0.4859255181527342
HIST1H2BG	6	2	0	0	0	0	0	0	0.3601708533707124	0.48310494960476363	0.48571428571428577	0.3287230320699708					0.7203417067414248
HIST1H2AE	6	2	0	0	0	0	0	0	0.3632333106877865	0.4791122517879447	0.6571428571428573	0.1561749271137024					0.726466621375573
HIST1H1D	6	2	0	0	0	0	0	0	-0.17530024642611747	0.7397431341083849	-0.14285714285714288	0.7871720116618076					-0.35060049285223494
HIST1H2BH	5	2	0	0	0	0	0	0	-0.025695751877056472	0.9672867532696436	0.09999999999999999	0.8728885715695384					-0.051391503754112944
HIST1H2BI	4	2	0	0	0	0	0	0	-0.014609375158877003	0.985390624841123	0.19999999999999998	0.8					-0.029218750317754005
HIST1H4H	6	2	0	0	0	0	0	0	0.52187868855993	0.2882507195425508	0.6571428571428573	0.1561749271137024					1.04375737711986
BTN3A2	17	7	3	1	0	1	1	0	0.008814253953137889	0.9732166288041739	0.17892156862745098	0.4920209629048917	2.212499960613106	t1d_ductal_cell	t1d_ductal_cell;t1d_acinar_cell;t1d_endothelial_cell		4.5176285079062755
BTN2A2	17	7	0	0	0	0	0	0	-0.39265921454043373	0.11898488646519347	-0.3872549019607844	0.1246063935084053					-0.7853184290808675
BTN3A1	17	7	2	1	0	1	1	0	0.04655126272404783	0.8591854111578048	0.08088235294117649	0.7576329086921563	1.747964187869783	t1d_ductal_cell	t1d_ductal_cell;t1d_stellate_cell		3.5931025254480957
BTN3A3	17	7	2	2	0	1	1	1	-0.05272504777642854	0.8407211705274322	0.06127450980392158	0.8152828502754568	1.9490933334288347	sjogren_gland_apc	sjogren_gland_apc;t1d_stellate_cell		4.3945499044471426
BTN2A1	17	7	0	0	0	0	0	0	-0.06641800425459463	0.8000607561524922	-0.10784313725490197	0.6803504180481621					-0.13283600850918925
HCG11	17	7	0	0	0	0	0	0	0.13996568480577676	0.5921066177897996	0.10049019607843139	0.7011667687510685					0.2799313696115535
HMGN4	17	7	3	1	0	2	1	0	0.008350911676972606	0.9746241233314117	-0.04411764705882353	0.8664832749198726	1.5371802170482654	t1d_stellate_cell	t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell		4.516701823353945
ABT1	17	7	0	0	1	0	0	0	-0.22284951077265364	0.3899367957701626	-0.16176470588235298	0.5350755062766513				ibd_crohn_myeloid	-1.9456990215453072
ZNF322	17	7	0	0	0	0	0	0	-0.2542417869789917	0.3247580189634881	-0.13235294117647062	0.6125925983674195					-0.5084835739579834
HIST1H2BJ	6	2	0	0	0	0	0	0	-0.35034131090098514	0.49598831070535226	-0.3714285714285715	0.4684781341107872					-0.7006826218019703
HIST1H2AG	6	2	0	0	0	0	0	0	0.2061521721470259	0.6951523433023858	0.2571428571428572	0.6227871720116619					0.4123043442940518
HIST1H2BK	5	1	1	1	0	1	1	1	0.7392721255515945	0.15341047758886933	0.7	0.1881204043741873	0.8330604255091211	ibd_crohn_myeloid	ibd_crohn_myeloid		4.978544251103189
HIST1H2AH	5	1	0	0	0	0	0	0	0.45663065119158597	0.4394890004092922	0.3	0.623837664781073					0.9132613023831719
ZNF184	17	7	0	0	0	0	0	0	-0.1467240081792647	0.5741603323674289	-0.09803921568627452	0.7081513097186048					-0.2934480163585294
HIST1H2AI	3	1	0	0	0	0	0	0									0.0
HIST1H3H	6	2	0	0	0	0	0	0	0.37746039391926867	0.4606989985257459	0.3714285714285715	0.4684781341107872					0.7549207878385373
HIST1H4J	6	2	0	0	0	0	0	0	0.34066175733011167	0.5087743362113829	0.08571428571428573	0.8717434402332361					0.6813235146602233
HIST1H2BN	6	2	0	0	0	0	0	0	-0.8701685170332891	0.024190087325581512	-0.8285714285714287	0.04156268221574335					-1.7403370340665782
HIST1H2AL	5	2	0	0	0	0	0	0	0.14759523270616529	0.8127604609236868	0.09999999999999999	0.8728885715695384					0.29519046541233057
HIST1H1B	6	2	0	0	0	0	0	0	-0.7568467466415284	0.08149722067920452	-0.5428571428571429	0.26570262390670546					-1.5136934932830568
ZNF165	17	7	1	1	0	1	1	0	0.48086906201845314	0.05069876399629133	0.5122549019607844	0.035526524116891015	2.2774237137450464	t1d_endothelial_cell	t1d_endothelial_cell		3.4617381240369065
ZSCAN16-AS1	17	7	0	0	2	0	0	0	-0.32804760779811515	0.19862484694822724	-0.32352941176470595	0.20524666282786763				ibd_crohn_myeloid;ibd_uc_myeloid	-3.6560952155962303
ZSCAN16	17	7	0	0	0	0	0	0	0.27669432835911595	0.2823254544118525	0.34313725490196084	0.17753073968099276					0.5533886567182319
ZKSCAN8	17	7	0	0	1	0	0	0	-0.299490635255614	0.2428773863609809	-0.36274509803921573	0.15242989215413402				sjogren_gland_apc	-2.098981270511228
ZSCAN9	17	7	0	0	1	0	0	0	-0.34856791440552576	0.17031992140088464	-0.30147058823529416	0.23962440631044454				ibd_crohn_myeloid	-2.1971358288110516
ZKSCAN4	17	7	1	1	1	0	0	1	-0.4129343333069581	0.09948165924175195	-0.42401960784313725	0.0898416849718557	2.711041341345066	sjogren_gland_apc	sjogren_gland_apc	ibd_crohn_myeloid	-0.32586866661391634
NKAPL	16	7	1	1	0	1	1	0	0.2770705077060421	0.2988514868492589	0.17352941176470588	0.5204075144487407	1.4899229596034278	t1d_endothelial_cell	t1d_endothelial_cell		3.054141015412084
ZSCAN26	17	7	0	0	3	0	0	0	-0.20925751419861796	0.42021075273829017	-0.019607843137254905	0.9404583435037518				ibd_crohn_myeloid;ibd_uc_myeloid;sjogren_gland_apc	-4.918515028397236
PGBD1	17	7	1	1	0	1	1	0	-0.05665836195691938	0.8289978298494013	-0.04411764705882353	0.8664832749198726	2.043145637219773	t1d_stellate_cell	t1d_stellate_cell		2.386683276086161
ZSCAN31	17	7	2	2	0	1	1	1	-0.13124230070146448	0.6156046291455735	-0.10049019607843139	0.7011667687510685	1.6449614816877718	t1d_stellate_cell	sjogren_gland_apc;t1d_stellate_cell		4.237515398597071
ZKSCAN3	17	7	0	0	0	0	0	0	0.04701998232185853	0.857781046112886	0.058823529411764705	0.8225588681711513					0.09403996464371706
ZSCAN12	17	7	0	0	0	0	0	0	-0.324205655444976	0.204246542786062	-0.4093137254901961	0.10278434681514409					-0.648411310889952
TRIM27	14	7	0	0	0	0	0	0	-0.6656919898074525	0.00935803587649368	-0.5428571428571429	0.04486396643924868					-1.331383979614905
HCG15	7	3	0	0	0	0	0	0	0.20069383455626394	0.666111437912931	0.4642857142857144	0.29393410760025185					0.4013876691125279
MAS1L	2	2	0	0	0	0	0	0									0.0
AL662860.1	3	2	0	0	2	0	0	0								ibd_crohn_myeloid;ibd_uc_myeloid	-3.0
UBD	12	6	4	3	0	2	2	2	0.4083028441949703	0.18760513371167192	0.5174825174825175	0.08486877113393476	4.285615037030288	ibd_crohn_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid;t1d_ductal_cell;t1d_acinar_cell		9.816605688389942
GABBR1	14	7	3	1	0	1	1	0	0.3352406197854969	0.24131519734491708	0.4153846153846154	0.13966594751752584	0.841199752003186	t1d_acinar_cell	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell		5.170481239570994
ZFP57	6	4	0	0	0	0	0	0	0.4034774330152601	0.4276257109504971	0.5428571428571429	0.26570262390670546					0.8069548660305202
HLA-F	14	7	3	3	0	2	2	2	-0.020558290860147127	0.9443872458508831	0.1956043956043956	0.5027500912969567	1.80998160470364	ibd_crohn_myeloid	ibd_crohn_myeloid;ibd_uc_myeloid;t1d_acinar_cell		7.958883418279706
HLA-G	14	7	1	1	0	0	0	0	0.322675422739623	0.26050040023618243	0.3230769230769231	0.2598736195087899	1.766221422671246	t1d_acinar_cell	t1d_acinar_cell		1.645350845479246
HLA-A	14	7	3	2	0	1	1	1	-0.05349417759866462	0.8558778783540698	0.02857142857142857	0.9227613765698747	1.0658589492776942	t1d_ductal_cell	ibd_crohn_myeloid;t1d_ductal_cell;t1d_acinar_cell		5.39301164480267
ZNRD1	6	2	0	0	0	0	0	0	-0.4961492545812797	0.31684318122638117	-0.6	0.208					-0.9922985091625594
PPP1R11	14	7	2	1	0	1	1	0	0.37637690923605205	0.18471206493026876	0.38461538461538464	0.1745087507750955	1.37635360529438	t1d_ductal_cell	t1d_ductal_cell;t1d_endothelial_cell		4.2527538184721045
TRIM31	10	6	0	0	0	0	0	0	0.14396632525775419	0.6915201511163557	-0.006060606060606061	0.9867429111949892					0.28793265051550837
TRIM26	14	7	0	0	0	0	0	0	0.16632387314225033	0.5698393960428992	0.11208791208791209	0.7028331631967695					0.33264774628450067
HCG18	14	7	0	0	1	0	0	0	-0.29765373429916275	0.30134625488048683	-0.3406593406593406	0.23331605103682382				ibd_crohn_myeloid	-2.0953074685983255
TRIM39	14	7	0	0	1	0	0	0	-0.5942330697607706	0.025030478980049946	-0.4769230769230769	0.0846484341946867				ibd_uc_myeloid	-2.688466139521541
RPP21	14	7	4	1	0	2	1	0	0.31982634968609347	0.2649741280778578	0.4153846153846154	0.13966594751752584	1.790224981896665	t1d_stellate_cell	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell		6.139652699372187
HLA-E	14	7	0	0	0	0	0	0	-0.4156831143249531	0.1393527385718065	-0.5340659340659341	0.04915991637198507					-0.8313662286499062
GNL1	17	7	1	1	0	1	1	0	0.33255542795767384	0.19215919481970178	0.232843137254902	0.368459654854376	0.638970318333616	t1d_endothelial_cell	t1d_endothelial_cell		3.165110855915348
PRR3	17	7	0	0	0	0	0	0	0.028204612477799873	0.9144293728842937	0.007352941176470588	0.9776558930236224					0.056409224955599746
ABCF1	17	7	0	0	0	0	0	0	-0.1933040129811295	0.4572640371767872	-0.20098039215686278	0.4392338761888678					-0.386608025962259
PPP1R10	17	7	0	0	0	0	0	0	0.2099957383440725	0.41853548348780967	0.24019607843137256	0.3530886590520007					0.419991476688145
