pathway	perturbation	cell_type	gene	log2fc	p	fdr
IFNB	NFKB1	A549	LAMP1	0.463998482640529	0.0923974593626556	0.8441044556076135
IFNB	NFKB1	A549	CTSB	0.287434515058602	0.100648430026485	0.8500256437541611
IFNB	NFKB1	A549	CTSD	-0.0603227486225331	0.78823051128282	0.991334173512412
IFNB	NFKB1	A549	RFX5		0.87761065335604	0.999999299696925
IFNB	NFKB1	A549	GBP1	0.33267884886645	0.457594173353226	0.9534635874947726
IFNB	NFKB1	BXPC3	CD44	0.253086247114365	0.723586550168526	0.9677870320469488
IFNB	NFKB1	BXPC3	NLRC5	0.331626747862267	0.004991944418752	0.3189509525569026
IFNB	NFKB1	BXPC3	TAP1	-0.0974965336463325	0.616035425099886	0.947496682185572
IFNB	NFKB1	BXPC3	B2M	-0.0187983160865319	0.0368967762266322	0.5736858871280629
IFNB	NFKB1	BXPC3	CTSL	0.212044725587681	0.894332745992857	0.9898267656370865
IFNB	NFKB1	BXPC3	TAP2	0.13545924267907	0.645801421610532	0.9489024014233218
IFNB	NFKB1	BXPC3	STAT1	0.208714725420381	0.290957640199781	0.8619763794584169
IFNB	NFKB1	BXPC3	LAMP2	0.0865334893910608	0.0912694501076062	0.6894632648020432
IFNB	NFKB1	BXPC3	LAMP3	0.139949450741444	0.632470192875137	0.9489024014233218
IFNB	NFKB1	BXPC3	IRF1	0.0596627825711711	0.558815805128251	0.9412753490939744
IFNB	NFKB1	BXPC3	CTSS	0.0350875165431817	0.116639119893162	0.7333273624645928
IFNB	NFKB1	BXPC3	LAMP1	0.157422047301085	0.959053793991209	0.9976596051679136
IFNB	NFKB1	BXPC3	CTSB	0.126430212661948	0.512808651068818	0.9344707524062236
IFNB	NFKB1	BXPC3	CTSD	-0.168484091346424	0.141549211793843	0.7534743045731885
IFNB	NFKB1	BXPC3	RFX5		0.157231433670632	0.7753850612460723
IFNB	NFKB1	BXPC3	GBP1	0.025694557749021	0.631215895268457	0.9489024014233218
IFNB	NFKB1	HAP1	CD44		0.0567583983973811	0.9491434012069423
IFNB	NFKB1	HAP1	NLRC5	-0.0582763550645466	0.846992946998546	0.9971687146473162
IFNB	NFKB1	HAP1	TAP1	0.200832843070146	0.200049985268514	0.9823325330845339
IFNB	NFKB1	HAP1	B2M	0.0769102497753966	0.66226104840667	0.9971687146473162
IFNB	NFKB1	HAP1	CTSL		0.0267633260986	0.9491434012069423
IFNB	NFKB1	HAP1	TAP2	0.0457608149792258	0.824401084297293	0.9971687146473162
IFNB	NFKB1	HAP1	STAT1	0.0347018023571741	0.525531132919401	0.995111899464159
IFNB	NFKB1	HAP1	LAMP2	-0.0072723636314958	0.917842401826975	0.9976073557254963
IFNB	NFKB1	HAP1	LAMP3		0.781681864234155	0.9971687146473162
IFNB	NFKB1	HAP1	IRF1		0.939425652526941	0.9989826847478713
IFNB	NFKB1	HAP1	CTSS		0.993956222244087	0.999823117878136
IFNB	NFKB1	HAP1	LAMP1	0.184142694438409	0.488841082545198	0.995111899464159
IFNB	NFKB1	HAP1	CTSB	-0.290772540950592	0.173882843611358	0.9699094148049842
IFNB	NFKB1	HAP1	CTSD		0.810755793597809	0.9971687146473162
IFNB	NFKB1	HAP1	RFX5		0.667499576921812	0.9971687146473162
IFNB	NFKB1	HAP1	GBP1		0.710067337508667	0.9971687146473162
IFNB	NFKB1	HT29	CD44	0.102572860905629	0.955100785158445	0.9998039920833496
IFNB	NFKB1	HT29	NLRC5	-0.0986588230175105	0.126304070102058	0.920578718470411
IFNB	NFKB1	HT29	TAP1	-0.33276482009341	0.195058699747105	0.920578718470411
IFNB	NFKB1	HT29	B2M	-0.159800860932599	0.0082094787056609	0.699658192422681
IFNB	NFKB1	HT29	CTSL		0.293323775798768	0.920578718470411
IFNB	NFKB1	HT29	TAP2	0.0070316997548372	0.416606546192483	0.9477349770529859
IFNB	NFKB1	HT29	STAT1	0.002244163210499	0.173385975814735	0.920578718470411
IFNB	NFKB1	HT29	LAMP2	0.0978796190053963	0.850545367703493	0.9998039920833496
IFNB	NFKB1	HT29	LAMP3	-0.412928890813729	0.0458926001221111	0.9145739595763569
IFNB	NFKB1	HT29	IRF1	0.0291626948954011	0.924471253009768	0.9998039920833496
IFNB	NFKB1	HT29	CTSS	0.352574187557235	0.167702355630411	0.920578718470411
IFNB	NFKB1	HT29	LAMP1	-0.0209340350096938	0.390891641952449	0.9459276482455578
IFNB	NFKB1	HT29	CTSB	0.0847042924604371	0.423906237662373	0.9515739300886698
IFNB	NFKB1	HT29	CTSD	0.23743453683907	0.237448501770339	0.920578718470411
IFNB	NFKB1	HT29	RFX5		0.496189853516362	0.95914759213209
IFNB	NFKB1	HT29	GBP1	0.0849672314577801	0.22382069870485	0.920578718470411
IFNB	NFKB1	K562	CD44	1.80421405464134	2.4878725780916e-22	2.0823493478626695e-18
IFNB	NFKB1	K562	NLRC5		0.459923629038106	0.9648199559964954
IFNB	NFKB1	K562	TAP1	0.496642245084429	0.0059814197830481	0.5441791693925283
IFNB	NFKB1	K562	B2M	0.094746370296497	0.13973078439358	0.893164777246835
IFNB	NFKB1	K562	CTSL	0.280257942109778	0.84911659427298	0.999915267252306
IFNB	NFKB1	K562	TAP2	0.329246885318027	0.899157763098965	0.999915267252306
IFNB	NFKB1	K562	STAT1	0.300974438145901	0.418452508637087	0.9578326786262743
IFNB	NFKB1	K562	LAMP2	0.312458641594716	0.92876062905931	0.999915267252306
IFNB	NFKB1	K562	LAMP3		0.216519752578315	0.9233116453529281
IFNB	NFKB1	K562	IRF1	-0.333110945267203	0.230362012879182	0.9264077724922815
IFNB	NFKB1	K562	CTSS	0.0074433189790856	0.983484326426727	0.999915267252306
IFNB	NFKB1	K562	LAMP1	0.15572658430395	0.863369911571005	0.999915267252306
IFNB	NFKB1	K562	CTSB	0.32706891297988	0.439553856941926	0.960476057984964
IFNB	NFKB1	K562	CTSD		0.812661778732117	0.999915267252306
IFNB	NFKB1	K562	RFX5		0.969765645761398	0.999915267252306
IFNB	NFKB1	K562	GBP1		0.366270827268747	0.9449432450133094
IFNB	NFKB1	MCF7	CD44	0.0627264075133391	0.430128008927276	0.7972934503286331
IFNB	NFKB1	MCF7	NLRC5	0.085166871601059	0.0009972004640067	0.02476726374995869
IFNB	NFKB1	MCF7	TAP1	0.130602035452352	0.0020216975610292	0.040702843349544875
IFNB	NFKB1	MCF7	B2M	0.239512025527628	0.0118938354854123	0.134893500017481
IFNB	NFKB1	MCF7	CTSL	0.0398686026585335	0.0102045481473978	0.12263013292696961
IFNB	NFKB1	MCF7	TAP2	0.101772845498594	0.0145678404532237	0.15260678922838844
IFNB	NFKB1	MCF7	STAT1	0.259897822482113	0.0162215948670464	0.16260448986488427
IFNB	NFKB1	MCF7	LAMP2	0.222947391669697	0.0420640287748642	0.29955853877454425
IFNB	NFKB1	MCF7	LAMP3	0.293035751970281	0.0652080065577716	0.37194365629865317
IFNB	NFKB1	MCF7	IRF1	0.192435432933945	0.0464859386245632	0.31823386755398264
IFNB	NFKB1	MCF7	CTSS		0.0491258082232603	0.32678375549259897
IFNB	NFKB1	MCF7	LAMP1	0.34237540283025	0.081206365152365	0.4158849420445595
IFNB	NFKB1	MCF7	CTSB	0.148551862411332	0.26082644983915	0.6742178459399893
IFNB	NFKB1	MCF7	CTSD	0.38878253436055	0.856141602887642	0.9645854376321932
IFNB	NFKB1	MCF7	RFX5	0.290923081172435	0.774603253905336	0.937897382179964
IFNB	NFKB1	MCF7	GBP1	0.30412365688544	0.547304929141088	0.8613565281779979
IFNB	SOCS1	A549	CD44	0.0399324837468149	0.608332026991724	0.9573030569023142
IFNB	SOCS1	A549	TAP2	0.214176729461495	0.0361587316445461	0.6502296861893431
IFNB	SOCS1	A549	GBP2		0.379871968294698	0.9062305702146906
IFNB	SOCS1	A549	B2M	0.22950567514193	0.0001151596765451	0.041507552980820824
IFNB	SOCS1	A549	LAMP3	0.0078795000457794	0.451043206444644	0.923140887170997
IFNB	SOCS1	A549	CTSD	-0.0116638139416367	0.395384884115385	0.9070100266152873
IFNB	SOCS1	A549	GBP1	0.245388738033514	0.0004685515107667	0.0835335756348878
IFNB	SOCS1	A549	STAT1	0.008183278158218	0.0530165898655382	0.6910289640351308
IFNB	SOCS1	A549	CTSS	0.162278668645886	0.013840582125624	0.4624534274556417
IFNB	SOCS1	A549	TAP1	0.247033136208161	0.0630055113580309	0.7003228871002521
IFNB	SOCS1	A549	LAMP1	-0.0074432721913861	0.855863276690321	0.9974711440911758
IFNB	SOCS1	A549	NLRC5	0.0355591943375516	0.885594172392375	0.9993977251746241
IFNB	SOCS1	A549	IRF1	0.278344150607684	0.337740468652002	0.8969300712817314
IFNB	SOCS1	A549	CTSL	0.0045589943014008	0.755209779110493	0.9849524083727402
IFNB	SOCS1	A549	CTSB	0.128812840048432	0.006192959301662	0.3556596267410849
IFNB	SOCS1	A549	LAMP2	0.0054581269813143	0.696511960040329	0.9773331328257155
IFNB	SOCS1	A549	RFX5	0.236376841667512	0.559876550442946	0.948149594627527
IFNB	SOCS1	BXPC3	CD44	-0.0044269870353739	0.0502170028915313	0.21983039391448006
IFNB	SOCS1	BXPC3	TAP2	0.0427832874657779	0.49872037856063	0.759720600487799
IFNB	SOCS1	BXPC3	GBP2	0.533596638989047	4.36053279610971e-06	0.00015716876904238913
IFNB	SOCS1	BXPC3	B2M	0.142630657705843	5.46396014978561e-06	0.0001911233318216148
IFNB	SOCS1	BXPC3	LAMP3	0.207072654120978	0.042941370548254	0.19881408204334758
IFNB	SOCS1	BXPC3	CTSD	-0.236620167870889	6.32292763764643e-05	0.0014807081953697432
IFNB	SOCS1	BXPC3	GBP1	0.197425287183566	0.0011068417968576	0.014728280089806586
IFNB	SOCS1	BXPC3	STAT1	0.0883273707657461	0.0044508967558465	0.04164552382163373
IFNB	SOCS1	BXPC3	CTSS	0.236255275121287	0.0004322583674519	0.00707609937995048
IFNB	SOCS1	BXPC3	TAP1	0.109847198431607	0.0005346744985297	0.008342938737192681
IFNB	SOCS1	BXPC3	LAMP1	-0.141739296472576	0.0006637391336112	0.0098963982331598
IFNB	SOCS1	BXPC3	NLRC5	0.0173914601075665	0.146560747928243	0.41925072474987385
IFNB	SOCS1	BXPC3	IRF1	0.106946177864859	0.016815536689045	0.10863037871588033
IFNB	SOCS1	BXPC3	CTSL	0.148659594066552	0.0023428925194581	0.025827897588175067
IFNB	SOCS1	BXPC3	CTSB	0.0206237661445642	0.496529770329303	0.7581933682132845
IFNB	SOCS1	BXPC3	LAMP2	0.0714184522389993	0.0457576327311955	0.20668411808586293
IFNB	SOCS1	BXPC3	RFX5		0.723502424559958	0.884955590986871
IFNB	SOCS1	HAP1	CD44	0.230766068178519	0.44609291609563	0.9519879775680561
IFNB	SOCS1	HAP1	TAP2	0.300017407611537	3.4861978644024e-08	4.128654327985128e-05
IFNB	SOCS1	HAP1	GBP2		0.150470279301397	0.8524240710561343
IFNB	SOCS1	HAP1	B2M	0.314601511936822	2.5352739566336e-05	0.010008295762139305
IFNB	SOCS1	HAP1	LAMP3	0.520172846620215	0.0779776610805612	0.7704360204962842
IFNB	SOCS1	HAP1	CTSD		0.527997103373162	0.9594044287132008
IFNB	SOCS1	HAP1	GBP1		8.45299257491255e-05	0.024055269851692464
IFNB	SOCS1	HAP1	STAT1	0.208988501531752	0.0209004815281122	0.5535622743388183
IFNB	SOCS1	HAP1	CTSS		0.964819607179144	0.9989653856441187
IFNB	SOCS1	HAP1	TAP1	0.376362663641316	0.0010159794740319	0.11697874777395072
IFNB	SOCS1	HAP1	LAMP1	0.183830227399773	0.718973431204202	0.9774171440936101
IFNB	SOCS1	HAP1	NLRC5	0.294395547998786	0.0043727298487331	0.2819318663830436
IFNB	SOCS1	HAP1	IRF1	0.549744363360402	0.0039723397658677	0.26557013434712284
IFNB	SOCS1	HAP1	CTSL		0.171980607351778	0.8636820304569184
IFNB	SOCS1	HAP1	CTSB	0.102965316996904	0.958942115573633	0.9989653856441187
IFNB	SOCS1	HAP1	LAMP2	0.075839937832394	0.216319902552626	0.8978767599070477
IFNB	SOCS1	HAP1	RFX5	0.0469290969017573	0.813380193934364	0.985601163052712
IFNB	SOCS1	HT29	CD44	0.0840220524266714	0.48725996167381	0.9295903783540146
IFNB	SOCS1	HT29	TAP2	0.0996296095853117	0.0146939745545221	0.3994558816527083
IFNB	SOCS1	HT29	GBP2	-0.0823103783984132	0.355205080768658	0.8928245345450424
IFNB	SOCS1	HT29	B2M	0.187738929665424	0.139912826828454	0.7748011585891006
IFNB	SOCS1	HT29	LAMP3	0.249631808486679	0.134223943658098	0.7690629561751585
IFNB	SOCS1	HT29	CTSD	0.158426257565374	0.883883434533845	0.9866864433859562
IFNB	SOCS1	HT29	GBP1	0.193132573854089	0.0353110850349596	0.5424618600854912
IFNB	SOCS1	HT29	STAT1	0.161086624889151	0.0897691047586457	0.7135051567106163
IFNB	SOCS1	HT29	CTSS	0.529093066833576	0.0694352878420598	0.6654549551568505
IFNB	SOCS1	HT29	TAP1	0.0960748858643448	0.640266649773522	0.960283945738124
IFNB	SOCS1	HT29	LAMP1	0.174021051297134	0.131330452560817	0.7670143541862545
IFNB	SOCS1	HT29	NLRC5	0.210815494849204	0.0040594684927685	0.21534236971913648
IFNB	SOCS1	HT29	IRF1	0.235462425101067	0.0017915835450274	0.13880586531100136
IFNB	SOCS1	HT29	CTSL		0.233086369904361	0.8463233016975618
IFNB	SOCS1	HT29	CTSB	-0.27156555028735	0.580400573868444	0.9505323285795421
IFNB	SOCS1	HT29	LAMP2	0.154706002958318	0.589911311701247	0.9530445444282966
IFNB	SOCS1	HT29	RFX5		0.718223996705528	0.9688144314232161
IFNB	SOCS1	K562	CD44	0.445431137134681	2.57308032112708e-08	7.89777886742021e-05
IFNB	SOCS1	K562	TAP2	0.263656620033703	0.0726589505945683	0.7309366558079057
IFNB	SOCS1	K562	GBP2		0.315414427496469	0.8917454958665364
IFNB	SOCS1	K562	B2M	0.225898494653536	0.274234835196184	0.8775971592437909
IFNB	SOCS1	K562	LAMP3		0.674843862975277	0.9764571098228869
IFNB	SOCS1	K562	CTSD		0.466019643392448	0.9375639631822085
IFNB	SOCS1	K562	GBP1		0.828244511179442	0.9923212847328623
IFNB	SOCS1	K562	STAT1	0.16397323500125	9.7487167406579e-05	0.03848421989526381
IFNB	SOCS1	K562	CTSS	0.382827999587275	0.0203052372351325	0.5705634394848617
IFNB	SOCS1	K562	TAP1	0.225673413322072	0.21167337871545	0.8466399649490436
IFNB	SOCS1	K562	LAMP1	-0.0402003036232546	0.961560542834054	0.9998974944612562
IFNB	SOCS1	K562	NLRC5		0.0008383405365387	0.15268529414887777
IFNB	SOCS1	K562	IRF1	-0.0663494206081041	0.146027650437713	0.8090507436590063
IFNB	SOCS1	K562	CTSL	0.26827195947198	0.939199243684143	0.9998974944612562
IFNB	SOCS1	K562	CTSB	0.212038442208259	0.234247270537181	0.8530595794409139
IFNB	SOCS1	K562	LAMP2	0.188887211279842	0.296010104442681	0.8881803792909909
IFNB	SOCS1	K562	RFX5		0.367228503374686	0.9087861178077505
IFNB	SOCS1	MCF7	CD44	0.380060073161264	0.0080541235702657	0.29361371443598916
IFNB	SOCS1	MCF7	TAP2	0.334680539912342	0.222295708202324	0.828611250448411
IFNB	SOCS1	MCF7	GBP2		0.0796129621525819	0.6521581068413945
IFNB	SOCS1	MCF7	B2M	0.377920524071542	0.0077279140455862	0.2903530473533586
IFNB	SOCS1	MCF7	LAMP3	0.453001183469889	4.58582421674449e-05	0.013577315270289936
IFNB	SOCS1	MCF7	CTSD	0.317949305696235	0.375924777959104	0.8935447464710683
IFNB	SOCS1	MCF7	GBP1	0.298728015872435	0.0226429452056321	0.42564629422832223
IFNB	SOCS1	MCF7	STAT1	0.323689713163716	0.0214689635274698	0.4189312863894538
IFNB	SOCS1	MCF7	CTSS		0.0821025837885958	0.6526980346803116
IFNB	SOCS1	MCF7	TAP1	0.316495900339839	0.0035055385728615	0.20870653443357487
IFNB	SOCS1	MCF7	LAMP1	0.29094628053738	0.760395769796313	0.9770765818394759
IFNB	SOCS1	MCF7	NLRC5	0.348649314867909	0.015182615243904	0.38837132453692963
IFNB	SOCS1	MCF7	IRF1	0.329981402145994	0.0208748096346479	0.41699318523188217
IFNB	SOCS1	MCF7	CTSL	0.0041008538101046	0.208675513586101	0.8175454415652414
IFNB	SOCS1	MCF7	CTSB	0.231413824826702	0.428546128872722	0.9029399818992269
IFNB	SOCS1	MCF7	LAMP2	0.223301184766491	0.231848262599847	0.8340843169651633
IFNB	SOCS1	MCF7	RFX5	0.467264168344911	0.370262999212644	0.8924929239663694
IFNB	STAT1	A549	STAT1	-1.30798817130167	5.3059733598447e-105	4.444283286205921e-101
IFNB	STAT1	A549	B2M	-0.0776644548156873	0.0062854839505102	0.11423774073952522
IFNB	STAT1	A549	NLRC5	-0.006505652370005	0.0030644140066654	0.07032200471186136
IFNB	STAT1	A549	GBP1	-0.0816144152897627	0.0360357335971045	0.30274353521499225
IFNB	STAT1	A549	TAP2	-0.0836520308188937	0.0209997519271193	0.22936234137276468
IFNB	STAT1	A549	TAP1	-0.0911454967723084	0.0145268233899882	0.187483316971558
IFNB	STAT1	A549	LAMP3	-0.353062995391599	5.91440678147099e-08	1.1795016952762144e-05
IFNB	STAT1	A549	CTSS	-0.196180763546418	0.0003497635932854	0.0138844543002773
IFNB	STAT1	A549	IRF1	0.0599890220995559	0.209919731013695	0.6377863292523431
IFNB	STAT1	A549	CD44	0.0353185909192339	0.000394433719717	0.0154382095156523
IFNB	STAT1	A549	CTSD	-0.0892623658868408	0.208176615932548	0.6358600164262393
IFNB	STAT1	A549	CTSL	-0.136788774323005	0.0666197977633453	0.4189195102217459
IFNB	STAT1	A549	RFX5	0.418488684554887	0.2553873396669	0.6797344636320161
IFNB	STAT1	A549	LAMP2	0.0351434814025633	0.22414047410279	0.6523894789207244
IFNB	STAT1	A549	LAMP1	0.172316080873512	0.902933168915315	0.978255022790202
IFNB	STAT1	BXPC3	STAT1	-1.87457565613769	0.0	0.0
IFNB	STAT1	BXPC3	B2M	-0.25885205214482	1.10857272616078e-94	5.462003031954525e-92
IFNB	STAT1	BXPC3	NLRC5	-0.189085572050398	3.3741143450022903e-60	8.831744298043496e-58
IFNB	STAT1	BXPC3	GBP1	-0.369143560424686	3.76925629457456e-66	1.1275460972627326e-63
IFNB	STAT1	BXPC3	TAP2	-0.101189856792445	1.99485553645569e-09	3.1407725513821165e-08
IFNB	STAT1	BXPC3	TAP1	-0.373955131965487	3.0131641254598597e-26	2.2943875195319805e-24
IFNB	STAT1	BXPC3	LAMP3	-0.150071561816861	1.53334918149476e-33	1.7837962144722373e-31
IFNB	STAT1	BXPC3	CTSS	-0.433040856944882	1.2526159198725299e-30	1.2343424641002718e-28
IFNB	STAT1	BXPC3	IRF1	-0.170739850006068	5.05840806058162e-19	2.29022842786117e-17
IFNB	STAT1	BXPC3	CD44	0.201891188193432	1.1347748032670001e-17	4.569650842386727e-16
IFNB	STAT1	BXPC3	CTSD	-0.314389129073112	2.32403677397626e-12	5.377384535587059e-11
IFNB	STAT1	BXPC3	CTSL	0.0049530187151245	0.0003845529016647	0.002080759111333028
IFNB	STAT1	BXPC3	RFX5		0.797177081862435	0.877072801481644
IFNB	STAT1	BXPC3	LAMP2	0.0851685321086754	0.457308162845652	0.6173107448823821
IFNB	STAT1	BXPC3	LAMP1	0.0639312266571945	0.439771450358858	0.6022769241670691
IFNB	STAT1	HAP1	STAT1	-2.57042915572538	0.0	0.0
IFNB	STAT1	HAP1	B2M	-1.42544378982337	8.58846494731019e-157	3.127694886898702e-154
IFNB	STAT1	HAP1	NLRC5	-1.42464591700001	8.66600776869575e-94	2.199590335472594e-91
IFNB	STAT1	HAP1	GBP1		8.10013097325917e-08	3.200315897736736e-06
IFNB	STAT1	HAP1	TAP2	-0.74047268099607	3.7381834282893e-39	4.8170806762078735e-37
IFNB	STAT1	HAP1	TAP1	-1.7315129691649	1.05767255997456e-40	1.428881510055954e-38
IFNB	STAT1	HAP1	LAMP3		1.32787402159299e-10	7.723800558932558e-09
IFNB	STAT1	HAP1	CTSS		0.290284137851101	0.5672934994495619
IFNB	STAT1	HAP1	IRF1		4.4920502225940007e-11	2.7665744606211286e-09
IFNB	STAT1	HAP1	CD44	0.300778564422789	0.0015231098475123	0.016676559585311144
IFNB	STAT1	HAP1	CTSD		0.653523409604827	0.8375286844762996
IFNB	STAT1	HAP1	CTSL		0.638566744135429	0.8296316191838612
IFNB	STAT1	HAP1	RFX5		0.0150604263401764	0.09010437930379822
IFNB	STAT1	HAP1	LAMP2	-0.140108193132578	0.0461199449197156	0.193537404132033
IFNB	STAT1	HAP1	LAMP1	0.0226992546785223	0.806648238866821	0.9184447633674522
IFNB	STAT1	HT29	STAT1	-1.66345124002928	0.0	0.0
IFNB	STAT1	HT29	B2M	-0.53697080851397	6.56371346016795e-68	1.4096836908299167e-65
IFNB	STAT1	HT29	NLRC5	-0.678395439440819	8.51778300375228e-61	1.7401207424251e-58
IFNB	STAT1	HT29	GBP1	-0.459583994289057	1.0552065664771701e-25	1.0648686988931056e-23
IFNB	STAT1	HT29	TAP2	-0.475212034945188	5.65427827575513e-57	1.0763689735846585e-54
IFNB	STAT1	HT29	TAP1	-0.67189760507977	3.98778706772443e-26	4.1752130599074775e-24
IFNB	STAT1	HT29	LAMP3	-0.299801316594134	1.19487946975909e-13	6.716986871612172e-12
IFNB	STAT1	HT29	CTSS		6.01440498155349e-07	1.5128124962610223e-05
IFNB	STAT1	HT29	IRF1	-0.266357433377147	4.07441328748379e-27	4.490432328416346e-25
IFNB	STAT1	HT29	CD44	0.189360808408724	0.0242811572512121	0.11935385747426792
IFNB	STAT1	HT29	CTSD	0.119109590620498	0.777893572604499	0.9141338022786748
IFNB	STAT1	HT29	CTSL		0.521539058374624	0.76935737107183
IFNB	STAT1	HT29	RFX5		0.001620380442647	0.015198551609867045
IFNB	STAT1	HT29	LAMP2	0.266224868781354	0.0353232163414686	0.15612834442728216
IFNB	STAT1	HT29	LAMP1	0.0810723844968417	0.0739475836458872	0.2565803482261604
IFNB	STAT1	K562	STAT1	-1.9911770390236	5.07709552155462e-206	4.25257520885415e-202
IFNB	STAT1	K562	B2M	-0.266647959265898	1.0527871342254999e-12	1.6638009502401484e-10
IFNB	STAT1	K562	NLRC5		0.0017105889061166	0.05777376079690582
IFNB	STAT1	K562	GBP1		0.116673968598746	0.6052401791563234
IFNB	STAT1	K562	TAP2	-0.508802382355177	1.1971414726659e-13	2.0890118698019955e-11
IFNB	STAT1	K562	TAP1	-0.713802013105616	6.16817998878115e-07	5.554851798478648e-05
IFNB	STAT1	K562	LAMP3		0.0159150868642075	0.25439841140191227
IFNB	STAT1	K562	CTSS	-0.0446846325967885	0.0045096887202835	0.11791806707361918
IFNB	STAT1	K562	IRF1	-0.277735547384048	0.0048912991027512	0.1218048758768611
IFNB	STAT1	K562	CD44	-0.482546743039507	0.0138125026559896	0.2349613198172509
IFNB	STAT1	K562	CTSD		0.273105160607667	0.7631359076476596
IFNB	STAT1	K562	CTSL	-0.0282265258476042	0.0890525887778491	0.5406338021631586
IFNB	STAT1	K562	RFX5		0.316587913072102	0.7932515587814524
IFNB	STAT1	K562	LAMP2	0.0383039441661956	0.410740119188674	0.8455048509030064
IFNB	STAT1	K562	LAMP1	0.154924409889718	0.459315621162784	0.8662726143989561
IFNB	STAT1	MCF7	STAT1	-0.236544373194199	1.74014812966585e-45	1.457548073408116e-41
IFNB	STAT1	MCF7	B2M	0.23475892814603	4.77578861684391e-06	0.0005797392094881826
IFNB	STAT1	MCF7	NLRC5	0.160828985337949	0.0001331119547127	0.008753314521738656
IFNB	STAT1	MCF7	GBP1	0.297803321857974	0.0007584646476075	0.0332612559600022
IFNB	STAT1	MCF7	TAP2	0.0884231147577795	0.0272116871739396	0.285921269497278
IFNB	STAT1	MCF7	TAP1	0.206261411019661	3.3021696037083e-10	1.382948630033036e-07
IFNB	STAT1	MCF7	LAMP3	0.351577429997134	3.67083442862954e-10	1.3975867806455013e-07
IFNB	STAT1	MCF7	CTSS		0.0874205113577434	0.4636149836454223
IFNB	STAT1	MCF7	IRF1	0.166639955170191	0.007723646800194	0.14440461071076996
IFNB	STAT1	MCF7	CD44	0.139951723775524	0.154328936922543	0.5704425933667404
IFNB	STAT1	MCF7	CTSD	0.114260820803287	0.306934764163606	0.7318558893694
IFNB	STAT1	MCF7	CTSL	0.16145654067584	0.968969377044974	0.9931950190675389
IFNB	STAT1	MCF7	RFX5	0.285034507753435	0.0649494940455191	0.4102692022060845
IFNB	STAT1	MCF7	LAMP2	0.139375298521604	0.737381542599382	0.9314829209001632
IFNB	STAT1	MCF7	LAMP1	0.152937207535443	0.30388570545321	0.7286363468506503
IFNB	TYK2	A549	STAT1	-0.477858533828447	1.7384052400012798e-56	1.29052883544095e-53
IFNB	TYK2	A549	NLRC5	-0.829392355641965	4.78503538161826e-21	6.622813377338087e-19
IFNB	TYK2	A549	GBP1	-1.08927829651227	4.84141170166295e-14	2.972553981637568e-12
IFNB	TYK2	A549	B2M	-0.481621452553913	2.81700343251609e-09	8.713503799214542e-08
IFNB	TYK2	A549	LAMP3	-1.6970999651219	2.25365578326887e-17	2.0677924860869205e-15
IFNB	TYK2	A549	TAP1	-0.846077356524967	5.84003650490506e-12	2.740789545922685e-10
IFNB	TYK2	A549	CTSS	-0.980534180190726	2.41912113092871e-20	3.086647367994351e-18
IFNB	TYK2	A549	TAP2	-0.612058951097632	6.81295537541212e-16	5.2485465656240924e-14
IFNB	TYK2	A549	IRF1	-0.702001662351564	1.26710528065559e-13	7.235791413869614e-12
IFNB	TYK2	A549	CD44	0.406974793106396	1.49769727247468e-10	5.7418760220789845e-09
IFNB	TYK2	A549	CTSL	-0.504441856706365	5.50021520548799e-07	1.077092502830094e-05
IFNB	TYK2	A549	CTSD	0.0943224800269591	0.281027267906865	0.4884777926197232
IFNB	TYK2	A549	RFX5		0.858277310056512	0.9277133908033761
IFNB	TYK2	A549	CTSB	-0.0953608773901009	0.0045743415446801	0.025814839705499443
IFNB	TYK2	A549	LAMP1	0.11596310440257	0.408867657777794	0.6109981682665347
IFNB	TYK2	BXPC3	STAT1	-1.05861366367851	0.0	0.0
IFNB	TYK2	BXPC3	NLRC5	-1.63983922639379	4.84810545131041e-225	1.4139153255500287e-222
IFNB	TYK2	BXPC3	GBP1	-1.77102265009771	1.2526968087701401e-200	2.841533927893601e-198
IFNB	TYK2	BXPC3	B2M	-0.871503548399972	6.260159475332159e-175	1.2171538637038669e-172
