gene	approved_name	wave62_score	wave62_call	manual_blocker	prior_context_blocker	max_l2g_score	best_l2g_disease	strong_l2g_disease_count	strong_l2g_diseases	supporting_l2g_disease_count	supporting_l2g_diseases	ms_max_l2g_score	ms_l2g_study_loci	strong_qtl_coloc_disease_count	strong_qtl_coloc_diseases	relevant_qtl_coloc_disease_count	relevant_qtl_coloc_diseases	myeloid_qtl_coloc_disease_count	max_qtl_h4	ms_max_qtl_h4	ms_max_relevant_qtl_h4	ms_relevant_qtl_biosamples	direction_proxy_values	local_positive_disease_count	local_negative_disease_count	local_positive_diseases	ms_wm_delta_log2	ms_wm_p	ms_wm_fdr	in_lipid_lysosomal_myeloid_neighborhood	residual_retained_disease_count	strict_core_covariate_surviving_disease_count	wave34_call	gwas_catalog_trait_count	chembl_target_id	druggable_activity_count	wave34a_call	wave34a_direction	wave34a_route_reason	wave55_score	wave55_genetic_diseases_ge_0_25	wave61_best_call	wave61_best_manual_blocker	wave61_best_target_suppression	wave61_best_selectivity
SLC1A5	solute carrier family 1 member 5	0.24358659982681274	NO_GO_WAVE62_TARGET_RESOLUTION			0.24358659982681274	T1D	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	1.0	psoriasis;type 1 diabetes mellitus	-0.4521328673620317	0.0503726491434857	0.8768579428612613	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
C2CD4A	C2 calcium dependent domain containing 4A	0.24266879260540009	NO_GO_WAVE62_TARGET_RESOLUTION			0.24266879260540009	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	Crohn disease	0.2317347833676855	0.8162709546678917	0.9761732664217524	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
OTUD6A	OTU deubiquitinase 6A	0.23898634314537048	NO_GO_WAVE62_TARGET_RESOLUTION			0.23898634314537048	RA	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
DACT1	dishevelled binding antagonist of beta catenin 1	0.236408531665802	NO_GO_WAVE62_TARGET_RESOLUTION			0.236408531665802	Psoriasis	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	1.0	Crohn disease;type 1 diabetes mellitus	0.1509583815897013	0.7301526891287897	0.9688694301447872	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
FA2H	fatty acid 2-hydroxylase	0.23599004745483398	NO_GO_WAVE62_TARGET_RESOLUTION			0.23599004745483398	AS	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-1.1136143536317191	0.3606522411068703	0.9141270983319502	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
SLC26A7	solute carrier family 26 member 7	0.2338799089193344	NO_GO_WAVE62_TARGET_RESOLUTION			0.2338799089193344	T1D	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		-0.5206996629786358	0.6396115732280305	0.9518792729470752	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
GLRX	glutaredoxin	0.2336643934249878	NO_GO_WAVE62_TARGET_RESOLUTION			0.2336643934249878	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	type 1 diabetes mellitus;ulcerative colitis	-0.0895072354124995	0.6902150562743387	0.9638278460562562	False	0.0	0.0		0.0		0.0				2.0				0.0	0.0
YRDC	yrdC N6-threonylcarbamoyltransferase domain containing	0.23150551319122314	NO_GO_WAVE62_TARGET_RESOLUTION			0.23150551319122314	RA	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		-0.1548897108054028	0.5728489381697205	0.9431647247323408	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
CARMIL2	capping protein regulator and myosin 1 linker 2	0.2314542680978775	NO_GO_WAVE62_TARGET_RESOLUTION			0.2314542680978775	Crohn	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2	0.22890067100524902	NO_GO_WAVE62_TARGET_RESOLUTION			0.22890067100524902	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	1.0	ulcerative colitis	0.0903012787541133	0.6851960690902129	0.9625330737114284	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
ZNF467	zinc finger protein 467	0.2276775985956192	NO_GO_WAVE62_TARGET_RESOLUTION			0.2276775985956192	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-0.7166878532785894	0.0041089629744118	0.8344760564031432	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
ZNF397	zinc finger protein 397	0.2269841730594635	NO_GO_WAVE62_TARGET_RESOLUTION			0.2269841730594635	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	0.0586425095663898	0.831581746320217	0.9761732664217524	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
KRT3	keratin 3	0.22355115413665771	NO_GO_WAVE62_TARGET_RESOLUTION			0.22355115413665771	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
CORO2A	coronin 2A	0.22335681319236755	NO_GO_WAVE62_TARGET_RESOLUTION			0.22335681319236755	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	Crohn disease	1.834667863093701	0.0276370851412569	0.8506970233122761	False	0.0	0.0		0.0		0.0				2.0				0.0	0.0
SLC25A44	solute carrier family 25 member 44	0.2215566486120224	NO_GO_WAVE62_TARGET_RESOLUTION			0.2215566486120224	T1D	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	2.0		0.1016005130455646	0.6803751098911771	0.9604606324595966	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
PHF1	PHD finger protein 1	0.2192661464214325	NO_GO_WAVE62_TARGET_RESOLUTION			0.2192661464214325	MS	0		0		0.2192661464214325		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0721008627336345	0.7215864397491347	0.9677414401546712	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
AWAT2	acyl-CoA wax alcohol acyltransferase 2	0.21505534648895264	NO_GO_WAVE62_TARGET_RESOLUTION			0.21505534648895264	RA	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
SMIM29	small integral membrane protein 29	0.21352612972259521	NO_GO_WAVE62_TARGET_RESOLUTION			0.21352612972259521	Psoriasis	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	2.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				4.0	UC			0.0	0.0
ZNF416	zinc finger protein 416	0.2113007754087448	NO_GO_WAVE62_TARGET_RESOLUTION			0.2113007754087448	T1D	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	1.0	type 1 diabetes mellitus	1.3667005361080768	0.1655178099021346	0.8989378106274888	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
CPPED1	calcineurin like phosphoesterase domain containing 1	0.21124689280986786	NO_GO_WAVE62_TARGET_RESOLUTION			0.21124689280986786	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	psoriasis;type 1 diabetes mellitus	-0.7023950640640608	0.4531075705603465	0.9232515890105586	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
MEIOSIN	meiosis initiator	0.2095291018486023	NO_GO_WAVE62_TARGET_RESOLUTION			0.2095291018486023	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
MYL12B	myosin light chain 12B	0.2094457745552063	NO_GO_WAVE62_TARGET_RESOLUTION			0.2094457745552063	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	psoriasis;ulcerative colitis	-0.0032705830025676	0.9799472946946296	0.9982687727683835	False	0.0	0.0		0.0		0.0				2.0				0.0	0.0
SPPL2C	signal peptide peptidase like 2C	0.2086952030658722	NO_GO_WAVE62_TARGET_RESOLUTION			0.2086952030658722	PBC	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				2.0	SLE			0.0	0.0
KNDC1	kinase non-catalytic C-lobe domain containing 1	0.2077382206916809	NO_GO_WAVE62_TARGET_RESOLUTION			0.2077382206916809	AS	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		-1.0065831826394185	0.4876838843185612	0.926038761164836	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
KRT4	keratin 4	0.20709753036499023	NO_GO_WAVE62_TARGET_RESOLUTION			0.20709753036499023	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
PTRHD1	peptidyl-tRNA hydrolase domain containing 1	0.205935537815094	NO_GO_WAVE62_TARGET_RESOLUTION			0.205935537815094	Psoriasis	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	Sjogren syndrome;type 1 diabetes mellitus	0.607635823195289	0.543512430533607	0.9390010612097776	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
ISCA1	iron-sulfur cluster assembly 1	0.20468416810035706	NO_GO_WAVE62_TARGET_RESOLUTION			0.20468416810035706	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.251496135704051	0.4022550955620685	0.9157809859344704	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
TIGD4	tigger transposable element derived 4	0.20468416810035706	NO_GO_WAVE62_TARGET_RESOLUTION			0.20468416810035706	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	0.4694841562668532	0.6737829874127601	0.9596060298269468	False	0.0	0.0		0.0		0.0				1.0				0.0	0.0
NPY1R	neuropeptide Y receptor Y1	0.20348027348518372	NO_GO_WAVE62_TARGET_RESOLUTION			0.20348027348518372	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		-0.0154746525550208	0.9701892300192276	0.9975765147768292	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
PSMG2	proteasome assembly chaperone 2	0.20298145711421967	NO_GO_WAVE62_TARGET_RESOLUTION			0.20298145711421967	T1D	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	2.0	Sjogren syndrome	0.3913053178008727	0.0363186802773479	0.8506970233122761	False	0.0	0.0		0.0		0.0				2.0				0.0	0.0
YARS2	tyrosyl-tRNA synthetase 2	0.20187431573867798	NO_GO_WAVE62_TARGET_RESOLUTION			0.20187431573867798	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	Crohn disease	-0.0623284419163452	0.8787321874924511	0.9829226075383348	False	0.0	0.0		0.0		0.0				1.0				0.0	0.0
ZNF771	zinc finger protein 771	0.2017185091972351	NO_GO_WAVE62_TARGET_RESOLUTION			0.2017185091972351	Psoriasis	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	1.0	Crohn disease;type 1 diabetes mellitus	0.7022129904638423	0.4147634317459123	0.9185195974256102	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
MRTFB	myocardin related transcription factor B	0.1975162774324417	NO_GO_WAVE62_TARGET_RESOLUTION			0.1975162774324417	UC	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
DNAJC5	DnaJ heat shock protein family (Hsp40) member C5	0.19591109454631805	NO_GO_WAVE62_TARGET_RESOLUTION			0.19591109454631805	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	psoriasis;ulcerative colitis	-0.152541021892901	0.4106528822717021	0.9182528888590727	False	0.0	0.0		0.0		0.0				2.0				0.0	0.0
KCNRG	potassium channel regulator	0.19369010627269745	NO_GO_WAVE62_TARGET_RESOLUTION			0.19369010627269745	MS	0		0		0.19369010627269745		0		0		0	0.0	0.0	0.0			1.0	1.0	Crohn disease	0.2910610364188932	0.7957131313321175	0.9754873976997136	False	0.0	0.0		0.0		0.0				1.0				0.0	0.0
ALPG	alkaline phosphatase, germ cell	0.1935701221227646	NO_GO_WAVE62_TARGET_RESOLUTION			0.1935701221227646	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
RBM46	RNA binding motif protein 46	0.19301895797252655	NO_GO_WAVE62_TARGET_RESOLUTION			0.19301895797252655	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
TTC22	tetratricopeptide repeat domain 22	0.1850486546754837	NO_GO_WAVE62_TARGET_RESOLUTION			0.1850486546754837	MS	0		0		0.1850486546754837		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
CYP19A1	cytochrome P450 family 19 subfamily A member 1	0.182188019156456	NO_GO_WAVE62_TARGET_RESOLUTION			0.182188019156456	MS	0		0		0.182188019156456		0		0		0	0.0	0.0	0.0			0.0	0.0		0.6352447703302726	0.3736372342121332	0.9141270983319502	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
TM2D1	TM2 domain containing 1	0.18207283318042755	NO_GO_WAVE62_TARGET_RESOLUTION			0.18207283318042755	AS	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	0.5583008230053306	0.455966285187484	0.9234563450681982	False	0.0	0.0		0.0		0.0				1.0				0.0	0.0
SMCR8	SMCR8-C9orf72 complex subunit	0.18065695464611053	NO_GO_WAVE62_TARGET_RESOLUTION			0.18065695464611053	MS	0		0		0.18065695464611053		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0476575383790187	0.6982450181761178	0.9646161727383372	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
GNG12	G protein subunit gamma 12	0.17953695356845856	NO_GO_WAVE62_TARGET_RESOLUTION			0.17953695356845856	Crohn	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	1.0	type 1 diabetes mellitus	-0.0919072127539015	0.8886974186329863	0.9842134382901514	False	0.0	0.0		0.0		0.0				5.0	AS;RA			0.0	0.0
HOOK1	hook microtubule tethering protein 1	0.1787988543510437	NO_GO_WAVE62_TARGET_RESOLUTION			0.1787988543510437	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	1.0	type 1 diabetes mellitus	-0.1484782215821516	0.9013523657608912	0.9850554969676114	False	0.0	0.0		0.0		0.0				3.0	UC			0.0	0.0
TEX29	testis expressed 29	0.1787988543510437	NO_GO_WAVE62_TARGET_RESOLUTION			0.1787988543510437	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.4175654669818727	0.721344809562594	0.9677414401546712	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
TTC21B	tetratricopeptide repeat domain 21B	0.1787988543510437	NO_GO_WAVE62_TARGET_RESOLUTION			0.1787988543510437	T1D	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	Crohn disease	-0.1192534183812119	0.6363824995499715	0.9516720539073452	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
PTPRT	protein tyrosine phosphatase receptor type T	0.1779450923204422	NO_GO_WAVE62_TARGET_RESOLUTION			0.1779450923204422	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
VGLL1	vestigial like family member 1	0.17718853056430817	NO_GO_WAVE62_TARGET_RESOLUTION			0.17718853056430817	UC	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
RPL35	ribosomal protein L35	0.17661285400390625	NO_GO_WAVE62_TARGET_RESOLUTION			0.17661285400390625	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0947090129514585	0.4689459927498236	0.9239963547089984	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
SYF2	SYF2 pre-mRNA splicing factor	0.17631621658802032	NO_GO_WAVE62_TARGET_RESOLUTION			0.17631621658802032	RA	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.1830995073041226	0.1784879594863266	0.8993702893651148	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
ZNF737	zinc finger protein 737	0.17620587348937988	NO_GO_WAVE62_TARGET_RESOLUTION			0.17620587348937988	T1D	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-0.3066923889190853	0.3458254898964233	0.9141270983319502	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
ZNF302	zinc finger protein 302	0.1756509393453598	NO_GO_WAVE62_TARGET_RESOLUTION			0.1756509393453598	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-0.6958816456873596	0.0779614833273298	0.8989378106274888	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
CARS2	cysteinyl-tRNA synthetase 2, mitochondrial	0.17196662724018097	NO_GO_WAVE62_TARGET_RESOLUTION			0.17196662724018097	AITD	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	Crohn disease	-0.0800901291174192	0.8124344591568339	0.9761732664217524	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
DNAJC14	DnaJ heat shock protein family (Hsp40) member C14	0.16744142770767212	NO_GO_WAVE62_TARGET_RESOLUTION			0.16744142770767212	Psoriasis	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	2.0		0.1473042642853865	0.4603374477665691	0.9239963547089984	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
HHIP	hedgehog interacting protein	0.1659519225358963	NO_GO_WAVE62_TARGET_RESOLUTION			0.1659519225358963	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	2.0		-0.8283903663630934	0.3977421484070396	0.9157809859344704	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
KIAA1671	KIAA1671	0.16469533741474152	NO_GO_WAVE62_TARGET_RESOLUTION			0.16469533741474152	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-0.6386144679336514	0.3258093911917308	0.9123553860771748	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
KRTAP5-5	keratin associated protein 5-5	0.1642216593027115	NO_GO_WAVE62_TARGET_RESOLUTION			0.1642216593027115	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
PRSS51	serine protease 51	0.16365563869476318	NO_GO_WAVE62_TARGET_RESOLUTION			0.16365563869476318	AITD	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
KMT2A	lysine methyltransferase 2A	0.16162614524364471	NO_GO_WAVE62_TARGET_RESOLUTION			0.16162614524364471	RA	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.1505981485075285	0.3881882761481719	0.9157809859344704	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
ENSG00000293569	novel protein	0.16146451234817505	NO_GO_WAVE62_TARGET_RESOLUTION			0.16146451234817505	PBC	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				2.0	PBC			0.0	0.0
LMOD3	leiomodin 3	0.16053472459316254	NO_GO_WAVE62_TARGET_RESOLUTION			0.16053472459316254	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	Sjogren syndrome	0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				1.0				0.0	0.0
ALDH8A1	aldehyde dehydrogenase 8 family member A1	0.1602380871772766	NO_GO_WAVE62_TARGET_RESOLUTION			0.1602380871772766	Psoriasis	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		-1.3506716319403451	0.2203760976529711	0.8993702893651148	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
PAPOLA	poly(A) polymerase alpha	0.15984490513801575	NO_GO_WAVE62_TARGET_RESOLUTION			0.15984490513801575	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	Crohn disease	0.0215739052498342	0.8895218707820753	0.9842134382901514	False	0.0	0.0		0.0		0.0				1.0				0.0	0.0
PHACTR4	phosphatase and actin regulator 4	0.15933087468147278	NO_GO_WAVE62_TARGET_RESOLUTION			0.15933087468147278	Psoriasis	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	2.0		0.3564089268190162	0.0156746545875068	0.8372898579012464	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
LRRC57	leucine rich repeat containing 57	0.15335142612457275	NO_GO_WAVE62_TARGET_RESOLUTION			0.15335142612457275	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.3177967422693921	0.2407850543014122	0.9004758652001262	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
CD180	CD180 molecule	0.14951495826244354	NO_GO_WAVE62_TARGET_RESOLUTION			0.14951495826244354	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.336366850504044	0.1277737024532036	0.8989378106274888	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
UBA3	ubiquitin like modifier activating enzyme 3	0.14947882294654846	NO_GO_WAVE62_TARGET_RESOLUTION			0.14947882294654846	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	Crohn disease;psoriasis	0.0801585502420216	0.6048722607673068	0.9468238779494486	False	0.0	0.0		0.0		0.0				2.0				0.0	0.0
SCGB2B2	secretoglobin family 2B member 2	0.14734682440757751	NO_GO_WAVE62_TARGET_RESOLUTION			0.14734682440757751	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
IDI1	isopentenyl-diphosphate delta isomerase 1	0.14531858265399933	NO_GO_WAVE62_TARGET_RESOLUTION			0.14531858265399933	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	Crohn disease;psoriasis	-0.246050483884419	0.5183269510040588	0.9350799934355604	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
MRPL47	mitochondrial ribosomal protein L47	0.14462698996067047	NO_GO_WAVE62_TARGET_RESOLUTION			0.14462698996067047	RA	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	-0.037155004151967	0.8560814786879132	0.9792242397610516	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
ING1	inhibitor of growth family member 1	0.14357201755046844	NO_GO_WAVE62_TARGET_RESOLUTION			0.14357201755046844	AITD	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	Crohn disease	0.0063382613658493	0.9807542959106146	0.9982687727683835	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	0.14356184005737305	NO_GO_WAVE62_TARGET_RESOLUTION			0.14356184005737305	RA	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-0.2225769548271365	0.246505096981954	0.9004758652001262	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
CDH16	cadherin 16	0.14350853860378265	NO_GO_WAVE62_TARGET_RESOLUTION			0.14350853860378265	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.965712618340988	0.4063017771765506	0.917114990754058	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
CLPSL1	colipase like 1	0.14343181252479553	NO_GO_WAVE62_TARGET_RESOLUTION			0.14343181252479553	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				1.0				0.0	0.0
C13orf46	chromosome 13 open reading frame 46	0.14277169108390808	NO_GO_WAVE62_TARGET_RESOLUTION			0.14277169108390808	AS	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
LIX1	limb and CNS expressed 1	0.1416473537683487	NO_GO_WAVE62_TARGET_RESOLUTION			0.1416473537683487	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-0.2661561968137738	0.8079913333625796	0.9761732664217524	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
TJP2	tight junction protein 2	0.14087942242622375	NO_GO_WAVE62_TARGET_RESOLUTION			0.14087942242622375	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	0.0	type 1 diabetes mellitus;ulcerative colitis	0.0380527281976812	0.9674293226424604	0.9969940849626896	False	0.0	0.0		0.0		0.0				4.0	PBC			0.0	0.0
GPLD1	glycosylphosphatidylinositol specific phospholipase D1	0.13995207846164703	NO_GO_WAVE62_TARGET_RESOLUTION			0.13995207846164703	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			1.0	0.0	type 1 diabetes mellitus	-1.0287188883486174	0.269941235181441	0.9049965616313804	False	0.0	0.0		0.0		0.0				1.0				0.0	0.0
LRIT1	leucine rich repeat, Ig-like and transmembrane domains 1	0.1395605355501175	NO_GO_WAVE62_TARGET_RESOLUTION			0.1395605355501175	SLE	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
UNC50	unc-50 inner nuclear membrane RNA binding protein	0.13896028697490692	NO_GO_WAVE62_TARGET_RESOLUTION			0.13896028697490692	Celiac	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		-0.3241834180409846	0.0812505061439001	0.8989378106274888	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
TBR1	T-box brain transcription factor 1	0.1389583796262741	NO_GO_WAVE62_TARGET_RESOLUTION			0.1389583796262741	Psoriasis	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.6593513563046989	0.4873700168801387	0.926038761164836	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
HOATZ	HOATZ cilia and flagella associated protein	0.13791495561599731	NO_GO_WAVE62_TARGET_RESOLUTION			0.13791495561599731	Sjogren	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	0.0		0.0	1.0	1.0	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
ADAT2	adenosine deaminase tRNA specific 2	0.1367843747138977	NO_GO_WAVE62_TARGET_RESOLUTION			0.1367843747138977	AS	0		0		0.0		0		0		0	0.0	0.0	0.0			2.0	1.0	psoriasis;type 1 diabetes mellitus	-0.0642839416791378	0.7273404977098328	0.9677912612626056	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
SLC29A4	solute carrier family 29 member 4	0.1361382007598877	NO_GO_WAVE62_TARGET_RESOLUTION			0.1361382007598877	UC	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		0.751061609383401	0.4760586461645221	0.9258397578472236	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
NRDC	nardilysin convertase	0.13567906618118286	NO_GO_WAVE62_TARGET_RESOLUTION			0.13567906618118286	AS	0		0		0.0		0		0		0	0.0	0.0	0.0			0.0	1.0		-0.115505302021825	0.3975275452742368	0.9157809859344704	False	0.0	0.0		0.0		0.0				0.0				0.0	0.0
