accession	sample_id	description	donor_id	group	disease_state	marker_compartment	compartment_source	gene	n_cells	mean_log_norm	detection_fraction
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	MSR1	4828	0.00021025229804063494	0.00020712510356255177
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	MERTK	4828	0.00024149740344745223	0.00020712510356255177
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	SLC15A4	4828	0.030460843392018946	0.03024026512013256
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	TASL	4828	0.0033792823725923983	0.0033140016570008283
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	CXorf21	4828	0.0033792823725923983	0.0033140016570008283
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	IRF5	4828	0.0028452062369775655	0.0031068765534382767
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	GPR65	4828	0.27666399249530765	0.23487986743993372
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	TNFAIP3	4828	0.7025462114055392	0.4977216238608119
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	PTPN2	4828	0.3594985929654962	0.3266362883181442
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	CLEC16A	4828	0.029736198478724805	0.030447390223695112
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	SH2B3	4828	0.03192628300328243	0.03272576636288318
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	IL10	4828	0.002095383132847262	0.002071251035625518
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	OSMR	4828	0.0011670967593307622	0.0012427506213753107
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	IL6R	4828	0.0988801708375509	0.09983429991714995
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	ATG16L1	4828	0.05904605187160868	0.06006628003314002
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	CARD9	4828	0.003293753509790125	0.0035211267605633804
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	AXL	4828	0.0	0.0
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	CFB	4828	0.0006654021062432189	0.0008285004142502071
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	CFH	4828	0.02199477472750728	0.021333885666942835
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	P2RX7	4828	0.010486812695749753	0.010977630488815244
GSE227835	GSM7266272	N8a	SN_MG_8	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	NLRP3	4828	0.005248794975661994	0.005592377796188898
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IFNG	925	0.0047269589192158465	0.004324324324324324
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IFNGR1	925	0.27009964279226356	0.24432432432432433
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IFNGR2	925	0.4493215948826558	0.38594594594594595
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	STAT1	925	0.15775075567735208	0.1545945945945946
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IRF1	925	0.46853607632018424	0.3848648648648649
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CXCL10	925	0.0	0.0
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CD74	925	3.332792154969396	0.9589189189189189
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	HLA-DRA	925	3.369062888364534	0.9513513513513514
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	HLA-DRB1	925	1.9420185624908757	0.9113513513513514
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	HLA-DPA1	925	2.364159799717568	0.9264864864864865
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	HLA-DPB1	925	2.762729911610887	0.9362162162162162
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CIITA	925	0.20827369570732115	0.1935135135135135
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	RFX5	925	0.10824461331238618	0.10810810810810811
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IFI30	925	0.24869556707304877	0.22702702702702704
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CTSS	925	1.087056419333896	0.7427027027027027
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CTSB	925	0.08536598643741092	0.09081081081081081
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CTSD	925	0.1128106236780012	0.10918918918918918
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	LAMP1	925	0.21611876252535228	0.20324324324324325
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	LAMP2	925	0.12499657524598612	0.12324324324324325
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	LIPA	925	0.07742319951186309	0.07675675675675675
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	ACSL1	925	0.03716765384416323	0.036756756756756756
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	APOE	925	0.0	0.0
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	GPNMB	925	0.001077893489115947	0.001081081081081081
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	LPL	925	0.0	0.0
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	PLIN2	925	0.14274552625578804	0.14270270270270272
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CD36	925	0.02395610963976061	0.016216216216216217
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	FABP5	925	0.2762209742778056	0.2572972972972973
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	TREM2	925	0.0	0.0
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	MSR1	925	0.0025968955658577583	0.003243243243243243
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	MERTK	925	0.0020241600758320578	0.003243243243243243
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	SLC15A4	925	0.10551325156882002	0.10270270270270271
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	TASL	925	0.06497795810570588	0.0627027027027027
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CXorf21	925	0.06497795810570588	0.0627027027027027
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IRF5	925	0.043752316429808334	0.04216216216216216
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	GPR65	925	0.1475727665424347	0.14162162162162162
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	TNFAIP3	925	0.27476076689926354	0.22054054054054054
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	PTPN2	925	0.32590790896802335	0.30486486486486486
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CLEC16A	925	0.05021603062346175	0.04972972972972973
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	SH2B3	925	0.05731576874449446	0.055135135135135134
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IL10	925	0.0011843837274087441	0.001081081081081081
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	OSMR	925	0.000932705917873898	0.001081081081081081
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IL6R	925	0.02352345183088973	0.03027027027027027
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	ATG16L1	925	0.04781098169249457	0.05189189189189189
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CARD9	925	0.005314862019306904	0.003243243243243243
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	AXL	925	0.0	0.0
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CFB	925	0.0	0.0
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CFH	925	0.003117211187208021	0.004324324324324324
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	P2RX7	925	0.0075761657147794155	0.0075675675675675675
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	NLRP3	925	0.007566058667930397	0.008648648648648649
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	IFNG	3866	0.0	0.0
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	IFNGR1	3866	1.2475364755008482	0.7961717537506466
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	IFNGR2	3866	0.9460262392261641	0.7056389032591827
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	STAT1	3866	0.34963103324807004	0.3605794102431454
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	IRF1	3866	0.22405719423673343	0.22788411795137092
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	CXCL10	3866	0.005966369191784965	0.002586652871184687
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	CD74	3866	2.1954879552025717	0.830574236937403
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	HLA-DRA	3866	2.0854434927032206	0.8238489394723228
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	HLA-DRB1	3866	1.6244315076108677	0.7884117951370926
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	HLA-DPA1	3866	1.3494365031831448	0.7296947749612002
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	HLA-DPB1	3866	1.3123664041211183	0.7139161924469736
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	CIITA	3866	0.11706053815200054	0.14666321779617175
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	RFX5	3866	0.045290892343415046	0.06518365235385411
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	IFI30	3866	2.150992308210907	0.8416968442834971
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	CTSS	3866	3.0577917118502356	0.8665287118468702
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	CTSB	3866	1.0837989077395993	0.7568546301086394
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	CTSD	3866	0.9761125205235968	0.7123642007242628
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	LAMP1	3866	0.5580634827587312	0.5364718054837041
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	LAMP2	3866	0.59945339340653	0.5669943093636834
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	LIPA	3866	0.279764987909911	0.3103983445421624
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	ACSL1	3866	0.9264484555130479	0.6748577340920848
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	APOE	3866	0.0007219505291557411	0.0010346611484738748
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	GPNMB	3866	0.020878050428132473	0.027418520434557683
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	LPL	3866	0.10403687050166181	0.10450077599586136
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	PLIN2	3866	0.7372830065340189	0.6148473874806001
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	CD36	3866	0.9185528922238254	0.6740817382307295
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	FABP5	3866	0.2900498729339857	0.29694774961200204
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	TREM2	3866	0.0014858515812705604	0.0018106570098292809
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	MSR1	3866	0.11843234269007216	0.14355923435075013
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	MERTK	3866	0.04684623409846997	0.059493016037247805
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	SLC15A4	3866	0.11636042992685104	0.13916192446973616
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	TASL	3866	0.096461908933232	0.12700465597516813
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	CXorf21	3866	0.096461908933232	0.12700465597516813
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	IRF5	3866	0.09602300256136101	0.12700465597516813
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	GPR65	3866	0.3035989308058136	0.32100362131401966
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	TNFAIP3	3866	0.5805663949295886	0.48732540093119503
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	PTPN2	3866	0.4679865953230636	0.48965338851526125
GSE227835	GSM7266273	N8b	SN_MG_8	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	CLEC16A	3866	0.04402084708738006	0.056906363166063116
