analysis	disease_name	compartment	role	gene	candidate_class	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	positive_fdr10	positive_trend	negative_trend
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IRF5	failed_or_crowded_comparators	mean_log_norm	6.0	6.0	0.0054679813862625855	0.004355724735274822	0.0011122566509877635	0.262219122160006	0.4920249124886771	0.6348311796012106	0.781370768958028	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IRF5	failed_or_crowded_comparators	detection_fraction	6.0	6.0	0.005957678990156551	0.0039333615618449514	0.002024317428311599	0.34664920800535237	0.6504485440578476	0.5342431915778089	0.7068448380875625	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	ITGAM	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.0007793130529590463	0.001231225968937841	-0.0004519129159787947	-0.2857527702871211	-0.5361831762525897	0.6065593831537164	0.7671192198708766	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	ITGAM	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.0005676552894343074	0.000926709203320419	-0.00035905391388611166	-0.3951896012999995	-0.7415291737473607	0.4762426156565088	0.6659652836822725	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	ITGAX	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.0029437425468903343	0.00040524987893892766	0.0025384926679514067	0.7454761418922706	1.3988027663868245	0.2190054365010166	0.4702820082123432	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	ITGAX	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.002289688123952966	0.00044249514860634863	0.0018471929753466176	0.5855711016290135	1.0987588077543238	0.32058778827023754	0.5817949611672203	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP1	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.2079435979983769	0.23927117628644926	-0.031327578288072366	-0.4394030047627332	-0.8244906900181068	0.42889110128661356	0.6199098270697272	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP1	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.19951920985594962	0.20952561868352412	-0.010006408827574503	-0.1100519213602343	-0.20650014587204213	0.8406947507922933	0.9151866907359142	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP2	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.10439926174081375	0.0973839158356188	0.007015345905194953	0.16685647504554318	0.3130875500466234	0.7634469718101657	0.847179865492571	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP2	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.1162479868246555	0.10277590115388029	0.013472085670775208	0.21223714696800966	0.3982393152855603	0.7021428187421163	0.80512376549096	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP3	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.006251142799348161	0.0028923014293122666	0.0033588413700358943	0.5055879255264994	0.9486793059306841	0.37344231300436576	0.5881726035997231	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP3	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.0038183910942867078	0.0014798636889526396	0.0023385274053340684	0.8961648080256892	1.6815532277436782	0.13727467932442183	0.38082652973871867	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAPTM5	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.011908914279309296	0.008559641205584608	0.0033492730737246876	0.42504276943195957	0.7975453113830991	0.4517417557374748	0.6421453056764105	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAPTM5	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.009661755487204812	0.005852650197646902	0.00380910528955791	0.7107897789333283	1.333717678164273	0.21191921924481463	0.46489274133107095	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS1	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	0.038795347175141694	0.037990360999392715	0.0008049861757489785	0.06664713132362529	0.12505590243383705	0.9029818435460697	0.9359613646385561	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS1	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.03470650694008675	0.03114939197458476	0.003557114965501991	0.24275205518095527	0.45549713431644306	0.6627244302767642	0.781370768958028	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS3	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	1.6793736854817676	2.068318242058178	-0.38894455657641047	-1.1075070436089096	-2.078113341710284	0.06460390361762372	0.2747518468218541	False	False	True
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS3	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.6881972799418329	0.7412931300918494	-0.0530958501500165	-0.47039334780514663	-0.8826406094360095	0.4006449080432332	0.604481791082773	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS8	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	0.07308170389579376	0.058741607391338664	0.014340096504455092	1.0437264955669303	1.9584362628217138	0.08007388262563762	0.306060173591326	False	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS8	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.08139056186497373	0.06115682991255105	0.02023373195242268	0.6676307819191446	1.2527346378959696	0.24533465493118145	0.4906693098623629	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS9	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	0.44317321439008905	0.3968901999842256	0.046283014405863465	0.5480117192326527	1.0282828192586353	0.3303448266698139	0.5817949611672203	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS9	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.3424523991550649	0.2860111501605179	0.056441248994547	0.6656863198448224	1.2490860718643435	0.2449382532794826	0.4906693098623629	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LIPA	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.016035529314542097	0.006907535734631897	0.0091279935799102	1.3616921695874482	2.5550633571603356	0.0462655565782944	0.25669921714408506	False	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LIPA	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.022374643487613397	0.009008646024969785	0.013365997462643612	1.2096419458379404	2.269758084920942	0.06549317278893034	0.2747518468218541	False	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LRP1	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.20578783224727482	0.16468032736607818	0.04110750488119663	0.6195906141589949	1.1625926255841992	0.27253523645955124	0.5326825076254865	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LRP1	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.17900414153478184	0.14731628563715754	0.031687855897624295	0.4705584490594809	0.8829504035103183	0.4003572695345232	0.604481791082773	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	M6PR	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.0816542624823642	0.07404291062015732	0.007611351862206878	0.24063043527900954	0.4515161513965472	0.6627781563375577	0.781370768958028	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	M6PR	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.09556654556920735	0.07952887440364799	0.01603767116555936	0.29943627927777916	0.5618587534500388	0.5905830956315531	0.7637615973580987	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MARCO	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.0	0.00019366788763082414	-0.00019366788763082414	-0.6065010968205813	-1.138031607417789	0.3066823395282766	0.5671974451490708	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MARCO	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.0	0.00032667397649608693	-0.00032667397649608693	-0.8413460848782945	-1.5786920129048934	0.17523908346142913	0.4186266993800807	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MERTK	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.0035990741769059095	0.005901779967270091	-0.002302705790364181	-0.5375458697221528	-1.0086448209040335	0.3370172070727013	0.5817949611672203	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MERTK	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.004634625494513296	0.005678260335783904	-0.0010436348412706086	-0.23124490664297748	-0.433905254571922	0.6747560684929553	0.7818464932496302	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MIF	failed_or_crowded_comparators	mean_log_norm	6.0	6.0	0.7271577092194231	0.18828807735075437	0.5388696318686688	1.2309573743116948	2.309754107114389	0.05442474712056055	0.2674587572781833	False	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MIF	failed_or_crowded_comparators	detection_fraction	6.0	6.0	0.40087506520779526	0.11270250804886665	0.2881725571589286	1.411720653313799	2.6489362224366473	0.03240984195065063	0.21459136269199833	False	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MRC1	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.008282187158394431	0.01040441005041149	-0.002122222892017059	-0.5031815235173202	-0.9441639611754049	0.37047961320789263	0.5881726035997231	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MRC1	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.010026728956571902	0.009865817025996646	0.00016091193057525544	0.03562910605668547	0.06685404041164252	0.9484787425922552	0.9653156433483308	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MSR1	uptake_complement_phagocytosis	mean_log_norm	6.0	6.0	0.0	9.453425317444687e-05	-9.453425317444687e-05	-0.532938710021193	-1.0	0.3632174676491227	0.5881726035997231	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MSR1	uptake_complement_phagocytosis	detection_fraction	6.0	6.0	0.0	9.974067424695791e-05	-9.974067424695791e-05	-0.532938710021193	-1.0	0.3632174676491227	0.5881726035997231	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NPC1	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.07793564092829068	0.058303791495609686	0.019631849432680995	1.0537999222591774	1.9773379235621136	0.07683142724782065	0.30219562897830404	False	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NPC1	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.07432419348387856	0.0597356069547273	0.014588586529151258	0.6110824211264854	1.1466279510868798	0.27999380380482847	0.5411116208362977	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NPC2	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.2640461249669786	0.26214226556152465	0.001903859405453956	0.018519295615960867	0.0347493910045011	0.973090942794854	0.9787815331035958	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NPC2	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.23387795680988224	0.22317429166119937	0.010703665148682873	0.09352739254164183	0.17549371209669232	0.8648348828075995	0.9285314242976054	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PDCD1LG2	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	0.0	0.0	0.0					False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PDCD1LG2	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.0	0.0	0.0					False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PTPN2	failed_or_crowded_comparators	mean_log_norm	6.0	6.0	0.1216255801571977	0.09625642252459465	0.025369157632603043	0.6299728686119024	1.1820737671445383	0.26985346871067417	0.5326825076254865	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PTPN2	failed_or_crowded_comparators	detection_fraction	6.0	6.0	0.12800741817837022	0.08832759849949827	0.03967981967887195	0.721264145366238	1.3533716575730743	0.22437150845086812	0.47063292016523556	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	RAB11A	trafficking_sorting	mean_log_norm	6.0	6.0	0.3195554120553616	0.2619587747413741	0.05759663731398751	0.8133054207490222	1.5260768367091972	0.16344719135444458	0.4074335784487604	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	RAB11A	trafficking_sorting	detection_fraction	6.0	6.0	0.25875211771211726	0.21915085976134926	0.03960125795076799	0.4488250111699755	0.8421700333085718	0.4216915756346872	0.6197351867542055	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	RAB5A	trafficking_sorting	mean_log_norm	6.0	6.0	0.1804237317749723	0.10729685290414388	0.07312687887082843	2.6749086403223874	5.019167476530305	0.001522913265211384	0.13097054080817902	False	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	RAB5A	trafficking_sorting	detection_fraction	6.0	6.0	0.17122024463307564	0.10717265612857581	0.06404758850449983	1.1263723315618388	2.1135119487136653	0.07018455300964527	0.2874224551823568	False	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	RAB7A	trafficking_sorting	mean_log_norm	6.0	6.0	0.22878708185249294	0.24492537616691426	-0.01613829431442132	-0.2285085327062457	-0.42877075432775136	0.6772972528732262	0.7818464932496302	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	RAB7A	trafficking_sorting	detection_fraction	6.0	6.0	0.20934593626078798	0.20812520595484849	0.0012207303059394992	0.01432135036536909	0.026872415337965565	0.9791543432376675	0.9791543432376675	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	RFX5	state_markers_positive_controls	mean_log_norm	6.0	6.0	0.024893233121427705	0.01771688498952337	0.007176348131904334	0.8051560298171796	1.5107854143024466	0.16234315136394536	0.4074335784487604	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	RFX5	state_markers_positive_controls	detection_fraction	6.0	6.0	0.031336118417894514	0.01743867584993112	0.013897442567963394	1.521016639100283	2.8540179395859577	0.03159939549344366	0.21459136269199833	False	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SCARB1	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.04174176784940018	0.04807351013131008	-0.0063317422819098995	-0.2563674008103145	-0.48104481057515913	0.6431785697012663	0.781370768958028	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SCARB1	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.049773210840727174	0.05285707628167733	-0.0030838654409501565	-0.08419094014637733	-0.1579749013597255	0.8776323713397537	0.9318072090767755	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SCARB2	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.18445091274305314	0.1777644350076711	0.006686477735382029	0.0901997838896965	0.1692498259060776	0.8691486006506655	0.9285314242976054	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SCARB2	lysosome_endosome_lipid	detection_fraction	6.0	6.0	0.19028689094400106	0.1676321479813624	0.02265474296263867	0.23917468767434646	0.448784603514418	0.6660846972863761	0.781370768958028	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SH2B3	failed_or_crowded_comparators	mean_log_norm	6.0	6.0	0.017205608736526896	0.014954780105105397	0.0022508286314214983	0.2684869825540758	0.5037858528673946	0.6256194642073941	0.7797575930700854	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SH2B3	failed_or_crowded_comparators	detection_fraction	6.0	6.0	0.02400109856441167	0.019494111326050292	0.004506987238361376	0.3372736692568932	0.6328563921421304	0.5436200799368269	0.713760715642246	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SIGLEC1	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	0.00036128445186176536	0.0003406088480482322	2.0675603813533137e-05	0.025298463190679927	0.047469742232974406	0.9632033128418416	0.9745351165223338	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SIGLEC1	glycan_checkpoint_surface	detection_fraction	6.0	6.0	0.0005817335660267597	0.00024382936463458334	0.00033790420139217636	0.29918938796831	0.5613954894670953	0.5958836221507016	0.7648655448501542	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SIGLEC10	glycan_checkpoint_surface	mean_log_norm	6.0	6.0	0.00013657744976300435	0.000796296123694487	-0.0006597186739314827	-0.8849112842235981	-1.6604372465051531	0.14540998696078258	0.3854951838329827	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SIGLEC10	glycan_checkpoint_surface	detection_fraction	6.0	6.0	7.978299026647519e-05	0.0004546821690204085	-0.0003748991787539333	-0.9040422272191241	-1.6963343255421877	0.13717412263970183	0.38082652973871867	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SLC15A4	failed_or_crowded_comparators	mean_log_norm	6.0	6.0	0.02065723192042723	0.008562000694798887	0.012095231225628342	1.3035787891249528	2.446020085636328	0.051733740443724335	0.26349216027355943	False	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SLC15A4	failed_or_crowded_comparators	detection_fraction	6.0	6.0	0.02630419926459267	0.012784617387025007	0.013519581877567664	0.9894621244299348	1.8566152276508259	0.11752502022156062	0.3585304045027891	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SNX10	trafficking_sorting	mean_log_norm	6.0	6.0	0.005397054183864843	0.0010644155480637812	0.004332638635801062	1.0090496955091408	1.8933691183157146	0.11298620789145986	0.3585304045027891	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SNX10	trafficking_sorting	detection_fraction	6.0	6.0	0.005035868736098375	0.0014428977627368763	0.003592970973361498	0.8465753295675643	1.5885041068491703	0.16866329408038055	0.408592768758105	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SNX5	trafficking_sorting	mean_log_norm	6.0	6.0	0.16283983307559258	0.12384305537410333	0.03899677770148925	0.8948790119091039	1.6791405748580692	0.12680543805154032	0.3760437128424989	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SNX5	trafficking_sorting	detection_fraction	6.0	6.0	0.15418402918048987	0.11260187496797343	0.041582154212516445	0.75519708531869	1.417043031624891	0.200877429682414	0.4546173408602001	False	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SORT1	lysosome_endosome_lipid	mean_log_norm	6.0	6.0	0.1256275464067642	0.08493946466195097	0.04068808174481324	1.0650255507910213	1.9984015624398335	0.07730585857584522	0.30219562897830404	False	True	False
