tissue_analysis	myeloid_analysis	dataset_path	disease_name	tissue_compartment	gene	myeloid_module	n_paired_donors	spearman_rho_all	spearman_p_all	n_case_paired_donors	spearman_rho_case	spearman_p_case	sender_tissue_delta	sender_tissue_p	sender_tissue_up_trend	sender_tissue_down_trend	all_link_positive	case_link_positive	bridge_link_positive	upregulated_bridge_link
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	CIITA	lysosomal_apc	12	-0.04895104895104895	0.8799185788786748	6	-0.08571428571428573	0.8717434402332361	0.15005178827522533	0.298095647914661	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	CIITA	inflammatory_nfkb	12	-0.027972027972027972	0.9312343512018807	6	0.48571428571428577	0.3287230320699708	0.09117442232219325	0.4912592071564831	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	CIITA	inflammatory_nfkb	12	0.02097902097902098	0.9484022252365222	6	-0.14285714285714288	0.7871720116618076	0.15005178827522533	0.298095647914661	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	CIITA	lysosomal_apc	6	-0.028571428571428574	0.9571545189504373	3			0.06237998580917714	0.13751822963079405	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	CSF1	lysosomal_apc	22	0.813664596273292	4.1160589699455115e-06	9	0.9333333333333332	0.00023589981215941651	-0.015964432174772225	0.8543730160920523	False	False	True	True	True	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	CSF1	inflammatory_nfkb	12	-0.7342657342657343	0.006543490146837884	6	-0.3714285714285715	0.4684781341107872	-0.5447516629282769	0.002609138208664216	False	True	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	CSF1	c15_mocci_costate	12	-0.7272727272727274	0.00735502885780513	6	-0.5428571428571429	0.26570262390670546	-0.5447516629282769	0.002609138208664216	False	True	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	CSF1	lipid_loader_repair	22	0.5290796160361377	0.011345469832825009	9	0.65	0.058073058017148654	-0.015964432174772225	0.8543730160920523	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	CSF1	c15_mocci_costate	12	-0.5944055944055945	0.04152149441031857	6	-0.8285714285714287	0.04156268221574335	-0.47125986332097075	0.008583105736996695	False	True	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	CSF1	lysosomal_apc	12	-0.5734265734265735	0.05126558978649151	6	0.2571428571428572	0.6227871720116619	-0.5447516629282769	0.002609138208664216	False	True	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	CSF1	inflammatory_nfkb	12	-0.5664335664335665	0.054842119775407906	6	-0.7714285714285715	0.07239650145772594	-0.47125986332097075	0.008583105736996695	False	True	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	CSF1	lipid_loader_repair	12	-0.5524475524475525	0.06251148327961524	6	-0.6	0.208	-0.5447516629282769	0.002609138208664216	False	True	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	CSF1	c15_mocci_costate	6	0.7714285714285715	0.07239650145772594	3			-0.034913939055005	0.6141436846311288	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	CSF1	c15_mocci_costate	22	0.3540372670807454	0.10598458388155396	9	0.09999999999999999	0.797971695234851	-0.015964432174772225	0.8543730160920523	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	CSF1	lysosomal_apc	6	0.6571428571428573	0.1561749271137024	3			0.011634449978702414	0.3995800390217149	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CSF1	inflammatory_nfkb	12	0.4265734265734266	0.16669998762494498	6	0.942857142857143	0.004804664723032055	0.0377821104919286	0.15966066555469471	False	False	False	True	True	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CSF1	c15_mocci_costate	12	0.41958041958041964	0.1745190081300594	6	1.0	0.0	0.0377821104919286	0.15966066555469471	False	False	False	True	True	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	CSF1	lysosomal_apc	12	-0.416813248661316	0.17767537372520567	6	-0.6957252427829381	0.12478933744028715	0.07566809149600331	0.44543399097556874	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	CSF1	c15_mocci_costate	6	0.6	0.208	3			0.011634449978702414	0.3995800390217149	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	CSF1	inflammatory_nfkb	6	0.5428571428571429	0.26570262390670546	3			-0.034913939055005	0.6141436846311288	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	CSF1	c15_mocci_costate	12	-0.23817899923503774	0.4559885528370966	6	0.08696565534786727	0.8698803787001028	0.07566809149600331	0.44543399097556874	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	CSF1	lipid_loader_repair	12	-0.2377622377622378	0.45680085263992326	6	-0.2571428571428572	0.6227871720116619	-0.47125986332097075	0.008583105736996695	False	True	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	CSF1	inflammatory_nfkb	12	-0.234676366893346	0.4628366435492133	6	0.0	1.0	0.07566809149600331	0.44543399097556874	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	CSF1	lipid_loader_repair	6	0.3714285714285715	0.4684781341107872	3			0.011634449978702414	0.3995800390217149	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	CSF1	lipid_loader_repair	6	-0.3714285714285715	0.4684781341107872	3			-0.034913939055005	0.6141436846311288	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	CSF1	inflammatory_nfkb	6	0.3142857142857143	0.5440932944606415	3			0.011634449978702414	0.3995800390217149	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	CSF1	lysosomal_apc	6	-0.3142857142857143	0.5440932944606415	3			-0.034913939055005	0.6141436846311288	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	CSF1	lysosomal_apc	12	-0.18181818181818185	0.5717012385276553	6	-0.028571428571428574	0.9571545189504373	-0.47125986332097075	0.008583105736996695	False	True	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	CSF1	inflammatory_nfkb	22	-0.10220214568040656	0.6508533489140007	9	-0.049999999999999996	0.8983528043506303	-0.03152411361360493	0.6379190986990516	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	CSF1	lysosomal_apc	22	0.08865047995482779	0.6948291640624967	9	0.39999999999999997	0.286105101908313	-0.03152411361360493	0.6379190986990516	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	CSF1	lipid_loader_repair	12	-0.06304738215045118	0.8456637160508921	6	0.23190841426097936	0.6583735712609272	0.07566809149600331	0.44543399097556874	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CSF1	lysosomal_apc	12	0.055944055944055944	0.8628980736949713	6	-0.14285714285714288	0.7871720116618076	0.0377821104919286	0.15966066555469471	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	CSF1	lipid_loader_repair	22	0.03557312252964427	0.875116871458223	9	0.3666666666666667	0.3317398014330152	-0.03152411361360493	0.6379190986990516	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	CSF1	inflammatory_nfkb	22	-0.023150762281197064	0.9185490835113286	9	-0.6833333333333333	0.04244227208707231	-0.015964432174772225	0.8543730160920523	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	CSF1	c15_mocci_costate	22	-0.0220214568040655	0.9225104517760873	9	-0.03333333333333333	0.9321567355405039	-0.03152411361360493	0.6379190986990516	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CSF1	lipid_loader_repair	12	0.027972027972027972	0.9312343512018807	6	0.3142857142857143	0.5440932944606415	0.0377821104919286	0.15966066555469471	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	CSF2	lipid_loader_repair	6	-0.942857142857143	0.004804664723032055	3			0.042175748675913075	0.2884727769700762	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CSF2	c15_mocci_costate	12	0.6504436355879909	0.022008556958211124	6	0.8451542547285165	0.03410942316740967	0.000687409672553153	0.1974382582464204	False	False	True	True	True	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CSF2	inflammatory_nfkb	12	0.6504436355879909	0.022008556958211124	6	0.8451542547285165	0.03410942316740967	0.000687409672553153	0.1974382582464204	False	False	True	True	True	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	CSF2	c15_mocci_costate	12	0.6504436355879909	0.022008556958211124	6	0.8451542547285165	0.03410942316740967	0.1075408717504361	0.27737308411223516	False	False	True	True	True	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	CSF2	inflammatory_nfkb	12	0.6504436355879909	0.022008556958211124	6	0.8451542547285165	0.03410942316740967	0.1075408717504361	0.27737308411223516	False	False	True	True	True	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	CSF2	lipid_loader_repair	22	-0.41642117506751897	0.053881936941604515	9	-0.2986595567936803	0.4350048655727379	0.00616415577250098	0.6099610410285287	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	CSF2	c15_mocci_costate	12	0.5106788874451168	0.08977451059962745	6	0.3718678720805473	0.4679101990344625	0.0034966228316971443	0.1857306743558617	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	CSF2	inflammatory_nfkb	12	0.5106788874451168	0.08977451059962745	6	0.3718678720805473	0.4679101990344625	0.0034966228316971443	0.1857306743558617	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	CSF2	inflammatory_nfkb	22	-0.3496470787267216	0.11069415830925927	9	-0.5249007842757842	0.14678430726681804	0.00021643017232322626	0.20462552327851333	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	CSF2	lysosomal_apc	22	-0.3222945003026148	0.14351641538265722	9	-0.24595492912420724	0.5235210682283855	0.00616415577250098	0.6099610410285287	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	CSF2	lysosomal_apc	6	-0.6	0.208	3			0.042175748675913075	0.2884727769700762	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	CSF2	c15_mocci_costate	22	-0.2647812829192649	0.23371607208713288	9	-0.59336610396393	0.09212027344886972	0.00021643017232322626	0.20462552327851333	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	CSF2	lipid_loader_repair	12	0.3709141393022427	0.23523313348604039	6	0.3718678720805473	0.4679101990344625	0.0034966228316971443	0.1857306743558617	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	CSF2	c15_mocci_costate	22	-0.2448485020783266	0.2721050323598167	9	-0.4567734398020992	0.21645378604521345	0.00616415577250098	0.6099610410285287	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	CSF2	lysosomal_apc	12	0.333285168648392	0.2897656152669388	6	-0.13522468075656266	0.7983993188035018	0.0034966228316971443	0.1857306743558617	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	CSF2	inflammatory_nfkb	22	-0.2281678255377107	0.30711968047426563	9	-0.1932503014547343	0.6183608025346217	0.00616415577250098	0.6099610410285287	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CSF2	lipid_loader_repair	12	0.27415392904948377	0.38852389375576984	6	0.50709255283711	0.3045587846805348	0.000687409672553153	0.1974382582464204	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	CSF2	lipid_loader_repair	12	0.27415392904948377	0.38852389375576984	6	0.50709255283711	0.3045587846805348	0.1075408717504361	0.27737308411223516	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	CSF2	lipid_loader_repair	22	-0.17652085527950992	0.43196864739790103	9	0.18257418583505536	0.6382401514757153	0.00021643017232322626	0.20462552327851333	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	CSF2	lipid_loader_repair	6	-0.3714285714285715	0.4684781341107872	3			0.007365450889983309	0.762472798492986	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	CSF2	inflammatory_nfkb	6	-0.2571428571428572	0.6227871720116619	3			0.042175748675913075	0.2884727769700762	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	CSF2	c15_mocci_costate	6	-0.2	0.7040000000000001	3			0.007365450889983309	0.762472798492986	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	CSF2	inflammatory_nfkb	6	0.14285714285714288	0.7871720116618076	3			0.007365450889983309	0.762472798492986	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	CSF2	lysosomal_apc	22	-0.04413021381987748	0.8453920647107908	9	0.22821773229381923	0.5547875364031322	0.00021643017232322626	0.20462552327851333	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	CSF2	lysosomal_apc	6	-0.08571428571428573	0.8717434402332361	3			0.007365450889983309	0.762472798492986	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	CSF2	lysosomal_apc	12	0.03225340341758632	0.9207363815886344	6	-0.50709255283711	0.3045587846805348	0.000687409672553153	0.1974382582464204	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	CSF2	lysosomal_apc	12	0.03225340341758632	0.9207363815886344	6	-0.50709255283711	0.3045587846805348	0.1075408717504361	0.27737308411223516	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	CSF2	c15_mocci_costate	6	0.028571428571428574	0.9571545189504373	3			0.042175748675913075	0.2884727769700762	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	CSF2	lipid_loader_repair	12			6			0.0	1.0	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	CSF2	lysosomal_apc	12			6			0.0	1.0	False	False	False	False	False	False
