gene	tested_compartment_count	positive_compartment_count	negative_compartment_count	positive_fdr10_compartment_count	negative_fdr10_compartment_count	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	best_positive_p	best_positive_fdr	max_positive_delta_log2_cpm	median_positive_hedges_g	best_negative_p	min_negative_delta_log2_cpm	top_positive_compartments	in_lipid_lysosomal_myeloid_neighborhood	ms_wm_delta_log2	ms_wm_hedges_g	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	opentargets_max_overall	opentargets_max_genetic_association	opentargets_max_known_drug_or_clinical	opentargets_channels_present	existing_priority_score	existing_weighted_evidence_score	existing_ms_anchor_score	existing_positive_disease_count	existing_negative_disease_count	existing_positive_diseases	existing_negative_diseases	existing_prior_flag	ms_positive_nominal	ms_positive_trend	genetic_or_target_db_breadth	discovery_priority_score
CD82	17	6	0	0	0	5	0	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.002286835963175409	0.10441157562868188	1.5051228695127117	1.5461468896754533			ibd_uc_epithelial:1.24,p=0.0023;sjogren_gland_stromal:0.693,p=0.01;ibd_uc_stromal:1.51,p=0.014;t1d_ductal_cell:0.526,p=0.025;ibd_crohn_epithelial:0.726,p=0.025;psoriasis_keratinocyte:0.372,p=0.037	False	0.5036946542270737	0.6132148315417044	0.1728910748647989	0.8993702893651148															False	False	0.0	21.0
KCNJ2	17	5	0	2	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		7.618220736109399e-05	0.03282276396253697	4.40008345488718	3.3708414024499036			ibd_crohn_myeloid:4.4,p=7.6e-05;ibd_uc_myeloid:4.4,p=8.7e-05;psoriasis_keratinocyte:1.24,p=0.0046;t1d_stellate_cell:0.59,p=0.031;ibd_uc_stromal:2.08,p=0.039	False	0.0024263976862091	0.0036433761761448	0.9930959415390695	0.9992380443970746															False	False	0.0	21.0
EPSTI1	17	7	0	1	0	4	0	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus		0.0005236682204869615	0.08849560581493457	2.1667289733960633	1.1986981897854516			t1d_endothelial_cell:2.17,p=0.00052;t1d_stellate_cell:1.51,p=0.0089;t1d_ductal_cell:1.67,p=0.01;t1d_acinar_cell:1.77,p=0.017;ibd_crohn_myeloid:1.27,p=0.045;sjogren_gland_apc:0.745,p=0.046;psoriasis_skin_apc:1.09,p=0.049	False	0.4425534478541948	0.630274383980438	0.1545660129526676	0.8989378106274888															False	False	0.0	21.0
SEL1L3	17	3	0	1	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.0010368895881306744	0.08519323720698782	2.092734190002885	1.8078841681628162			ibd_uc_stromal:2.09,p=0.001;ibd_crohn_stromal:1.46,p=0.007;t1d_endothelial_cell:1.55,p=0.0076	False	0.922501683138024	1.11834180243498	0.0181382735511015	0.8372898579012464															True	True	0.0	21.0
LCN2	17	6	0	3	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		2.819501745720937e-07	0.0009471597710929896	6.238999451785841	2.3208652245431116			ibd_uc_epithelial:6.24,p=2.8e-07;ibd_crohn_epithelial:4.28,p=4.1e-05;ibd_uc_stromal:2.08,p=0.001;t1d_endothelial_cell:4.42,p=0.0013;ibd_uc_myeloid:1.65,p=0.039;t1d_stellate_cell:3.3,p=0.049	False	-0.5023389988968477	-0.210276118821332	0.6231471760280782	0.9490245393797272															False	False	0.0	21.0
CXCL3	17	8	0	2	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		3.4562066462163778e-06	0.01077635761520932	4.363468818254029	1.8592499971473448			t1d_endothelial_cell:4.36,p=3.5e-06;t1d_acinar_cell:3.33,p=9.6e-05;t1d_ductal_cell:2.04,p=0.00062;t1d_stellate_cell:3.31,p=0.0024;ibd_crohn_epithelial:1.71,p=0.0058;ibd_uc_epithelial:1.69,p=0.0066;ibd_uc_stromal:2.91,p=0.02;ibd_crohn_myeloid:3.02,p=0.028	False	0.004094684426982	0.0035813169681969	0.993312536598802	0.9992380443970746															False	False	0.0	21.0
CXCL1	17	6	0	3	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		3.774756042284724e-05	0.020165753551302797	4.92951859642463	2.369949185235371			t1d_endothelial_cell:4.93,p=3.8e-05;ibd_uc_epithelial:3.76,p=6.7e-05;ibd_crohn_epithelial:2.74,p=0.00046;t1d_stellate_cell:3.04,p=0.0014;t1d_acinar_cell:3.69,p=0.0041;t1d_ductal_cell:1.81,p=0.005	False	1.2680322005771751	0.6200259322607544	0.1506253392240219	0.8989378106274888															False	False	0.0	21.0
REG1A	11	8	0	2	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.00013236488536127002	0.051242859286193	9.886261941392057	1.2906562345667856			ibd_crohn_epithelial:9.48,p=0.00013;t1d_stellate_cell:2.09,p=0.00054;ibd_uc_epithelial:9.89,p=0.0047;t1d_ductal_cell:1.01,p=0.0052;t1d_endothelial_cell:1.9,p=0.012;t1d_beta_cell:1.46,p=0.021;ibd_crohn_stromal:1.91,p=0.044;ibd_crohn_myeloid:1.78,p=0.045	False																			False	False	0.0	21.0
LIMS1	17	4	0	2	0	2	0	Crohn disease;ulcerative colitis		2.3147281373198738e-05	0.01279041611078385	0.9517395998897369	2.507125654805247			ibd_uc_epithelial:0.952,p=2.3e-05;ibd_crohn_epithelial:0.697,p=0.0003;ibd_crohn_stromal:0.58,p=0.014;ibd_uc_myeloid:0.877,p=0.032	False	0.5206467023461094	1.0755068718143712	0.0204864195148095	0.8372898579012464															True	True	0.0	21.0
S100A11	17	6	0	1	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		6.859537320475845e-05	0.02030545538598716	1.7660500025753159	2.31929766445369			ibd_uc_epithelial:1.77,p=6.9e-05;ibd_uc_myeloid:0.753,p=0.0016;ibd_uc_stromal:0.673,p=0.0017;psoriasis_keratinocyte:0.995,p=0.019;t1d_endothelial_cell:0.593,p=0.035;ibd_crohn_epithelial:0.891,p=0.038	False	0.1429402669372077	0.2329751383732517	0.5904902998605951	0.9466965949245808							5.686771886173778	2.093385943086889	3.593385943086889	1.0	0.0	MS			False	False	0.0	20.28433859430869
P4HB	17	4	0	2	0	4	0	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis		0.0001651252932294483	0.02821491165217775	1.4739017190730932	2.6711571512501857			ibd_uc_epithelial:1.11,p=0.00017;ibd_crohn_epithelial:1.01,p=0.00031;sjogren_gland_stromal:1.47,p=0.027;psoriasis_skin_apc:0.956,p=0.028	False	-0.1078198500006752	-0.2766885154398827	0.5193269228408691	0.9352591033176444							4.1273843411659	1.3136921705829498	2.81369217058295	0.0	0.0				False	False	0.0	20.206369217058295
HSP90B1	17	5	0	3	0	3	0	Crohn disease;psoriasis;ulcerative colitis		3.0579259752390814e-05	0.014483211111868071	1.216333787186512	3.6755493296281725			ibd_uc_epithelial:1.22,p=3.1e-05;ibd_crohn_epithelial:1.08,p=3.7e-05;ibd_uc_stromal:0.661,p=0.00011;ibd_crohn_stromal:0.398,p=0.0057;psoriasis_keratinocyte:0.583,p=0.015	False	-0.4248553428823154	-0.8921395278907878	0.0451922162426832	0.8720558158456704							1.4875537684273683	-0.0124462315726315	1.5	1.0	1.0	MS	MS		False	False	0.0	20.074377688421368
SUB1	17	8	0	0	0	4	0	Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.002216403096975847	0.2642006213184074	0.9862119958665989	1.3520719796913523			sjogren_gland_apc:0.411,p=0.0022;ibd_uc_myeloid:0.437,p=0.015;t1d_acinar_cell:0.335,p=0.016;sjogren_gland_stromal:0.301,p=0.023;t1d_stellate_cell:0.245,p=0.024;psoriasis_keratinocyte:0.986,p=0.032;ibd_uc_stromal:0.46,p=0.033;psoriasis_skin_apc:0.779,p=0.034	False	0.0303632231526425	0.0833090512125096	0.8461992617464025	0.976211196296546							1.4611379559370654	-0.0388620440629345	1.5	0.0	0.0				False	False	0.0	20.073056897796853
SLC25A22	17	8	0	0	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.0018110760816995757	0.13685443173423276	1.8365546500377206	1.5856985877980363			t1d_endothelial_cell:1.84,p=0.0018;psoriasis_keratinocyte:0.621,p=0.0059;ibd_uc_stromal:0.804,p=0.0062;ibd_crohn_epithelial:1.19,p=0.013;psoriasis_skin_stromal:0.834,p=0.015;ibd_uc_myeloid:1.23,p=0.018;ibd_uc_epithelial:1.19,p=0.027;ibd_crohn_myeloid:1.54,p=0.034	False	-0.6985123452763329	-0.7841653290589646	0.0770558522970201	0.8989378106274888							0.5357146298638544	-0.9642853701361456	1.5	0.0	0.0				False	False	0.0	20.02678573149319
SBNO2	17	4	0	2	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.00039866074095185137	0.06876305711012082	1.5755740760243238	2.4945474400861594			ibd_crohn_epithelial:1.44,p=0.0004;ibd_uc_epithelial:1.58,p=0.0011;psoriasis_keratinocyte:1.21,p=0.018;t1d_stellate_cell:0.898,p=0.024	False	-0.3898123533746496	-0.4081820666187324	0.3337161519905203	0.9141270983319502															False	False	0.0	20.0
MOB3B	17	4	0	2	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.0005088604354660635	0.08297730779610804	2.3984427596690705	3.0502897668473947			ibd_crohn_myeloid:2.34,p=0.00051;ibd_uc_myeloid:2.4,p=0.00058;psoriasis_keratinocyte:1.44,p=0.02;t1d_beta_cell:1.25,p=0.037	False	0.0276495030161427	0.0245204508031555	0.9558863220247624	0.995447887770418															False	False	0.0	20.0
ASPM	15	6	0	1	0	4	0	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus		0.0006334040526531983	0.07773300976100893	1.8134917642706982	1.7785327982012589			t1d_beta_cell:0.948,p=0.00063;ibd_crohn_epithelial:1.43,p=0.0047;psoriasis_skin_stromal:1.77,p=0.027;ibd_crohn_myeloid:0.989,p=0.028;psoriasis_keratinocyte:1.81,p=0.034;sjogren_gland_apc:1.74,p=0.037	False	-1.3638286692250996	-0.5494849912199671	0.2047101795475818	0.8993702893651148															False	False	0.0	20.0
LRRC61	17	6	0	1	0	4	0	Crohn disease;Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis		0.000680605374927683	0.0987648290296002	2.6302575724237283	1.3649957498719274			t1d_stellate_cell:2.63,p=0.00068;t1d_ductal_cell:1.29,p=0.0036;ibd_crohn_myeloid:1.88,p=0.013;sjogren_gland_stromal:0.906,p=0.03;ibd_uc_stromal:1.33,p=0.042;t1d_endothelial_cell:1.17,p=0.046	False	0.697050672079687	0.2387771765395056	0.5819581822185158	0.9460303616141402															False	False	0.0	20.0
ASL	17	6	0	1	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.0007839726025205139	0.08081412253556138	2.0430911451520246	1.5252463491804438			ibd_crohn_epithelial:0.656,p=0.00078;t1d_endothelial_cell:1.63,p=0.0087;psoriasis_keratinocyte:2.04,p=0.015;ibd_uc_stromal:1.12,p=0.018;t1d_ductal_cell:0.838,p=0.034;t1d_stellate_cell:1.56,p=0.046	False	-0.321226334266484	-0.4928165122313689	0.2727488139944647	0.9049965616313804															False	False	0.0	20.0
DAP	17	4	0	0	0	3	0	Crohn disease;psoriasis;ulcerative colitis		0.002236714700104101	0.10332823288914983	0.8894639476448338	2.773407963194286			ibd_uc_epithelial:0.851,p=0.0022;psoriasis_skin_stromal:0.636,p=0.0025;psoriasis_skin_apc:0.662,p=0.0069;ibd_crohn_epithelial:0.889,p=0.0076	False	0.3933456450044126	1.2478016829418357	0.0080691967127082	0.8344760564031432															True	True	0.0	20.0
PLEK2	17	4	0	0	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.0035862606451553263	0.12574674039416245	1.610603687157833	1.6466752659795816			ibd_uc_epithelial:1.27,p=0.0036;ibd_crohn_epithelial:1.02,p=0.0082;ibd_crohn_myeloid:1.61,p=0.019;t1d_stellate_cell:1.53,p=0.028	False	3.0459958234208124	1.3647899640433525	0.0073786076112192	0.8344760564031432															True	True	0.0	20.0
CXCL2	17	7	0	2	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		2.0954541918945732e-05	0.02462803430612091	3.736160821899833	1.4896119307006714			t1d_endothelial_cell:3.74,p=2.1e-05;ibd_crohn_epithelial:1.89,p=0.00028;ibd_uc_epithelial:1.75,p=0.0033;t1d_stellate_cell:3.12,p=0.0052;t1d_acinar_cell:1.78,p=0.017;t1d_ductal_cell:0.824,p=0.043;ibd_crohn_myeloid:1.93,p=0.05	False	0.5504440262199104	0.5139162627698617	0.2523563033377436	0.9004758652001262															False	False	0.0	20.0
CXCL8	17	7	0	2	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		4.515691505600107e-05	0.04741193850161013	3.6452057192571603	1.7085261293009604			t1d_acinar_cell:2.72,p=4.5e-05;t1d_ductal_cell:1.86,p=0.00014;ibd_uc_stromal:2.94,p=0.0059;t1d_beta_cell:3.33,p=0.0065;ibd_crohn_stromal:3.65,p=0.021;ibd_crohn_myeloid:2.58,p=0.036;ibd_uc_myeloid:2.36,p=0.04	False	-0.0879956974423397	-0.1050666349502435	0.8090528791592078	0.9761732664217524															False	False	0.0	20.0
KRTCAP3	17	5	0	1	0	2	0	type 1 diabetes mellitus;ulcerative colitis		0.00021138331831478557	0.06211011001022324	3.0437594363344482	1.6256269746631524			t1d_endothelial_cell:3.04,p=0.00021;t1d_stellate_cell:2.49,p=0.0032;t1d_ductal_cell:0.618,p=0.0044;t1d_acinar_cell:0.855,p=0.028;ibd_uc_myeloid:0.842,p=0.028	False	2.0628495204019814	0.9326688272793712	0.0373082507309811	0.8506970233122761															True	True	0.0	20.0
LTA4H	17	3	0	0	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.007192260200206723	0.20566980742713425	1.2293384419524989	1.4795175931984301			ibd_crohn_myeloid:1.23,p=0.0072;t1d_acinar_cell:0.427,p=0.0087;ibd_uc_myeloid:1.18,p=0.02	False	0.8088474560590342	1.3569435291855296	0.0063566148101549	0.8344760564031432							5.450746016398406	1.975373008199203	3.475373008199203	1.0	0.0	MS			True	True	0.0	19.27253730081992
CALR	17	5	0	2	0	3	0	Crohn disease;psoriasis;ulcerative colitis		7.023143783541643e-06	0.007694123475462205	1.0437359702125235	4.0190595404869045			ibd_uc_epithelial:1.04,p=7e-06;ibd_crohn_epithelial:0.829,p=4.7e-05;psoriasis_keratinocyte:0.73,p=0.0064;ibd_uc_myeloid:0.39,p=0.029;ibd_crohn_stromal:0.469,p=0.03	True	-0.3627605322732279	-0.8447282646406061	0.0595887198784885	0.8989378106274888							3.561016953336229	1.0305084766681143	2.5305084766681145	0.0	0.0				False	False	0.0	19.17805084766681
LRG1	16	7	0	0	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.002591801277177826	0.19440231821110862	2.7962096324776127	1.8541832245250527			t1d_ductal_cell:1.29,p=0.0026;ibd_uc_myeloid:2.8,p=0.0061;ibd_crohn_myeloid:2.47,p=0.0091;t1d_acinar_cell:1.05,p=0.011;psoriasis_keratinocyte:0.57,p=0.026;t1d_stellate_cell:2.36,p=0.029;ibd_crohn_epithelial:0.876,p=0.048	False	0.2380702563143817	0.1823833163257539	0.6702536111918803	0.9586149392782212							1.8979781267506757	0.1989890633753376	1.6989890633753375	0.0	0.0				False	False	0.0	19.094898906337534
PPP3CA	17	3	0	0	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.020585415288891903	0.22785885826116978	1.134251689439493	1.3995648663447777			ibd_uc_epithelial:1.13,p=0.021;ibd_crohn_epithelial:0.631,p=0.026;t1d_acinar_cell:0.448,p=0.039	False	0.3662550380794975	0.9635579832567176	0.0343364012152779	0.8506970233122761							1.4374843793644525	-0.0625156206355478	1.5	0.0	0.0				True	True	0.0	19.071874218968222
AP2B1	17	5	0	1	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.0013939777127008571	0.08092471442866354	0.762265661526313	1.592152169915944			ibd_uc_epithelial:0.762,p=0.0014;ibd_crohn_epithelial:0.715,p=0.016;t1d_stellate_cell:0.526,p=0.022;t1d_endothelial_cell:0.64,p=0.036;psoriasis_skin_apc:0.573,p=0.047	False	0.1143865331231861	0.3606628711775221	0.3967725673770887	0.9157809859344704							1.4202286977911316	-0.0797713022088684	1.5	0.0	0.0				False	False	0.0	19.071011434889556
ATOX1	17	5	0	1	0	4	0	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis		5.240601206796278e-05	0.022227231010338917	0.9165512727347584	1.991582284672315			ibd_uc_stromal:0.901,p=5.2e-05;sjogren_gland_stromal:0.585,p=0.0049;ibd_crohn_stromal:0.611,p=0.011;sjogren_gland_apc:0.917,p=0.011;psoriasis_keratinocyte:0.857,p=0.032	False	0.5235633697570927	0.2459770193743616	0.5641167566536998	0.9421446607973148															False	False	0.0	19.0
DDX39A	17	5	0	1	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.00012144913229470856	0.03343686373861161	0.9531019652549721	2.795983766315687			ibd_uc_stromal:0.814,p=0.00012;psoriasis_skin_stromal:0.493,p=0.014;t1d_endothelial_cell:0.474,p=0.016;ibd_crohn_stromal:0.613,p=0.017;psoriasis_keratinocyte:0.953,p=0.036	False	-0.2536254050302382	-0.5158766274148572	0.2501673335954121	0.9004758652001262															False	False	0.0	19.0
APOL1	17	5	0	1	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.0003577910696826063	0.04179046979462416	2.8189585429046327	2.2257084457147083			ibd_uc_epithelial:2.82,p=0.00036;ibd_crohn_epithelial:1.76,p=0.011;psoriasis_skin_stromal:0.647,p=0.015;t1d_acinar_cell:1.69,p=0.028;t1d_ductal_cell:0.962,p=0.034	False	-0.1201588560224085	-0.2281927208994943	0.5940095372095473	0.9466965949245808															False	False	0.0	19.0
PDPN	16	5	0	1	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.0003776262931097654	0.05511702306775528	2.2832934503389977	2.299946007761362			ibd_uc_stromal:2.28,p=0.00038;ibd_crohn_stromal:1.69,p=0.0026;ibd_uc_myeloid:2.26,p=0.022;t1d_ductal_cell:0.849,p=0.026;psoriasis_keratinocyte:0.965,p=0.034	False	0.1646831166015037	0.2972665130185128	0.49717795424805	0.927698641490189															False	False	0.0	19.0
CASP8	17	5	0	1	0	4	0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.001196708862827345	0.07571695732476678	1.3222139402142785	2.4956543222789938			ibd_uc_epithelial:1.15,p=0.0012;psoriasis_keratinocyte:1.32,p=0.007;psoriasis_skin_stromal:0.529,p=0.019;t1d_ductal_cell:1.18,p=0.029;ibd_crohn_epithelial:0.56,p=0.042	False	-0.3627815685608038	-0.7894495491804349	0.0737162362572369	0.8989378106274888															False	False	0.0	19.0
HLA-DRB1	14	5	0	0	0	4	0	Crohn disease;Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis		0.002365559569524981	0.1570585765123967	3.795903637057884	1.295860028935407			t1d_stellate_cell:1.72,p=0.0024;sjogren_gland_epithelial:1.69,p=0.0052;ibd_uc_epithelial:3.8,p=0.0057;t1d_endothelial_cell:1.53,p=0.013;ibd_crohn_epithelial:3.01,p=0.017	False	0.5468677387854282	0.8375223417578668	0.057765674762618	0.8989378106274888															False	True	0.0	19.0
IL23A	17	5	0	0	0	4	0	Crohn disease;Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis		0.0028018239259509346	0.14861988215356836	3.996665621118753	1.9159170263642973			ibd_uc_myeloid:4,p=0.0028;ibd_uc_epithelial:2.74,p=0.011;sjogren_gland_apc:2.22,p=0.015;ibd_crohn_myeloid:2.98,p=0.018;t1d_stellate_cell:1.94,p=0.018	False	0.6573316951945598	0.7609809443861563	0.0916123649390088	0.8989378106274888															False	True	0.0	19.0
IDO1	13	7	0	0	0	4	0	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis		0.0032282660058900892	0.15360036767367524	5.7271363260966694	1.4771151962959084			ibd_crohn_myeloid:5.73,p=0.0032;ibd_uc_myeloid:4.95,p=0.0076;ibd_crohn_epithelial:2.71,p=0.025;ibd_crohn_stromal:3.24,p=0.027;psoriasis_skin_stromal:0.324,p=0.03;sjogren_gland_apc:2.42,p=0.032;ibd_uc_epithelial:3.09,p=0.05	False																			False	False	0.0	19.0
AQR	17	3	0	0	0	3	0	Crohn disease;psoriasis;ulcerative colitis		0.003815421881216176	0.130678199431654	0.6475828844345877	1.8692229629356643			ibd_uc_epithelial:0.648,p=0.0038;ibd_crohn_epithelial:0.541,p=0.012;psoriasis_skin_stromal:0.347,p=0.047	False	0.2576228255837183	0.9051296555333004	0.0459326873416809	0.8734815344479258															True	True	0.0	19.0
CXCL9	15	3	0	0	0	3	0	Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis		0.014567425882850094	0.31106231203730406	3.28140207009713	1.3358761514711461			t1d_stellate_cell:1.47,p=0.015;sjogren_gland_apc:2.6,p=0.025;ibd_uc_myeloid:3.28,p=0.041	False	2.5544176187121583	0.9836621598115608	0.0309913568123503	0.8506970233122761															True	True	0.0	19.0
OLFM4	14	6	0	2	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		3.6329143283003095e-05	0.016210321418572253	5.651583352626967	2.9515327047235234			ibd_uc_epithelial:5.58,p=3.6e-05;ibd_crohn_epithelial:4.68,p=0.00028;t1d_endothelial_cell:5.65,p=0.0023;t1d_acinar_cell:3.05,p=0.015;t1d_ductal_cell:1.45,p=0.027;t1d_stellate_cell:5.2,p=0.031	False																			False	False	0.0	19.0
IL7R	16	4	0	3	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		4.390851964127251e-05	0.029971955507132615	6.766605239117763	3.2381831187499985			ibd_uc_myeloid:6.77,p=4.4e-05;ibd_crohn_myeloid:5.71,p=0.00013;ibd_uc_stromal:4.43,p=0.0014;t1d_stellate_cell:2.44,p=0.027	False	-0.6536992297096775	-0.2443129216912321	0.5724603142052797	0.9431647247323408															False	False	0.0	19.0
TNIP3	11	6	0	2	0	3	0	Crohn disease;psoriasis;ulcerative colitis		0.0001437050124578863	0.05215593795893411	5.368541451916258	2.6096417244895393			ibd_crohn_epithelial:3.35,p=0.00014;ibd_uc_myeloid:5.1,p=0.00036;ibd_crohn_myeloid:4.2,p=0.0022;ibd_uc_epithelial:5.37,p=0.0062;psoriasis_keratinocyte:1.97,p=0.027;ibd_uc_stromal:2.08,p=0.041	False	-2.0847233358346267	-0.7842156370377625	0.0835530313648222	0.8989378106274888															False	False	0.0	19.0
SDC4	17	4	0	1	0	2	0	type 1 diabetes mellitus;ulcerative colitis		5.959585301960283e-05	0.03958978427332659	2.295746705984668	1.367394326119776			t1d_endothelial_cell:2.09,p=6e-05;t1d_beta_cell:1.42,p=0.011;ibd_uc_epithelial:0.602,p=0.036;ibd_uc_myeloid:2.3,p=0.044	False	0.9585668826117236	1.019837229530262	0.0249633235459631	0.8472374898464006															True	True	0.0	19.0
STAT1	17	6	0	0	0	3	0	Crohn disease;psoriasis;ulcerative colitis		0.009735772210675528	0.21232885683559885	2.7739210440591284	1.5970367984750538			ibd_crohn_myeloid:1.73,p=0.0097;psoriasis_skin_apc:2.77,p=0.013;ibd_crohn_epithelial:1.2,p=0.022;psoriasis_skin_stromal:1.32,p=0.038;ibd_crohn_stromal:1.37,p=0.039;ibd_uc_myeloid:0.825,p=0.046	False	0.5378996098681981	0.6835132062150272	0.1363451431707629	0.8989378106274888	3.0	RA;SLE;celiac	0.1334022804084584	0.1650265748367996		datatype_genetic_association;datatype_literature;datatype_rna_expression	1.5356964183101631	0.0178482091550816	1.5178482091550816	0.0	0.0				False	True	3.0	18.57678482091551
ARPC5	17	5	0	2	0	3	0	Crohn disease;psoriasis;ulcerative colitis		0.0002502957948348662	0.05624149469218533	0.91199588320986	2.7685371300054715			ibd_uc_myeloid:0.912,p=0.00025;ibd_crohn_myeloid:0.799,p=0.00047;ibd_uc_stromal:0.539,p=0.0054;psoriasis_skin_stromal:0.735,p=0.018;ibd_crohn_stromal:0.396,p=0.035	False	0.1591591141179691	0.534627675798122	0.2177922488849154	0.8993702893651148							5.58409040624394	2.04204520312197	3.54204520312197	1.0	0.0	MS			False	False	0.0	18.2792045203122
RPL17	14	4	0	2	0	1	0	type 1 diabetes mellitus		8.6965702018404e-05	0.04400440570346118	1.5507708926561383	1.1896421742478442			t1d_endothelial_cell:1.55,p=8.7e-05;t1d_stellate_cell:1.29,p=0.00048;t1d_acinar_cell:1.27,p=0.0015;t1d_ductal_cell:1.2,p=0.0028	False	0.3030373225065492	0.8828965655710417	0.0476747931921886	0.8744776374054363							4.521844751534808	1.5109223757674042	3.010922375767404	1.0	0.0	MS			True	True	0.0	18.22609223757674
TTYH3	17	5	0	2	0	3	0	Crohn disease;psoriasis;ulcerative colitis		5.721484198175509e-05	0.018597067363363806	2.068088033664196	2.4026347479358625			ibd_uc_epithelial:2.07,p=5.7e-05;ibd_crohn_epithelial:1.52,p=0.001;ibd_uc_stromal:1.76,p=0.0025;psoriasis_skin_stromal:0.797,p=0.033;ibd_crohn_stromal:1.35,p=0.043	False	0.3792362363776007	0.5887946841863607	0.1845335127721597	0.8993702893651148							4.232849587204522	1.366424793602261	2.866424793602261	0.0	0.0				False	False	0.0	18.211642479360226
