analysis	disease_name	compartment	gene	module	group	gene_metric	module_metric	n	spearman_r	spearman_p	relationship
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	lysosomal_apc	all_donors	detection_fraction	mean_score	24	0.4417391304347826	0.030686519885684025	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	lysosomal_apc	all_donors	detection_fraction	high_fraction	24	0.33652173913043476	0.10785620119274743	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	lysosomal_apc	case_only	mean_log_norm	mean_score	5	0.39999999999999997	0.5046315754686912	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	lysosomal_apc	case_only	mean_log_norm	high_fraction	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	lysosomal_apc	case_only	detection_fraction	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	lysosomal_apc	case_only	detection_fraction	high_fraction	5	0.8999999999999998	0.03738607346849874	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	24	0.25130434782608696	0.23619938811607963	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	24	0.20869565217391303	0.32775348376704777	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	24	0.10956521739130433	0.610301978528463	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	24	0.047826086956521734	0.8243778236378612	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	24	0.46782608695652167	0.02114836484563233	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	24	0.47478260869565214	0.01906009866736062	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	24	0.3460869565217391	0.09759766185158254	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	24	0.35739130434782607	0.08642975682138672	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	5	0.7999999999999999	0.10408803866182788	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	5	0.8999999999999998	0.03738607346849874	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CLEC16A	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	hla_ii_apc	all_donors	mean_log_norm	mean_score	24	0.6339130434782608	0.0008807081227086979	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	hla_ii_apc	all_donors	mean_log_norm	high_fraction	24	0.6747826086956521	0.0002981865350547613	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	hla_ii_apc	all_donors	detection_fraction	mean_score	24	0.6852173913043478	0.00022013984529677336	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	hla_ii_apc	all_donors	detection_fraction	high_fraction	24	0.7269565217391305	5.727605209993017e-05	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	hla_ii_apc	case_only	mean_log_norm	mean_score	5	0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	hla_ii_apc	case_only	mean_log_norm	high_fraction	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	hla_ii_apc	case_only	detection_fraction	mean_score	5	0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	hla_ii_apc	case_only	detection_fraction	high_fraction	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	ifn_apc	all_donors	mean_log_norm	mean_score	24	0.7773913043478261	7.844157071766402e-06	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	ifn_apc	all_donors	mean_log_norm	high_fraction	24	0.7260869565217389	5.904811763747749e-05	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	ifn_apc	all_donors	detection_fraction	mean_score	24	0.7643478260869565	1.3734509574852232e-05	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	ifn_apc	all_donors	detection_fraction	high_fraction	24	0.6930434782608694	0.0001739207807186814	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	ifn_apc	case_only	mean_log_norm	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	ifn_apc	case_only	mean_log_norm	high_fraction	5	0.6	0.28475697986529386	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	ifn_apc	case_only	detection_fraction	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	ifn_apc	case_only	detection_fraction	high_fraction	5	0.6	0.28475697986529386	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	lysosomal_apc	all_donors	mean_log_norm	mean_score	24	0.5556521739130434	0.0048174010463330865	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	lysosomal_apc	all_donors	mean_log_norm	high_fraction	24	0.5217391304347825	0.008926065916873605	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	lysosomal_apc	all_donors	detection_fraction	mean_score	24	0.6217391304347826	0.0011814091331272827	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	lysosomal_apc	all_donors	detection_fraction	high_fraction	24	0.5495652173913043	0.005406579828666854	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	lysosomal_apc	case_only	mean_log_norm	mean_score	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	lysosomal_apc	case_only	mean_log_norm	high_fraction	5	0.3	0.623837664781073	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	lysosomal_apc	case_only	detection_fraction	mean_score	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	lysosomal_apc	case_only	detection_fraction	high_fraction	5	0.3	0.623837664781073	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	24	0.7086956521739128	0.00010616350972290823	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	24	0.7504347826086956	2.40429140157371e-05	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	24	0.697391304347826	0.0001521007383640891	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	24	0.7034782608695651	0.00012558146221205646	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	24	0.7260869565217389	5.904811763747749e-05	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	24	0.7069565217391304	0.00011232149069224425	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	24	0.7095652173913043	0.00010319687237483682	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	24	0.6765217391304347	0.000283714580791748	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	5	0.8999999999999998	0.03738607346849874	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	5	0.7	0.1881204043741873	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	CTSS	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	5	0.8999999999999998	0.03738607346849874	feedback_like_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	hla_ii_apc	all_donors	mean_log_norm	mean_score	24	0.2843478260869565	0.1780949809531224	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	hla_ii_apc	all_donors	mean_log_norm	high_fraction	24	0.21652173913043476	0.30951989756230047	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	hla_ii_apc	all_donors	detection_fraction	mean_score	24	0.28521739130434776	0.17671396904879355	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	hla_ii_apc	all_donors	detection_fraction	high_fraction	24	0.24434782608695652	0.24985580217173994	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	hla_ii_apc	case_only	mean_log_norm	mean_score	5	-0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	hla_ii_apc	case_only	mean_log_norm	high_fraction	5	-0.49999999999999994	0.3910022189557703	weak_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	hla_ii_apc	case_only	detection_fraction	mean_score	5	0.0	1.0	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	hla_ii_apc	case_only	detection_fraction	high_fraction	5	-0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	ifn_apc	all_donors	mean_log_norm	mean_score	24	0.1026086956521739	0.6332868165639751	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	ifn_apc	all_donors	mean_log_norm	high_fraction	24	0.09913043478260869	0.6449056390307348	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	ifn_apc	all_donors	detection_fraction	mean_score	24	0.15391304347826085	0.4727198668976152	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	ifn_apc	all_donors	detection_fraction	high_fraction	24	0.12956521739130433	0.546239269258583	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	ifn_apc	case_only	mean_log_norm	mean_score	5	-0.7	0.1881204043741873	weak_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	ifn_apc	case_only	mean_log_norm	high_fraction	5	-0.49999999999999994	0.3910022189557703	weak_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	ifn_apc	case_only	detection_fraction	mean_score	5	-0.39999999999999997	0.5046315754686912	weak_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	ifn_apc	case_only	detection_fraction	high_fraction	5	-0.3	0.623837664781073	weak_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	lysosomal_apc	all_donors	mean_log_norm	mean_score	24	0.1469565217391304	0.493193122110666	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	lysosomal_apc	all_donors	mean_log_norm	high_fraction	24	0.05565217391304347	0.7961874995255512	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	lysosomal_apc	all_donors	detection_fraction	mean_score	24	0.32695652173913037	0.11888708485840496	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	lysosomal_apc	all_donors	detection_fraction	high_fraction	24	0.19304347826086957	0.36611583497113975	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	lysosomal_apc	case_only	mean_log_norm	mean_score	5	0.6	0.28475697986529386	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	lysosomal_apc	case_only	mean_log_norm	high_fraction	5	0.49999999999999994	0.3910022189557703	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	lysosomal_apc	case_only	detection_fraction	mean_score	5	0.7999999999999999	0.10408803866182788	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	lysosomal_apc	case_only	detection_fraction	high_fraction	5	0.6	0.28475697986529386	weak_positive
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	24	0.1782608695652174	0.4046292620718749	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	24	0.08434782608695651	0.69516260313585	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	24	0.17043478260869566	0.4258955363074478	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	24	0.09478260869565217	0.6595430787691372	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	5	-0.7	0.1881204043741873	weak_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	5	-0.7	0.1881204043741873	weak_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	5	-0.39999999999999997	0.5046315754686912	weak_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	5	-0.39999999999999997	0.5046315754686912	weak_negative
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	24	0.054782608695652164	0.799308243488264	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	24	0.07913043478260869	0.7132155791016113	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	24	0.22	0.3016203705478415	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	24	0.24434782608695652	0.24985580217173994	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	5	-0.19999999999999998	0.7470600781046621	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	5	-0.09999999999999999	0.8728885715695384	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	5	0.0	1.0	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	PTPN2	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	5	0.19999999999999998	0.7470600781046621	flat
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	RFX5	hla_ii_apc	all_donors	mean_log_norm	mean_score	24	0.5173913043478261	0.009618025861320474	feedback_like_positive
