predictor	predictor_type	n_contexts	n_diseases	diseases	positive_context_fraction	nominal_positive_contexts	combined_fisher_z	combined_p	leave_one_disease_min_z	best_context	best_abs_rho	top_positive_contexts	combined_fdr	predictor_up_nominal_contexts	predictor_up_nominal_diseases	predictor_up_nominal_disease_list	max_case_control_delta_z	gene	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	ms_wm_delta_log2	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	in_lipid_lysosomal_myeloid_neighborhood	existing_prior_flag	retained_positive_disease_count	strict_core_covariate_surviving_disease_count	strict_core_covariate_surviving_analyses	ms_microglia_gene_delta_log2	ms_microglia_gene_hedges_g	ms_microglia_gene_p	ms_microglia_gene_fdr	median_efficient_minus_noneater_lfc	contrast_fdr	screen_call	support_contexts	strong_support_contexts	best_context_geneformer	best_n_disease_cells_with_token	best_cosine_shift_z_vs_random	best_projection_minus_random	wave57_call	ms_microglia_module_delta_log2	ms_microglia_module_p	ms_microglia_module_fdr	highlight	passes_circuit_coupling	passes_disease_up	passes_ms_anchor	passes_perturbation_hint	wave60_call
gene:FBXO6	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6470588235294118	1	1.4426410351490304	0.14912161749211975	0.21762093614776307	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;t1d_stellate_cell:0.8,p=0.2;ibd_crohn_stromal:0.6,p=0.21;ibd_uc_stromal:0.543,p=0.27;psoriasis_keratinocyte:0.5,p=0.67;sjogren_gland_apc:0.433,p=0.24	0.2762252780390943	3	2	Crohn disease;ulcerative colitis	1.5778305191924646	FBXO6	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		-0.3268818328465048	0.467803580504313	0.9239963547089984			False		2.0	0.0		-0.3268818328465048	-0.3149625607508213	0.467803580504313	0.9239963547089984	-0.1869282413480155	0.920009505703422	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:S100A9	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	2	1.4269401445017482	0.15359714821695666	0.25337472766314517	psoriasis_keratinocyte	1.0	psoriasis_keratinocyte:1,p=0;ibd_uc_stromal:0.759,p=0.08;ibd_crohn_stromal:0.6,p=0.21;psoriasis_skin_apc:0.5,p=0.67;psoriasis_skin_stromal:0.5,p=0.67;t1d_beta_cell:0.5,p=0.67	0.2807471053501989	4	3	Crohn disease;psoriasis;ulcerative colitis	1.9292096898161453	S100A9	3.0	0.0	Crohn disease;psoriasis;ulcerative colitis		-1.408029161012294	0.2499891152292659	0.9004758652001262			False		3.0	0.0		-1.408029161012294	-0.4900400516048113	0.2499891152292659	0.9004758652001262	0.4157580073361733	0.920009505703422	UNRESOLVED											True	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:NUP205	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5882352941176471	4	1.4278781369700528	0.15332693747581136	-0.13964298486854287	psoriasis_skin_apc	1.0	t1d_stellate_cell:1,p=0;t1d_endothelial_cell:0.9,p=0.037;sjogren_gland_epithelial:0.836,p=0.0013;t1d_ductal_cell:0.8,p=0.1;sjogren_gland_apc:0.683,p=0.042;psoriasis_keratinocyte:0.5,p=0.67	0.2807471053501989	5	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.416889242985781	NUP205	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.060155073131991	0.6829134822005106	0.961744569860308			False		0.0	0.0		0.060155073131991	0.1723321218892944	0.6829134822005106	0.961744569860308	-0.2252168291757787	0.920009505703422	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:IL23A	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.35294117647058826	0	-1.384133818446847	0.16631748342951236	-1.9241226337747053	psoriasis_keratinocyte	1.0	ibd_uc_stromal:0.638,p=0.17;psoriasis_skin_stromal:0.5,p=0.67;sjogren_gland_epithelial:0.455,p=0.16;ibd_uc_epithelial:0.257,p=0.62;sjogren_gland_apc:0.133,p=0.73;ibd_crohn_epithelial:0.0857,p=0.87	0.30199753570095667	4	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.6416903731579708	IL23A	4.0	0.0	Crohn disease;Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis		0.6573316951945598	0.0916123649390088	0.8989378106274888			False		1.0	0.0		0.6573316951945598	0.7609809443861563	0.0916123649390088	0.8989378106274888	-0.2286980690235188	0.9971256078463696	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:CASP10	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5882352941176471	4	1.3805294470581215	0.16742368944044705	0.7783772376290233	ibd_crohn_stromal	0.942857142857143	ibd_crohn_stromal:0.943,p=0.0048;t1d_endothelial_cell:0.8,p=0.1;t1d_stellate_cell:0.8,p=0.2;ibd_crohn_epithelial:0.771,p=0.072;sjogren_gland_epithelial:0.755,p=0.0073;sjogren_gland_apc:0.733,p=0.025	0.30201920448080644	4	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.6706438271932438	CASP10	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.249366701816033	0.2063174319242694	0.8993702893651148			False		2.0	0.0		0.249366701816033	0.5718727573949167	0.2063174319242694	0.8993702893651148														False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:TYK2	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6470588235294118	4	1.3607770674251853	0.17358415114863424	-0.14657166730784196	psoriasis_skin_apc	1.0	t1d_beta_cell:1,p=0;t1d_endothelial_cell:0.9,p=0.037;ibd_crohn_stromal:0.829,p=0.042;sjogren_gland_epithelial:0.655,p=0.029;t1d_stellate_cell:0.6,p=0.4;t1d_ductal_cell:0.6,p=0.28	0.31109886829235744	2	1	psoriasis	1.5847116578795426	TYK2	2.0	0.0	psoriasis;type 1 diabetes mellitus		-0.0976695299908261	0.5321339034622258	0.9357323188472788			False		1.0	0.0		-0.0976695299908261	-0.2741423175201401	0.5321339034622258	0.9357323188472788	-0.2736605542448057	1.0	UNRESOLVED											False	False	False	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:PDE4D	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6470588235294118	3	1.322643499483106	0.1859539611292702	0.7546412074663267	ibd_uc_myeloid	0.8285714285714287	ibd_uc_myeloid:0.829,p=0.042;ibd_uc_epithelial:0.714,p=0.11;t1d_stellate_cell:0.6,p=0.4;sjogren_gland_stromal:0.588,p=0.074;sjogren_gland_epithelial:0.582,p=0.06;psoriasis_skin_apc:0.5,p=0.67	0.3311180211076037	4	3	Crohn disease;psoriasis;ulcerative colitis	1.6788404499578757	PDE4D	3.0	0.0	Crohn disease;psoriasis;ulcerative colitis		0.0249633764705032	0.9730170701178064	0.9978591419243252			False		2.0	0.0		0.0249633764705032	0.014613541028234	0.9730170701178064	0.9978591419243252	-0.1750459418473595	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:CFP	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	2	1.3089273413448297	0.19055896406621742	0.1316538151565425	psoriasis_skin_stromal	1.0	psoriasis_skin_stromal:1,p=0;ibd_uc_epithelial:0.845,p=0.034;ibd_crohn_stromal:0.6,p=0.21;psoriasis_keratinocyte:0.5,p=0.67;psoriasis_skin_apc:0.5,p=0.67;t1d_beta_cell:0.5,p=0.67	0.33656647125463357	4	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.600619630356502	CFP	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-2.298076006660539	0.0364971261630132	0.8506970233122761			False		3.0	0.0		-2.298076006660539	-0.9540224311735472	0.0364971261630132	0.8506970233122761	-0.6069853004447778	0.920009505703422	UNRESOLVED											False	False	True	True	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:CTSS	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6470588235294118	4	1.3014461848963945	0.1931057736444901	0.5520007111158506	psoriasis_keratinocyte	1.0	t1d_beta_cell:1,p=0;ibd_uc_stromal:0.829,p=0.042;ibd_crohn_epithelial:0.771,p=0.072;sjogren_gland_apc:0.7,p=0.036;ibd_crohn_myeloid:0.543,p=0.27;psoriasis_skin_apc:0.5,p=0.67	0.33656647125463357	5	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	2.0665942500521504	CTSS	1.0	0.0	type 1 diabetes mellitus		0.189873422640673	0.1407159118865243	0.8989378106274888	1.0	celiac	True		2.0	0.0		0.189873422640673	0.6388917205212462	0.1407159118865243	0.8989378106274888	-0.0519872568312869	1.0	UNRESOLVED	2.0	0.0	IBD_epithelial	5.0	0.1621527569276867	0.0175914263106985	NO_GO_MODEL_SCREEN				False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:SAA1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.35294117647058826	0	-1.299152630798505	0.19389155409234327	-1.5439678627836224	psoriasis_keratinocyte	1.0	ibd_uc_stromal:0.507,p=0.3;psoriasis_skin_apc:0.5,p=0.67;psoriasis_skin_stromal:0.5,p=0.67;sjogren_gland_epithelial:0.445,p=0.17;ibd_crohn_myeloid:0.213,p=0.69;ibd_crohn_stromal:0.203,p=0.7	0.33656647125463357	3	3	Crohn disease;Sjogren syndrome;ulcerative colitis	1.563471919941143	SAA1	4.0	0.0	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis							False		1.0	0.0						0.3879955833673697	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:REG1A	gene	12	4	Crohn disease;Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis	0.16666666666666666	0	-1.3050005608523891	0.1918926568108742	-1.4923252348400635	t1d_endothelial_cell	0.8999999999999998	ibd_uc_myeloid:0.232,p=0.66;ibd_uc_epithelial:0.2,p=0.7	0.33656647125463357	6	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.4794913873096949	REG1A	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis							False		2.0	1.0	t1d_ductal_cell:type 1 diabetes mellitus;t1d_endothelial_cell:type 1 diabetes mellitus																		False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:IFT43	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	3	1.2818070234135712	0.19991034981695666	0.6287835741412491	psoriasis_skin_apc	1.0	psoriasis_skin_apc:1,p=0;t1d_endothelial_cell:0.9,p=0.037;ibd_crohn_epithelial:0.714,p=0.11;t1d_ductal_cell:0.7,p=0.19;ibd_crohn_stromal:0.657,p=0.16;sjogren_gland_epithelial:0.6,p=0.051	0.34258526909680015	3	2	psoriasis;ulcerative colitis	1.7779346752541723	IFT43	4.0	0.0	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis		0.1897444533074441	0.4658323993028715	0.9239963547089984			False		1.0	0.0		0.1897444533074441	0.3083516120251293	0.4658323993028715	0.9239963547089984	-0.398110181075315	0.9965506589785832	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:C15ORF48	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6470588235294118	1	1.278473116301282	0.20108265794812186	-0.1700618671304147	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;ibd_crohn_epithelial:0.657,p=0.16;t1d_stellate_cell:0.6,p=0.4;t1d_endothelial_cell:0.6,p=0.28;psoriasis_skin_stromal:0.5,p=0.67;sjogren_gland_apc:0.5,p=0.17	0.34258526909680015	3	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.7257916893698102	C15ORF48	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		1.223015588579818	0.0037534871126623	0.8344760564031432			False		3.0	0.0																			True	False	True	True	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:TIMP1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.47058823529411764	1	1.2818425302250829	0.1998978914079167	0.4474547458231397	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;sjogren_gland_epithelial:0.518,p=0.1;psoriasis_keratinocyte:0.5,p=0.67;psoriasis_skin_apc:0.5,p=0.67;psoriasis_skin_stromal:0.5,p=0.67;t1d_ductal_cell:0.5,p=0.39	0.34258526909680015	8	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.7455507079516972	TIMP1	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.5836919250703687	0.415232450290228	0.9185195974256102			False		3.0	1.0	ibd_uc_stromal:ulcerative colitis	-0.5836919250703687	-0.3612520416741595	0.415232450290228	0.9185195974256102	-0.5371018357666065	0.9965506589785832	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:STAT1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5882352941176471	2	1.2728017139003527	0.20308841286045376	0.702924206818999	sjogren_gland_apc	0.9166666666666666	sjogren_gland_apc:0.917,p=0.00051;ibd_crohn_epithelial:0.771,p=0.072;ibd_uc_stromal:0.714,p=0.11;t1d_ductal_cell:0.7,p=0.19;t1d_stellate_cell:0.6,p=0.4;t1d_beta_cell:0.5,p=0.67	0.3429299286608181	6	3	Crohn disease;psoriasis;ulcerative colitis	1.6634610070223808	STAT1	3.0	0.0	Crohn disease;psoriasis;ulcerative colitis		0.5378996098681981	0.1363451431707629	0.8989378106274888	3.0	RA;SLE;celiac	False		2.0	0.0		0.5378996098681981	0.6835132062150272	0.1363451431707629	0.8989378106274888	0.3194300436646786	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:CD274	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.4117647058823529	0	-1.27088389231816	0.20376995761005134	-1.8794485910900565	psoriasis_keratinocyte	1.0	ibd_uc_stromal:0.543,p=0.27;t1d_beta_cell:0.5,p=0.67;ibd_crohn_stromal:0.486,p=0.33;sjogren_gland_apc:0.267,p=0.49;sjogren_gland_epithelial:0.101,p=0.77;t1d_ductal_cell:0.1,p=0.87	0.3429299286608181	4	3	Crohn disease;Sjogren syndrome;psoriasis	1.6260541504861623	CD274	4.0	0.0	Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis		0.3544765521359103	0.3282160655447695	0.9136659261486608			False		2.0	0.0		0.3544765521359103	0.4144473827339546	0.3282160655447695	0.9136659261486608	0.3307475199272691	0.9965506589785832	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:BICD1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.35294117647058826	0	-1.2567920089569466	0.2088289604167095	-2.2141778029169243	psoriasis_keratinocyte	1.0	ibd_uc_stromal:0.543,p=0.27;ibd_uc_myeloid:0.429,p=0.4;sjogren_gland_epithelial:0.418,p=0.2;sjogren_gland_stromal:0.406,p=0.24;sjogren_gland_apc:0.254,p=0.51;ibd_uc_epithelial:0.029,p=0.96	0.34931389742431407	4	3	Crohn disease;psoriasis;ulcerative colitis	1.7525828962991152	BICD1	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.1223308019576796	0.8499182945895195	0.9769977513666154			False		1.0	0.0		-0.1223308019576796	-0.0823453274009245	0.8499182945895195	0.9769977513666154														False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:APOC1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.4117647058823529	2	1.2424806117801106	0.21405928956614995	0.38361739083119184	psoriasis_skin_stromal	1.0	psoriasis_skin_stromal:1,p=0;sjogren_gland_epithelial:0.655,p=0.029;ibd_crohn_epithelial:0.6,p=0.21;t1d_acinar_cell:0.6,p=0.28;ibd_crohn_myeloid:0.314,p=0.54;sjogren_gland_stromal:0.2,p=0.58	0.35590580674853844	4	3	Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis	1.6341791459744968	APOC1	3.0	1.0	Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis	ulcerative colitis	0.8063088065414767	0.0333487255864159	0.8506970233122761			True		0.0	0.0		0.8063088065414767	0.960873317311374	0.0333487255864159	0.8506970233122761	0.2597261081403473	1.0	UNRESOLVED											False	False	True	True	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:IL7R	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.29411764705882354	1	-1.1985984440814725	0.23068412349237388	-1.791973288111584	psoriasis_skin_apc	1.0	sjogren_gland_apc:0.6,p=0.088;psoriasis_skin_stromal:0.5,p=0.67;t1d_stellate_cell:0.4,p=0.6;ibd_crohn_stromal:0.0857,p=0.87;sjogren_gland_stromal:0.0552,p=0.88	0.3812504076879951	4	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.8356683088344141	IL7R	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		-0.6536992297096775	0.5724603142052797	0.9431647247323408			False		2.0	1.0	ibd_uc_stromal:ulcerative colitis	-0.6536992297096775	-0.2443129216912321	0.5724603142052797	0.9431647247323408	-0.1553618289551992	1.0	UNRESOLVED	1.0	1.0	ra_myeloid_dendritic	12.0	0.5289555289406979	0.0317525753667318	REOPEN_MODEL_SUPPORTED_INTERVENTION_FIRST				False	False	True	False	True	NO_GO_CIRCUIT_COUPLING_PIVOT
hif_nampt_metabolic	module	18	6	Crohn disease;Sjogren syndrome;psoriasis;rheumatoid arthritis;type 1 diabetes mellitus;ulcerative colitis	0.7777777777777778	1	1.177764166570524	0.23889063786704745	0.8245692707802812	ibd_uc_stromal	0.7142857142857143	ibd_uc_stromal:0.714,p=0.11;t1d_endothelial_cell:0.7,p=0.19;sjogren_gland_epithelial:0.691,p=0.019;psoriasis_skin_apc:0.5,p=0.67;psoriasis_skin_stromal:0.5,p=0.67;t1d_beta_cell:0.5,p=0.67	0.39246319078157793	6	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.553412749265953																														-0.2048376541808966	0.4011326666336653	0.4679881110726095	True	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:ACSL3	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	4	1.163192598192969	0.24475136897223926	0.44963329932367535	psoriasis_keratinocyte	1.0	ibd_uc_stromal:0.943,p=0.0048;ibd_crohn_epithelial:0.829,p=0.042;t1d_ductal_cell:0.8,p=0.1;t1d_stellate_cell:0.8,p=0.2;sjogren_gland_epithelial:0.736,p=0.0098;sjogren_gland_apc:0.733,p=0.025	0.39971229488957416	6	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.4995562051405387	ACSL3	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.2210563122194138	0.2754311664874719	0.9049965616313804			True		2.0	1.0	ibd_crohn_stromal:Crohn disease	0.2210563122194138	0.4772641853565081	0.2754311664874719	0.9049965616313804	0.0297625214921997	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
osmr_signal_response	module	18	6	Crohn disease;Sjogren syndrome;psoriasis;rheumatoid arthritis;type 1 diabetes mellitus;ulcerative colitis	0.7777777777777778	0	1.1301832695361207	0.2583990079896341	0.9555144927168452	ibd_uc_stromal	0.7142857142857143	ibd_uc_stromal:0.714,p=0.11;t1d_ductal_cell:0.7,p=0.19;sjogren_gland_epithelial:0.518,p=0.1;psoriasis_skin_apc:0.5,p=0.67;psoriasis_skin_stromal:0.5,p=0.67;t1d_beta_cell:0.5,p=0.67	0.41224350407594806	7	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	2.0073700332341238																																	True	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:FAM136A	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	2	1.1316101241479581	0.2577983818182171	0.05260559988114955	psoriasis_skin_stromal	1.0	t1d_beta_cell:1,p=0;sjogren_gland_epithelial:0.718,p=0.013;t1d_stellate_cell:0.6,p=0.4;t1d_ductal_cell:0.6,p=0.28;sjogren_gland_apc:0.533,p=0.14;psoriasis_keratinocyte:0.5,p=0.67	0.41224350407594806	3	2	psoriasis;ulcerative colitis	1.5981502107580177	FAM136A	5.0	0.0	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.3296785879844943	0.3541914497691751	0.9141270983319502			False		0.0	0.0		-0.3296785879844943	-0.4148211854848093	0.3541914497691751	0.9141270983319502	0.3194560014326696	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:SMCO4	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5882352941176471	0	-1.1403256619966482	0.25415065044837837	-1.899911458538817	psoriasis_keratinocyte	1.0	t1d_stellate_cell:0.8,p=0.2;t1d_acinar_cell:0.6,p=0.28;t1d_beta_cell:0.5,p=0.67;t1d_ductal_cell:0.5,p=0.39;ibd_uc_stromal:0.486,p=0.33;sjogren_gland_epithelial:0.445,p=0.17	0.41224350407594806	5	3	Crohn disease;psoriasis;ulcerative colitis	1.655686456451431	SMCO4	4.0	0.0	Crohn disease;Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis		-0.9152482067315876	0.3027646120706504	0.9075477698307116			False		3.0	0.0		-0.9152482067315876	-0.4764144243364233	0.3027646120706504	0.9075477698307116	-0.6673590505674482	0.920009505703422	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:TBXAS1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5882352941176471	2	1.133479049089647	0.2570131345063016	0.3339873904209627	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;ibd_uc_myeloid:0.771,p=0.072;psoriasis_skin_apc:0.5,p=0.67;psoriasis_skin_stromal:0.5,p=0.67;ibd_crohn_myeloid:0.371,p=0.47;sjogren_gland_epithelial:0.236,p=0.48	0.41224350407594806	3	2	psoriasis;ulcerative colitis	1.7497795219132026	TBXAS1	2.0	0.0	psoriasis;ulcerative colitis		-0.178349416841506	0.5543349188590714	0.9394407560829112			True		0.0	0.0		-0.178349416841506	-0.2657014736698201	0.5543349188590714	0.9394407560829112	-0.0700339792527937	1.0	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:TNFAIP6	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.5294117647058824	3	1.1200965927298467	0.2626726024509033	-1.3901991825969524	psoriasis_keratinocyte	1.0	t1d_beta_cell:1,p=0;t1d_stellate_cell:1,p=0;t1d_ductal_cell:0.9,p=0.037;psoriasis_skin_apc:0.5,p=0.67;psoriasis_skin_stromal:0.5,p=0.67;t1d_endothelial_cell:0.5,p=0.39	0.4166530935428121	5	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.636510780650641	TNFAIP6	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		-0.6980912191112327	0.5494413787465382	0.9390010612097776			False		2.0	0.0		-0.6980912191112327	-0.2530911597615545	0.5494413787465382	0.9390010612097776	-1.0005523239365377	0.920009505703422	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:CD44	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.4117647058823529	1	-1.0949779219790845	0.2735263090206025	-2.0411594634814074	psoriasis_keratinocyte	1.0	sjogren_gland_epithelial:0.691,p=0.019;psoriasis_skin_stromal:0.5,p=0.67;t1d_beta_cell:0.5,p=0.67;sjogren_gland_apc:0.267,p=0.49;ibd_uc_stromal:0.0857,p=0.87;sjogren_gland_stromal:0.0667,p=0.85	0.43139006451249307	3	2	Crohn disease;ulcerative colitis	1.4608454178935364	CD44	2.0	1.0	Crohn disease;ulcerative colitis	ulcerative colitis	1.3446537852001974	0.0331669831445104	0.8506970233122761			True		2.0	0.0		1.3446537852001974	0.9541987285932504	0.0331669831445104	0.8506970233122761	0.1973187477149914	1.0	UNRESOLVED											False	False	True	True	False	NO_GO_CIRCUIT_COUPLING_PIVOT
gene:CARD10	gene	15	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6666666666666666	1	1.076938037631816	0.28150794831169834	0.7030910835439225	psoriasis_skin_apc	0.8660254037844387	sjogren_gland_epithelial:0.818,p=0.0021;t1d_stellate_cell:0.738,p=0.26;ibd_crohn_stromal:0.714,p=0.11;t1d_endothelial_cell:0.7,p=0.19;t1d_ductal_cell:0.6,p=0.28;psoriasis_keratinocyte:0.5,p=0.67	0.4364954704158918	3	3	Crohn disease;psoriasis;ulcerative colitis	1.5538913675786628	CARD10	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.0547600261905163	0.9549672277146972	0.995447887770418			False		0.0	0.0		0.0547600261905163	0.0240467150510178	0.9549672277146972	0.995447887770418	-0.3366222226780078	0.920009505703422	UNRESOLVED											False	False	True	False	False	NO_GO_CIRCUIT_COUPLING_PIVOT
