seed	design	n_per_outcome_group_per_compartment	n_unique_subjects	n_samples	interaction_effect_sd	paired_residual_correlation	composition_imbalance	composition_reliability	alpha	analysis_route	n_simulated_cohorts	n_valid_fits	valid_fit_rate	conclusive_count	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	median_interaction_estimate	median_interaction_se	maximum_design_condition
54911	paired	15	30	60	0.0	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	16	0.064	0.039774745277095874	0.10142149188293179	-0.02490618446577726	0.3099809928763493	6.854101966249684
54911	paired	15	30	60	0.0	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	15	0.06	0.036694410839108495	0.09662289271688271	0.018873330324015947	0.270398608937611	13.021956785345516
54911	unpaired	15	60	60	0.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	16	0.064	0.039774745277095874	0.10142149188293179	0.005862643338946233	0.599336976389498	46.97871376374783
54911	unpaired	15	60	60	0.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	13	0.052	0.030637655164191247	0.08692178118372709	0.045321564001301745	0.5496255734006482	75.19884853734797
54911	paired	15	30	60	0.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	16	0.064	0.039774745277095874	0.10142149188293179	0.3429984499071811	0.5550153639197801	6.854101966249684
54911	paired	15	30	60	0.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	0.04826546088524919	0.52619873299977	14.53124651184948
54911	paired	15	30	60	0.0	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	26	0.104	0.07196523249243102	0.14802034070796105	0.29033936000976457	0.4236482477385479	6.854101966249684
54911	paired	15	30	60	0.0	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	0.023848028691663914	0.37867703829540905	15.911247406665154
54911	paired	15	30	60	0.0	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	34	0.136	0.09898127060322204	0.18403577142946165	0.30221547360515627	0.3135236964182836	6.854101966249684
54911	paired	15	30	60	0.0	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	13	0.052	0.030637655164191247	0.08692178118372709	0.026862924211644393	0.24270348723468507	12.962285852312935
54911	unpaired	15	60	60	0.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	24	0.096	0.06536188077872192	0.1388658252135973	0.3201517084839478	0.5981556850150707	46.97871376374783
54911	unpaired	15	60	60	0.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	11	0.044	0.02474379816749356	0.07705777097235189	0.03276973540160733	0.5295279427083499	82.27548107774462
54911	paired	15	30	60	0.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	14	0.056	0.03364764921901088	0.0917907207329439	0.24322696084592588	0.5618584922577115	6.854101966249684
54911	paired	15	30	60	0.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	0.11987798193103597	0.5572614034610694	15.46137698876145
54911	paired	15	30	60	0.0	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	25	0.1	0.06865492898829106	0.14345171060806458	0.25170790811280686	0.42539336712448916	6.854101966249684
54911	paired	15	30	60	0.0	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	27	0.108	0.07529194840055528	0.15257255840387324	0.10460808241032588	0.411138371890413	14.934465950456824
54911	paired	15	30	60	0.0	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	37	0.148	0.10931982398325646	0.1973340188615365	0.32908454742195775	0.3170183690539137	6.854101966249684
54911	paired	15	30	60	0.0	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	26	0.104	0.07196523249243102	0.14802034070796105	0.15965233832539016	0.28644067908513937	16.871102800132675
54911	unpaired	15	60	60	0.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	19	0.076	0.04919164066173632	0.11564139731040066	0.2365511758180589	0.5944556811649844	46.97871376374783
54911	unpaired	15	60	60	0.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	13	0.052	0.030637655164191247	0.08692178118372709	0.04764225423453183	0.5558704891948978	75.71112178755429
54911	paired	15	30	60	0.4	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	32	0.128	0.09214693307442182	0.17511224175018894	0.43571161402626146	0.5432108478797747	6.854101966249684
54911	paired	15	30	60	0.4	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	29	0.116	0.08199160692455615	0.16163076708794527	0.4261895521661712	0.5126103843177668	10.733133199078972
54911	paired	15	30	60	0.4	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	38	0.152	0.11278766728175409	0.20174510916707533	0.4082991724697914	0.4298757057246767	6.854101966249684
54911	paired	15	30	60	0.4	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	44	0.176	0.13379976146744743	0.22800661660560062	0.3915717719065254	0.3654002233908671	9.984513142184829
54911	paired	15	30	60	0.4	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	52	0.208	0.16229381886263317	0.26254402804270643	0.3994257126796893	0.3185572094213266	6.854101966249684
54911	paired	15	30	60	0.4	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	93	0.372	0.3144464487445396	0.4334276759262941	0.41762038982922545	0.23440036880546827	10.663046956796776
54911	unpaired	15	60	60	0.4	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	28	0.112	0.07863430779240635	0.1571091326160586	0.44932367043490967	0.5917930214952261	46.97871376374783
54911	unpaired	15	60	60	0.4	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	29	0.116	0.08199160692455615	0.16163076708794527	0.4089024570713728	0.5223376500866332	80.93195618789181
54911	paired	15	30	60	0.4	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	32	0.128	0.09214693307442182	0.17511224175018894	0.4296408643226404	0.5573484923696759	6.854101966249684
54911	paired	15	30	60	0.4	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	31	0.124	0.08874849146643424	0.17063174975414006	0.43162219130395185	0.5482968447486383	17.10034371183489
54911	paired	15	30	60	0.4	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	41	0.164	0.12325149320629131	0.21491808405464746	0.3876799852638665	0.42120787311466	6.854101966249684
54911	paired	15	30	60	0.4	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	51	0.204	0.15870525412410838	0.2582536591771948	0.39066213057963206	0.39849710622250334	14.97604596422477
54911	paired	15	30	60	0.4	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	48	0.192	0.14798411102572986	0.245338001463464	0.4092745625797159	0.31280421618228016	6.854101966249684
54911	paired	15	30	60	0.4	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	73	0.292	0.23912535589430275	0.3511700966958021	0.39614506326039045	0.2793913912506081	14.295766595320467
54911	unpaired	15	60	60	0.4	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	21	0.084	0.05559603876664466	0.12499486641356522	0.32225815212402587	0.5912944022521625	46.97871376374783
54911	unpaired	15	60	60	0.4	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	23	0.092	0.06208701511330671	0.13426175727497602	0.31825726404321725	0.5462824824540542	74.76951769769683
54911	paired	15	30	60	0.4	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	64	0.256	0.20587818222534185	0.3135068679284351	0.7589099125895062	0.5508090783577202	6.854101966249684
54911	paired	15	30	60	0.4	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	33	0.132	0.09555801652382931	0.1795800919048179	0.4722968795671525	0.5306393887005564	15.949967090825902
54911	paired	15	30	60	0.4	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	87	0.348	0.29165747573175427	0.40894304731486075	0.7074187080247514	0.4240296551171254	6.854101966249684
54911	paired	15	30	60	0.4	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	46	0.184	0.14087551749687086	0.23668872778425012	0.40247307407810995	0.37837574136966867	19.963051898658463
54911	paired	15	30	60	0.4	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	146	0.584	0.5220809648361122	0.643376640848653	0.7158692896753651	0.30972865965846486	6.854101966249684
54911	paired	15	30	60	0.4	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	99	0.396	0.33738981084356817	0.4577579154514842	0.4068956653663756	0.238350722996635	13.992438935189323
54911	unpaired	15	60	60	0.4	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	45	0.18	0.13733343230144174	0.23235187937564278	0.7379425309727835	0.5983677069392355	46.97871376374783
54911	unpaired	15	60	60	0.4	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	34	0.136	0.09898127060322204	0.18403577142946165	0.43920053286225696	0.5466926260558651	76.26336589969779
54911	paired	15	30	60	0.4	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	61	0.244	0.19489716930255266	0.3008510800391149	0.6917650486350417	0.5565631455072916	6.854101966249684
54911	paired	15	30	60	0.4	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	46	0.184	0.14087551749687086	0.23668872778425012	0.5798498158582115	0.5493829456585831	15.022385929192971
54911	paired	15	30	60	0.4	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	84	0.336	0.2803229470521072	0.39664077518239854	0.6909752689358424	0.42505018835184094	6.854101966249684
54911	paired	15	30	60	0.4	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	60	0.24	0.19124884041749646	0.2966204753201347	0.5333996455216969	0.40495711180981675	19.2799437203468
54911	paired	15	30	60	0.4	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	138	0.552	0.4900328126787554	0.6123933241737185	0.7140116451847645	0.3188952027848365	6.854101966249684
54911	paired	15	30	60	0.4	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	115	0.46	0.39929074952609617	0.5219199144335394	0.5649592743639391	0.2869758937890217	20.113005992288773
54911	unpaired	15	60	60	0.4	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	49	0.196	0.1515502357896319	0.24965081030359842	0.5867597618557737	0.5936213254458731	46.97871376374783
54911	unpaired	15	60	60	0.4	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	32	0.128	0.09214693307442182	0.17511224175018894	0.4048110554538589	0.5581463219211062	75.13837033303162
54911	paired	15	30	60	0.7	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	60	0.24	0.19124884041749646	0.2966204753201347	0.7300090574525764	0.561838718928763	6.854101966249684
54911	paired	15	30	60	0.7	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	61	0.244	0.19489716930255266	0.3008510800391149	0.7284464057367803	0.5254102471062863	14.635727087745462
54911	paired	15	30	60	0.7	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	83	0.332	0.2765538920259372	0.39253089660453205	0.7081649492791862	0.42144049130004674	6.854101966249684
54911	paired	15	30	60	0.7	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	118	0.472	0.4110100538102362	0.5338374109615085	0.7274689553015578	0.36557393048562425	12.190844505283202
54911	paired	15	30	60	0.7	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	132	0.528	0.4661625890384914	0.5889899461897637	0.6918470545763344	0.31549834607867555	6.854101966249684
54911	paired	15	30	60	0.7	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	200	0.8	0.7460440266329055	0.8448759936698279	0.6961655561845855	0.2297809288452855	16.02255585848534
54911	unpaired	15	60	60	0.7	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	58	0.232	0.18397079678847128	0.288140651741087	0.702787387576995	0.6038981502813439	46.97871376374783
54911	unpaired	15	60	60	0.7	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	68	0.272	0.22060022692686898	0.33030055764305366	0.7126622051057913	0.5241877690509933	76.09186450127427
54911	paired	15	30	60	0.7	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	63	0.252	0.2022119351253892	0.3092941814243512	0.673088281090011	0.5492222719500557	6.854101966249684
54911	paired	15	30	60	0.7	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	63	0.252	0.2022119351253892	0.3092941814243512	0.6803427129708451	0.5406533611588167	14.007929128559944
54911	paired	15	30	60	0.7	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	83	0.332	0.2765538920259372	0.39253089660453205	0.6720328199215566	0.4250816018581056	6.854101966249684
54911	paired	15	30	60	0.7	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	94	0.376	0.31825978130242794	0.4374932769724422	0.67508349869005	0.40417476465728336	15.24501146757244
54911	paired	15	30	60	0.7	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	145	0.58	0.5180609451155799	0.639517726965149	0.7200900604771947	0.31246183265653815	6.854101966249684
54911	paired	15	30	60	0.7	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	175	0.7	0.6405184593182177	0.7534282208836044	0.7247605643961106	0.2800641427031299	14.464757588006217
54911	unpaired	15	60	60	0.7	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	54	0.216	0.16949229589420706	0.2711034182192054	0.7166313174165215	0.5986267718199844	46.97871376374783
54911	unpaired	15	60	60	0.7	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	62	0.248	0.19855156651487427	0.3050756164308297	0.7246726201748572	0.5562083037508734	68.20257554116056
54911	paired	15	30	60	0.7	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	99	0.396	0.33738981084356817	0.4577579154514842	1.0044899873518927	0.5492330708572394	6.854101966249684
54911	paired	15	30	60	0.7	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	73	0.292	0.23912535589430275	0.3511700966958021	0.7270862731859385	0.5373245293332009	15.172454091214297
54911	paired	15	30	60	0.7	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	152	0.608	0.5462866446092448	0.6664445626997392	0.9689145367069567	0.4220023449965601	6.854101966249684
54911	paired	15	30	60	0.7	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	100	0.4	0.34122832313654916	0.4617983367625397	0.697055390449326	0.3738915217888846	12.255305247229558
54911	paired	15	30	60	0.7	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	213	0.852	0.8026659811384634	0.8906801760167434	0.9911396115147355	0.30963038049457664	6.854101966249684
54911	paired	15	30	60	0.7	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	213	0.852	0.8026659811384634	0.8906801760167434	0.7220690039767794	0.24163606633848628	15.262377347484001
54911	unpaired	15	60	60	0.7	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	100	0.4	0.34122832313654916	0.4617983367625397	0.9817092269573217	0.596040419429376	46.97871376374783
54911	unpaired	15	60	60	0.7	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	73	0.292	0.23912535589430275	0.3511700966958021	0.7606574131613928	0.5381186461140328	71.77909992156482
54911	paired	15	30	60	0.7	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	110	0.44	0.37983697819773843	0.5019790177417148	1.0716314352487522	0.5567450317623702	6.854101966249684
54911	paired	15	30	60	0.7	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	84	0.336	0.2803229470521072	0.39664077518239854	0.9022246340532931	0.5519406553846031	15.170392323738934
54911	paired	15	30	60	0.7	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	161	0.644	0.5828778691896869	0.7007637405556252	1.0130170940807657	0.42317396077205316	6.854101966249684
54911	paired	15	30	60	0.7	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	138	0.552	0.4900328126787554	0.6123933241737185	0.8958815813787232	0.40414451024789055	13.057006281738374
54911	paired	15	30	60	0.7	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	213	0.852	0.8026659811384634	0.8906801760167434	0.9825598853041524	0.31755568369312026	6.854101966249684
54911	paired	15	30	60	0.7	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	198	0.792	0.7374559719572936	0.8377061811373668	0.880444833540567	0.28684388082365875	13.765269984741382
54911	unpaired	15	60	60	0.7	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	96	0.384	0.325899194520949	0.4456117309619941	1.0091904276989532	0.5972716774467879	46.97871376374783
54911	unpaired	15	60	60	0.7	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	75	0.3	0.2465717791163956	0.3594815406817822	0.8079492094294702	0.56531984816613	77.79615953386606
54911	paired	15	30	60	1.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	95	0.38	0.3220773718978933	0.4415546199810133	0.9286751988955205	0.5511872065651184	6.854101966249684
54911	paired	15	30	60	1.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	109	0.436	0.3759580654118184	0.49797899692359837	0.9675188257091674	0.5150998110281031	13.147550805652063
54911	paired	15	30	60	1.0	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	156	0.624	0.5625067230275577	0.681740218697572	0.9935988947606902	0.41709496828152237	6.854101966249684
54911	paired	15	30	60	1.0	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	186	0.744	0.6864931320715649	0.7941218177746582	0.9918436313771418	0.3725517364318929	11.27945366911414
54911	paired	15	30	60	1.0	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	214	0.856	0.8070876594372886	0.8941374313219549	0.9847369926372287	0.31297187592364795	6.854101966249684
54911	paired	15	30	60	1.0	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	244	0.976	0.9486378761864735	0.9889552226938632	0.9769711178767797	0.23441795842789226	10.623812713755067
54911	unpaired	15	60	60	1.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	97	0.388	0.3297252242653439	0.44966463482163566	1.0620192488438072	0.5972250338223963	46.97871376374783
54911	unpaired	15	60	60	1.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	111	0.444	0.383719851999915	0.5059750775435747	0.9758982192266294	0.5254317004572335	71.053759233314
54911	paired	15	30	60	1.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	85	0.34	0.2840965884370376	0.4007460674015046	0.8817473061598483	0.5525312989200201	6.854101966249684
54911	paired	15	30	60	1.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	92	0.368	0.3106374013678842	0.42935778969891303	0.8736268987642518	0.5385323092250416	13.118416314868417
54911	paired	15	30	60	1.0	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	155	0.62	0.5584453800189866	0.6779226281021067	1.0132962001886308	0.42343978385189196	6.854101966249684
54911	paired	15	30	60	1.0	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	163	0.652	0.5910569526851392	0.7083425242682457	1.0200153466212802	0.3961049605244441	14.42891508518335
54911	paired	15	30	60	1.0	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	208	0.832	0.7807100422284562	0.8732414469065685	1.0087566348560977	0.313047689923813	6.854101966249684
54911	paired	15	30	60	1.0	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	228	0.912	0.8703615171695354	0.9411686440462184	0.989994971113505	0.2806907150295473	13.353483284079932
54911	unpaired	15	60	60	1.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	91	0.364	0.3068326674814388	0.425283589981322	1.0195651549778573	0.6040546108773308	46.97871376374783
54911	unpaired	15	60	60	1.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	107	0.428	0.3682121709415855	0.4899670241857584	0.9564420202166164	0.5526309500880503	64.69102218948049
54911	paired	15	30	60	1.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	139	0.556	0.49402492245642526	0.616280148000085	1.2633901985590654	0.5601493464127273	6.854101966249684
54911	paired	15	30	60	1.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	93	0.372	0.3144464487445396	0.4334276759262941	0.9408309250601872	0.5399700214562257	14.01175861879942
54911	paired	15	30	60	1.0	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	207	0.828	0.7763472799248405	0.8697252756061478	1.3317094384136112	0.4284954669472838	6.854101966249684
54911	paired	15	30	60	1.0	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	184	0.736	0.6780850417789055	0.7867720408592447	1.0450265126415732	0.38391712385054	17.23326976238212
54911	paired	15	30	60	1.0	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.2908662410913496	0.31719446428590303	6.854101966249684
54911	paired	15	30	60	1.0	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	247	0.988	0.9653192195729803	0.9959106801194657	1.0268096939183207	0.242359275617005	11.863898913682508
54911	unpaired	15	60	60	1.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	145	0.58	0.5180609451155799	0.639517726965149	1.359799850524697	0.6011070068298165	46.97871376374783
54911	unpaired	15	60	60	1.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	98	0.392	0.3335554373002608	0.4537133553907552	0.9708286949723157	0.5409956707791768	82.43937897888743
54911	paired	15	30	60	1.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	149	0.596	0.5341653599169152	0.6549290465799593	1.2675458184135622	0.5490204490823489	6.854101966249684
54911	paired	15	30	60	1.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	124	0.496	0.4345537335304875	0.557567332865476	1.107157378761237	0.539136411264883	20.37597435589283
54911	paired	15	30	60	1.0	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	209	0.836	0.7850819159453526	0.8767485067937086	1.3498539135963523	0.4257005388697165	6.854101966249684
54911	paired	15	30	60	1.0	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	185	0.74	0.6822862349629212	0.7904497812792654	1.1781124407617125	0.4095274188335912	16.56692926854074
54911	paired	15	30	60	1.0	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	244	0.976	0.9486378761864735	0.9889552226938632	1.3046479557684538	0.31346710934414007	6.854101966249684
