analysis	dataset_path	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case_log2_cpm	mean_control_log2_cpm	delta_log2_cpm	hedges_g	welch_t	p	mean_case_detection_fraction	mean_control_detection_fraction	detected_donor_fraction	mean_log2_cpm	in_lipid_lysosomal_myeloid_neighborhood	fdr	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSS	6	6	8.457297810939435	8.189625518251525	0.2676722926879105	0.6351527185129658	1.191793177282446	0.2688789644100709	0.4182776758439433	0.3618168340846008	1.0	8.323461664595479	True	0.5605926242495334	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	IL1B	6	6	3.956097604639669	1.202860130567604	2.7532374740720655	2.473530073115131	4.641303074075381	0.0013172140921925	0.034457022159163	0.0041576276507155	0.9166666666666666	2.5794788676036364	False	0.0976476029790898	True	False	True	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	STAT1	6	6	6.120523781135475	4.92241368724705	1.1981100938884248	1.4499608914927034	2.720689760807662	0.0215408759186127	0.1727246049435456	0.075372687720122	1.0	5.521468734191262	False	0.2123288568355988	True	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CYP27A1	6	6	2.90024649177018	4.718833740201253	-1.8185872484310737	-2.431969387992927	-4.563319087660599	0.0020256693223881	0.0221007594806684	0.0765516785605609	1.0	3.8095401159857167	False	0.1149484862062697	False	True	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	LAMP3	6	6	1.0129127391672343	0.5939720209158509	0.4189407182513834	0.5757826819598512	1.0803919308787953	0.3089652443831531	0.0038183910942867	0.0014798636889526	0.9166666666666666	0.8034423800415427	True	0.5937818161701838	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CXCL8	6	6	5.493816355141269	4.3646397284633425	1.1291766266779266	0.8029022139665989	1.5065563804413276	0.1754060656282115	0.0629861104788231	0.0156624881341674	1.0	4.929228041802307	False	0.4652492485645983	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CXCL10	6	6	1.6165204046626822	1.1006632900465323	0.5158571146161499	0.468381100135521	0.8788648513013724	0.4016871969836402	0.0048894028248485	0.0022342566313097	0.8333333333333334	1.3585918473546073	False	0.6621681168292958	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	IRF1	6	6	8.033040341866135	7.139623802294255	0.8934165395718798	1.2151397925100187	2.280074180503227	0.046571223948612	0.3869572263157377	0.2518517150823367	1.0	7.586332072080196	False	0.2819024878449253	True	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD74	6	6	9.162752688872905	6.070382295990622	3.092370392882283	1.878176511512023	3.5241885721480712	0.0091399610739129	0.5253054273220389	0.1656212796198408	1.0	7.616567492431764	False	0.1611611962233166	True	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD83	6	6	2.926549945837633	2.4797904037516454	0.4467595420859878	0.661258333927617	1.2407774505652278	0.2499226893002136	0.0209991869740266	0.0146064174177989	1.0	2.7031701747946393	False	0.5425039866779388	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	LTA	6	6	0.0679909393124346	0.2280996336157375	-0.1601086943033029	-0.6384848019472186	-1.1980454599025625	0.2647263518309226	0.0001595659805329	0.000710698554069	0.3333333333333333	0.1480452864640861	False	0.5567065349966195	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	TNF	6	6	1.5437430267775412	1.422174301597309	0.1215687251802322	0.191500876539693	0.3593300185157835	0.7291266657481098	0.0068849875991917	0.0038660039459862	0.9166666666666666	1.482958664187425	False	0.8697146146110567	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	LTB	6	6	1.74500987545382	0.8517351848283297	0.8932746906254903	0.9408962924804748	1.7654868651651496	0.1231335905359526	0.0081797555337256	0.003603753716275	0.9166666666666666	1.298372530141075	False	0.4057791545617595	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DRA	6	6	8.081567539643645	4.293698285096199	3.787869254547446	1.8394097351407943	3.4514470436340563	0.0110091367511487	0.2945135015920473	0.0696164122083563	1.0	6.187632912369922	False	0.1702011899887757	True	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DRB1	6	6	7.2470033360962525	4.233838663954381	3.0131646721418717	1.6129413656319778	3.0265044278127915	0.0165718603322878	0.2241981929560856	0.0581443765531602	1.0	5.740421000025317	False	0.1932385400594287	True	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DPA1	6	6	5.9943454976541135	3.096438468871474	2.8979070287826394	1.524082077752248	2.8597698930363697	0.0175486622250058	0.1351339913844042	0.030283478064316	1.0	4.545391983262793	False	0.1974520054829135	True	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DPB1	6	6	5.312026898156131	2.956935054100781	2.3550918440553503	1.2741911617815591	2.3908774833242816	0.0395466297009251	0.1154096964798277	0.023509894894929	1.0	4.134480976128456	False	0.265017194664343	True	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	TNFAIP3	6	6	6.389557089410483	5.43288939301209	0.9566676963983936	1.739872118741805	3.2646758173610926	0.0169855352258763	0.1411204363148974	0.0907523757869356	1.0	5.911223241211286	False	0.1951880007717628	True	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	LAMP2	6	6	5.243372615444637	5.375415057734185	-0.1320424422895474	-0.2952514725722692	-0.5540064307967575	0.5945924908456486	0.1162479868246555	0.1027759011538802	1.0	5.309393836589411	True	0.7950115061669077	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CCL19	6	6	0.351756441570023	0.1042366156740858	0.2475198258959371	0.942562616724243	1.7686135366049145	0.1164066996775291	0.0015170087664178	0.0002556496234206	0.5	0.2279965286220544	False	0.396931124502297	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CCL21	6	6	0.4036066330226845	0.3758351198498715	0.027771513172813	0.0337075674616735	0.0632484877301052	0.951079646170392	0.001412458651755	0.0013020833333333	0.3333333333333333	0.389720876436278	False	0.9806701552742716	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CXCR5	6	6	0.3404129090315955	0.1165366577244272	0.2238762513071682	0.498270956089444	0.9349498295397414	0.3842483164142486	0.0009135379383178	0.0003718375571589	0.4166666666666667	0.2284747833780114	False	0.6485795872737745	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPR183	6	6	1.363435627622832	0.2337265473907257	1.1297090802321064	1.4869662760255635	2.7901262341525768	0.0323033362011248	0.0053585243687549	0.0006393074393656	0.6666666666666666	0.798581087506779	False	0.2452077373699298	True	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	LAMP1	6	6	6.480545435887611	6.777777609827637	-0.2972321739400261	-0.7970710194197863	-1.495614794782105	0.1657527949466144	0.1995192098559496	0.2095256186835241	1.0	6.629161522857623	True	0.4537816557803643	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	NFKBIA	6	6	8.226436687165547	8.175360017445623	0.051076669719924	0.0832464581058836	0.1562026862386731	0.8792649579648747	0.3657533189343094	0.35967980173895	1.0	8.200898352305588	False	0.9464702689511916	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HSD3B7	6	6	4.058002245096262	3.219935903841001	0.8380663412552605	1.8315104657275123	3.4366249463370377	0.00661102145238	0.0475119354463546	0.0245975301149178	1.0	3.6389690744686303	False	0.1483597147130389	True	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	ITGAX	6	6	0.4041922856107234	0.1498948115171	0.2542974740936234	0.5864747325591212	1.1004543703267475	0.3128884463703014	0.0022896881239529	0.0004424951486063	0.5	0.2770435485639118	False	0.5969586709250926	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CCL2	6	6	0.6784806251798594	1.4224264807509182	-0.7439458555710587	-0.8384187742628887	-1.5731992412965232	0.1467487423520475	0.0026200452157482	0.0058428161281442	0.75	1.050453552965389	False	0.4316919778606224	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CCL3	6	6	2.0311780661775267	1.0092136411908224	1.0219644249867044	0.996644437629409	1.870092036642968	0.0917366773866561	0.0146743882681491	0.0039967287707781	1.0	1.5201958536841744	False	0.3591999513221871	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CCL4	6	6	2.554931779359639	1.6990144006084549	0.855917378751184	0.7177490061810287	1.3467758912699106	0.2103161379174173	0.0210918491554983	0.0090431721187188	1.0	2.126973089984047	False	0.5021756444354151	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CCR7	6	6	0.8076684994944254	0.1219513268124113	0.685717172682014	0.7113744240780908	1.3348146995173271	0.2336795973802793	0.0029381317597657	0.0003415300546448	0.4166666666666667	0.4648099131534183	False	0.5271223368567192	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	IFI30	6	6	3.5254882034427752	3.4000280618385283	0.1254601416042469	0.1539640671781371	0.2888963858001881	0.7785615380091883	0.0362029422650102	0.0297446833173316	1.0	3.4627581326406527	True	0.8959783692468007	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	ISG15	6	6	8.056989359734073	7.94014544651391	0.1168439132201637	0.0943248729330259	0.1769900950322692	0.8645911543684908	0.2017869169450239	0.2108403096151763	1.0	7.998567403123992	False	0.9483352181927568	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	GBP1	6	6	5.181388182523523	4.285021537547281	0.8963666449762417	0.4147525883655619	0.7782369352548414	0.4638941441142319	0.1068253251455713	0.0427928983180715	0.9166666666666666	4.733204860035403	False	0.753272137223717	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	CTSS	6	6	8.273835695606715	8.189625518251525	0.0842101773551906	0.2377751565108589	0.4461585395089869	0.6662150440894026	0.3607989548089294	0.3618168340846008	1.0	8.231730606929121	True	0.8642183884396296	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	IL1B	6	6	4.058575121708438	1.202860130567604	2.855714991140834	1.7075980904421078	3.2041172058494354	0.016392884558922	0.0346549051663652	0.0041576276507155	0.8333333333333334	2.6307176261380207	False	0.226454039444376	True	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	STAT1	6	6	5.788088300456352	4.92241368724705	0.8656746132093023	1.065317449977887	1.998949278680701	0.0735963506354631	0.1152345514346787	0.075372687720122	1.0	5.355250993851702	False	0.3982923331411808	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	CYP27A1	6	6	0.7248704143484236	4.718833740201253	-3.9939633258528295	-3.416744499552254	-6.411139658848167	0.0001359160277507	0.0100077050734945	0.0765516785605609	0.6666666666666666	2.7218520772748387	False	0.0261986045584121	False	True	False	True
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	LAMP3	6	6	0.0	0.5939720209158509	-0.5939720209158509	-1.4714455864647626	-2.7610033926907818	0.0397872984753112	0.0	0.0014798636889526	0.4166666666666667	0.2969860104579254	True	0.3152816984029735	False	True	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	CXCL8	6	6	6.069801611268329	4.3646397284633425	1.7051618828049868	0.9247620917262318	1.7352128384321297	0.1323803708910523	0.063408419111942	0.0156624881341674	1.0	5.217220669865836	False	0.4641432758589201	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	CXCL10	6	6	1.6985119626120744	1.1006632900465323	0.5978486725655421	0.3730533546984853	0.699992977961106	0.5023194400771641	0.0059712248326424	0.0022342566313097	0.6666666666666666	1.3995876263293034	False	0.7739518520188269	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	IRF1	6	6	7.785560412815563	7.139623802294255	0.645936610521308	1.288942629681803	2.4185569662045125	0.050116777697969	0.3155182081487259	0.2518517150823367	1.0	7.462592107554909	False	0.3407305062143877	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	CD74	6	6	9.562846496072078	6.070382295990622	3.4924642000814563	2.192926174268105	4.114781180336666	0.0051951801283856	0.4233528503689794	0.1656212796198408	1.0	7.81661439603135	False	0.1521083558094026	True	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	CD83	6	6	1.2871254275908386	2.4797904037516454	-1.1926649761608068	-1.041677975337115	-1.95459244327681	0.0989271974298742	0.0093792381090768	0.0146064174177989	0.75	1.883457915671242	False	0.4168571814425584	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	LTA	6	6	0.3629400491624686	0.2280996336157375	0.134840415546731	0.1887422322045347	0.3541537303549016	0.7353474170306235	0.0017361111111111	0.000710698554069	0.3333333333333333	0.2955198413891031	False	0.896642451792324	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	TNF	6	6	1.48863794570201	1.422174301597309	0.066463644104701	0.0467547322683268	0.0877300360982741	0.9326244582754476	0.0102353998735577	0.0038660039459862	0.6666666666666666	1.4554061236496596	False	0.974452836248301	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	LTB	6	6	1.7720175078066702	0.8517351848283297	0.9202823229783406	0.5718231486302556	1.0729623085692468	0.3124917094086153	0.0098122793846478	0.003603753716275	0.75	1.3118763463174998	False	0.6559830991174055	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HLA-DRA	6	6	8.630758028401747	4.293698285096199	4.337059743305548	2.191472501853797	4.112053526317595	0.0062514137609772	0.2318882153506517	0.0696164122083563	1.0	6.462228156748973	False	0.161921384243311	True	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HLA-DRB1	6	6	8.029742301012265	4.233838663954381	3.795903637057884	2.211264584591103	4.149191160280267	0.0056857017451796	0.217190348079567	0.0581443765531602	1.0	6.131790482483322	False	0.1570585765123967	True	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HLA-DPA1	6	6	6.5540091707925034	3.096438468871474	3.4575707019210293	1.8584352251318268	3.487146251879364	0.0063775005081349	0.1101940180516156	0.030283478064316	1.0	4.825223819831988	False	0.1628316120287731	True	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HLA-DPB1	6	6	6.2582762562690855	2.956935054100781	3.3013412021683046	2.2927881239940153	4.302160981893845	0.0017188072357583	0.1031864203076002	0.023509894894929	1.0	4.607605655184933	False	0.0895995834816571	True	False	True	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	TNFAIP3	6	6	6.574088232224182	5.43288939301209	1.141198839212092	2.5974567437431157	4.873837638177614	0.0020452334672183	0.1399187804429739	0.0907523757869356	1.0	6.003488812618136	False	0.1004374183457439	True	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	LAMP2	6	6	5.101096686806313	5.375415057734185	-0.2743183709278716	-0.6121475013577082	-1.1486264552510466	0.2836747221774646	0.0920938716566899	0.1027759011538802	1.0	5.238255872270249	True	0.6347834597105604	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	GPR183	6	6	0.6128744815869869	0.2337265473907257	0.3791479341962611	0.4349614761884123	0.8161566574346146	0.4474386340313567	0.0015469416785206	0.0006393074393656	0.4166666666666667	0.4233005144888562	False	0.7423566767949736	False	False	False	False
