analysis	dataset_path	disease_name	compartment	donor_id	disease	group	role	n_cells	cell_types	module	mean_score
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	source	1312	acinar cell of salivary gland,duct epithelial cell	target_hif_nampt_metabolic	0.2079808531984857
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3630	normal	control	source	1312	acinar cell of salivary gland,duct epithelial cell	target_inflammatory_nfkb	-0.024582104907439437
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	endothelial_entry	0.07387427583011631
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	stromal_retention_fibrosis	0.10197914880192736
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	epithelial_chemokine_entry	0.21466261941443524
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	tls_lymphoid_niche	0.04181568003463928
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	tl1a_comparator	0.11577264875423503
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	target_ifn_apc	0.01299665354094546
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	target_hla_ii_apc	-0.007323461983824509
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	target_lysosomal_apc	0.24515596731040984
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	target_mif_cd74_receptor_state	0.05954568439911664
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	target_mixscale_validated_ifng_readout	0.04755582566833546
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	target_lipid_loader_repair	0.06502657487143855
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	target_complement_phagocytosis	-0.006373331767450095
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	target_hif_nampt_metabolic	0.32108112954479284
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3632	normal	control	source	2084	acinar cell of salivary gland,duct epithelial cell	target_inflammatory_nfkb	0.10443942548175994
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	endothelial_entry	0.10510598104160361
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	stromal_retention_fibrosis	0.3292065273588694
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	epithelial_chemokine_entry	-0.125991944376511
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	tls_lymphoid_niche	0.2038060536275062
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	tl1a_comparator	0.36863492756128013
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	target_ifn_apc	0.40330684776472747
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	target_hla_ii_apc	0.5892873837871687
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	target_lysosomal_apc	0.3851773261154207
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	target_mif_cd74_receptor_state	0.5021579990649424
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	target_mixscale_validated_ifng_readout	0.4007405609250665
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	target_lipid_loader_repair	0.18393039549779813
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	target_complement_phagocytosis	0.07853501545186073
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	target_hif_nampt_metabolic	0.30328328433516993
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3633	normal	control	source	150	acinar cell of salivary gland,duct epithelial cell	target_inflammatory_nfkb	0.029789025870621818
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	endothelial_entry	0.015545713282787879
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	stromal_retention_fibrosis	0.008029507830040401
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	epithelial_chemokine_entry	-0.02130109478380069
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	tls_lymphoid_niche	0.08599590382687455
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	tl1a_comparator	-0.0825731260686147
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	target_ifn_apc	0.0035240101351191404
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	target_hla_ii_apc	0.021506475720195917
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	target_lysosomal_apc	0.22521505572988026
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	target_mif_cd74_receptor_state	0.0451736838095573
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	target_mixscale_validated_ifng_readout	0.015114994200196102
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	target_lipid_loader_repair	0.028375551954465617
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	target_complement_phagocytosis	-0.0016715501681687005
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	target_hif_nampt_metabolic	0.06856403777302844
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3637	Sjogren syndrome	case	source	194	acinar cell of salivary gland,duct epithelial cell	target_inflammatory_nfkb	-0.012127187174242304
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	endothelial_entry	0.1264423966555698
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	stromal_retention_fibrosis	0.17281566713115923
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	epithelial_chemokine_entry	0.34411856760024584
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	tls_lymphoid_niche	0.062185747898193214
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	tl1a_comparator	0.02635098689356881
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	target_ifn_apc	0.07968629052750249
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	target_hla_ii_apc	-0.00038960385103604245
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	target_lysosomal_apc	0.3092133949884461
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	target_mif_cd74_receptor_state	0.032434140275564564
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	target_mixscale_validated_ifng_readout	0.019953276960105064
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	target_lipid_loader_repair	0.1318307714399077
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	target_complement_phagocytosis	0.005360794106992778
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	target_hif_nampt_metabolic	0.4213486997689439
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3437	normal	control	source	1036	acinar cell of salivary gland,duct epithelial cell	target_inflammatory_nfkb	0.171969140984543
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	endothelial_entry	-0.06802974733459063
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	stromal_retention_fibrosis	-0.13307194099767541
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	epithelial_chemokine_entry	-0.22356056502468982
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	tls_lymphoid_niche	-0.06305548748938773
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	tl1a_comparator	-0.12451594642618027
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	target_ifn_apc	-0.0739453625689552
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	target_hla_ii_apc	-0.04670300221398327
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	target_lysosomal_apc	-0.04780473429023787
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	target_mif_cd74_receptor_state	-0.04692985461390616
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	target_mixscale_validated_ifng_readout	-0.021800946069692004
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	target_lipid_loader_repair	-0.09646768668155854
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	NIDCRDC3546	Sjogren syndrome	case	source	86	acinar cell of salivary gland	target_complement_phagocytosis	-0.028930167729532545
