gene_or_target	target_chembl_id	molecule_chembl_id	standard_type	standard_value_nM	pchembl_value	document_chembl_id	assay_chembl_id
CDK8	CHEMBL5719	CHEMBL4160370	IC50	101.0	7.00	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4174408	IC50	100.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4163735	IC50	701.0	6.15	CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4170978	IC50	100.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4165913	IC50	6001.0		CHEMBL4742401	CHEMBL4742628
CDK8	CHEMBL5719	CHEMBL4777657	IC50	10000.0		CHEMBL4765359	CHEMBL4771287
CDK8	CHEMBL5719	CHEMBL4788035	IC50	10000.0		CHEMBL4765359	CHEMBL4771287
CDK8	CHEMBL5719	CHEMBL4792974	IC50	1300.0	5.89	CHEMBL4765359	CHEMBL4771287
CDK8	CHEMBL5719	CHEMBL1336	IC50	10000.0		CHEMBL4765359	CHEMBL4771287
CDK8	CHEMBL5719	CHEMBL4784034	IC50	5060.0	5.30	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4800453	IC50	324.0	6.49	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4788035	IC50	9.96	8.00	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4786534	IC50	4080.0	5.39	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4796082	IC50	593.0	6.23	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4784797	IC50	1780.0	5.75	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4791801	IC50	1150.0	5.94	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4781614	IC50	2400.0	5.62	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4782031	IC50	2500.0	5.60	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4786883	IC50	10000.0		CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4794940	IC50	5100.0	5.29	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4795034	IC50	10000.0		CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4780260	IC50	361.0	6.44	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4792974	IC50	8.25	8.08	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL1336	IC50	36.6	7.44	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4777657	IC50	57.5	7.24	CHEMBL4765359	CHEMBL4771288
CDK8	CHEMBL5719	CHEMBL4855789	IC50	217.0	6.66	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL4853053	IC50	82.0	7.09	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL4878072	IC50	65.0	7.19	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL4858759	IC50	203.0	6.69	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL4863646	IC50	346.0	6.46	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL4875076	IC50	195.0	6.71	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL4856755	IC50	103.0	6.99	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL4868007	IC50	117.0	6.93	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL4851694	IC50	449.0	6.35	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL4076837	IC50	117.0	6.93	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL60718	IC50	13000.0	4.89	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL2103840	IC50	4.5	8.35	CHEMBL4804282	CHEMBL4805248
CDK8	CHEMBL5719	CHEMBL4878072	IC50	8765.0	5.06	CHEMBL4804282	CHEMBL4805249
CDK8	CHEMBL5719	CHEMBL4076837	IC50	5981.0	5.22	CHEMBL4804282	CHEMBL4805249
CDK8	CHEMBL5719	CHEMBL60718	IC50	12000.0	4.92	CHEMBL4804282	CHEMBL4805249
CDK8	CHEMBL5719	CHEMBL2103840	IC50	3.4	8.47	CHEMBL4804282	CHEMBL4805249
CDK8	CHEMBL5719	CHEMBL4076837	IC50	24.0	7.62	CHEMBL4806957	CHEMBL4806993
CDK8	CHEMBL5719	CHEMBL4856360	IC50	46.0	7.34	CHEMBL4825780	CHEMBL4828665
CDK8	CHEMBL5719	CHEMBL4877883	IC50	2.0	8.70	CHEMBL4825780	CHEMBL4828665
CDK8	CHEMBL5719	CHEMBL3798382	IC50	5.0	8.30	CHEMBL4825780	CHEMBL4828665
CDK8	CHEMBL5719	CHEMBL3903492	IC50	3.0	8.52	CHEMBL4825780	CHEMBL4828665
CDK8	CHEMBL5719	CHEMBL4088216	IC50	1000.0	6.00	CHEMBL4507327	CHEMBL4884660
CDK8	CHEMBL5719	CHEMBL4549667	IC50	1000.0	6.00	CHEMBL4507326	CHEMBL4884951
CDK8	CHEMBL5719	CHEMBL4097778	IC50	1000.0	6.00	CHEMBL4507327	CHEMBL4885242
CDK8	CHEMBL5719	CHEMBL2348334	IC50	130.0	6.89	CHEMBL5029178	CHEMBL5030091
CDK8	CHEMBL5719	CHEMBL5093576	IC50	520.0	6.28	CHEMBL5029178	CHEMBL5030091
CDK8	CHEMBL5719	CHEMBL5076378	IC50	31.0	7.51	CHEMBL5029178	CHEMBL5030091
CDK8	CHEMBL5719	CHEMBL5078832	IC50	93.0	7.03	CHEMBL5029178	CHEMBL5030091
CDK8	CHEMBL5719	CHEMBL5090279	IC50	33.0	7.48	CHEMBL5029178	CHEMBL5030091
CDK8	CHEMBL5719	CHEMBL5083027	IC50	34.0	7.47	CHEMBL5029178	CHEMBL5030091
CDK8	CHEMBL5719	CHEMBL5088336	IC50	410.0	6.39	CHEMBL5029178	CHEMBL5030091
CDK8	CHEMBL5719	CHEMBL5071605	IC50	33.0	7.48	CHEMBL5029178	CHEMBL5030091
CDK8	CHEMBL5719	CHEMBL2348339	IC50	31.0	7.51	CHEMBL5029178	CHEMBL5030091
CDK8	CHEMBL5719	CHEMBL4442570	IC50	4.5	8.35	CHEMBL5029178	CHEMBL5030091
CDK8	CHEMBL5719	CHEMBL5169532	IC50	317.2	6.50	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5178424	IC50	192.3	6.72	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5175237	IC50	219.5	6.66	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5183427	IC50	271.8	6.57	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL1336	IC50	185.4	6.73	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5172387	IC50	62.3	7.21	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5170240	IC50	68.4	7.17	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5172664	IC50	205.3	6.69	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5174364	IC50	49.6	7.30	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5171978	IC50	59.1	7.23	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5177671	IC50	117.5	6.93	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5173845	IC50	94.6	7.02	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5203799	IC50	155.7	6.81	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL3408213	IC50	38.5	7.42	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5187701	IC50	47.3	7.33	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5183125	IC50	40.6	7.39	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5185743	IC50	55.0	7.26	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5177423	IC50	145.2	6.84	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5176210	IC50	60.2	7.22	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5190752	IC50	46.5	7.33	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5174994	IC50	128.6	6.89	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5209455	IC50	51.1	7.29	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5202901	IC50	155.8	6.81	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5173581	IC50	61.7	7.21	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5195693	IC50	488.3	6.31	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5193587	IC50	50.4	7.30	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5182873	IC50	885.0	6.05	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5191407	IC50	90.9	7.04	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5197639	IC50	355.6	6.45	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5198994	IC50	130.9	6.88	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5180478	IC50	387.4	6.41	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5177635	IC50	38.5	7.42	CHEMBL5104182	CHEMBL5106814
CDK8	CHEMBL5719	CHEMBL5193291	IC50	10000.0		CHEMBL5107985	CHEMBL5109332
CDK8	CHEMBL5719	CHEMBL5170909	IC50	187.6	6.73	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5175694	IC50	190.7	6.72	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL1336	IC50	71.5	7.15	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5179085	IC50	158.4	6.80	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5183704	IC50	46.5	7.33	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5169918	IC50	177.2	6.75	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5199011	IC50	125.9	6.90	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5187943	IC50	143.3	6.84	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5186605	IC50	62.8	7.20	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5203621	IC50	64.5	7.19	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL3408216	IC50	17.9	7.75	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL4578881	IC50	37.2	7.43	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5169620	IC50	70.4	7.15	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5193550	IC50	55.1	7.26	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5192875	IC50	169.8	6.77	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5177966	IC50	185.2	6.73	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5207793	IC50	225.3	6.65	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5200463	IC50	85.4	7.07	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5199633	IC50	53.9	7.27	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5202198	IC50	197.2	6.71	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5200780	IC50	185.4	6.73	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5187110	IC50	68.5	7.16	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5188580	IC50	40.3	7.39	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5205472	IC50	167.5	6.78	CHEMBL5113525	CHEMBL5119586
CDK8	CHEMBL5719	CHEMBL5175240	IC50	6100.0	5.21	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL5204489	IC50	4400.0	5.36	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL5170909	IC50	3600.0	5.44	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL1336	IC50	3400.0	5.47	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL5179085	IC50	3200.0	5.50	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL5183704	IC50	1500.0	5.82	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL5169918	IC50	4600.0	5.34	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL5199011	IC50	2000.0	5.70	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL5186605	IC50	3100.0	5.51	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL5182477	IC50	2000.0	5.70	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL3408216	IC50	1100.0	5.96	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL4578881	IC50	7400.0	5.13	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL5200874	IC50	6800.0	5.17	CHEMBL5113525	CHEMBL5119587
CDK8	CHEMBL5719	CHEMBL5183704	EC50	24.0	7.62	CHEMBL5113525	CHEMBL5119589
CDK8	CHEMBL5719	CHEMBL4455382	IC50	1.4	8.85	CHEMBL5143610	CHEMBL5146263
CDK8	CHEMBL5719	CHEMBL1409113	IC50	500.0	6.30	CHEMBL5143610	CHEMBL5146275
CDK8	CHEMBL5719	CHEMBL4472486	IC50	3.0	8.52	CHEMBL5143610	CHEMBL5146319
CDK8	CHEMBL5719	CHEMBL3808844	IC50	3175.0	5.50	CHEMBL5212743	CHEMBL5212906
CDK8	CHEMBL5719	CHEMBL3905910	IC50	12.0	7.92	CHEMBL5223102	CHEMBL5224423
CDK8	CHEMBL5719	CHEMBL3656841	IC50	10000.0		CHEMBL5223102	CHEMBL5224447
CDK8	CHEMBL5719	CHEMBL5199065	IC50	1200.0		CHEMBL5223102	CHEMBL5224461
CDK8	CHEMBL5719	CHEMBL5285499	IC50	1200.0		CHEMBL5223102	CHEMBL5224461
CDK8	CHEMBL5719	CHEMBL3668457	IC50	3110.0	5.51	CHEMBL5223102	CHEMBL5224486
CDK8	CHEMBL5719	CHEMBL4777981	IC50	1610.0	5.79	CHEMBL5223102	CHEMBL5224486
CDK8	CHEMBL5719	CHEMBL4225966	IC50	4.4	8.36	CHEMBL5230096	CHEMBL5230725
CDK8	CHEMBL5719	CHEMBL1336	IC50	30.0	7.52	CHEMBL5241055	CHEMBL5241254
CDK8	CHEMBL5719	CHEMBL1171837	IC50	14.0	7.85	CHEMBL5241055	CHEMBL5241254
CDK8	CHEMBL5719	CHEMBL223360	IC50	14.0	7.85	CHEMBL5241055	CHEMBL5241254
CDK8	CHEMBL5719	CHEMBL5281052	IC50	11.0	7.96	CHEMBL5241055	CHEMBL5241254
CDK8	CHEMBL5719	CHEMBL5271114	IC50	14.0	7.85	CHEMBL5241055	CHEMBL5241254
CDK8	CHEMBL5719	CHEMBL5270493	IC50	15.0	7.82	CHEMBL5241055	CHEMBL5241254
CDK8	CHEMBL5719	CHEMBL3775576	IC50	10.0	8.00	CHEMBL5241055	CHEMBL5241254
CDK8	CHEMBL5719	CHEMBL3775535	IC50	5.0	8.30	CHEMBL5241055	CHEMBL5241254
CDK8	CHEMBL5719	CHEMBL3798382	IC50	2.3	8.64	CHEMBL5241055	CHEMBL5241254
CDK8	CHEMBL5719	CHEMBL4091294	IC50	35.2	7.45	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5434520	IC50	85.1	7.07	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5397227	IC50	264.8	6.58	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5399686	IC50	162.1	6.79	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL3102859	IC50	60.3	7.22	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5409281	IC50	212.8	6.67	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5440418	IC50	98.4	7.01	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5431726	IC50	136.3	6.87	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5441138	IC50	59.7	7.22	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5403765	IC50	142.5	6.85	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5406308	IC50	62.4	7.21	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5409187	IC50	151.9	6.82	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5412342	IC50	230.4	6.64	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5399338	IC50	106.6	6.97	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5076124	IC50	500.0		CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5075969	IC50	455.7	6.34	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL2000568	IC50	215.6	6.67	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5415489	IC50	116.2	6.93	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5421134	IC50	51.9	7.29	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5083764	IC50	276.0	6.56	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5426252	IC50	224.8	6.65	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5412040	IC50	220.6	6.66	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL4225966	IC50	37.2	7.43	CHEMBL5346907	CHEMBL5348803
CDK8	CHEMBL5719	CHEMBL5440517	IC50	10000.0		CHEMBL5375999	CHEMBL5379535
CDK8	CHEMBL5719	CHEMBL4455382	IC50	3.0	8.52	CHEMBL5444388	CHEMBL5444424
CDK8	CHEMBL5719	CHEMBL4455382	EC50	10.0	8.00	CHEMBL5444388	CHEMBL5444425
CDK8	CHEMBL5719	CHEMBL4455382	IC50	7.0	8.15	CHEMBL5444388	CHEMBL5444426
CDK8	CHEMBL5719	CHEMBL4455382	IC50	10000.0		CHEMBL5444388	CHEMBL5444427
CDK8	CHEMBL5719	CHEMBL5080893	IC50	10000.0		CHEMBL5444388	CHEMBL5444428
CDK8	CHEMBL5719	CHEMBL3903492	IC50	8.0	8.10	CHEMBL5444388	CHEMBL5444957
CDK8	CHEMBL5719	CHEMBL3903492	IC50	32000.0	4.50	CHEMBL5444388	CHEMBL5444958
CDK8	CHEMBL5719	CHEMBL3903492	IC50	9.0	8.05	CHEMBL5444388	CHEMBL5444959
CDK8	CHEMBL5719	CHEMBL3903492	IC50	52.0	7.28	CHEMBL5444388	CHEMBL5444960
CDK8	CHEMBL5719	CHEMBL3903492	IC50	6.5	8.19	CHEMBL5445981	CHEMBL5446076
CDK8	CHEMBL5719	CHEMBL3903492	IC50	2.6	8.59	CHEMBL5446079	CHEMBL5446236
CDK8	CHEMBL5719	CHEMBL4455382	IC50	1.5	8.82	CHEMBL5465560	CHEMBL5475020
CDK8	CHEMBL5719	CHEMBL3903492	IC50	4.0	8.40	CHEMBL5465560	CHEMBL5481009
CDK8	CHEMBL5719	CHEMBL5561973	IC50	2.08	8.68	CHEMBL5506027	CHEMBL5510098
CDK8	CHEMBL5719	CHEMBL4225966	IC50	14.5	7.84	CHEMBL5506027	CHEMBL5510098
CDK8	CHEMBL5719	CHEMBL5561973	IC50	7.5	8.12	CHEMBL5506027	CHEMBL5510132
CDK8	CHEMBL5719	CHEMBL4225966	IC50	17.5	7.76	CHEMBL5506027	CHEMBL5510132
CDK8	CHEMBL5719	CHEMBL5557384	IC50	500.0		CHEMBL5518230	CHEMBL5522038
CDK8	CHEMBL5719	CHEMBL5561839	IC50	500.0		CHEMBL5518230	CHEMBL5522038
CDK8	CHEMBL5719	CHEMBL5558178	IC50	500.0		CHEMBL5518230	CHEMBL5522038
CDK8	CHEMBL5719	CHEMBL5568620	IC50	1.0	9.00	CHEMBL5543128	CHEMBL5546612
CDK8	CHEMBL5719	CHEMBL1336	IC50	32.5	7.49	CHEMBL5579822	CHEMBL5580819
CDK8	CHEMBL5719	CHEMBL3808844	IC50	3175.0	5.50	CHEMBL5649165	CHEMBL5649634
CDK8	CHEMBL5719	CHEMBL6167821	IC50	51.3	7.29	CHEMBL6083191	CHEMBL6083632
CDK19	CHEMBL6002	CHEMBL33891	Ki	19952.62	4.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1983573	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2004311	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2000568	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1975175	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1992634	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1242373	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1090363	Ki	630.96	6.20	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1986869	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2004033	Ki	3162.28	5.50	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2001239	Ki	3162.28	5.50	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1971534	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL143703	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1988594	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL253969	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2005886	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL235157	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1976878	Ki	1995.26	5.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL481491	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2002479	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1992242	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1976673	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2000137	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1992645	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1973013	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1999749	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1989834	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1981079	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1983634	Ki	1000.0	6.00	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1998834	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1965423	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2000832	Ki	3162.28	5.50	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1993073	Ki	1995.26	5.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1990590	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1990583	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1992125	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1996111	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL289959	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1980896	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1975208	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1970104	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1977138	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1978448	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL474432	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1969483	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1980329	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2004515	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1986263	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL210618	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1997041	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1969834	Ki	19.95	7.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1967211	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1984548	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1988153	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
