gene	mean_case	mean_control	delta_log2	hedges_g	welch_t	p	fdr
EIF3E	12.131519344669275	11.686837753365818	0.44468159130345697	1.2003459619253356	2.8575322862566863	0.010190291379000857	0.8349413280632139
TXNRD1	10.662167585198707	10.034307090186301	0.6278604950124063	1.2424172200790728	2.9119240756751346	0.010194068344156263	0.8349413280632139
DCHS1	8.114280117041389	8.849863550138103	-0.7355834330967141	-1.1862640665716573	-2.8516719529116057	0.01023542713715215	0.8349413280632139
RHOA	12.918489304879103	12.607239114767669	0.3112501901114335	1.1825343445257401	2.861851424939417	0.010265008753075	0.8349413280632139
TMEM133	0.8084764101966385	3.3286587930945215	-2.520182382897883	-1.183099399427794	-2.8536339001972686	0.010287006135899886	0.8349413280632139
PSPN	0.2596016771484923	2.4325529678609352	-2.172951290712443	-1.2122973808227662	-3.002729486833634	0.010291254731453906	0.8349413280632139
TXNL4B	8.85637483753905	8.108167710445171	0.7482071270938793	1.1794307364879086	2.8581991293219295	0.010430666530626062	0.8349413280632139
RING1	9.447515171284099	9.871133105885484	-0.42361793460138486	-1.2787641935509688	-2.9645314240033223	0.010627125061959153	0.8349413280632139
LOC100507053	1.3688205719424347	4.224347394224495	-2.85552682228206	-1.1827183124914638	-2.832274196174381	0.010647870259704394	0.8349413280632139
C1QA	12.97799922971745	13.597673489884597	-0.6196742601671481	-1.1811559166432954	-2.8303857301789495	0.010691054729754648	0.8349413280632139
UHRF1BP1L	9.820358457441355	9.481111481203458	0.3392469762378969	1.2159074253769802	2.8645593957437137	0.010697296381769205	0.8349413280632139
A2ML1	0.5534787146816182	3.1705987773729345	-2.617120062691316	-1.1931539665759545	-2.943064248529761	0.010727642044641031	0.8349413280632139
RAB3GAP1	10.288192273349878	9.96298404788761	0.32520822546226746	1.1745741960965743	2.8332815651169008	0.010755499102350357	0.8349413280632139
EBI3	8.942247487777047	9.6292625069357	-0.6870150191586522	-1.2272615111661782	-2.879644170129492	0.010769981028132416	0.8349413280632139
RUNX1	11.502376319730754	11.906785184568053	-0.40440886483729876	-1.2233843326304195	-2.872872694495792	0.010833128304159204	0.8349413280632139
SCG3	0.37534547825814	2.593712681853291	-2.218367203595151	-1.1791810342846696	-2.890505221615001	0.010880990368391963	0.8349413280632139
KRT42P	0.0	2.3739890803282107	-2.3739890803282107	-1.2441356189110286	-3.1182866321741685	0.010905735466930704	0.8349413280632139
ASPDH	0.9207580187537768	3.226247405068496	-2.305489386314719	-1.1700544589015536	-2.8411209700095634	0.010969074027646708	0.8349413280632139
CLDN15	7.162649317540696	8.011500061113853	-0.8488507435731574	-1.2565520385857791	-2.921983394041575	0.011039530708523015	0.8349413280632139
FKBP5	11.24531165564878	12.369124303142673	-1.1238126474938923	-1.1701384478342636	-2.8184744629433824	0.011054708899785028	0.8349413280632139
CSDE1	13.311382447156713	12.891565496223125	0.41981695093358873	1.2402738619703078	2.894812810409474	0.01109604428239468	0.8349413280632139
DAB2	11.154108783893136	10.616210355913688	0.5378984279794476	1.1936134884783862	2.8274736199827584	0.011130691231910402	0.8349413280632139
CWC22	9.749338130811704	9.35744142870784	0.39189670210386396	1.1789652769981531	2.8135582219000415	0.011137767249699308	0.8349413280632139
CENPT	9.30345875578288	9.700447109018983	-0.39698835323610204	-1.204084256246519	-2.8365038092538515	0.011358277622562927	0.8349413280632139
ALCAM	12.084426482548164	11.368458768085112	0.7159677144630514	1.1876186776065845	2.8157671365986348	0.011358315736507063	0.8349413280632139
CCNL2	11.110074349851564	11.457741679713488	-0.34766732986192395	-1.1632618159077002	-2.8092786853846636	0.011382675863058304	0.8349413280632139
VILL	7.718901321310383	8.353206006864538	-0.6343046855541541	-1.2325451471620354	-2.8779167287255487	0.01142673557712834	0.8349413280632139
NEIL1	6.866732969085753	7.547111612354149	-0.680378643268396	-1.1910407895408743	-2.817758209729901	0.011454437708669675	0.8349413280632139
DHX35	8.25924454511629	7.3495926121483	0.9096519329679902	1.1714257469030553	2.8786170915725524	0.011523597319300385	0.8349413280632139
ISOC1	8.661148875855943	7.938285719808288	0.722863156047655	1.1695661869940854	2.872341559367147	0.011576307387620347	0.8349413280632139
SPTBN2	2.792078657044094	5.630527980461927	-2.8384493234178327	-1.3315978666378068	-3.0456993515764665	0.01162102905181413	0.8349413280632139
LOC388436	1.0028135462990349	2.8499565284672115	-1.8471429821681766	-1.1606994695324746	-2.7931887941004434	0.01165196669005415	0.8349413280632139
LOC79999	1.0028135462990349	2.8499565284672115	-1.8471429821681766	-1.1606994695324746	-2.7931887941004434	0.01165196669005415	0.8349413280632139
MYBPC2	1.716116495467522	4.392395717160633	-2.6762792216931106	-1.163750861327069	-2.788386611814286	0.011716196312876473	0.8349413280632139
SGPP1	10.420070366053114	9.890253204286312	0.5298171617668022	1.2075775133657904	2.834827564304492	0.01176614391219289	0.8349413280632139
ZRANB3	3.1257097192245347	5.6991782922358825	-2.573468573011348	-1.2704781318413916	-2.9346117195207264	0.011928298448488155	0.8349413280632139
RPL38	11.357792899839358	10.91930978675674	0.43848311308261856	1.1572819005735835	2.8305583760701216	0.011992985789094895	0.8349413280632139
MPP3	1.0380707683476549	3.285948627920608	-2.247877859572953	-1.1565912912349894	-2.7763818549665475	0.012036783769321222	0.8349413280632139
UNK	9.096356326436151	9.459206311979319	-0.3628499855431677	-1.2046160026066968	-2.826298537734149	0.012042784723485845	0.8349413280632139
LOC81691	2.8953494701586733	0.33800497230916576	2.5573444978495075	1.2766438166460337	2.9425361785240427	0.01217424626781402	0.8349413280632139
CYP11A1	0.46519529145928473	2.9390253642520974	-2.4738300727928126	-1.1522308616960173	-2.813490003550159	0.012208791794921882	0.8349413280632139
IQCD	1.1403933361571545	3.848857487383348	-2.7084641512261936	-1.149175017774321	-2.7845100508821314	0.012209952552790825	0.8349413280632139
BMPR1B	1.5541187767916333	4.7379463635816625	-3.183827586790029	-1.1657997356513612	-2.774490943626238	0.012214595302391149	0.8349413280632139
PI4KAP2	8.74919916991765	9.448515174523315	-0.6993160046056648	-1.159298632081726	-2.770058533633726	0.012215954357040676	0.8349413280632139
OAZ2	10.670979086265692	10.357100143874051	0.31387894239164105	1.1610001918378696	2.855537990599758	0.012223385498328658	0.8349413280632139
POLR2J2	3.4489839456394167	6.764590887504334	-3.3156069418649174	-1.194729007664653	-2.809179449640131	0.01222775924591347	0.8349413280632139
NUP85	8.79291247218278	9.348447620938652	-0.5555351487558724	-1.2069694871344483	-2.825799461932754	0.012323464631153132	0.8349413280632139
ANP32B	10.88297669959492	10.38207393839331	0.5009027612016101	1.187632784717053	2.7977868454195534	0.012323831360336242	0.8349413280632139
MCTP2	1.233837653104456	3.7066909262890344	-2.4728532731845787	-1.1505683581338018	-2.7624104022853193	0.012409677330877333	0.8349413280632139
FBXW7	9.426815822656387	9.054657434674779	0.3721583879816084	1.1516083216390323	2.8203768364277066	0.012430851602651257	0.8349413280632139
KRI1	8.897647459871127	9.286735224105561	-0.3890877642344339	-1.1632769427540977	-2.7665843746213916	0.012454922711388655	0.8349413280632139
WDFY3-AS2	1.616619074837723	4.242478764203574	-2.6258596893658517	-1.1543542879947786	-2.758770927270339	0.012515581123995596	0.8349413280632139
LTB4R	7.836080747260065	8.54851374147747	-0.7124329942174041	-1.1632658074046665	-2.7642893188187014	0.012556210475751006	0.8349413280632139
RNF121	7.267447170484957	7.8632913927356975	-0.595844222250741	-1.1613372753479099	-2.7602596124053838	0.012655583167941799	0.8349413280632139
DPP8	9.397298773116983	8.95972998577022	0.43756878734676263	1.1609291556384886	2.8670764140318257	0.012705136597941915	0.8349413280632139
TOB2P1	4.680465108403375	1.857617755406863	2.8228473529965123	1.151875393372471	2.751267744749422	0.012731073547547347	0.8349413280632139
SLC5A11	1.7779864588222267	4.53640694772308	-2.7584204889008532	-1.1666644403416362	-2.764219891079821	0.012733172035072838	0.8349413280632139
SNX10	9.630130673285553	8.917722449736564	0.712408223548989	1.1823545258857546	2.7839505306736605	0.012739844588171957	0.8349413280632139
STK32B	7.323812387609093	7.903210456440558	-0.5793980688314653	-1.139964841257719	-2.7688520035666673	0.012821850997040299	0.8349413280632139
ITPRIPL1	6.563142729034072	7.668845928407804	-1.1057031993737318	-1.1465625146544018	-2.7448658305212663	0.012879770033744803	0.8349413280632139
SLC47A1	8.566078901714686	7.364204241649767	1.2018746600649193	1.1856834676301569	2.786418530254592	0.012884768844456825	0.8349413280632139
MITF	9.570476989084128	8.891734602224663	0.6787423868594651	1.1708324233526384	2.7663310202418168	0.012890730353753259	0.8349413280632139
GUSBP11	9.206805715851912	9.79321992954948	-0.5864142136975676	-1.2017196007766664	-2.8084764863683263	0.013020665816499575	0.8372898579012464
FAM63B	9.379664437030993	8.821450648692037	0.5582137883389553	1.1966618870863632	2.80009981155505	0.013068206448390327	0.8372898579012464
RRP1	8.225129880194578	7.811059234054627	0.41407064613995015	1.1367524572880674	2.7396589422457054	0.013134642693908155	0.8372898579012464
SPDYE5	4.216475047716145	6.4939090794227345	-2.2774340317065898	-1.3061666138654995	-2.984822398847555	0.013152995491256262	0.8372898579012464
METTL9	10.959669293540154	10.502179286522322	0.4574900070178316	1.1344470115866978	2.753128959900842	0.013182530363452486	0.8372898579012464
EMC1	9.257415900453852	9.720838130014052	-0.46342222956019974	-1.2274543925660328	-2.847377386549498	0.013230292015912979	0.8372898579012464
CABIN1	10.814123585044491	10.482747855521518	0.3313757295229731	1.1333661748753192	2.7407817647396304	0.013271624403826843	0.8372898579012464
BECN1	9.747596772378134	9.316739925510863	0.43085684686727177	1.1484634137483003	2.732056798994515	0.013404605450793397	0.8372898579012464
GABARAPL2	10.014372988428162	9.653939796697461	0.3604331917307011	1.1572475775632145	2.7406083076410077	0.013426332987719794	0.8372898579012464
HLA-DPA1	15.029225076402629	14.464559475973426	0.564665600429203	1.1896638011859288	2.784467829131773	0.013455034372777256	0.8372898579012464
ITPR2	11.79691542479373	12.116537895302633	-0.3196224705089037	-1.1495025850831317	-2.7317459680459137	0.013463379504112437	0.8372898579012464
RFC1	9.85355419532574	9.51306166154822	0.3404925337775211	1.2512340586267436	2.8846373467963913	0.013514110020710244	0.8372898579012464
LRRC43	1.5737342759712039	4.220131177872508	-2.646396901901304	-1.136507828844756	-2.7191001970346598	0.013623051190841041	0.8372898579012464
MANEA-AS1	3.5029022178245532	6.068606317511034	-2.565704099686481	-1.2153161205369951	-2.822194437772482	0.013700219109889604	0.8372898579012464
CCDC88B	11.866835872770654	12.315365249448663	-0.4485293766780085	-1.1451331239061708	-2.7226081698042854	0.013706641428034754	0.8372898579012464
FAM160B2	10.265395271666094	10.66903187730383	-0.40363660563773607	-1.1733933421238916	-2.757133807698135	0.013712562156626291	0.8372898579012464
ABCG1	9.584306859504641	8.769248711878943	0.8150581476256988	1.1366601392043985	2.707531780818367	0.014073891674355016	0.8372898579012464
SGK3	9.506779758822606	8.954292688053107	0.5524870707694998	1.1378807327869973	2.7084576757493752	0.014075731650156817	0.8372898579012464
ACAP3	8.547375096311203	9.195735795933158	-0.6483606996219553	-1.2200560430600391	-2.825915304195076	0.014088984249698393	0.8372898579012464
STX16-NPEPL1	3.8400446033598428	7.62348325616813	-3.783438652808287	-1.1693427937865823	-2.7460259890669754	0.014104126869368122	0.8372898579012464
KAT2A	11.486410964317749	11.929060666128539	-0.4426497018107902	-1.152506092364598	-2.721872057341392	0.014202995728379601	0.8372898579012464
CTCF	10.070172531731156	9.855877557240564	0.21429497449059198	1.234103793240135	2.8480306016320154	0.014248456165826522	0.8372898579012464
C1orf74	7.0198691693436	7.727797495714077	-0.7079283263704763	-1.1756186647612132	-2.753283061715865	0.014253054969267539	0.8372898579012464
FLRT1	1.708035377030523	4.3546065411287564	-2.6465711640982335	-1.126689540884684	-2.696440339084665	0.014303188213550656	0.8372898579012464
POMT2	8.005667989752318	8.71763521105455	-0.7119672213022312	-1.243089028977356	-2.862283839039668	0.014370193731563856	0.8372898579012464
BEND3P3	4.762402229275789	7.009109669958642	-2.2467074406828527	-1.2805939185739135	-2.926935015179831	0.014499495902802704	0.8372898579012464
ARHGAP27	11.657986743160752	12.16218864839484	-0.5042019052340887	-1.2130374978336322	-2.809817256180696	0.014521995786280651	0.8372898579012464
AMZ2	10.60333902780253	10.25618991967493	0.34714910812759925	1.1226788037243298	2.686928253593392	0.01459916379538757	0.8372898579012464
PDXDC2P	8.415694720527556	9.046308287821365	-0.6306135672938087	-1.1190808772253782	-2.685037220081114	0.014660852065249325	0.8372898579012464
SEC23A	9.85155044567686	9.451641687756698	0.3999087579201621	1.1386505734860013	2.697342704383248	0.01469965245730548	0.8372898579012464
COX18	7.940953863917414	8.427421298363079	-0.48646743444566454	-1.114656389408596	-2.6832389845200226	0.014786392687951254	0.8372898579012464
MKS1	7.57418984231069	7.033671212890865	0.5405186294198252	1.1237856656868028	2.6814387553469707	0.014827222177712067	0.8372898579012464
APPBP2	9.499015041283606	9.013757057527345	0.48525798375626117	1.174124426802159	2.74284388368518	0.014941609950718254	0.8372898579012464
ZC3H13	10.433617538479318	10.105821791180235	0.3277957472990831	1.1167225817003563	2.675743236313639	0.014950556653436115	0.8372898579012464
RAP1GAP2	9.226684715629668	9.646506753502948	-0.41982203787327954	-1.119208752635711	-2.6760837251717793	0.014954436971347055	0.8372898579012464
DNM3OS	4.005929167065081	0.96505709473137	3.040872072333711	1.195954654478079	2.7772861722676563	0.014956929466638166	0.8372898579012464
JAK3	10.009149469430703	11.283483587339369	-1.2743341179086656	-1.1157412146530312	-2.6745320157469012	0.014990247016336203	0.8372898579012464
DNAH14	1.5654124831118126	4.027877073241935	-2.4624645901301228	-1.1165007251731849	-2.670440909530098	0.015132851557297477	0.8372898579012464
DDX11L2	3.2023630236020297	6.100447904407603	-2.8980848808055732	-1.2417806712326724	-2.852551352335233	0.015190749022030171	0.8372898579012464
MYO15B	12.50490834490559	13.124814569079513	-0.6199062241739224	-1.1502665354371218	-2.704035383148557	0.01525207961226814	0.8372898579012464
YIPF5	8.96575060487588	8.223372096719824	0.7423785081560563	1.1222478003127605	2.77409781621416	0.015440501309213591	0.8372898579012464
GPR174	2.217266420924391	0.0	2.217266420924391	1.3145265487544406	2.9801805976888343	0.015445054490432769	0.8372898579012464
KCNK6	6.876155868116065	7.896295592053494	-1.0201397239374286	-1.1391589215986755	-2.686343686522158	0.01545802153859003	0.8372898579012464
RASAL2	10.91161220685749	10.42382422929731	0.48778797756017944	1.1430720283221725	2.6910916327338446	0.015488687466045085	0.8372898579012464
SNX19	10.272215192420921	10.622857203283566	-0.3506420108626447	-1.1091350981975003	-2.655992025887276	0.015600111607682939	0.8372898579012464
TRIM62	7.38618104850192	6.728150864263994	0.6580301842379264	1.101512416772561	2.6722679925179036	0.015614078700607312	0.8372898579012464
CCNF	3.2980462648396163	5.642442517204177	-2.344396252364561	-1.2366701013067638	-2.8395499297081646	0.01566525067156356	0.8372898579012464
PHACTR4	9.901807758495687	9.545398831676671	0.35640892681901626	1.101169632194223	2.6785777623183398	0.015674654587506852	0.8372898579012464
MYO1E	10.733185784251292	9.999016782761993	0.734169001489299	1.1958758145971864	2.77001612938406	0.015683672218229253	0.8372898579012464
LOC729737	10.699571929422664	11.5991186222791	-0.8995466928564362	-1.153101612089592	-2.701790016720138	0.01576768742609986	0.8372898579012464
RPS28	11.046954418911387	10.406493069558671	0.6404613493527158	1.1016003521709816	2.653009854734419	0.01579266213973142	0.8372898579012464
TBX6	3.624272007022286	5.624087520471175	-1.999815513448889	-1.2096924853230908	-2.7919626211442594	0.01581147908751026	0.8372898579012464
IFT80	7.595601310681121	8.341144936929448	-0.7455436262483266	-1.1234700808386924	-2.660620653371708	0.01591338662009848	0.8372898579012464
ZNF692	8.821379485305652	9.454550934204011	-0.6331714488983593	-1.1846249597847343	-2.748590307808059	0.015993589414681604	0.8372898579012464
