feature	n_samples	n_donors	n_foamy	n_non_foamy	mean_foamy	mean_non_foamy	raw_mean_delta	gee_coef_foamy	gee_se	gee_p	model_status	modality	fdr_bh	adequate_reporting_coverage
CYB5R3	32	20	17	15	24.22317506050893	23.85931661858321	0.3638584419257178	0.33731622405609524	0.09018960503264965	0.00018396262015909633	ok	proteomics	0.0037511865046543935	True
ABHD17B	21	15	12	9	20.197330624402017	19.74665277793911	0.45067784646290576	0.5586777255713226	0.14972969750859433	0.0001905381328391879	ok	proteomics	0.0038605210226844377	True
NDUFV1	32	20	17	15	23.0487792184856	23.26540600413458	-0.2166267856489803	-0.22212273672682528	0.05958954087094854	0.0001933535097941731	ok	proteomics	0.003892769080096612	True
HSP90B1	32	20	17	15	25.120929770741128	24.774883786606612	0.34604598413451626	0.2994851169918913	0.08097115533613863	0.00021673708158217891	ok	proteomics	0.004336104757942837	True
CETN2	32	20	17	15	21.382133386853695	21.8459233892316	-0.46379000237790535	-0.46800450959082773	0.12701243631887424	0.0002289595357289492	ok	proteomics	0.0045520017697111715	True
ITPR2	32	20	17	15	21.356097212512942	21.106454828946667	0.24964238356627533	0.25328784231264156	0.0688616869593478	0.0002348752507277155	ok	proteomics	0.004612772755668901	True
KYAT1	32	20	17	15	21.942730853886243	22.26361119851248	-0.3208803446262358	-0.32350386076615045	0.08795247456972816	0.00023491643710102543	ok	proteomics	0.004612772755668901	True
NARS1	32	20	17	15	23.304056133128583	23.56400097748826	-0.25994484435967635	-0.294506911370986	0.08022852426345867	0.00024174479795023633	ok	proteomics	0.0047177313023294585	True
SLC25A24	32	20	17	15	21.55908768165041	21.348672191574188	0.2104154900762225	0.21926885961516038	0.05979622339168877	0.0002454752385904536	ok	proteomics	0.004732768534704777	True
COPA	32	20	17	15	22.48180575361317	22.29896827988633	0.18283747372683834	0.14759650524602688	0.0402508276682536	0.0002454909802660447	ok	proteomics	0.004732768534704777	True
FAM177A1	8	7	4	4	22.62731997191485	22.25121279305785	0.3761071788570014	0.372980977925449	0.10182829247967806	0.00024943210117003666	ok	proteomics	0.004752119710169837	False
MACROH2A1	32	20	17	15	24.599141834856542	24.30788250802842	0.29125932682812206	0.26326387328451034	0.0718752196182082	0.00024948255001520366	ok	proteomics	0.004752119710169837	True
TPPP3	32	20	17	15	24.672959810884002	25.123342712233388	-0.45038290134938563	-0.47349095047366035	0.12947186128401697	0.00025508944318562384	ok	proteomics	0.0048085069882609615	True
SERPINB1	32	20	17	15	23.602241701693277	23.814464778716125	-0.21222307702284837	-0.2846811971698433	0.07785157926040778	0.0002554661053178568	ok	proteomics	0.0048085069882609615	True
BSG	32	20	17	15	24.698029945404922	24.865748785942596	-0.16771884053767394	-0.2584389655360684	0.07071861958853605	0.00025771533031767577	ok	proteomics	0.004822308622003098	True
THNSL1	25	17	14	11	21.09949743459555	21.260727809047623	-0.16123037445207444	-0.18613973263366712	0.05098758752151773	0.0002615396147706117	ok	proteomics	0.00486524862330594	True
MYOF	31	19	17	14	20.858268404484686	20.499686042249305	0.3585823622353814	0.36134900784838736	0.09909514549548938	0.000265851506740847	ok	proteomics	0.004895668376860887	True
SLC3A2	32	20	17	15	24.349053776310758	24.802649359306994	-0.45359558299623615	-0.4924531282703699	0.13508738698618075	0.000266933429300407	ok	proteomics	0.004895668376860887	True
CPVL	27	17	17	10	22.737626899603104	21.913557760497962	0.8240691391051413	0.8226321706859825	0.22571165561450102	0.0002677919828902214	ok	proteomics	0.004895668376860887	True
PRR18	9	7	6	3	18.551126699255168	17.8870361500812	0.6640905491739666	0.6952843839464314	0.19107767866177372	0.000273961916920046	ok	proteomics	0.004974743203766508	False
NUDC	32	20	17	15	22.442214532147275	22.60218402108545	-0.15996948893817375	-0.16462956752445687	0.04525838151014287	0.00027524514425114914	ok	proteomics	0.004974743203766508	True
PNP	32	20	17	15	22.834081171959333	23.28618827181192	-0.45210709985258646	-0.4886316033517893	0.13446294087425503	0.00027911498016540626	ok	proteomics	0.005002419246412489	True
VPS18	32	20	17	15	20.907568096952286	20.761444725542464	0.14612337140982135	0.14934600751726493	0.04110584888879467	0.00027992160511204747	ok	proteomics	0.005002419246412489	True
FCGBP	26	17	13	13	20.621475840261077	21.208451637074106	-0.5869757968130287	-0.5763750403522323	0.158721562347875	0.00028193222038358636	ok	proteomics	0.005010203313073677	True
SNX1	32	20	17	15	22.416154341488888	22.18166436443325	0.23448997705563812	0.21490598884796147	0.05935130503475164	0.0002935637570340311	ok	proteomics	0.005185925278331264	True
STXBP2	22	14	15	7	19.61747454746473	19.116726283131584	0.5007482643331471	0.523311725439226	0.14457800219803582	0.00029508094164663905	ok	proteomics	0.005185925278331264	False
SRM	32	20	17	15	23.598123083874945	23.764500833402987	-0.16637774952804207	-0.18222751657204483	0.05036897398532114	0.000297057642046164	ok	proteomics	0.00519197999642224	True
MVP	32	20	17	15	22.813830744796242	22.332016699001535	0.48181404579470666	0.5244025478281864	0.1451019330821869	0.0003014756904276109	ok	proteomics	0.005240405307378308	True
PYCARD	31	20	17	14	20.711911370223437	20.331640384573294	0.3802709856501423	0.413502573618531	0.11506561189189779	0.00032611002503129074	ok	proteomics	0.005637804291437695	True
GPD1L	32	20	17	15	22.557959507540357	22.727900161148334	-0.16994065360797705	-0.16909671490054926	0.047153770811989314	0.00033569910074383646	ok	proteomics	0.005772209943060236	True
MTSS2	32	20	17	15	22.480653704853292	22.671182253306423	-0.1905285484531305	-0.18973245396493557	0.05296087389930523	0.0003403185846960059	ok	proteomics	0.0058201796662257785	True
BCKDHB	31	20	17	14	22.579307471096893	22.775328282077204	-0.1960208109803112	-0.17139646258156288	0.048056710668967634	0.00036171753052411244	ok	proteomics	0.00615306665560001	True
RAB2A	32	20	17	15	23.48037713394259	23.352264230261945	0.12811290368064476	0.18012381925091547	0.05055875434525441	0.00036711138526029875	ok	proteomics	0.00621160274740963	True
SCFD1	32	20	17	15	21.135374005359733	20.957268771622484	0.17810523373724862	0.17995420549963928	0.050568058350996196	0.0003727606993218589	ok	proteomics	0.006273818965835096	True
CRYL1	32	20	17	15	25.08238047008899	25.53434883659258	-0.45196836650359273	-0.4731278961422535	0.1331037114104633	0.0003785821755176611	ok	proteomics	0.006338262633272	True
MOSPD1	28	18	15	13	18.811032465804274	19.12061431489714	-0.309581849092865	-0.329675619709077	0.09287430255084413	0.0003856749903543718	ok	proteomics	0.006423204944069406	True
H1-10	31	19	16	15	22.502476196815635	22.169682830666865	0.33279336614877053	0.30642017587482134	0.08662299009898189	0.0004040869845872028	ok	proteomics	0.006694795301936938	True
PTBP2	32	20	17	15	21.40672517506402	21.2047515038788	0.2019736711852218	0.20724290699469786	0.05877283371960562	0.000421618840944949	ok	proteomics	0.006949064938061569	True
HYOU1	32	20	17	15	21.981682490152334	21.767864331085903	0.21381815906643098	0.20686498740689752	0.05877385893640015	0.00043207296731174446	ok	proteomics	0.007084660355766284	True
UBE2D3	15	11	6	9	20.5029645749334	20.152739133689288	0.35022544124411326	0.6053438487738896	0.17250268135584557	0.00044948187543145514	ok	proteomics	0.007308999986247541	False
SNTB1	32	20	17	15	22.22331442105123	22.7198445955948	-0.49653017454356885	-0.4800337526275828	0.1368135222590421	0.0004503502034908891	ok	proteomics	0.007308999986247541	True
NCKAP1L	15	11	12	3	21.585052110668155	21.273911216021432	0.3111408946467229	0.30408270577780316	0.08680595255507609	0.00046002053515010105	ok	proteomics	0.007428047321383103	False
LMNB1	32	20	17	15	21.955692309200845	21.573234454602748	0.38245785459809767	0.373524441100515	0.10682031874709691	0.00047095484731284184	ok	proteomics	0.007491249059162036	True
ABCB8	18	13	10	8	19.773038341473033	20.157288191768252	-0.38424985029521963	-0.34910290968861063	0.09984036946503698	0.0004712088418258889	ok	proteomics	0.007491249059162036	False
IDH2	32	20	17	15	25.766522766290446	25.51668978933261	0.2498329769578369	0.2481757520898911	0.07098177819570277	0.0004717041651835987	ok	proteomics	0.007491249059162036	True
RPS29	15	10	11	4	21.021884515892438	20.835644832009624	0.18623968388281398	0.1756203677899763	0.050258576060519665	0.00047524192008725785	ok	proteomics	0.007491249059162036	False
BCKDHA	32	20	17	15	21.93509006505114	22.116381599956306	-0.18129153490516714	-0.15640526778531458	0.04476301300943951	0.00047570962274464984	ok	proteomics	0.007491249059162036	True
PDIA3	32	20	17	15	24.65011603143413	24.40200210553311	0.24811392590101988	0.20937349778097827	0.05997917544713084	0.0004816309386884664	ok	proteomics	0.007499338840090736	True
ERP44	32	20	17	15	21.427394519358565	21.171228701459015	0.25616581789955006	0.22873414169219758	0.06553749443996486	0.0004827920770721828	ok	proteomics	0.007499338840090736	True
MAGI2	32	20	17	15	19.657870342410888	19.876552857497767	-0.2186825150868792	-0.18084716228750142	0.05183863403653304	0.0004854554359261456	ok	proteomics	0.007499338840090736	True
WASL	30	19	16	14	20.956986501791455	21.184136518988076	-0.22715001719662098	-0.2151330264803223	0.06166837624477607	0.00048565350551986534	ok	proteomics	0.007499338840090736	True
GANAB	32	20	17	15	24.55290435833913	24.385096647686474	0.16780771065265654	0.1606156498435753	0.04609003633182174	0.0004924614427243691	ok	proteomics	0.00756772874060975	True
ACTN1	32	20	17	15	23.932752100311376	23.347447644552876	0.5853044557585001	0.6422491937811479	0.18459625606241223	0.0005028937904452119	ok	proteomics	0.007690890131760669	True
ACAN	31	20	17	14	22.68815466449198	21.726664237731253	0.9614904267607258	0.881293713108981	0.2539125627543578	0.0005188038754864271	ok	proteomics	0.007896244631207295	True
DHRS7B	32	20	17	15	20.806653457417127	20.45636644549137	0.35028701192575795	0.35093078707920494	0.10126030410596376	0.0005289899539873149	ok	proteomics	0.008012938303017374	True
CORO1A	32	20	17	15	23.44931333226758	23.207213203358013	0.24210012890956634	0.24598477976433653	0.07114936306122986	0.0005456146031325158	ok	proteomics	0.008203977790517387	True
GRK6	14	10	6	8	18.751559414975517	18.947322875217388	-0.19576346024187075	-0.3386905847684042	0.0979798776809951	0.0005467599156207752	ok	proteomics	0.008203977790517387	False
HLA-DRA	23	15	15	8	21.45203595659384	20.702317785388225	0.7497181712056147	0.7300164079358021	0.21146648553131248	0.0005561152676758485	ok	proteomics	0.008305176837919597	True
GMPR2	32	20	17	15	22.66060596723826	22.837404508185855	-0.17679854094759406	-0.21253413620519962	0.06161054190251571	0.0005613363881600696	ok	proteomics	0.008343976872603652	True
TBC1D7	9	8	6	3	17.145153522423715	17.538603916689134	-0.39345039426541817	-0.3930611039178348	0.11424719966323382	0.0005807603924701656	ok	proteomics	0.008592552597430683	False
PCYT2	32	20	17	15	22.405748397838398	22.577985645071703	-0.1722372472333049	-0.16894224445099826	0.04912502822735598	0.0005838113749230386	ok	proteomics	0.008597703627917527	True
CORO7	32	20	17	15	21.04325789706262	20.743938813325283	0.2993190837373376	0.2962446098442845	0.08665995638489639	0.0006297386240917963	ok	proteomics	0.009231329784497713	True
APMAP	32	20	17	15	23.03882352682314	22.905020128619444	0.13380339820369613	0.13833280698686212	0.04055107386981481	0.0006464848238931083	ok	proteomics	0.00943334048075219	True
CD300A	30	18	16	14	18.584489531690615	18.049474482462067	0.5350150492285479	0.5344316426980186	0.1568895219257379	0.0006582077974525585	ok	proteomics	0.009560543395874834	True
PPFIA2	6	5	4	2	20.0292510933984	20.38822942927915	-0.35897833588074946	-0.35885121366806066	0.10543971374808918	0.0006655810308938424	ok	proteomics	0.009623696633060511	False
FKBP1B	20	13	9	11	21.393258271997354	21.206476956236646	0.1867813157607081	0.26861859375835884	0.07903574611820005	0.0006770755476557318	ok	proteomics	0.009710476702767742	False
CTSL	30	19	16	14	21.796831832202955	21.150603394499683	0.6462284377032717	0.6103867810864141	0.17960739520422156	0.0006776880943145044	ok	proteomics	0.009710476702767742	True
TRAPPC3	32	20	17	15	22.306519299575502	22.241760005281588	0.06475929429391414	0.06373088462105048	0.018777152908774887	0.0006886325014987968	ok	proteomics	0.009823049270258621	True
ITGAM	26	17	13	13	20.006151278641703	19.63015916012866	0.37599211851304304	0.4086910758002807	0.12056423551717682	0.0006993848931900841	ok	proteomics	0.00988912153447906	True
DDX5	32	20	17	15	20.837200944272194	20.93555651526557	-0.09835557099337677	-0.20416217658087318	0.06022870250242047	0.000699482032460795	ok	proteomics	0.00988912153447906	True
PRDX6	32	20	17	15	27.522533393423952	28.029838430242375	-0.5073050368184226	-0.5287968522738088	0.1562461112233629	0.0007133813343354829	ok	proteomics	0.010041000108500758	True
MYG1	30	20	15	15	22.22071879521157	22.527199753962044	-0.3064809587504733	-0.2843109176348585	0.08404154752855439	0.0007170371973877427	ok	proteomics	0.01004799702594894	True
VDAC2	32	20	17	15	25.30167576834894	25.48459407570018	-0.18291830735124037	-0.19070448782164046	0.056499193517693454	0.0007372217626435862	ok	proteomics	0.010285536960391438	True
CAP1	32	20	17	15	24.5800492335418	24.436505436041916	0.1435437974998841	0.13674472112828068	0.040639500589417475	0.0007659281173984679	ok	proteomics	0.01063937703687566	True
ZC2HC1A	29	20	15	14	19.486837822576586	19.77490983323515	-0.28807201065856347	-0.6023030302520483	0.17949089083318226	0.0007918760115431721	ok	proteomics	0.010951989533560132	True
UNC119B	30	20	15	15	20.786326067164516	21.093973279410243	-0.3076472122457261	-0.2677263454414156	0.07984264040025237	0.0007989017760650463	ok	proteomics	0.011001327054817801	True
PIR	32	20	17	15	22.507584599653047	22.840868382405336	-0.3332837827522894	-0.34422542603110345	0.10276069481623136	0.0008087660420666883	ok	proteomics	0.01106072416957865	True
ISOC1	32	20	17	15	22.795023746411164	22.934055973990546	-0.13903222757938138	-0.1849375991147402	0.05521684280946287	0.0008101693591675025	ok	proteomics	0.01106072416957865	True
GPT	31	20	16	15	22.17035822495145	22.666824723428824	-0.4964664984773748	-0.49086173621099427	0.14719097308853085	0.0008534142037409398	ok	proteomics	0.01156567999327409	True
AK1	32	20	17	15	26.1602255855389	26.690570739733612	-0.5303451541947126	-0.5142710020438037	0.15422579737900124	0.0008544277895062594	ok	proteomics	0.01156567999327409	True
SORT1	30	20	15	15	21.52557423250543	21.18788054983647	0.3376936826689594	0.4811370236281238	0.14439847932699562	0.00086221487263956	ok	proteomics	0.011621633516383222	True
RAB4A	32	20	17	15	22.082841764993553	22.24243719524545	-0.1595954302518976	-0.18256270716056083	0.05493005568501676	0.0008887994887115668	ok	proteomics	0.01188066411461949	True
PTPRA	32	20	17	15	21.733677918327206	21.91195951817211	-0.17828159984490455	-0.17024277381830363	0.0512236914189882	0.0008889022506379877	ok	proteomics	0.01188066411461949	True
ATG7	31	20	17	14	21.968753083817493	21.850029643277487	0.1187234405400055	0.1249605188904362	0.03772165425196364	0.0009240007985787805	ok	proteomics	0.012298102678992054	True
LMNA	32	20	17	15	25.04900811825589	24.647543988580303	0.4014641296755883	0.37878018046146567	0.11459970417898224	0.0009489317003495049	ok	proteomics	0.01257729891171573	True
RUVBL2	32	20	17	15	23.46165135319166	23.665800783753657	-0.20414943056199775	-0.17639036301157748	0.053445542512248465	0.0009655551843370439	ok	proteomics	0.012744527142639572	True
NT5E	32	20	17	15	21.409706092373643	21.75765048209318	-0.3479443897195367	-0.35059879202191796	0.10632920384820284	0.0009762077870553177	ok	proteomics	0.012831888308359362	True
NDUFV2	32	20	17	15	23.92675967417349	24.10020301983934	-0.17344334566585218	-0.19667820021414487	0.059709828882480845	0.0009880767420874079	ok	proteomics	0.01293179492807831	True
PIN4	32	20	17	15	21.087346334203268	21.394831339160632	-0.3074850049573641	-0.3276242489948356	0.09949706518438228	0.0009919390010849128	ok	proteomics	0.01293179492807831	True
ABLIM2	32	20	17	15	21.801331955261148	21.97354285048821	-0.1722108952270638	-0.15717166325710535	0.047775086967547016	0.001002498014228574	ok	proteomics	0.013016106870453443	True
NHERF1	32	20	17	15	25.746194340674574	25.997559970817825	-0.2513656301432512	-0.2539402566355252	0.07725885725901122	0.001013055573990107	ok	proteomics	0.013094169785615268	True
CMAS	32	20	17	15	21.047003269690244	20.703491178738144	0.34351209095209967	0.3174557661425473	0.09664386505035172	0.001020547932164764	ok	proteomics	0.013094169785615268	True
CANX	32	20	17	15	24.202474163688965	24.090447337224134	0.11202682646483098	0.11907614507957918	0.03625160249479226	0.0010208595117361164	ok	proteomics	0.013094169785615268	True
PAXX	29	20	15	14	22.39395141167848	22.597100055259514	-0.20314864358103435	-0.3057554511791133	0.09315705235844601	0.0010301866315733075	ok	proteomics	0.013160737650741732	True
ATAT1	32	20	17	15	21.3105279071303	21.4671637068468	-0.15663579971650066	-0.14895518202595642	0.045400872385468784	0.0010348078929480911	ok	proteomics	0.013166895629871512	True
RAB5B	31	20	16	15	22.432615647779144	22.595038137303483	-0.1624224895243387	-0.17513799784331796	0.053429203656299586	0.0010456572001244005	ok	proteomics	0.013251934476476965	True
VPS13C	32	20	17	15	21.55616536887964	21.38006597801731	0.17609939086232984	0.1447865521166571	0.044205625714339516	0.001055509522010553	ok	proteomics	0.013323713450458609	True
ARL8A	32	20	17	15	22.504133829185864	22.260305896813897	0.24382793237196765	0.19852853855682023	0.06064684303537766	0.0010621758659800197	ok	proteomics	0.013354867310997798	True
