gene	n_paired_donors	mean_delta	median_delta	sd_delta	dz	positive_fraction	wilcoxon_p	wilcoxon_fdr_bh	n_samples	n_donors	n_foamy	n_non_foamy	mean_foamy	mean_non_foamy	raw_mean_delta	gee_coef_foamy	gee_se	gee_p	model_status	modality	fdr_bh	adequate_reporting_coverage	passes_convergence_gate
EFTUD2	10	-0.0194751256027741	-0.0204148136010586	0.038579988922932	-0.504798631271717	0.4	0.153576396549984	0.678424684837983	30	19	16	14	20.5894297222535	20.564341799913	0.0250879223404361	0.0161180026182821	0.0852767339571352	0.850086384158389	ok	proteomics	0.954172472832687	TRUE	FALSE
HINT1	10	0.00611075102099773	0.0261548074736869	0.068844297699549	0.088761905127805	0.8	0.22127181567247	0.742589494275625	32	20	17	15	24.1606525003833	24.2507872983218	-0.0901347979384255	-0.0626822817090065	0.331321762408442	0.849945046369051	ok	proteomics	0.954172472832687	TRUE	FALSE
DPP6	10	0.0356297738118535	-0.00943987473500025	0.0804621631299999	0.442814018736828	0.4	0.540817904242618	0.964263921110291	30	19	16	14	21.6836960657269	21.6760269552789	0.00766911044798135	-0.0320754979774751	0.171122104926433	0.851313964830765	ok	proteomics	0.955213305864784	TRUE	FALSE
OPA1	10	0.0441937657470803	0.0228175474563781	0.0886232257395456	0.498670245618921	0.6	0.22127181567247	0.742589494275625	32	20	17	15	22.4758778904589	22.487860426103	-0.0119825356440124	-0.0107877724708327	0.0589973741797677	0.854914350981277	ok	proteomics	0.956553834144018	TRUE	FALSE
PCMT1	10	0.0144472808255845	0.0223459151253056	0.0476470573402932	0.303214545284563	0.7	0.262192602406773	0.806593233815048	32	20	17	15	24.4908762805701	24.5109595786158	-0.0200832980456411	-0.00846580623793091	0.0458559549820275	0.853529153490575	ok	proteomics	0.956553834144018	TRUE	FALSE
AARS2	10	-0.00948599913250628	-0.00388861466246554	0.0196311166995093	-0.483212405983171	0.4	0.358951435852626	0.853658649396203	29	18	16	13	19.1464203629941	19.1768295625149	-0.0304091995207578	0.0212208348793718	0.115823062022287	0.854627207872675	ok	proteomics	0.956553834144018	TRUE	FALSE
RPS25	10	0.0247161049829073	0.0212444495436076	0.0832623298623052	0.296846185108938	0.6	0.475532659596901	0.905849723120519	32	20	17	15	23.1532618278813	23.1554198802467	-0.00215805236546629	-0.0094136421875473	0.0513786181115951	0.8546246115683	ok	proteomics	0.956553834144018	TRUE	FALSE
PRPF31	10	0.00821201113320511	-0.00143505268324337	0.0252992320048236	0.324595273549781	0.5	0.540817904242618	0.964263921110291	20	14	13	7	19.3810854305621	19.3206355215815	0.0604499089805408	0.0259338564853449	0.14146630788745	0.854545539831878	ok	proteomics	0.956553834144018	FALSE	FALSE
METAP1	10	-0.00572126020987948	0.00117363767722178	0.0517051695487339	-0.11065160911013	0.5	0.759765825978067	1	17	11	11	6	17.3618255717203	17.21092158272	0.150903989000376	0.0345214528380006	0.188131972115404	0.854408905060265	ok	proteomics	0.956553834144018	FALSE	FALSE
LRPPRC	10	-0.00615989244935391	0.00078402028109556	0.0860288588620595	-0.0716026288251808	0.5	0.838463781922464	1	32	20	17	15	22.292605336379	22.2867811772674	0.00582415911154399	-0.0110479441038795	0.0597887991582194	0.853399367833733	ok	proteomics	0.956553834144018	TRUE	FALSE
UBE2L3	10	-0.00945545426639236	-0.0205193603905294	0.0620027833262165	-0.152500480771068	0.4	0.475532659596901	0.905849723120519	29	18	16	13	23.0750319992888	23.0771943947941	-0.00216239550529096	-0.0124968563629531	0.0686631396048175	0.85558084056528	ok	proteomics	0.956962958452235	TRUE	FALSE
SNX27	10	-0.00335259819357923	-0.0355823393224426	0.10100483092176	-0.0331924538953606	0.4	0.918812683274642	1	32	20	17	15	22.0553793993013	21.9710302501401	0.0843491491611701	-0.055868439978334	0.309131253583053	0.856581672054705	ok	proteomics	0.957745623481904	TRUE	FALSE
DNM1	10	0.00869503427329296	0.0146749861532949	0.0352568316314904	0.246619842763375	0.7	0.308063229907199	0.837780909563191	32	20	17	15	24.8162454402051	24.840294438535	-0.0240489983299348	-0.0240959940918956	0.134170089038497	0.857472186592126	ok	proteomics	0.95839246460497	TRUE	FALSE
TCP1	10	0.0368948445209643	0.00524338300387325	0.104622964200673	0.352645758059365	0.5	0.759765825978067	1	32	20	17	15	23.5032803787821	23.4800249373613	0.023255441420801	0.00457246248421286	0.0255127277357132	0.857762762254118	ok	proteomics	0.95839246460497	TRUE	FALSE
BASP1	10	-0.0236530166001224	-0.0301509039156067	0.0880950767411513	-0.268494193717792	0.3	0.262192602406773	0.806593233815048	32	20	17	15	23.5592263698386	23.5503813351776	0.00884503466100739	0.033990694045139	0.190282316609666	0.858225909944023	ok	proteomics	0.958573251240147	TRUE	FALSE
CARHSP1	10	0.00719125194009897	0.0067116807723111	0.0321455174351024	0.22370932291313	0.7	0.308063229907199	0.837780909563191	32	20	17	15	21.4849813116117	21.4753557643399	0.00962554727171749	0.0213289414292216	0.119674559352246	0.858546650320645	ok	proteomics	0.958594908624069	TRUE	FALSE
PHKG1	10	0.00333516940167488	0.00279479894794376	0.0260572476392339	0.127993925062644	0.5	0.610298655976554	0.991220451757667	11	6	9	2	21.9347986076889	21.9131375825876	0.0216610251012632	-0.00735070039570533	0.0413958244756357	0.859059854758457	ok	proteomics	0.958831367714615	FALSE	FALSE
CFL2	10	0.00454693623756151	-0.0177315313595669	0.0792767345337399	0.0573552412861601	0.3	0.358951435852626	0.853658649396203	32	20	17	15	24.5941552575114	24.5705481581061	0.023607099405254	-0.0140014849859805	0.0793076970346291	0.859864733029091	ok	proteomics	0.959393095673637	TRUE	FALSE
MVB12B	10	-0.167556321743962	-0.130944355390916	0.123612474188461	-1.35549686909837	0	0.00592153702414871	0.272182974860348	28	18	15	13	19.0348145148537	19.0399649123424	-0.00515039748866286	-0.039721285528274	0.228117856441915	0.861766317433782	ok	proteomics	0.960278789874972	TRUE	FALSE
RPL35	10	0.100550643757656	0.076963198047732	0.141889505458778	0.708654550824895	0.7	0.0665457213437162	0.514554351548001	32	20	17	15	22.0549734965363	22.0325631969412	0.0224102995951228	0.0237267077757077	0.137078755485985	0.862582141680456	ok	proteomics	0.960278789874972	TRUE	FALSE
DYNLT3	10	0.0297407597336142	0.0121279875843514	0.0552659470383536	0.538138968522057	0.7	0.102917539402853	0.588505606955251	19	14	11	8	21.9824778626745	21.9266401260004	0.0558377366741212	0.0213581235839808	0.123342492659351	0.862524787419171	ok	proteomics	0.960278789874972	FALSE	FALSE
POGLUT3	10	-0.00989478318394708	-0.0153674270344072	0.0244981355167444	-0.40389943868112	0.3	0.185143724157873	0.704059519908048	31	20	17	14	18.0545250917689	18.0278671658601	0.0266579259087933	0.0269608144642332	0.153978074495317	0.861004867029998	ok	proteomics	0.960278789874972	TRUE	FALSE
TLN1	10	-0.0127920571904949	-0.0145761470304021	0.0391374622576917	-0.326849428975965	0.4	0.475532659596901	0.905849723120519	32	20	17	15	23.8205630879366	23.8391343583798	-0.0185712704431751	-0.0112945339689014	0.0652096990268916	0.862491643014364	ok	proteomics	0.960278789874972	TRUE	FALSE
PELO	10	-0.0049251506371331	-0.00130617329509936	0.0137096655650171	-0.359246592396869	0.4	0.47719661998877	0.905849723120519	32	20	17	15	19.7622693822461	19.7727701179674	-0.0105007357212763	-0.0117051522357238	0.067719734779713	0.862771701182858	ok	proteomics	0.960278789874972	TRUE	FALSE
PCBP2	10	0.0176392385877979	0.00931231757363934	0.0621388587058293	0.283868081184168	0.7	0.540817904242618	0.964263921110291	32	20	17	15	24.2387140132215	24.2571357560303	-0.0184217428088651	-0.0085739600907123	0.0495479424052772	0.862617065245858	ok	proteomics	0.960278789874972	TRUE	FALSE
BIN1	10	-0.267747043059349	-0.250596154743326	0.146007978305867	-1.83378364775693	0	0.00592153702414871	0.272182974860348	32	20	17	15	24.4054074415289	24.1602479038335	0.245159537695457	0.0537514418550738	0.316448652379432	0.865121547121823	ok	proteomics	0.96032720416025	TRUE	FALSE
PGM2	10	-0.0373046950895107	-0.0275470912443068	0.0292560753923926	-1.27510934358649	0.1	0.00804523748656169	0.272182974860348	32	20	17	15	22.6891930083179	22.5775381253793	0.111654882938634	0.016617618224135	0.102047937606909	0.870643394164772	ok	proteomics	0.96032720416025	TRUE	FALSE
PHACTR1	10	-0.117342244326824	-0.10593805282253	0.0825385716047704	-1.42166555642261	0.1	0.00804523748656169	0.272182974860348	20	16	9	11	21.9014377694645	21.8314978618984	0.0699399075660416	-0.156301451318722	0.962856269573328	0.87104517923599	ok	proteomics	0.96032720416025	TRUE	FALSE
ATP6V1B2	10	0.103808378891231	0.118205269567416	0.0830545403313975	1.24988204711052	0.9	0.0144328239388418	0.299322687687737	32	20	17	15	24.8191130456919	24.8427463721433	-0.0236333264513924	-0.0157322379594627	0.0965349909505624	0.870542622368049	ok	proteomics	0.96032720416025	TRUE	FALSE
BANF1	10	0.0187396404098367	0.00747804815636243	0.0269562711042063	0.695186672421934	0.8	0.0144328239388418	0.299322687687737	18	14	9	9	22.5969892938605	22.7393110128581	-0.142321718997586	0.0448765711243254	0.268880060645659	0.867447302135449	ok	proteomics	0.96032720416025	FALSE	FALSE
MAP3K3	10	-0.069421086248238	-0.0574732954890029	0.0668138164252066	-1.03902291415953	0.1	0.0190588916017305	0.338796700953688	32	20	17	15	23.6733046214693	23.7128296061025	-0.0395249846332035	0.217764767374995	1.30361810119508	0.867333505731382	ok	proteomics	0.96032720416025	TRUE	FALSE
AKR1B1	10	0.0613076344022123	0.0409484403966143	0.0701986847283987	0.87334448842473	0.9	0.0190588916017305	0.338796700953688	32	20	17	15	25.6377970263306	25.5831305614252	0.0546664649053987	0.0230738125038731	0.136347694879554	0.865617509676041	ok	proteomics	0.96032720416025	TRUE	FALSE
COL1A2	10	0.00249500165097369	0.000728627489839179	0.00345486796041212	0.72216990043118	0.6	0.0360316862182335	0.433348554333295	32	20	17	15	23.032877513062	23.3744936573584	-0.341616144296413	-0.0911461304533402	0.53702785857238	0.865227763659854	ok	proteomics	0.96032720416025	TRUE	FALSE
RPS8	10	0.0699306197460327	0.0372309495625154	0.108679368431353	0.643458098398905	0.8	0.0527870006322246	0.482286389372285	32	20	17	15	23.724890490246	23.6993932414172	0.0254972488287564	0.0105882152390867	0.061799979582794	0.863963977894165	ok	proteomics	0.96032720416025	TRUE	FALSE
PSAT1	10	0.0166471594931776	0.0130287105461406	0.0328693580184442	0.506464394097271	0.9	0.0665457213437162	0.514554351548001	32	20	17	15	26.4115708408429	26.3014550879766	0.110115752866307	-0.0305487433934506	0.187115711586642	0.870312749144447	ok	proteomics	0.96032720416025	TRUE	FALSE
MAP6D1	10	0.00792095978836518	0.0113475169089597	0.0160594619473396	0.493226972008073	0.6	0.126278928554698	0.629396089976903	30	20	16	14	21.5488951780499	21.6047485421911	-0.055853364141143	0.0443449057326432	0.272583695209345	0.870767534569044	ok	proteomics	0.96032720416025	TRUE	FALSE
ABCE1	10	-0.0152909671996885	-0.0165347441372121	0.0430768792856231	-0.354969242277303	0.3	0.185143724157873	0.704059519908048	29	19	15	14	19.403952758799	19.4264057198622	-0.0224529610631627	-0.0172654542456827	0.104682040525834	0.86899723473285	ok	proteomics	0.96032720416025	TRUE	FALSE
UBE2N	10	-0.0518184062204618	-0.0264352698502691	0.109950519460489	-0.471288416596184	0.4	0.185143724157873	0.704059519908048	32	20	17	15	24.6799239397365	24.7564222938044	-0.0764983540679509	-0.0100043107924336	0.059838451671235	0.867221603676312	ok	proteomics	0.96032720416025	TRUE	FALSE
IGHM	10	-0.00145488102000696	0	0.00293282464085322	-0.496068193011261	0.1	0.201242620957724	0.738207940467441	31	20	16	15	22.4786355625016	22.3688872525171	0.109748309984525	-0.0813250114407298	0.481928198743557	0.865993895724858	ok	proteomics	0.96032720416025	TRUE	FALSE
GLUD1	10	-0.0258154045476749	-0.0219541638994225	0.075126388113991	-0.343626323529685	0.4	0.262192602406773	0.806593233815048	32	20	17	15	26.5814789807584	26.587495789458	-0.00601680869964483	0.0105542693391034	0.0623961111745601	0.865679071496117	ok	proteomics	0.96032720416025	TRUE	FALSE
DNAJC19	10	0.00394152543900145	0.00336870326166511	0.012825146762363	0.307327901351457	0.7	0.308063229907199	0.837780909563191	15	11	10	5	20.7890517541492	20.883499063666	-0.0944473095167915	-0.0240582268840118	0.14827212775534	0.871103282402541	ok	proteomics	0.96032720416025	FALSE	FALSE
ITGB1	10	0.0257902162106759	0.0249657851858042	0.0943277759503566	0.273410625352271	0.6	0.308063229907199	0.837780909563191	32	20	17	15	23.5565586901192	23.3951876727096	0.161371017409653	0.156591210930627	0.957617904949128	0.870107768581526	ok	proteomics	0.96032720416025	TRUE	FALSE
SOGA3	10	-0.00395527180978004	-0.00186559914516362	0.0118878826195219	-0.332714574695146	0.4	0.358951435852626	0.853658649396203	25	19	13	12	21.3668841163695	21.3941525262675	-0.0272684098980776	0.0187497225885601	0.113875743525422	0.869218911157998	ok	proteomics	0.96032720416025	TRUE	FALSE
EDC4	10	-0.00249241341633749	-0.00480112243265185	0.0279330499602652	-0.0892281157941201	0.3	0.414823067184775	0.867355401336879	32	20	17	15	19.2436864720935	19.2110448435839	0.0326416285096052	0.0178597525211209	0.10730015957267	0.867805461491561	ok	proteomics	0.96032720416025	TRUE	FALSE
SPHK2	10	0.00483937870845448	0.00244640387764376	0.0239969457559473	0.201666443624606	0.6	0.540817904242618	0.964263921110291	32	20	17	15	19.3404548874625	19.327679238204	0.0127756492584794	0.0178959649411444	0.108240430565556	0.868680069345666	ok	proteomics	0.96032720416025	TRUE	FALSE
TTC9	10	0.00146876247811378	0	0.00496501615663834	0.295822295794548	0.3	0.589638551626567	0.991220451757667	32	20	17	15	19.1721374764784	19.1765586260524	-0.0044211495740285	-0.0175243487200447	0.106956800078779	0.869853078523963	ok	proteomics	0.96032720416025	TRUE	FALSE
CHL1	10	0.0126836078646919	0.00750502442519421	0.0425083054215363	0.29837952228192	0.6	0.610298655976554	0.991220451757667	32	20	17	15	22.8187313361771	22.8227359135291	-0.00400457735200987	0.0177687453598674	0.105503691868181	0.866254265115838	ok	proteomics	0.96032720416025	TRUE	FALSE
OSBPL1A	10	0.0488200544940254	0.0178516657025942	0.207048107291752	0.235790875524561	0.5	0.683480902201426	1	32	20	17	15	20.8412032126945	20.8349365832738	0.00626662942065437	-0.0100693831456114	0.0589522757316376	0.864376568029366	ok	proteomics	0.96032720416025	TRUE	FALSE
AP2S1	10	0.00157258662373831	0.00469282197202952	0.0345591538239984	0.0455041993142288	0.6	0.759765825978067	1	32	20	17	15	24.1139366602602	24.1155339047335	-0.00159724447334497	-0.011252567922603	0.0684991880621833	0.869516226590549	ok	proteomics	0.96032720416025	TRUE	FALSE
CCT7	10	-0.00174721856062053	0.00195678938096826	0.0280725710750278	-0.0622393494329695	0.6	0.838463781922464	1	32	20	17	15	23.2986504587546	23.266294423303	0.0323560354515315	-0.445370662299189	2.63798454107604	0.865930440291274	ok	proteomics	0.96032720416025	TRUE	FALSE
GSS	10	0.0112700353411897	-0.00110707132741391	0.0534769872731922	0.210745517200056	0.5	0.838463781922464	1	32	20	17	15	23.9843323815117	23.9368956904991	0.0474366910125745	-0.0109107266234679	0.0673303189477557	0.871268252501252	ok	proteomics	0.96032720416025	TRUE	FALSE
CRYZ	10	0.0095137362011025	0.00558107551163909	0.0483596808664538	0.196728680393381	0.6	1	1	32	20	17	15	24.2573833877561	24.2486715131244	0.0087118746316257	-0.0175544687787323	0.105329779112211	0.867636028306924	ok	proteomics	0.96032720416025	TRUE	FALSE
FNTA	10	0.00359866719510635	0.0114048693731725	0.0641588112388529	0.0560899917816291	0.5	1	1	32	20	17	15	21.7605921044302	21.7380000717187	0.0225920327115894	0.0105849229251918	0.064135544053716	0.868912587445862	ok	proteomics	0.96032720416025	TRUE	FALSE
PURA	10	-0.017890793053574	-0.0152985483043069	0.0448922328385458	-0.398527583110377	0.4	0.262192602406773	0.806593233815048	32	20	17	15	23.2877084609118	23.3031931162883	-0.0154846553764756	-0.0083468836319381	0.0517161781744778	0.871780004123383	ok	proteomics	0.960558431976613	TRUE	FALSE
NXN	10	-0.0993365357025262	-0.0655465395105185	0.0738168721484149	-1.34571586158246	0	0.00592153702414871	0.272182974860348	29	19	16	13	18.7449477223451	18.7630008705429	-0.018053148197815	0.0333882523997082	0.207724672043956	0.872303535245516	ok	proteomics	0.960802474243762	TRUE	FALSE
DIRAS2	10	-0.0148107527825317	-0.0131113508382112	0.0275776954513277	-0.53705549140868	0.2	0.0972010883062347	0.588505606955251	31	19	16	15	20.9319447535478	20.927662551994	0.00428220155377446	0.017983085979509	0.112702988695174	0.873226312816081	ok	proteomics	0.961137970269725	TRUE	FALSE
NID2	10	0.000336007401952265	0	0.00480304898219572	0.0699571049968053	0.4	0.67498671397049	1	32	20	17	15	21.9983775687417	22.0682394155094	-0.0698618467677328	-0.0320054382021974	0.200708692543949	0.873304782254822	ok	proteomics	0.961137970269725	TRUE	FALSE
STX1A	10	-0.000547336326032262	0.00116458911112956	0.00955856634528859	-0.0572613409020323	0.6	0.918812683274642	1	32	20	17	15	23.0214902918285	23.0197635934097	0.00172669841878914	0.0292571261242861	0.183780715128124	0.873514577821369	ok	proteomics	0.961137970269725	TRUE	FALSE
SIRPA	10	0.00548086743970665	0.0131988652506392	0.117562246858835	0.0466209823829577	0.6	0.683480902201426	1	32	20	17	15	23.244783210694	23.1444029893081	0.100380221385873	0.0240702214936246	0.151638568524666	0.8738783199772	ok	proteomics	0.961205717789582	TRUE	FALSE
CDC42BPB	10	-0.0170853487227263	-0.016436999156559	0.0642702354493637	-0.265836099763277	0.4	0.414823067184775	0.867355401336879	32	20	17	15	20.4169134149681	20.4305582334158	-0.0136448184476841	0.00702508535585794	0.0448663998386931	0.875577543966671	ok	proteomics	0.962409180151341	TRUE	FALSE
CHD4	10	0.0160575506540819	0.00187105637269414	0.0593032049609632	0.270770368391589	0.5	0.918812683274642	1	29	19	16	13	19.9286273006534	19.9049239044865	0.0237033961669653	-0.0158139390611966	0.100986947855695	0.875564917762632	ok	proteomics	0.962409180151341	TRUE	FALSE
UCHL3	10	-0.0409357082277015	-0.0395020112649117	0.0254096976314905	-1.61102697172474	0	0.00592153702414871	0.272182974860348	32	20	17	15	21.6255125426194	21.6033310500636	0.0221814925558093	-0.00755761853851028	0.0493255081949241	0.878225358949094	ok	proteomics	0.962732232759071	TRUE	FALSE
SCAMP1	10	0.0491094800786444	0.0356685374345699	0.0565454527612362	0.868495655804716	0.9	0.0144328239388418	0.299322687687737	32	20	17	15	20.5596097245653	20.5719823489093	-0.0123726243439961	-0.0102580601543804	0.0663399171130998	0.877113983214536	ok	proteomics	0.962732232759071	TRUE	FALSE
APBA2	10	-0.0559944929807039	-0.0547992273231489	0.0578208832464344	-0.968412964949941	0.1	0.0190588916017305	0.338796700953688	17	15	7	10	18.8495184309426	18.8355031747746	0.0140152561679301	0.0584439188603652	0.37853534952695	0.877298392519275	ok	proteomics	0.962732232759071	FALSE	FALSE
CFB	10	-0.00985154804442417	-0.00576088364973553	0.0118512222571174	-0.831268524941189	0.2	0.0190588916017305	0.338796700953688	24	17	12	12	20.5338567565915	20.5275661693855	0.00629058720594244	-0.024950605735543	0.162762895246312	0.878166284429536	ok	proteomics	0.962732232759071	TRUE	FALSE
