gene	n_paired_donors	mean_delta	median_delta	sd_delta	dz	positive_fraction	wilcoxon_p	wilcoxon_fdr_bh
NFKBIB	10	0.00912662635254002	0.00504635438704625	0.0223684420613064	0.408013500784998	0.6	0.308063229907199	0.837780909563191
AC023590.1	10	0.00909308589266724	0.00643045234184381	0.0355204241355678	0.255995982986082	0.7	0.308063229907199	0.837780909563191
DVL1	10	0.00909241449571598	0.011420324541204	0.0289704863806664	0.313850943896608	0.6	0.308063229907199	0.837780909563191
FGF12	10	0.00905366142335585	0.0142200935167043	0.0274901937454816	0.329341491994539	0.6	0.308063229907199	0.837780909563191
DTWD2	10	0.00892704603949277	0.0144545684239588	0.0571599845946745	0.15617649484679	0.8	0.308063229907199	0.837780909563191
DNM1	10	0.00869503427329296	0.0146749861532949	0.0352568316314904	0.246619842763375	0.7	0.308063229907199	0.837780909563191
MBOAT2	10	0.00865378274828528	0.00981024600676706	0.0334615027109797	0.258619071086898	0.6	0.308063229907199	0.837780909563191
AGPAT2	10	0.00856772204750642	0.0082407501846643	0.0269381169269217	0.318052003068704	0.6	0.308063229907199	0.837780909563191
Z95331.1	10	0.00834695511409745	0.00259745858922852	0.0208119768089575	0.401064982472252	0.5	0.308063229907199	0.837780909563191
AAMP	10	0.00815637126086018	0.00356946078270697	0.0241593765825771	0.33760685972097	0.8	0.308063229907199	0.837780909563191
DTYMK	10	0.0081129817743359	0.00649128992023654	0.0201299859161147	0.403029679610516	0.6	0.308063229907199	0.837780909563191
ZBTB2	10	0.00801754183796442	0.00529845524479304	0.0276803552203483	0.289647360886128	0.7	0.308063229907199	0.837780909563191
CNPY2	10	0.00794838595343138	0.0086810354778063	0.0238083219900321	0.333849061549115	0.6	0.308063229907199	0.837780909563191
FAM124A	10	0.00786323398090929	0.00727792629512958	0.0173539041546139	0.453110372792897	0.5	0.308063229907199	0.837780909563191
ALDH16A1	10	0.0078033756147207	0.00724694409202132	0.0193514182125923	0.40324567062702	0.7	0.308063229907199	0.837780909563191
CC2D1A	10	0.0077555451202159	0.00965227245907508	0.0253275546465706	0.306209787262902	0.6	0.308063229907199	0.837780909563191
CDKL3	10	0.0076763741672589	0.00878130272269553	0.0293665113778579	0.26139891349324	0.8	0.308063229907199	0.837780909563191
AC003093.1	10	0.00766476818309865	0.00205260246545999	0.0189026797169249	0.405485798727037	0.5	0.308063229907199	0.837780909563191
RRNAD1	10	0.00762875527866403	0.0134082604807986	0.0226988504068568	0.336085534814554	0.6	0.308063229907199	0.837780909563191
KRTCAP2	10	0.00762346646221921	0.0139960907054969	0.0447014295588833	0.170541894016547	0.8	0.308063229907199	0.837780909563191
TEX9	10	0.00759244879855063	0.00574321124471453	0.0177197893371342	0.428472859022068	0.6	0.308063229907199	0.837780909563191
ZNF112	10	0.00753552687771661	0.00895037624675878	0.0220369327235513	0.341949897122626	0.7	0.308063229907199	0.837780909563191
SAT2	10	0.00752166691858052	0.0133734599463702	0.0374834531193196	0.200666328543346	0.8	0.308063229907199	0.837780909563191
GABRB1	10	0.0073461105882385	0.00824452927654262	0.0251378597143519	0.292232937557703	0.6	0.308063229907199	0.837780909563191
VEPH1	10	0.00734367006258344	0.00531246101306164	0.0202525581869511	0.362604565546442	0.7	0.308063229907199	0.837780909563191
COA3	10	0.00733032820185545	0.00896688738433604	0.025873062282143	0.28331892537184	0.6	0.308063229907199	0.837780909563191
CARHSP1	10	0.00719125194009897	0.0067116807723111	0.0321455174351024	0.22370932291313	0.7	0.308063229907199	0.837780909563191
ABCF3	10	0.00715603538685355	0.00688691629570277	0.0176824920567493	0.404696089436226	0.7	0.308063229907199	0.837780909563191
MGAT4B	10	0.00710394779387824	0.0157260310081325	0.030020437825887	0.236637048236266	0.8	0.308063229907199	0.837780909563191
AC011933.2	10	0.00698408295562349	0.00331126080650642	0.020865563609763	0.334718155054083	0.6	0.308063229907199	0.837780909563191
SS18L2	10	0.00682975274533425	0.00443210451594686	0.0151253560780691	0.451543270127504	0.7	0.308063229907199	0.837780909563191
FBF1	10	0.00678251009031121	0.00880457043903563	0.029257493378523	0.231821297968405	0.7	0.308063229907199	0.837780909563191
EEF1AKMT1	10	0.00673259085415649	0.00449751153034413	0.0170470930687652	0.394940699097396	0.7	0.308063229907199	0.837780909563191
MPLKIP	10	0.00672523044613479	0.00962742795070383	0.0230437144060377	0.291846632345552	0.7	0.308063229907199	0.837780909563191
AC010168.1	10	0.00654578006609385	0.0103265010549	0.036251427477375	0.180566132745508	0.8	0.308063229907199	0.837780909563191
CINP	10	0.00645459128152509	0.0106288698971984	0.0224171026746174	0.28793155722276	0.7	0.308063229907199	0.837780909563191
AC048341.1	10	0.00635520515027662	0.0103877203963421	0.0168026836302938	0.378225603130367	0.7	0.308063229907199	0.837780909563191
PLD5	10	0.00615759860913185	0.00302921446654758	0.0195699469489056	0.314645646470503	0.6	0.308063229907199	0.837780909563191
LMTK2	10	0.0060829277077979	0.0126167609223614	0.019362715237195	0.314156750914398	0.7	0.308063229907199	0.837780909563191
DOHH	10	0.00587412059347651	0.00456227667766942	0.0154537923715951	0.380108678325034	0.7	0.308063229907199	0.837780909563191
ABCA7	10	0.0058142568015958	0.00579824628326184	0.0165056616060889	0.352258330526474	0.6	0.308063229907199	0.837780909563191
AC012306.3	10	0.0057232569704041	0.00273688730824264	0.0106994876263906	0.53490944335386	0.6	0.308063229907199	0.837780909563191
HECTD3	10	0.0057142482988476	0.00513527913030824	0.0206640983921793	0.276530250214558	0.8	0.308063229907199	0.837780909563191
KIAA0895	10	0.00567817182967457	0.00128889257660409	0.0176215602162259	0.322228665339527	0.7	0.308063229907199	0.837780909563191
ZNF329	10	0.00566562277115736	0.006960887943751	0.0181019693260469	0.312983779229209	0.7	0.308063229907199	0.837780909563191
KCTD6	10	0.00564013349854699	0.0126965586195345	0.0304839203290671	0.185019952737804	0.8	0.308063229907199	0.837780909563191
ARHGAP42	10	0.00562803949259575	0.00978102131393049	0.0318882920241794	0.176492346731154	0.8	0.308063229907199	0.837780909563191
CIB1	10	0.00546345345425552	0.011643062682827	0.0140924718838363	0.387685957388495	0.6	0.308063229907199	0.837780909563191
PNMA8A	10	0.00542696849524077	0.00433459542581106	0.0262792678973077	0.206511403454917	0.7	0.308063229907199	0.837780909563191
AC104850.2	10	0.0053040870842855	0.00553669226075334	0.0132429874869148	0.400520433136889	0.7	0.308063229907199	0.837780909563191
NEDD4	10	0.00520151056552569	0.0116371974157373	0.0495726311467057	0.104927062477928	0.8	0.308063229907199	0.837780909563191
C14orf93	10	0.00519168749179461	0.00276699384937415	0.0166555839421636	0.311708524289674	0.5	0.308063229907199	0.837780909563191
ZNF528	10	0.00518919609184376	0.00886066215664917	0.0362632771059137	0.143097825292726	0.8	0.308063229907199	0.837780909563191
CKS1B	10	0.00505906332610003	0.00460298802214881	0.0159235044763653	0.317710421949453	0.6	0.308063229907199	0.837780909563191
PCDH19	10	0.00486459208100099	0.00198244375018574	0.0104511431240678	0.465460287286506	0.6	0.308063229907199	0.837780909563191
FAM169A	10	0.00483295710837303	0.00243687137939139	0.0144014123375231	0.335589107172544	0.7	0.308063229907199	0.837780909563191
IRS1	10	0.004748964588335	0.00113420851909482	0.0103115646358185	0.460547429614984	0.5	0.308063229907199	0.837780909563191
BCL2L12	10	0.00466759274267947	0.00802067324607845	0.0153835985071963	0.303413583011544	0.7	0.308063229907199	0.837780909563191
SYN3	10	0.00465233439356799	0.0042163123627596	0.0121283402174923	0.383592009305452	0.7	0.308063229907199	0.837780909563191
NUBP2	10	0.0046290678755954	0.0089464360948624	0.0208995617402443	0.221491145753629	0.7	0.308063229907199	0.837780909563191
ZNF134	10	0.00462833731098207	0.00564870152014251	0.0179680036554079	0.257587732045516	0.6	0.308063229907199	0.837780909563191
ANAPC15	10	0.00450179819640198	0.000780070571248411	0.0162285856585549	0.277399293513225	0.7	0.308063229907199	0.837780909563191
AC010333.2	10	0.00447186713067421	0.00533196212762805	0.0149485530694527	0.299150500379361	0.6	0.308063229907199	0.837780909563191
NACC1	10	0.00442529704531866	0.0071734508141481	0.0126619953827453	0.349494444718332	0.6	0.308063229907199	0.837780909563191
ABCC2	10	0.00440834922148823	0.0051705467610891	0.0116761888570643	0.377550352726704	0.6	0.308063229907199	0.837780909563191
CCDC13	10	0.00416767529439316	0.00257382594206006	0.0129251061846594	0.322448050704582	0.7	0.308063229907199	0.837780909563191
KLF7-IT1	10	0.00397401017104731	0.00318760638874605	0.0143217138501842	0.277481467135737	0.6	0.308063229907199	0.837780909563191
DNAJC19	10	0.00394152543900145	0.00336870326166511	0.012825146762363	0.307327901351457	0.7	0.308063229907199	0.837780909563191
ZCCHC4	10	0.00392446939837155	0.0192838412202173	0.0459922740800471	0.0853288835325085	0.7	0.308063229907199	0.837780909563191
ZNF205	10	0.00373066273754252	0.00678730902785019	0.010939065567096	0.341040348890869	0.6	0.308063229907199	0.837780909563191
C12orf73	10	0.00371561350056496	0.00964695434365708	0.0203289216166398	0.182774746768841	0.7	0.308063229907199	0.837780909563191
PIAS4	10	0.00361156783847296	0.00676569494763991	0.0212341225766459	0.170083215138124	0.8	0.308063229907199	0.837780909563191
ABHD17C	10	0.00311669355881208	0.0018701113315056	0.00859684188218487	0.362539360561087	0.6	0.308063229907199	0.837780909563191
LAMB2	10	0.00305456698904623	0.00445866631872952	0.010242142352651	0.298235162515155	0.6	0.308063229907199	0.837780909563191
CALCOCO1	10	0.00258571493360266	0.0134759289751278	0.049510522215834	0.0522255637363428	0.7	0.308063229907199	0.837780909563191
PHB	10	0.002391521003368	0.00811250670215117	0.0309434271415804	0.0772868820388153	0.7	0.308063229907199	0.837780909563191
FGFRL1	10	0.00238723950896867	0.00502462410709282	0.00833976881870302	0.286247683942387	0.6	0.308063229907199	0.837780909563191
MPC1	10	0.00223242745501226	0.0263238513156179	0.0801084947159401	0.0278675496640938	0.7	0.308063229907199	0.837780909563191
TIGD2	10	0.00211163719529984	0.00168802353183769	0.00945381061537653	0.223363602383285	0.7	0.308063229907199	0.837780909563191
AC093535.1	10	0.00181955213911172	0.00322270956605566	0.0170884425735133	0.10647852379081	0.7	0.308063229907199	0.837780909563191
LIN37	10	0.00162693783717598	0.00253381411128599	0.0083952641034287	0.193792335432488	0.8	0.308063229907199	0.837780909563191
AP003110.1	10	0.00133354594013931	0.0082515614361242	0.0175000678958625	0.0762023295037956	0.6	0.308063229907199	0.837780909563191
SLC49A3	10	0.00128675774785553	0.00511449589293012	0.0185192808466788	0.0694820581052043	0.8	0.308063229907199	0.837780909563191
PTK7	10	0.00114556130358024	0.0043783092638507	0.0168363892792415	0.0680407945302539	0.8	0.308063229907199	0.837780909563191
OAT	10	0.000590282158661445	0.00309130129625602	0.0589261935255297	0.0100173135806864	0.8	0.308063229907199	0.837780909563191
C12orf57	10	0.00016634120741125	0.00424063270109423	0.0208102211318693	0.0079932455478097	0.7	0.308063229907199	0.837780909563191
CKB	10	6.15916860046708e-05	0.0362929608589887	0.113878571335024	0.000540854045520747	0.6	0.308063229907199	0.837780909563191
SPR	10	0.0104281094869838	0.00353878468715178	0.0209619952820835	0.497476950388251	0.6	0.343252562436031	0.853658649396203
DCAF4L1	10	0.00924286319226958	0.00226135857780874	0.0194289649886495	0.475725968813538	0.6	0.343252562436031	0.853658649396203
GABRA5	10	0.00894648020028665	0.00152533859690727	0.0209315271087481	0.427416506870518	0.5	0.343252562436031	0.853658649396203
JPH3	10	0.0078610975015378	0.000954827846985851	0.019772065377057	0.397586056470339	0.5	0.343252562436031	0.853658649396203
TIMP1	10	0.00684493576636798	0.00286402699279565	0.0152389056770807	0.449175020268206	0.6	0.343252562436031	0.853658649396203
NCMAP-DT	10	0.00661309920725762	0.000421677475930989	0.0191128849394733	0.346002146101962	0.6	0.343252562436031	0.853658649396203
AC018529.2	10	0.00650565073065907	0.00151579584418671	0.0133341004339897	0.487895734914042	0.5	0.343252562436031	0.853658649396203
OLIG2	10	0.0061193232088375	0.00067873087777545	0.0138078822846933	0.443176084693384	0.5	0.343252562436031	0.853658649396203
ATAD3C	10	0.00610699295176545	0.00198244438528175	0.016572408987324	0.36850363495353	0.6	0.343252562436031	0.853658649396203
ADRA1B	10	0.00610330333542938	0.00217457194539797	0.0138749108695378	0.439880543580939	0.6	0.343252562436031	0.853658649396203
HCG25	10	0.00585026283906214	0.00851305322784876	0.0174746899967633	0.33478492838189	0.6	0.343252562436031	0.853658649396203
AC008945.2	10	0.00554391739163763	0.00197830293285544	0.0132217289397437	0.419303512944736	0.5	0.343252562436031	0.853658649396203
TRMT5	10	0.00516068829547758	0.00271301160347094	0.0153340437961717	0.336551034030958	0.5	0.343252562436031	0.853658649396203
ZBTB32	10	0.00514135502080225	0.000150111707960849	0.012755896584112	0.403057126318037	0.5	0.343252562436031	0.853658649396203
ZNHIT3	10	0.00510962331933126	0.00153747673591056	0.0120616587672627	0.423625259006631	0.5	0.343252562436031	0.853658649396203
RMRP	10	0.00458439313867782	0.00022419444075854	0.0109210615804538	0.419775413306232	0.5	0.343252562436031	0.853658649396203
AL359317.2	10	0.00449724431147309	0.00523313733337387	0.0147028013391465	0.305876697082147	0.6	0.343252562436031	0.853658649396203
EGR1	10	0.00443180928101198	0.00636958870602361	0.0180395015800924	0.245672490525056	0.6	0.343252562436031	0.853658649396203
GTF2H4	10	0.00429842609047314	0.00419523277363982	0.0123929843073115	0.346843503056579	0.5	0.343252562436031	0.853658649396203
ZNF404	10	0.00395672941571089	0.000918641894405017	0.00953772465398485	0.414850455350246	0.5	0.343252562436031	0.853658649396203
TLR8	10	0.00393344088450648	0.00377229716169347	0.0200777954353696	0.195909999041888	0.6	0.343252562436031	0.853658649396203
AC012405.1	10	0.00386104589495067	0.000532955170074907	0.0082006341102488	0.470822846507113	0.5	0.343252562436031	0.853658649396203
CDCA4	10	0.00375115893843391	0.00141598534682288	0.0115414068453531	0.325017477392215	0.6	0.343252562436031	0.853658649396203
ATP7B	10	0.00372531465613028	0.00471472608420121	0.0105108971569755	0.354424042067427	0.6	0.343252562436031	0.853658649396203
SLC35F3	10	0.00353802645788098	0.0042349919341062	0.0169885866868224	0.20825902254867	0.6	0.343252562436031	0.853658649396203
MPND	10	0.0034759614232696	0.000369736146636384	0.0107073607534431	0.324632886040741	0.6	0.343252562436031	0.853658649396203
AC090589.2	10	0.00321385831970802	0.00082769282010158	0.00978215016894152	0.328543138696856	0.5	0.343252562436031	0.853658649396203
ZBTB33	10	0.00318163488924818	0.00419021822634822	0.0200568004102822	0.158631228519236	0.6	0.343252562436031	0.853658649396203
ZNF385D	10	0.00317962911263365	0.00269483356883863	0.00919985284377585	0.345617388302555	0.5	0.343252562436031	0.853658649396203
ZMYND10	10	0.00315972355386199	0.00287078405505485	0.0092533768007189	0.341467079738556	0.6	0.343252562436031	0.853658649396203
TRPV3	10	0.00314667667650025	0.00319613329630335	0.0129908760718085	0.242222053317009	0.6	0.343252562436031	0.853658649396203
NAA80	10	0.00301759105656495	0.0023612786077607	0.00805606862708524	0.374573653260541	0.6	0.343252562436031	0.853658649396203
TTLL9	10	0.00286036660485177	0.00108968587592746	0.00949854483916908	0.301137348223751	0.5	0.343252562436031	0.853658649396203
LRFN3	10	0.00284130757602975	0.00249963438810319	0.00851386480122987	0.333727119512082	0.6	0.343252562436031	0.853658649396203
FAM228A	10	0.00265972785053675	0.000556898753004336	0.00848243566023583	0.313557091037553	0.6	0.343252562436031	0.853658649396203
PACRG-AS3	10	0.00265688578732695	0.000963211414695979	0.00960303609992903	0.27667143595832	0.6	0.343252562436031	0.853658649396203
AC008393.1	10	0.00260436921322588	0.00147872007131345	0.0064825278579313	0.401752105089601	0.5	0.343252562436031	0.853658649396203
PP2D1	10	0.00254641854280976	0.000965528058338257	0.00665408508678938	0.382684998703317	0.5	0.343252562436031	0.853658649396203
GLI3	10	0.0025105478581755	0.00165294535396155	0.00904320661615788	0.277616996352798	0.5	0.343252562436031	0.853658649396203
TRIM35	10	0.00235991029404512	0.00470170246722511	0.014518301361237	0.162547272943786	0.6	0.343252562436031	0.853658649396203
AC136604.3	10	0.00232916095874259	0.00200470154383624	0.00634658560619459	0.366994334161223	0.6	0.343252562436031	0.853658649396203
AL031600.3	10	0.00219706112546809	0.00272508653876752	0.00741823091953273	0.296170495270385	0.7	0.343252562436031	0.853658649396203
SMPD3	10	0.00206537532058462	0.00397377113017375	0.0116062674833086	0.177953448303248	0.6	0.343252562436031	0.853658649396203
LRCH2	10	0.00205356795755791	0.00382222501848245	0.0124037083970924	0.165560805834431	0.6	0.343252562436031	0.853658649396203
SCX	10	0.00204940937853022	0.00182773896447001	0.0068606225052817	0.29872061565149	0.5	0.343252562436031	0.853658649396203
ZNF419	10	0.00202840895407921	0.00124257760903066	0.00566385566636079	0.358132175953299	0.5	0.343252562436031	0.853658649396203
KLHL11	10	0.00195443610785561	0.000790788107821408	0.00607614080910753	0.321657474580923	0.6	0.343252562436031	0.853658649396203
AC023469.1	10	0.00190063783788612	0.000748733023662035	0.00569009469674006	0.334025695385179	0.6	0.343252562436031	0.853658649396203
AC139530.3	10	0.00185498760673202	0.00118917540139648	0.00897487819320062	0.206686661010883	0.6	0.343252562436031	0.853658649396203
CD300LB	10	0.00182798030724438	0.00281823517067727	0.00744957588517992	0.245380453252505	0.7	0.343252562436031	0.853658649396203
COL6A1	10	0.00179054225828305	0.0076811644292975	0.017769486953695	0.100764994675928	0.6	0.343252562436031	0.853658649396203
AC035140.1	10	0.00138401703325814	0.00124518524139639	0.00519541396286781	0.266392060988761	0.6	0.343252562436031	0.853658649396203
