analysis	disease_name	compartment	role	gene	metric	n_case	n_control	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	positive_nominal	negative_nominal	residual_layer	residual_model	covariate_set	covariate_count	n_complete_for_model	covariate_slope	covariate_r2	raw_n_case	raw_n_control	raw_mean_case	raw_mean_control	raw_delta_case_minus_control	raw_hedges_g	raw_welch_t	raw_p	residual_n_case	residual_n_control	residual_mean_case	residual_mean_control	residual_delta_case_minus_control	residual_hedges_g	residual_welch_t	residual_p	residual_fdr	retains_nominal_positive	retains_direction_only
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	ifn_apc	1.0	12.0	0.1457601931753569	0.3828182576412056	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	-0.0231773866853855	0.0231773866853856	-0.0463547733707711	-0.8595042115125174	-1.6127637106306991	0.1388836240946894	0.6598832882804394	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	inflammatory_nfkb	1.0	12.0	-0.0343119850968845	0.0033147227867002	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	0.006243660474221	-0.006243660474221	0.012487320948442	0.1630689508318105	0.3059806836424508	0.7658998989251812	0.946343939979104	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	hif_nampt_metabolic	1.0	12.0	0.0602613582876662	0.0207292732474216	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	-0.0034002943964478	0.0034002943964478	-0.0068005887928957	-0.0893020530044621	-0.1675653341092655	0.8702662902573823	0.9711437921552792	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	hla_ii_apc	1.0	12.0	0.1185600403156759	0.4427822698867036	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	-0.0226416444734097	0.0226416444734097	-0.0452832889468194	-0.8902850370599138	-1.6705204938566207	0.1300787881377082	0.6496381238798156	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	lysosomal_apc	1.0	12.0	0.0599372711284224	0.0051177921233624	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	0.0027791717883399	-0.0027791717883399	0.0055583435766799	0.0723797661473095	0.1358125517743518	0.8946645201453491	0.9766408810948688	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	lipid_loader_repair	1.0	12.0	-0.0154255001580601	0.0001350197239214	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	0.004562171034749	-0.004562171034749	0.009124342069498	0.1187033425275672	0.2227335719764976	0.8282302145360162	0.961806999432582	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	c1q_phagocytic_myeloid	1.0	12.0	0.071273123798004	0.0019704474113975	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	0.0021413993612894	-0.0021413993612894	0.0042827987225789	0.0556608915681125	0.1044414498730991	0.918886384270832	0.9823453763473984	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	complement_effector	1.0	12.0	0.1130712551941107	0.0278792598260349	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	-0.0051492485242385	0.0051492485242385	-0.0102984970484771	-0.1359816579635432	-0.2551544021978357	0.8037774117294598	0.9560461333508982	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	complement_phagocytosis	1.0	12.0	0.1878527494082494	0.0022309931257605	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	0.0049356649270463	-0.0049356649270463	0.0098713298540927	0.1286112811200705	0.2413247127703598	0.814209961893698	0.9582907656031348	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	mif_cd74_receptor_state	1.0	12.0	0.1143625328023847	0.3771641846034534	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	-0.0232975919807786	0.0232975919807786	-0.0465951839615573	-0.8601687206749563	-1.6140105878980917	0.1409700550225545	0.6606993155585802	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	univariate	mixscale_validated_ifng_readout	1.0	12.0	0.2161101402841632	0.3639427575750973	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	-0.0230809747666684	0.0230809747666684	-0.0461619495333368	-0.8390260140100843	-1.574338658898918	0.1479068127496459	0.6681426148588493	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	multivariable	core_inflammation_stress	3.0	12.0		0.4456484999167854	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	-0.0149829698008478	0.0149829698008478	-0.0299659396016957	-0.5493093773840734	-1.0307177299285115	0.3272696041521413	0.7943437131236458	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	multivariable	core_lysosomal_lipid	2.0	12.0		0.0072736086542967	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	0.0046221116924207	-0.0046221116924207	0.0092442233848414	0.120704695453024	0.2264888873398295	0.8253838213656959	0.9612313071163184	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30													residual	multivariable	core_all	5.0	12.0		0.6193624074473154	6.0	6.0	-0.0105752354950879	-0.0186882479827698	0.0081130124876819	0.1054844986092524	0.197929886919	0.8470686562777052	6.0	6.0	-0.0068302857493396	0.0068302857493396	-0.0136605714986792	-0.2915920317151914	-0.5471398985140259	0.5963230476156097	0.8980991435693667	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	ifn_apc	1.0	12.0	0.0289905488272525	0.0068802896439806	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0213357303216043	-0.0213357303216043	0.0426714606432087	0.3841331933236694	0.7207830583527961	0.4952975644213225	0.8614134251792415	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	inflammatory_nfkb	1.0	12.0	0.1221406551320972	0.0190833708468195	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0189667052114105	-0.0189667052114105	0.037933410422821	0.3418277542615424	0.641401624303007	0.542882843098157	0.8781950962930157	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	hif_nampt_metabolic	1.0	12.0	0.0357580964523463	0.0033161495021451	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0223275935306232	-0.0223275935306232	0.0446551870612465	0.402225764966508	0.7547317494548538	0.4757579478505296	0.8544869157559084	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	hla_ii_apc	1.0	12.0	-0.0011259601020915	1.8144233421847705e-05	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0270058873883399	-0.0270058873883399	0.0540117747766798	0.4921654107021376	0.923493455152781	0.3872940891631924	0.8197823765575291	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	lysosomal_apc	1.0	12.0	-0.3759641637082122	0.091487273661378	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0347645790753404	-0.0347645790753404	0.0695291581506809	0.6893537196236726	1.293495305672691	0.2393386983735898	0.748840575914333	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	lipid_loader_repair	1.0	12.0	-0.2320490815418894	0.0138821741841831	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0343591591459717	-0.0343591591459717	0.0687183182919435	0.6485500820006275	1.2169318343845523	0.2631294302418882	0.7611003657435876	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	c1q_phagocytic_myeloid	1.0	12.0	0.3160457347133181	0.0176032235174225	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0182601958594316	-0.0182601958594316	0.0365203917188632	0.328343820314403	0.6161005273971297	0.5580173324119522	0.8840718322426211	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	complement_effector	1.0	12.0	-0.0508806716064364	0.0025648475613633	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0308948123020341	-0.0308948123020341	0.0617896246040683	0.5714125468633808	1.0721918601871832	0.3196815771382811	0.7900160853157584	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	complement_phagocytosis	1.0	12.0	-0.2846557909248671	0.0023274600888232	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0254201351418345	-0.0254201351418344	0.0508402702836689	0.4616037824411241	0.8661479711668304	0.4169562654228618	0.8304154753999553	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	mif_cd74_receptor_state	1.0	12.0	0.0199082053531431	0.005192855216416	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0219905404939875	-0.0219905404939875	0.0439810809879751	0.3962099919518878	0.7434438229043862	0.4824305994576964	0.8564305339201586	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	univariate	mixscale_validated_ifng_readout	1.0	12.0	-0.029700087688755	0.0031230384355651	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0304818490316834	-0.0304818490316834	0.0609636980633669	0.5630912224755181	1.0565778238423067	0.326256442778234	0.7937602053471142	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	multivariable	core_inflammation_stress	3.0	12.0		0.0434038289627403	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0200470556707309	-0.020047055670731	0.040094111341462	0.36696282686701	0.6885647823413263	0.5152292292146393	0.8692649596954664	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	multivariable	core_lysosomal_lipid	2.0	12.0		0.0916281334115841	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0340656884836679	-0.034065688483668	0.0681313769673359	0.673317737035117	1.2634055743639667	0.2494211239648828	0.754594232822095	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL7R													residual	multivariable	core_all	5.0	12.0		0.5933255789229949	6.0	6.0	0.0683729612026662	0.0148682890286375	0.0535046721740286	0.4871517227652415	0.9140858293927818	0.3919049750622724	6.0	6.0	0.0127297360175101	-0.0127297360175102	0.0254594720350204	0.3569454037178536	0.6697682059981328	0.5185909393618324	0.8702613522865199	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SP140													residual	univariate	ifn_apc	1.0	12.0	0.1386514914111036	0.6426465817594967	6.0	6.0	0.0295289188592049	-0.0063950418360174	0.0359239606952223	0.6854719510723569	1.2862116002890809	0.2434480211529528	6.0	6.0	-0.007943719894051	0.007943719894051	-0.015887439788102	-0.4891349392372621	-0.9178071137257248	0.390353854041127	0.8210460920380641	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SP140													residual	univariate	inflammatory_nfkb	1.0	12.0	0.0210210853433553	0.002308203708833	6.0	6.0	0.0295289188592049	-0.0063950418360174	0.0359239606952223	0.6854719510723569	1.2862116002890809	0.2434480211529528	6.0	6.0	0.0166220300181248	-0.0166220300181248	0.0332440600362496	0.6277567517271878	1.177915471184715	0.2812955771461973	0.7710233854775346	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SP140													residual	univariate	hif_nampt_metabolic	1.0	12.0	0.1333412909699238	0.1882972136788704	6.0	6.0	0.0295289188592049	-0.0063950418360174	0.0359239606952223	0.6854719510723569	1.2862116002890809	0.2434480211529528	6.0	6.0	0.0014621958732049	-0.0014621958732049	0.0029243917464098	0.0574050971088136	0.1077142568730479	0.9172109872159044	0.9818426649197408	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SP140													residual	univariate	hla_ii_apc	1.0	12.0	0.1096382101576534	0.7024990785440096	6.0	6.0	0.0295289188592049	-0.0063950418360174	0.0359239606952223	0.6854719510723569	1.2862116002890809	0.2434480211529528	6.0	6.0	-0.0067270923902597	0.0067270923902597	-0.0134541847805195	-0.4513535124812342	-0.846914483774852	0.4253489051704203	0.8344365317986022	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SP140													residual	univariate	lysosomal_apc	1.0	12.0	0.2122176426192072	0.1190309830132015	6.0	6.0	0.0295289188592049	-0.0063950418360174	0.0359239606952223	0.6854719510723569	1.2862116002890809	0.2434480211529528	6.0	6.0	0.0134393702607772	-0.0134393702607772	0.0268787405215545	0.5306622825132746	0.995728537887916	0.347835375564297	0.8023594523775858	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SP140													residual	univariate	lipid_loader_repair	1.0	12.0	0.0555156208989162	0.0032445722427741	6.0	6.0	0.0295289188592049	-0.0063950418360174	0.0359239606952223	0.6854719510723569	1.2862116002890809	0.2434480211529528	6.0	6.0	0.0161421174876498	-0.0161421174876498	0.0322842349752997	0.6075615757241931	1.1400214777043172	0.295444594249025	0.777539824623528	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SP140													residual	univariate	c1q_phagocytic_myeloid	1.0	12.0	-0.0103948521571484	7.776035489487639e-05	6.0	6.0	0.0295289188592049	-0.0063950418360174	0.0359239606952223	0.6854719510723569	1.2862116002890809	0.2434480211529528	6.0	6.0	0.0182412897401064	-0.0182412897401064	0.0364825794802128	0.6979746276171735	1.3096714772124878	0.2358596148831396	0.7466522208115054	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SP140													residual	univariate	complement_effector	1.0	12.0	0.1912408126037493	0.1479606780060786	6.0	6.0	0.0295289188592049	-0.0063950418360174	0.0359239606952223	0.6854719510723569	1.2862116002890809	0.2434480211529528	6.0	6.0	0.0023920106019311	-0.0023920106019311	0.0047840212038623	0.0917418373084166	0.1721433170143869	0.8685797926288632	0.9710456741456396	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	SP140													residual	univariate	complement_phagocytosis	1.0	12.0	-1.1899473594520893	0.1660836799074016	6.0	6.0	0.0295289188592049	-0.0063950418360174	0.0359239606952223	0.6854719510723569	1.2862116002890809	0.2434480211529528	6.0	6.0	0.0123929771953276	-0.0123929771953276	0.0247859543906552	0.5004444617757341	0.9390281703422017	0.3724522394600348	0.8126082839394446	False	False
