cell_state	gene	n_patient_units	n_remission	n_non_remission	mean_delta_remission	mean_delta_non_remission	raw_delta_remission_minus_non	raw_t	raw_p	raw_fdr	mean_delta	paired_p	paired_fdr	n	remission_adjusted_delta	remission_adjusted_p	formula	remission_adjusted_fdr	approved_name	wave62_score	wave62_call	manual_blocker	prior_context_blocker	max_l2g_score	best_l2g_disease	strong_l2g_disease_count	strong_l2g_diseases	ms_max_l2g_score	strong_qtl_coloc_disease_count	strong_qtl_coloc_diseases	myeloid_qtl_coloc_disease_count	max_qtl_h4	ms_max_relevant_qtl_h4	gwas_catalog_trait_count	chembl_target_id	druggable_activity_count	wave55_score	wave55_genetic_diseases_ge_0_25	has_cross_autoimmune_genetics	has_any_druggability_flag	manual_or_prior_blocked	wave68_posthoc_blocker	perturbation_strength	integrated_score	wave68_call	wave68_call_priority
DC	AC009480.1	29	13	16	0.0	0.0972922065854861	-0.0972922065854861			1.0	0.036201751287622735	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC009495.1	29	13	16	0.0	-0.10978405251034569	0.10978405251034569			1.0	-0.04084988000384956	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC009560.1	29	13	16	-0.037750439528641	0.0	-0.037750439528641			1.0	-0.034238770735279055	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC009720.1	29	13	16	0.10768163248960401	0.0	0.10768163248960401			1.0	0.06510982429603963	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC009779.5	29	13	16	0.0	-0.05332864682065605	0.05332864682065605			1.0	-0.01984321742163946	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC009884.1	29	13	16	0.0	0.04652143245729519	-0.04652143245729519			1.0	0.03462060089845223	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010163.1	29	13	16	0.0	0.032120558465620945	-0.032120558465620945			1.0	0.03585550712441408	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010168.1	29	13	16	0.0	-0.02411622559711791	0.02411622559711791			1.0	-0.0179469585839017	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010198.1	29	13	16	-0.05488319627222126	0.0	-0.05488319627222126			1.0	-0.03318518844366867	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010261.1	29	13	16	0.0	0.047496711335749474	-0.047496711335749474			1.0	0.017673194915627712	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010285.1	29	13	16	-0.06941175699088065	0.0	-0.06941175699088065			1.0	-0.02098494978794066	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010325.2	29	13	16	0.0	0.0972922065854861	-0.0972922065854861			1.0	0.036201751287622735	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010328.1	29	13	16	-0.11184455973427844	0.0	-0.11184455973427844			1.0	-0.03381347154757255	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010336.2	29	13	16	0.0	-0.2038168449076976	0.2038168449076976			1.0	-0.07583882601216656	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010524.1	29	13	16	0.0	-0.02411622559711791	0.02411622559711791			1.0	-0.0179469585839017	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010547.4	29	13	16	0.0	-0.02411622559711791	0.02411622559711791			1.0	-0.0179469585839017	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010605.1	29	13	16	0.0	-0.08378420599244524	0.08378420599244524			1.0	-0.06235103701763366	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010761.4	29	13	16	0.0	-0.05332864682065605	0.05332864682065605			1.0	-0.01984321742163946	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010768.2	29	13	16	0.0	-0.08541627361363974	0.08541627361363974			1.0	-0.06356559896829003	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC010998.2	29	13	16	0.0	0.039541395903295216	-0.039541395903295216			1.0	0.044139232636236515	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC011124.2	29	13	16	0.0	-0.02411622559711791	0.02411622559711791			1.0	-0.0179469585839017	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC011247.1	29	13	16	-0.05873808487599827	0.0	-0.05873808487599827			1.0	-0.017758025660185525	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC011462.1	29	13	16	0.0	0.10898786530601158	-0.10898786530601158			1.0	0.08110724859982257	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC011466.1	29	13	16	-0.037750439528641	0.0	-0.037750439528641			1.0	-0.034238770735279055	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC011477.4	29	13	16	0.0	0.04652143245729519	-0.04652143245729519			1.0	0.03462060089845223	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC011491.3	29	13	16	0.0	0.04428425458296034	-0.04428425458296034			1.0	0.04943358651121155	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC011511.3	29	13	16	-0.11184455973427844	0.0	-0.11184455973427844			1.0	-0.03381347154757255	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC011632.1	29	13	16	0.0	0.13438761904995003	-0.13438761904995003			1.0	0.10000939092089305	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC011773.1	29	13	16	-0.06941175699088065	0.0	-0.06941175699088065			1.0	-0.02098494978794066	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012074.1	29	13	16	0.0	-0.05568607589393414	0.05568607589393414			1.0	-0.04144080066525331	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012087.1	29	13	16	-0.10237222407102041	0.0	-0.10237222407102041			1.0	-0.030949742161006173	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012213.1	29	13	16	0.09441470332309608	0.0	0.09441470332309608			1.0	0.028543980074424397	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012213.4	29	13	16	0.0	0.04652143245729519	-0.04652143245729519			1.0	0.03462060089845223	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012254.1	29	13	16	0.0	-0.10579305772904268	0.10579305772904268			1.0	-0.039364858689876346	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012363.2	29	13	16	0.10849056738547234	0.0	0.10849056738547234			1.0	0.032799473860724196	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012417.1	29	13	16	0.09441470332309608	0.0	0.09441470332309608			1.0	0.028543980074424397	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012507.2	29	13	16	0.0	-0.05568607589393414	0.05568607589393414			1.0	-0.04144080066525331	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012508.1	29	13	16	0.10825426139622316	0.0	0.10825426139622316			1.0	0.06545606503027446	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012593.1	29	13	16	0.0	-0.06478553650924924	0.06478553650924924			1.0	-0.048212492285952924	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC012615.4	29	13	16	0.0	0.04652143245729519	-0.04652143245729519			1.0	0.03462060089845223	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC013451.2	29	13	16	0.0	-0.09532135146368931	0.09532135146368931			1.0	-0.07093681969390832	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC013457.1	29	13	16	0.10002759169590539	0.0	0.10002759169590539			1.0	0.06048179963008233	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC013470.2	29	13	16	-0.10081349878466445	0.0	-0.10081349878466445			1.0	-0.030478499632572972	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC013553.3	29	13	16	-0.037750439528641	0.0	-0.037750439528641			1.0	-0.034238770735279055	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC015660.2	29	13	16	0.0	0.13375615560324738	-0.13375615560324738			1.0	0.0497697323174874	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC015688.4	29	13	16	0.0	0.04428425458296034	-0.04428425458296034			1.0	0.04943358651121155	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC015712.7	29	13	16	0.0	-0.08378420599244524	0.08378420599244524			1.0	-0.06235103701763366	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC015722.2	29	13	16	0.0	0.04571417849095102	-0.04571417849095102			1.0	0.034019853760707736	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC015726.2	29	13	16	-0.11184455973427844	0.0	-0.11184455973427844			1.0	-0.03381347154757255	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC015813.4	29	13	16	0.0	0.0972922065854861	-0.0972922065854861			1.0	0.036201751287622735	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC016168.1	29	13	16	0.0	-0.1001735843612961	0.1001735843612961			1.0	-0.07454778371073198	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC016252.1	29	13	16	0.0	-0.08436130495978188	0.08436130495978188			1.0	-0.06278050601658186	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC016590.3	29	13	16	0.0	0.039541395903295216	-0.039541395903295216			1.0	0.044139232636236515	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC016642.1	29	13	16	0.0	-0.05332864682065605	0.05332864682065605			1.0	-0.01984321742163946	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC016644.1	29	13	16	0.0	-0.06597441025297658	0.06597441025297658			1.0	-0.024548617768549427	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC016745.1	29	13	16	0.0	-0.03430832986664948	0.03430832986664948			1.0	-0.038297670548818025	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC016831.6	29	13	16	-0.05873808487599827	0.0	-0.05873808487599827			1.0	-0.017758025660185525	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC017048.3	29	13	16	0.0	0.02992893506363011	-0.02992893506363011			1.0	0.022272695861306126	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC017074.1	29	13	16	0.0	0.19077449115000794	-0.19077449115000794			1.0	0.07098585717209598	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC018630.2	29	13	16	0.0	-0.09532135146368931	0.09532135146368931			1.0	-0.07093681969390832	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC018643.1	29	13	16	0.0	0.2081255321397928	-0.2081255321397928			1.0	0.07744205847062058	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC018647.1	29	13	16	-0.11184455973427844	0.0	-0.11184455973427844			1.0	-0.03381347154757255	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC018695.4	29	13	16	-0.035075814989946316	0.0	-0.035075814989946316			1.0	-0.03181294847925364	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC018716.2	29	13	16	0.0	-0.02411622559711791	0.02411622559711791			1.0	-0.0179469585839017	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC018761.2	29	13	16	0.0	0.02254133340909028	-0.02254133340909028			1.0	0.008387472896405686	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC019163.1	29	13	16	0.0	-0.06597441025297658	0.06597441025297658			1.0	-0.024548617768549427	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020594.1	29	13	16	0.0	-0.03430832986664948	0.03430832986664948			1.0	-0.038297670548818025	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020651.1	29	13	16	0.0	-0.10579305772904268	0.10579305772904268			1.0	-0.039364858689876346	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020659.2	29	13	16	0.0	0.047496711335749474	-0.047496711335749474			1.0	0.017673194915627712	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020661.3	29	13	16	0.0	0.032120558465620945	-0.032120558465620945			1.0	0.03585550712441408	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020763.1	29	13	16	0.0	-0.05568607589393414	0.05568607589393414			1.0	-0.04144080066525331	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020907.1	29	13	16	-0.10081349878466445	0.0	-0.10081349878466445			1.0	-0.030478499632572972	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020913.3	29	13	16	-0.11184455973427844	0.0	-0.11184455973427844			1.0	-0.03381347154757255	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020914.1	29	13	16	0.0	0.0972922065854861	-0.0972922065854861			1.0	0.036201751287622735	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020917.2	29	13	16	-0.10081349878466445	0.0	-0.10081349878466445			1.0	-0.030478499632572972	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020922.3	29	13	16	-0.06763944603719044	0.0	-0.06763944603719044			1.0	-0.040898269696905847	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC020978.2	29	13	16	0.0	0.02254133340909028	-0.02254133340909028			1.0	0.008387472896405686	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC021180.1	29	13	16	-0.18903759782425758	0.0	-0.18903759782425758			1.0	-0.11430180333559761	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC021351.1	29	13	16	-0.06763944603719044	0.0	-0.06763944603719044			1.0	-0.040898269696905847	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC021483.1	29	13	16	0.0	-0.10579305772904268	0.10579305772904268			1.0	-0.039364858689876346	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC021594.1	29	13	16	-0.17329852336049223	0.0	-0.17329852336049223			1.0	-0.05239257682991626	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC021660.2	29	13	16	0.0	0.039541395903295216	-0.039541395903295216			1.0	0.044139232636236515	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC021683.1	29	13	16	0.0	0.04428425458296034	-0.04428425458296034			1.0	0.04943358651121155	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC021683.3	29	13	16	-0.2313565694227748	0.0	-0.2313565694227748			1.0	-0.06994500936037377	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC022001.2	29	13	16	0.0	0.032120558465620945	-0.032120558465620945			1.0	0.03585550712441408	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC022150.1	29	13	16	0.0	0.08471962812115304	-0.08471962812115304			1.0	0.06304716511341621	0.32303728760298706	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.4907473449581406	0.4907473449581406	DESCRIPTIVE_GENE_SIGNAL	2
