analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	gene	n_cells	mean_log_norm	detection_fraction
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3556	normal	control	MED16	249	0.017873091585738937	0.004016064257028112
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3556	normal	control	CIITA	249	0.1181040655864261	0.028112449799196786
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3556	normal	control	RFX5	249	0.07140705479933152	0.01606425702811245
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3556	normal	control	CD74	249	4.269698244868389	0.9678714859437751
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3559	Sjogren syndrome	case	GSK3B	65	0.14134772848742716	0.06153846153846154
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3559	Sjogren syndrome	case	GSK3A	65	0.0	0.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3559	Sjogren syndrome	case	MED16	65	0.1299011524682196	0.046153846153846156
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3559	Sjogren syndrome	case	CIITA	65	0.19623807156012188	0.09230769230769231
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3559	Sjogren syndrome	case	RFX5	65	0.14713021372213886	0.06153846153846154
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3559	Sjogren syndrome	case	CD74	65	3.3086740466143594	0.9846153846153847
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3560	Sjogren syndrome	case	GSK3B	21	0.0	0.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3560	Sjogren syndrome	case	GSK3A	21	0.3441191815441129	0.23809523809523808
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3560	Sjogren syndrome	case	MED16	21	0.2346847329277768	0.19047619047619047
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3560	Sjogren syndrome	case	CIITA	21	0.7526754512880649	0.5238095238095238
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3560	Sjogren syndrome	case	RFX5	21	0.06312090530944289	0.047619047619047616
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3560	Sjogren syndrome	case	CD74	21	2.8735063194727495	1.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3561	Sjogren syndrome	case	GSK3B	147	0.08551648923093641	0.04081632653061224
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3561	Sjogren syndrome	case	GSK3A	147	0.25076788891913904	0.10884353741496598
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3561	Sjogren syndrome	case	MED16	147	0.10651661274248529	0.047619047619047616
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3561	Sjogren syndrome	case	CIITA	147	0.17877146755927203	0.07482993197278912
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3561	Sjogren syndrome	case	RFX5	147	0.04770432903485667	0.02040816326530612
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3561	Sjogren syndrome	case	CD74	147	3.3353633759638117	0.9863945578231292
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3564	normal	control	GSK3B	31	0.23899808173586934	0.1935483870967742
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3564	normal	control	GSK3A	31	0.37281869651166444	0.22580645161290322
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3564	normal	control	MED16	31	0.23608256191905064	0.1935483870967742
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3564	normal	control	CIITA	31	0.5507289639169645	0.3548387096774194
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3564	normal	control	RFX5	31	0.30755334120363875	0.1935483870967742
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3564	normal	control	CD74	31	2.94414887649358	1.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3592	normal	control	GSK3B	25	0.32451345570146756	0.2
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3592	normal	control	GSK3A	25	0.34753636682252037	0.2
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3592	normal	control	MED16	25	0.06175368566562387	0.04
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3592	normal	control	CIITA	25	0.6605155870339502	0.36
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3592	normal	control	RFX5	25	0.15093971410798612	0.08
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3592	normal	control	CD74	25	3.0278397476367718	1.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3596	normal	control	GSK3B	53	0.2381982988426828	0.11320754716981132
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3596	normal	control	GSK3A	53	0.2541332841928366	0.1320754716981132
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3596	normal	control	MED16	53	0.16198974932704976	0.07547169811320754
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3596	normal	control	CIITA	53	0.33950476792826356	0.16981132075471697
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3596	normal	control	RFX5	53	0.18651736973565636	0.09433962264150944
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3596	normal	control	CD74	53	3.0340636232291005	1.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3598	Sjogren syndrome	case	GSK3B	120	0.2621944635022963	0.15833333333333333
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3598	Sjogren syndrome	case	GSK3A	120	0.3661665428624723	0.20833333333333334
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3598	Sjogren syndrome	case	MED16	120	0.21036343058570672	0.13333333333333333
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3598	Sjogren syndrome	case	CIITA	120	0.754831099563808	0.425
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3598	Sjogren syndrome	case	RFX5	120	0.14915732584930108	0.08333333333333333
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3598	Sjogren syndrome	case	CD74	120	2.836693198593108	0.9916666666666667
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3604	Sjogren syndrome	case	GSK3B	140	0.14414177809270126	0.08571428571428572
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3604	Sjogren syndrome	case	GSK3A	140	0.2823195130574101	0.15
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3604	Sjogren syndrome	case	MED16	140	0.11642653649489476	0.07142857142857142
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3604	Sjogren syndrome	case	CIITA	140	0.43596487718609234	0.25
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3604	Sjogren syndrome	case	RFX5	140	0.1954147606819085	0.11428571428571428
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3604	Sjogren syndrome	case	CD74	140	3.193375627635417	0.9857142857142858
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3606	normal	control	GSK3B	81	0.07798139925316767	0.04938271604938271
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3606	normal	control	GSK3A	81	0.29456755764599385	0.1728395061728395
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3606	normal	control	MED16	81	0.06968789998478475	0.04938271604938271
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3606	normal	control	CIITA	81	0.23877733369905774	0.14814814814814814
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3606	normal	control	RFX5	81	0.14188964886300537	0.08641975308641975
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3606	normal	control	CD74	81	3.3450790801553327	1.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3607	normal	control	GSK3B	77	0.09268275717903993	0.05194805194805195
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3607	normal	control	GSK3A	77	0.24083252108351355	0.12987012987012986
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3607	normal	control	MED16	77	0.1099812052662238	0.06493506493506493
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3607	normal	control	CIITA	77	0.32017187982008877	0.16883116883116883
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3607	normal	control	RFX5	77	0.16106733764667064	0.07792207792207792
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3607	normal	control	CD74	77	3.0080327501829003	1.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3614	normal	control	GSK3B	21	0.3229690698418825	0.23809523809523808
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3614	normal	control	GSK3A	21	0.24170124085846095	0.19047619047619047
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3614	normal	control	MED16	21	0.1448322692636651	0.09523809523809523
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3614	normal	control	CIITA	21	1.0106519780431777	0.5714285714285714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3614	normal	control	RFX5	21	0.321765109630992	0.23809523809523808
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3614	normal	control	CD74	21	2.9168076765759556	1.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3617	Sjogren syndrome	case	GSK3B	143	0.167057282803354	0.06993006993006994
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3617	Sjogren syndrome	case	GSK3A	143	0.14229187728821452	0.06293706293706294
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3617	Sjogren syndrome	case	MED16	143	0.12892591695019365	0.055944055944055944
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3617	Sjogren syndrome	case	CIITA	143	0.3058505675915278	0.13286713286713286
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3617	Sjogren syndrome	case	RFX5	143	0.06936836236465342	0.027972027972027972
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3617	Sjogren syndrome	case	CD74	143	3.3022937018971845	1.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3618	Sjogren syndrome	case	GSK3B	20	0.3785846939804133	0.2
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3618	Sjogren syndrome	case	GSK3A	20	0.10383158446887022	0.05
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3618	Sjogren syndrome	case	MED16	20	0.0	0.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3618	Sjogren syndrome	case	CIITA	20	0.7133329224301963	0.35
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3618	Sjogren syndrome	case	RFX5	20	0.0	0.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3618	Sjogren syndrome	case	CD74	20	3.0256460524899382	0.95
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3621	normal	control	GSK3B	49	0.13065328971534376	0.061224489795918366
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3621	normal	control	GSK3A	49	0.24861920600724013	0.12244897959183673
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3621	normal	control	MED16	49	0.07872118797751294	0.04081632653061224
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3621	normal	control	CIITA	49	0.37558278661137495	0.1836734693877551
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3621	normal	control	RFX5	49	0.21872512101704006	0.10204081632653061
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3621	normal	control	CD74	49	3.0434866864385475	0.9795918367346939
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3622	Sjogren syndrome	case	GSK3B	72	0.16576291224043535	0.06944444444444445
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3622	Sjogren syndrome	case	GSK3A	72	0.10271978278264335	0.041666666666666664
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3622	Sjogren syndrome	case	MED16	72	0.22708768157238046	0.09722222222222222
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3622	Sjogren syndrome	case	CIITA	72	0.1994383341690305	0.09722222222222222
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3622	Sjogren syndrome	case	RFX5	72	0.02703817926469342	0.013888888888888888
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3622	Sjogren syndrome	case	CD74	72	3.279524121271038	1.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3623	normal	control	GSK3B	24	0.2776001240977161	0.16666666666666666
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3623	normal	control	GSK3A	24	0.1342582543995069	0.08333333333333333
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3623	normal	control	MED16	24	0.06792944100106066	0.041666666666666664
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3623	normal	control	CIITA	24	0.5615226955206015	0.3333333333333333
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3623	normal	control	RFX5	24	0.19640663491769442	0.08333333333333333
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3623	normal	control	CD74	24	2.809308651667905	0.9166666666666666
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3630	normal	control	GSK3B	52	0.17322805619369955	0.11538461538461539
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3630	normal	control	GSK3A	52	0.03299287170523092	0.019230769230769232
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3630	normal	control	MED16	52	0.224708929403903	0.1346153846153846
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3630	normal	control	CIITA	52	0.46829695696720247	0.2692307692307692
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3630	normal	control	RFX5	52	0.19312985365974342	0.09615384615384616
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3630	normal	control	CD74	52	3.052254386339255	1.0
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3632	normal	control	GSK3B	52	0.16966119633540935	0.07692307692307693
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3632	normal	control	GSK3A	52	0.2033538627143545	0.09615384615384616
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3632	normal	control	MED16	52	0.11763320587826898	0.057692307692307696
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	NIDCRDC3632	normal	control	CIITA	52	0.38118645502320436	0.17307692307692307
