analysis	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	tissue_up_trend	tissue_down_trend
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	IL12B	4	17	0.0	0.0	0.0				1.0	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL18	6	6	0.2363000542081469	-0.004990623796582372	0.24129067800472928	2.0847717934990384	3.911841557570728	0.0029332926627156043	0.20185146485989472	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL18	6	6	0.3018592982565635	-0.004990623796582372	0.3068499220531459	1.8478931694969358	3.467365261238862	0.009024501189597354	0.2617990100001821	True	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IL18	10	14	-0.03624248523593251	0.030922844056039494	-0.067165329291972	-0.8394302002521792	-2.4069420544428746	0.027670161964557096	0.36963949511263783	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IL18	6	6	-0.18332037192529316	-0.017437437635019617	-0.16588293429027354	-1.0721034067816506	-2.0116823691396277	0.07301106473118281	0.48784434350762707	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL18	3	3	-0.4053111278187016	-0.06939791586592074	-0.33591321195278084	-1.208288415429995	-1.8498062999496951	0.13941951726289573	0.5971549110623013	False	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	IL18	6	6	-0.1861698588080827	-0.017437437635019617	-0.16873242117306309	-0.8110719706478969	-1.5218860169036015	0.16252013415566002	0.60996844063483	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL18	3	3	-0.08215886006268461	0.00768241741309436	-0.08984127747577897	-1.1446142789784879	-1.7523255848756054	0.16301024626343139	0.6105662261942956	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL18	6	6	-0.06460323786170184	-0.01730381414140425	-0.04729942372029759	-0.7005859070752112	-1.3145712516310766	0.24572130620540403	0.6636970150841421	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL18	3	19	-0.012596139191231231	0.02572321234082993	-0.03831935153206116	-0.32787511194473024	-1.0593371469241468	0.3180510813886755	0.7000024535402347	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	IL18	11	14	0.17279862560961476	0.10688831108185039	0.06591031452776437	0.2948929904706807	0.7158491269859388	0.48449274287087524	0.7613457387970897	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IL18	5	18	-0.06846698897308835	-0.006217355887763658	-0.0622496330853247	-0.3236631196413787	-0.6583040290879997	0.5335140262625974	0.7869730826076898	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	IL18	9	13	0.22261475314233742	0.15136374065996167	0.07125101248237575	0.2606222942090402	0.6303318341005222	0.536446141950727	0.7897234497672644	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL18	5	19	0.04193797483281699	-0.019996659590866155	0.061934634423683146	0.34374441891007	0.581317392553051	0.585566744582578	0.8252221651583534	False	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	IL18	4	17	0.014595623691968942	0.04872352884407455	-0.034127905152105606	-0.14878571566411433	-0.472846453772624	0.643442333517396	0.8549500782932492	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	IL18	6	6	-0.003369768839656765	-0.01730381414140425	0.013934045301747485	0.14114844475930427	0.26484930087681435	0.7965266465248405	0.9530620085188043	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	IL18	5	17	0.00785839899227932	0.01365383669447895	-0.0057954377021996305	-0.0422066272452667	-0.1311212582066721	0.8972252703830316	0.9947132165842602	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	IL18	18	18	-0.01882092814235016	-0.021426156923598148	0.0026052287812479875	0.03287704349804857	0.10087274709628537	0.9202463620431558	1.0	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL18	3	3	-0.007783377533495829	-0.01430276953829566	0.00651939200479983	0.04760452529216402	0.07287924775826134	0.9466484824821005	1.0	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	IL1A	18	18	-0.08401455530134577	-0.03190728228162776	-0.052107273019718015	-0.8236270393509562	-2.5270375070995246	0.01943412509534758	0.3365955260320141	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IL1A	6	6	0.6010863283726922	-0.02889032476589168	0.6299766531385839	1.191747610898837	2.2361813628652447	0.07149058093661069	0.48551349244485476	True	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	IL1A	6	6	1.114312698643474	-0.02889032476589168	1.1432030234093655	0.9827840436764348	1.8440845545585403	0.12354036599922412	0.5833772034009624	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL1A	3	3	0.44323940878125584	-0.004523844018413613	0.44776325279966944	1.5666351548588053	2.3984104640688617	0.1379746697177133	0.5971549110623013	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL1A	3	3	0.17878028598038476	-0.013848355063304294	0.19262864104368904	1.3873211026004457	2.1238930067290256	0.1414286557129631	0.5971549110623013	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL1A	5	19	0.4299235528287292	0.020742486596441827	0.40918106623228734	1.3706703513335154	1.565359793548578	0.189630966962168	0.6297621001583109	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL1A	6	6	0.2872894429216544	-0.0029185109310508983	0.2902079538527053	0.7927651559285327	1.4875353225833556	0.1968110502323354	0.6332766702412878	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL1A	6	6	0.09568988485167106	-0.0029185109310508983	0.09860839578272196	0.7006360532979788	1.3146653454205213	0.24429672753464715	0.6636970150841421	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	IL1A	9	13	0.025006612948303673	0.13486417235707937	-0.1098575594087757	-0.40878613792201945	-1.1019399052906396	0.28468744079766684	0.6809944521586874	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	IL1A	6	6	0.005784978474614129	0.0	0.005784978474614129	0.6252175565638292	1.173150954898672	0.29357500164867606	0.689409192200442	False	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	IL1A	4	17	0.0022987315004346755	0.0	0.0022987315004346755	1.4694083786059815	1.2164243395038157	0.3107987786286259	0.6971279160335306	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IL1A	5	18	0.342695156274294	-0.004004568337457348	0.3466997246117513	1.108644586400658	1.1242242418183508	0.3237944311120367	0.7000024535402347	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL1A	6	6	0.0006912152972456687	0.0	0.0006912152972456687	0.5329387100211931	1.0000000000000002	0.36321746764912244	0.7000024535402347	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL1A	3	3	-0.12071738470416309	-0.002146668574391162	-0.11857071612977192	-0.6326874266921981	-0.9686008512940144	0.41539394722659606	0.7196432610324929	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	IL1A	5	17	0.11272200830304624	0.018008186705147988	0.09471382159789825	0.49149803483421173	0.8620397023413962	0.4249516154870989	0.7247445707356345	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL1A	3	19	0.12391411771692723	-0.005194781394876611	0.12910889911180384	1.638315825948054	0.9643281965315863	0.43641252229117544	0.7303985596490883	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	IL1A	11	14	0.011672028762022063	0.008880179711794556	0.002791849050227507	0.05810014943502179	0.14658315844030603	0.8849275803762865	0.9885830731917585	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IL1A	10	14	0.00023228655204630776	0.0010833503911702117	-0.000851063839123904	-0.01770943572274049	-0.04610383556149647	0.9636492518834071	1.0	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IL1B	6	6	1.2247368462100843	-0.04062385149427811	1.2653606977043623	1.8760675331294772	3.5202313096282176	0.011634788836727104	0.275418721343004	True	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL1B	6	6	0.5593950786642649	-0.008916841883391586	0.5683119205476564	1.9457716622993875	3.651023327282815	0.01405357194009862	0.29080083476050217	True	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	IL1B	6	6	1.0215483565241203	-0.04062385149427811	1.0621722080183984	1.5072657491893755	2.8282159296130644	0.029202309961690178	0.3717832588480717	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL1B	6	6	0.42174076133543004	-0.008916841883391586	0.4306576032188216	1.3937588301831274	2.6152328663228506	0.04628222922783066	0.4256709189644259	True	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	IL1B	11	14	0.03295967938558446	0.0034380463844473136	0.029521633001137144	0.7802273505745865	1.8451589624113844	0.08734439804044251	0.5113788288340156	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL1B	5	19	0.6684420660622801	0.041294682135370374	0.6271473839269097	1.4694852938474054	1.6591169755885247	0.1697351519947521	0.6200571787067548	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL1B	6	6	0.19468340024964856	-0.0002471261581374988	0.19493052640778605	0.8353851100640975	1.5675069090606635	0.17180515188717868	0.621567406263993	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IL1B	5	18	0.1587989345957904	-0.011078455614133037	0.16987739020992343	1.415698067363911	1.4655409261857153	0.2162096649748703	0.6579126629321873	False	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	IL1B	4	17	0.01120321643525383	0.0	0.01120321643525383	1.818912479573127	1.5057552711650108	0.2292069366055487	0.6610363795475814	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IL1B	10	14	-0.01602989263729032	0.005998195448279504	-0.022028088085569827	-0.4055141965088969	-1.115993295118432	0.2771651323953259	0.6804193158911237	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	IL1B	5	17	0.007304014012815165	0.0	0.007304014012815165	1.0122681296287726	1.0522260821141187	0.35206021329477394	0.7000024535402347	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	IL1B	6	6	2.003698388671714	-0.0002471261581374988	2.0039455148298515	0.5349964802138011	1.0038611760675562	0.3615059730163017	0.7000024535402347	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	IL1B	18	18	-0.21399679740690447	-0.11757504106228793	-0.09642175634461654	-0.2867107835037659	-0.879680813022918	0.38528329833694225	0.7082467058452038	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL1B	3	3	0.07097521358393392	-0.007358496559558326	0.07833371014349225	0.6404467330964742	0.9804798146992557	0.4028584290288779	0.7133800667243865	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL1B	3	19	0.21079891301309006	-0.0061186534332763505	0.21691756644636642	1.6181709758660738	0.941743483225495	0.4455974476975477	0.7357828391389754	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL1B	3	3	-0.21197646943521986	-0.028040583577385213	-0.18393588585783466	-0.5120353330457367	-0.7838908101488127	0.5073225552213727	0.7745999828533413	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	IL1B	9	13	0.1695453574897658	0.17666844763838752	-0.007123090148621725	-0.02325113202436298	-0.059104287759755215	0.9534583096729649	1.0	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL1B	3	3	-0.002590284179603221	-0.0008650961660021661	-0.001725188013601055	-0.02063207031511271	-0.03158627788078117	0.976315273298167	1.0	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IL23A	6	6	0.8031506132402936	-0.005062884254246502	0.8082134974945401	1.4443439021947968	2.710150107387321	0.04134657330174624	0.41454716377005535	True	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	IL23A	4	17	0.16812477972715156	-0.03218659307776677	0.20031137280491834	2.0460785251544125	3.004505365262242	0.04412949490697764	0.42269215718039366	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL23A	6	6	0.33624279068177526	-0.002724318330118701	0.338967109011894	1.3074168943895934	2.453221861736413	0.057095502164848363	0.4654148509801275	True	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	IL23A	6	6	0.24641594980822787	-0.005062884254246502	0.25147883406247434	1.2287678326347142	2.3056456765654167	0.06167820226103126	0.4691665822375103	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	IL23A	9	13	0.31002359493264714	0.06308045103256207	0.24694314390008507	0.7825620776975202	1.6784461420918275	0.12142858708727475	0.5784557634519369	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL23A	6	6	0.20586988410018056	-0.013065549409917105	0.21893543351009767	0.8862270598503329	1.6629061525950914	0.15469939162418556	0.6037487475511667	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL23A	3	3	0.16279341024012633	0.016781054270142447	0.14601235596998388	0.9510285967112616	1.455959245461072	0.22830877109080747	0.6610363795475814	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL23A	6	6	0.0789919413629079	-0.002724318330118701	0.0817162596930266	0.5980141345633393	1.1221067701003713	0.31067690834121797	0.6971279160335306	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL23A	3	3	0.0725581158051935	0.0014603481946493353	0.07109776761054416	0.6736236968662787	1.0312714599810215	0.40495564250165533	0.7145177815819466	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IL23A	10	14	0.02214484461474265	0.002854516389985848	0.019290328224756802	0.3504442084545085	0.8475937854692298	0.4084095465089677	0.7156080909395405	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IL23A	5	18	-0.016928395935021715	-0.051634561133640414	0.0347061651986187	0.37125354411065387	0.6868148671998677	0.5193022153615557	0.7804577412517962	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	IL23A	6	6	0.022631749752864028	-0.013065549409917105	0.03569729916278113	0.3527274498448119	0.6618536863850352	0.5309110347521282	0.7850903307503985	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	IL23A	11	14	0.03188087799765522	0.0169895886149135	0.014891289382741719	0.25419996111238524	0.6146088704142054	0.5477606408274686	0.7982797619617004	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL23A	3	19	-0.008148870550698075	-0.03477487296908873	0.026626002418390658	0.25461320559877587	0.5032569953514938	0.648537883984519	0.8579969773980237	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	IL23A	5	17	0.07079603925804052	0.08463163912056393	-0.013835599862523404	-0.03449835146169803	-0.11649409000037536	0.9084354127908414	1.0	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	IL23A	18	18	0.007926775623568404	0.010871909910944322	-0.0029451342873759185	-0.03263090449261474	-0.10011754787506796	0.9208390448424617	1.0	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL23A	5	19	0.005976551108349254	0.012858228120278788	-0.006881677011929534	-0.036309666467362604	-0.06283045074030155	0.9522272626501069	1.0	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	IL23A	3	3	-0.028961520346763036	-0.01981645697205629	-0.009145063374706747	-0.026082084548870788	-0.03992987410803913	0.9714436784393891	1.0	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	IL33	6	6	0.7053556987238228	0.01087097580838701	0.6944847229154357	1.1035156137329076	2.07062386909186	0.09239836965159669	0.527812308492422	True	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL33	6	6	0.31723103595369134	0.002399806519305576	0.31483122943438574	1.050715338614255	1.9715500466694784	0.10514641177685632	0.5616033076673608	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	IL33	5	17	-0.04661120029931868	0.012188826696930811	-0.05880002699624949	-0.359617792561013	-1.315474138791609	0.2042142227445734	0.6420063231422319	False	False
